序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
17,新竹縣私立茱莉亞文理才藝短期補習班,2020-05-20,竹北市博愛街145號2至4樓,"建管安全查核部分:(一)緊急進口封閉或阻塞，請依規補辦手續。(二)避難層出入口封閉或阻塞，請依規補辦手續。(三)避難層以外出入口封閉或阻塞，請依規補辦手續。(四)直通樓梯、安全梯(門)或特別安全梯(門)、室內走廊封 閉或擅自改造者，請依規補辦手續。消防安全查核部分:(一)避難方向指示燈功能不符規定，請補正。(二)緊急照明設備功能不符規定，請補正。",限期改善件次,2020-09-14,府教社字第1093717862號
18,新竹縣私立快樂轉圈圈技藝短期補習班,2020-05-06,竹北市文化街213號2~3樓,"(一)招生對象不符合，請改善。(二)收費收據退費規定宜更新。(三)未使用定型化契約，請補正。(四)未置備教職名冊，請補正。(五)未置備學生名冊，請補正。(六)未置備個人資料檔案安全維護計畫，請補正。(七)未置公共意外責任保險，請補正。(八)未置性騷擾防治措施，請補正。消防安全查核部分:應補住警器2只。建管安全查核部分:請儘速辦理建築物公共安全檢查簽證 及申報。",限期改善件次,2020-09-14,府教社字第1093717860號
19,新竹縣私立嘉興文理短期補習班,2020-04-15,竹北市勝利二路61號1-3樓,避難器具功能不符規定，緊急照明設備功能不符規定。,限期改善件次,2020-05-18,府教社字第1093714196號
20,新竹縣私立知欣文理短期補習班興隆分班,2020-04-01,新竹縣竹北市興學街2號1樓及1樓夾層,"短期補習班不得額外收費提供課後照顧服務及未申請相 關類科不得提供該類科學校作業輔導之服務，未提供性騷擾防治措施，未提供公共意外責任保險。",限期改善件次,2020-05-18,府教社字第1093714197號
21,私立寶源文理短期補習班,2020-03-18,寶山鄉雙溪村寶新路一段56號2樓,收費收據退費規定宜更新，未置備學生名冊，未提供性騷擾防措施，未使用履約保證。,限期改善件次,2020-05-18,府教社字第1093714207號
22,新竹縣私立小花文理短期補習班,2020-02-05,竹東鎮莊敬路112號1-2樓,"請儘速辦理建築物公共安全檢查簽證及 申報。",限期改善件次,2020-05-18,府教社字第1093714201號
23,私立北辰文理短期補習班,2020-01-14,"竹北市三民路172號1-4樓 竹北市三民路186號一至四樓","行政安全查核部分:交通車未報府申請，若查獲車輛未經 核准及載運學生，將依「兒童及少年福利與權益保障法」 處以新台幣六千元以上三萬元以下罰鍰。",限期改善件次,2020-01-21,府教社字第1093710689號
24,新竹縣私立新創造文理短期補習班,2020-01-08,竹東鎮民德路148號4樓,建管安全查核部分:請立即補辦建築物公共安全檢查簽證及申報。消防安全查核部分:陽台應加裝探測器。,限期改善件次,2020-01-21,府教社字第1093710693號
25,新竹縣私立艾莉娜短期補習班,2020-01-08,竹北市勝利二路77號1至2樓,立案證書未懸掛於明顯處，收費收據未詳載退費規定。,限期改善件次,2020-01-21,府教社字第1093710686號
26,新竹縣私立沐風文理短期補習班,2019-12-04,竹東鎮健行路8號1-2樓,建管安全查核部分:請立即補辦建築物公共安全檢查簽證及申報。使用執照須為補習班用途。,限期改善件次,2020-01-22,府教社字第1093710688號
27,私立奪標文理短期補習班,2019-11-20,竹北市光明三路133號2樓,"建管安全查核部分:請立即補辦建築物公共安全檢查簽證 及申報。",限期改善件次,2020-01-21,府教社字第1093710687號
28,私立正揚文理短期補習班,2019-10-23,新埔鎮中正路700號1樓,"行政安全查核部分:交通車未報府申請，若查獲車輛未經 核准及載運學生，將依「兒童及少年福利與權益保障法」 處以新台幣六千元以上三萬元以下罰鍰。",限期改善件次,2020-01-21,府教社字第1093710691號
29,新竹縣私立鳴謙仁愛文理短期補習班,2019-08-28,竹北市文信路235號,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-10-05,府教社字第1083719599號
30,私立科建美語短期補習班,2019-08-14,竹東鎮中豐路二段326號,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-10-05,府教社字第1083719595號
31,新竹縣私立康淇文理短期補習班,2019-08-14,竹北市光明九路72號1樓,請立即補辦建築物公共安全檢查簽證及申報，現場未提供防火管理人、消防防護計畫書及自衛消防編組演練，請補件。,限期改善件次,2019-10-05,府教社字第1083719598號
32,新竹縣私立育翰文理短期補習班,2019-07-31,竹北市光明六路251號2.3樓、251之1號2.3樓,室內消防栓設備等設備功能未正常、出口標示燈功能未良好,限期改善件次,2019-10-05,府教社字第1083719601號
33,新竹縣私立勵學成功文理短期補習班,2019-07-31,竹北市成功八路102號1樓,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-10-05,府教社字第1083719596號
34,新竹縣私立縱橫圍棋短期補習班,2019-05-01,竹北市勝利二路85號2樓,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-07-15,府教社字第1083716568號
35,新竹縣私立英王文理短期補習班,2019-04-03,竹北市光明九路36-3號1-2樓,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-06-17,府教社字第1083715590號
36,愛思可樂教育事業股份有限公司附設新竹縣私立樂研數理實作教育文理短期補習班,2019-03-20,竹北市嘉豐七街145號2樓,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-06-17,府教社字第1083715592號
37,新竹縣私立興盛短期補習班中正分班,2019-03-06,新埔鎮中正路320號1至3樓,請立即補辦建築物公共安全檢查簽證及申報。,限期改善件次,2019-06-17,府教社字第1083715595號
38,新竹縣私立御賢文理短期補習班,2019-03-06,竹北市民權街15號1-3樓,現場未提供防火管理人、消防防護計畫書及自衛消防編組演練，請補件。未提供檢修申報資料。,限期改善件次,2019-06-17,府教社字第1083715603號
39,新竹縣私立麥田文理短期補習班,2019-01-23,"竹北市福興東路二段126號5 樓",火警自動警報、緊急廣播設備功能異常，建議電信機械室加裝探測器，請改善。室內消防栓設備等設備功能是否正常異常，請改善。,限期改善件次,2019-06-17,府教社字第1083715586號
40,新竹縣私立極華文理短期補習班,2019-01-09,新豐鄉學府街70號1~4樓,請立即補辦建築物公共安全檢查簽證及申報。尚未辦理履約保證(月繳免)，請補正。,限期改善件次,2019-06-17,府教社字第1083715594號
41,新竹縣私立紐曼文理短期補習班,2018-12-12,竹北市嘉豐六路一段33號1至2樓,請儘速辦理建築物公共安全檢查簽證及申報,限期改善件次,2019-01-11,1083710307
42,新竹縣私立樂學教育館文理短期補習班,2018-11-28,竹北市嘉豐五路一段180號1-2樓,請儘速辦理建築物公共安全檢查簽證及申報、立案證書未懸掛於明顯處、招生對象不符、收費收據退費規定宜更新,限期改善件次,2019-01-11,1083710346
43,新竹縣私立光明珠心算文理短期補習班,2018-11-28,新竹縣竹北市興隆路一段489號1樓及夾層,涉及幼兒園業務,限期改善件次,2019-01-11,1083710352
44,私立傑得文理短期補習班,2018-11-28,竹東鎮莊敬路35號1-3樓,請儘速辦理建築物公共安全檢查簽證及申報、設班基金存款不足,限期改善件次,2019-01-11,1083710350
45,私立文賢文理短期補習班,2018-11-14,竹北市中山路251號1至3樓,請儘速辦理建築物公共安全檢查簽證及申報,限期改善件次,2019-01-11,1083710295
46,新竹縣私立藝方專業美創畫室短期補習班,2018-11-14,竹北市博愛街170號3樓之2,請儘速辦理建築物公共安全檢查簽證及申報,限期改善件次,2019-01-25,1083710930
47,新竹縣私立陸比音樂短期補習班,2018-10-31,竹北市科大一路116號1樓及夾層,請儘速辦理建築物公共安全檢查簽證及申報、未使用定型化契約、未置備教職名冊、未置備個人資料檔案安全維護計畫、未置備學員名冊,限期改善件次,2019-01-11,1083710355
48,新竹縣私立好地美語文理短期補習班,2018-10-17,竹北市六家一路二段78號1至2樓,請儘速辦理建築物公共安全檢查簽證及申報,限期改善件次,2019-01-11,1083710353
49,新竹縣私立佳宏文理短期補習班,2018-10-03,新豐鄉尚仁街90號2至3樓,直通樓梯、安全梯(門)或特別安全梯、室內走廊有無封閉或擅自改造者,限期改善件次,2019-01-11,1083710357
50,新竹縣私立普力文美語文理短期補習班,2018-09-05,竹北市福興東路二段70號1至3樓,請儘速辦理建築物公共安全檢查簽證及申報、未使用定型化契約、未置備教職名冊、未置備個人資料檔案安全維護計畫、現場未提供設班基金、公共意外責任保險已逾期,限期改善件次,2018-10-03,1073719830
51,私立中興文理短期補習班,2018-09-05,關西鎮中興路5號5樓.5樓之1,收費收據退費規定宜更新、未置備個人資料檔案安全維護計畫,限期改善件次,2018-10-03,1073719828
52,私立力弘文理短期補習班,2018-08-22,竹北市中正西路127號1-2樓,請立即補辦建築物公共安全檢查簽證及申報、未使用定型化契約、未置備個人資料檔案安全維護計畫,限期改善件次,2018-10-03,1073719721
53,新竹縣私立朗恩文理短期補習班,2018-08-22,新豐鄉保康街22號1-4樓,避難器具3至4樓支固器具需除鏽,限期改善件次,2018-10-03,1073719815
54,私立高仕電腦短期補習班,2018-08-08,竹北市縣政11街53號,未使用定型化契約、現場未提供設班基金,限期改善件次,2018-09-28,1070178653
55,新竹縣私立劉霽文理短期補習班,2018-07-25,竹北市光明二街81巷41號,請儘速辦理建築物公共安全檢查簽證及申報,限期改善件次,2018-10-16,1073720329
56,私立米勒文理短期補習班,2018-07-25,竹東鎮中央路49號1、2樓,請儘速辦理建築物公共安全檢查簽證及申報、現場未提供設班基金,限期改善件次,2018-10-11,1073719811
57,新竹縣私立路易文理短期補習班,2018-07-18,竹北市嘉豐十一路二段19號,立案證書未懸掛於明顯處、未使用定型化契約,限期改善件次,2018-09-28,1070178652
58,私立自強文理短期補習班,2018-07-18,竹東鎮康寧街54號1，2樓,請立即補辦建築物使用執照、現場未提供防火管理人,限期改善件次,2018-10-03,1073719819
59,新竹縣私立文揚文理短期補習班,2018-06-20,竹北市華興街146號1-2樓,擅自增設類科、未提供定型化契約書及自評表、未提供設班基金、緊急進口阻塞,限期改善件次,2018-06-29,1070085812
60,私立科建美語短期補習班,2018-06-06,"竹東鎮和江街359號1.2.3 樓",於竹東鎮中豐路二段326號擅自變更班舍、擅自增設類科、未提供收費收據、未提供定型化契約書及自評表、未置備教職員名冊、未置備學員名冊、未置備個人資料檔案安全維護計畫、未提供設班基金,限期改善件次,2018-07-03,1070087711
61,私立米妮美語會話短期補習班,2018-06-06,竹東鎮和江街349號1，2樓,擅自增設類科,限期改善件次,2018-06-29,1070085820
62,私立凱斯美語會話短期補習班,2018-05-23,竹東鎮明德路149號2、3樓、152號1樓,未置備教職員名冊、未置備個人資料檔案安全維護計畫、未提供設班基金,限期改善件次,2018-07-04,1070087824
63,私立大山文理短期補習班,2018-05-09,竹東鎮中豐路2段396號,未提供定型化契約書及自評表、未置備教職員名冊、未置備個人資料檔案安全維護計畫、現場未提供設班基金、擅自增設類科、交通車未報府申請,限期改善件次,2018-06-29,1070085815
64,私立雨果美語短期補習班,2018-05-09,竹東鎮中豐路3段126-1號1樓,未提供設班基金,限期改善件次,2018-07-03,1070087704
65,新竹縣私立王牌文理短期補習班,2018-04-26,竹北市復興三路一段16號1-3樓,市招班名與立案證書不符、未提供定型化契約書、未置備教職員名冊、未置備個人資料檔案安全維護計畫、未提供設班基金、擅自增設類科,限期改善件次,2018-07-03,1070087706
66,私立韓老師文理短期補習班,2018-04-18,竹東鎮東峰路266號1.2樓,未提供定型化契約書、未提供設班基金、擅自增設類科,限期改善件次,2018-07-03,1070087710
67,私立宇文文理短期補習班,2018-03-28,新竹縣新豐鄉松林街86號1-3樓,立案證書未懸掛於明顯處、擅自增設類科、未提供定型化契約書及自評表、未置備教職員名冊、未提供設班基金、擅自增設類科,限期改善件次,2018-05-10,1070063157
68,私立長青樹文理短期補習班,2018-03-28,新豐鄉成德街15號,於振興街6號擅自變更班址、收費收據未詳載退費規定、未提供定型化契約書及自評表、未提供設班基金、擅自增設類科,限期改善件次,2018-05-10,1070063161
69,私立優質文理短期補習班,2018-03-28,新豐鄉新庄路145號,"請立即補辦建築物公共安全檢查簽證 及申報、擅自增設類科、現場未提供設班基金、現場未提供公共意外保險保單",限期改善件次,2018-05-10,1070063158
70,私立予恩語文短期補習班,2018-03-21,新竹縣竹北市光明九路173號1至4樓,未申請國中類科擅自招收國中生,限期改善件次,2018-04-24,1070055560
71,新竹縣私立提恩美語文理短期補習班,2018-03-07,新竹縣竹北市勝利二路130號1至2樓,交通車未報府申請,限期改善件次,2018-07-03,1070087701
72,新竹縣私立嘉德琳才藝美語短期補習班,2018-03-07,竹北市勝利二路36號1樓,未置備個人資料檔案安全維護計畫,限期改善件次,2018-07-03,1070087705
73,新竹縣私立康寧安興文理才藝短期補習班,2018-02-07,竹北市勝利十三街55號1樓及夾層,未提供設班基金、未提供公共意外責任保險證明,限期改善件次,2018-07-03,1070087703
74,新竹縣私立康寧二重文理才藝短期補習班,2018-01-17,竹東鎮中興路三段129號3樓,火警自動警報、緊急廣播設備功能異常，建議電信機械室加裝探測器。,限期改善件次,2018-07-03,1070087702
75,私立正佳珠心算短期補習班,2018-01-10,竹北市中正東路50巷18號1樓,"(一)擅自增設類科，請依規向本府申請相關類科。 (二)收費收據未詳載退費規定，請補正。 (三)短期補習班不得額外收費提供課後照顧服務及未申請相 關類科不得提供該類科學校作業輔導之服務，請依規向 本府申請相關類科。",限期改善件次,2018-05-10,1070063156
76,新竹縣私立艾莉娜短期補習班,2017-09-20,竹北市勝利二路77號1至2樓,一樓走廊寬度不足、106年公安申報但提具改善計畫未逾期，請於106年10月11日以前改善完竣後再行申報。,限期改善件次,2017-10-11,府教社字第1060144142號
77,新竹縣私立文華文理短期補習班,2017-09-20,湖口鄉民族街221號1至3樓,請儘速辦理106年公安申報、緊急進口阻塞,限期改善件次,2017-10-11,府教社字第1060146365號
78,私立宏儒文理短期補習班,2017-07-26,竹北市中正西路105號1至3樓,1樓後方自修教室，請李即停止使用或依規補辦手續、未使用定型化契約,限期改善件次,2017-10-11,府教社字第1060148310號
79,私立常春藤美語文理短期補習班,2017-07-12,竹北市光明三路180號3樓暨原182教室,於光明三路180號擅自擴充班舍、收費收據退費規定宜更新、現場未提供消防防護計畫書及自衛消防編組演練、B1避難梯出口無法打開、未依(87)建都字第313號建築物使用執照核准範圍使用,限期改善件次,2017-10-11,府教社字第1060144140號
80,新竹縣私立米芝霓美語會話短期補習班,2017-07-12,新竹縣新豐鄉泰安街109號1至3樓,市招班名與立案證書不符、一具避難方向指示燈壞掉,限期改善件次,2017-10-11,府教社字第1060148466號
81,新竹縣私立力弘文理短期補習班,2017-04-26,竹北市中正西路127號1-2樓,走廊寬度不足180公分、未置備個人資料檔案安圈維護計畫、未提供定型化契約、設班基金存款不足,限期改善件次,,
82,新竹縣私立王牌文理短期補習班,2017-04-12,竹北市復興三路一段16號1-3樓,更換立案證書、現場未提供定型化契約、設班基金及招生文宣、於復興三路一段16號4樓擅自擴充班舍、市招班名與立案班名不符、交通車未報府使用,限期改善件次,,
83,新竹縣私立邱傅老師文理短期補習班,2017-04-12,新竹縣新埔鎮中正路192號1-2樓,盡速辦理建築物公安申報,限期改善件次,,
84,新竹縣私立傑瑞米短期補習班,2017-03-29,新竹縣竹北市光明九路176號1樓,立案證書未懸掛明顯處、違法經營課後照顧,限期改善件次,2017-05-02,1060058532
85,新竹縣私立聯合文理短期補習班成功分班,2017-03-29,新竹縣竹北市成功八路122號1樓及126號1樓,122號走廊寬度不足180公分、成功八路122號及126號擅自增設教室,限期改善件次,2017-05-02,1060058531
86,新竹縣私立向陽學習教育館文理短期補習班,2017-03-29,竹北市成功十街67號,未使用定型化契約、未置備教職員及學員名冊、未置備個人資料檔案安全維護計畫、違法兼做課後照顧、未提供公共意外責任保險、收費收據退費規定宜更新,限期改善件次,2017-05-02,1060057562
87,新竹縣私立阿布探索教室文理才藝短期補習班,2017-03-15,竹北市嘉豐一街89號1至2樓,收費收據未詳載退費規定、定型化契約宜多加只用,限期改善件次,,1060050549
88,新竹縣私立神鵰俠侶文理短期補習班,2017-03-15,新豐鄉松林街71號1至2樓及尚仁街92號2樓,立案證書未懸掛明顯處、收費收據未詳載退費規定,限期改善件次,2017-04-17,1060050550
89,新竹縣私立藝果美語短期補習班,2017-03-01,新竹縣竹北市國興街20號1至2樓、20-1號1至2樓,於國興街3樓擅自擴充班舍、收費收據位詳載退費規定、未置備教職員名冊、設班基金存款不足,限期改善件次,2017-03-10,1060033973
90,新竹縣私立程宇文理短期補習班,2017-02-15,湖口鄉中正村中興街7號1樓,2.3樓擅自擴充班舍、非供公眾使用建築物，不可招收12歲以下學童、未使用定型化契約，2.3樓應製定消防防護計畫書,限期改善件次,2017-03-10,1060033972
91,新竹縣私立耶魯文理短期補習班,2017-02-15,湖口鄉民權街9巷6號1至2樓,收費收據未詳載退費規定、未置備學員名冊及個人資料檔案安全維護計畫,限期改善件次,2017-03-10,1060033976
92,私立葉老師美語短期補習班,2017-01-04,湖口鄉明德街308號1.2樓,立案證書未更新、退費規定宜更新、定型化契約請多加使用、1.2樓滅火器未做性能檢查,限期改善件次,2017-01-20,1060011461
93,新竹縣私立北聯文教文理短期補習班,2016-12-21,竹北市縣政十三路92號1.2樓,定型化契約待補件、未檢具消防防護計畫書及自衛消防編組演練、走廊寬度未達1.8公尺,限期改善件次,,
94,私立鵝媽媽台大區文理短期補習班,2016-12-21,竹北市縣政二路596號四樓及五樓,退費規定宜更新、設班基金待補件、緩降機未做標示牌、105年未檢修申報消防安全設備、外師出差擇日再訪,限期改善件次,,
95,新竹縣私立光明文理短期補習班,2016-12-21,新竹縣竹北市光明十街一段17號1-2樓,退費規定宜更詳細、定型化契約宜多加使用,限期改善件次,,
96,私立史努比文理短期補習班,2016-10-26,北埔鄉水祭村3鄰31-1號一樓,未提供自衛消防編組演練資料、滅火器逾期未檢測、火警自動警報及警急廣播設備功能異常、避難方向指示燈急出口標示燈不符規定、緊急照明設備不符規定,限期改善件次,2016-11-08,府教社字第1050168038號
97,私立私立掄元文理短期補習班,2016-10-26,竹北市莊敬三路82號1至4樓,未辦理檢築物公共安全檢修申報、緊急進口急避難層出入口封閉、立案證書宜更新、未提供設班基金、三樓避難器具下降空間疑似有障礙,限期改善件次,2016-11-08,府教社字第1050168037號
98,私立奧爾菲斯藝術短期補習班,2016-10-26,竹北市莊敬三路118號2樓之1、2樓之5,定型化契約宜多加使用、收據退費規定宜更新,限期改善件次,2016-11-08,府教社字第1050168039號
99,私立師嘉文理短期補習班,2016-10-12,湖口鄉新湖路49號,收費退費規定宜更新,限期改善件次,2016-11-08,府教社字第1050168043號
100,新竹縣私立湯貝爾英語短期補習班,2016-10-12,竹北市光明九路160號,於光明九路158號擅增班舍、交通車未報府、立案證書宜更新、收據退費規定宜更新、未提供經核備之消防防護計畫書、2.3樓窗簾無防焰標示,限期改善件次,2016-11-08,府教社字第1050168035號
101,新竹縣私立佳晟英語會話短期補習班,2016-10-12,湖口鄉達生路28號1-2樓,收據退費規定宜更新,限期改善件次,2016-11-08,府教社字第1050168036號
102,新竹縣私立范老師才藝短期補習班,2016-09-21,新竹縣竹北市新國里中央路261號一樓,"退費方式宜更新,定型化契約宜多加使用",限期改善件次,2016-11-08,府教社字第1050168044號
103,新竹縣私立綠拇指美語珠心算短期補習班,2016-09-21,竹東鎮光明路106號1樓，地下室1樓,"退費規定宜更新,設班基金須轉定存",限期改善件次,2016-11-08,府教社字第1050168042號
104,新竹縣私立瀧傑文理短期補習班,2016-09-07,新埔鎮楊新路一段27號1至2樓,"立案證書需換發,收費收據待埔件,未使用定型化契約,未置備教職員名冊,立案證書未懸掛於明顯處,未置備學員名冊,未置備個人資料安全維護計劃,設班基金與公共意外責任保險待補件,未辦理建築物建築物公共安全檢查簽證及申報,未遴用防火管理人,未提供消防防護計畫書及自衛消防編組演練資料,未提供定期檢修申報消防案全設備資料",限期改善件次,2016-11-07,府教社字第1050164573號
105,新竹縣私立郭淑惠舞蹈學苑短期補習班,2016-09-07,竹北市四維街208號2樓,未置備個人資料安全維護計畫,限期改善件次,2016-11-07,府教社字第1050164576號
106,新竹縣私立澳爾文理才藝短期補習班,2016-09-07,竹北市莊敬二街20號2樓,"未使用定型化契約,未置備教職員名冊,未置備個人資料安全維護計畫,退費方式宜更新,設班基金須轉定存待補件,未提供消防防護計畫書及自衛消防編組演練資料",限期改善件次,2016-11-07,府教社字第1050164580號
107,新竹縣私立陳老師文理短期補習班,2016-08-24,竹北市縣政十三路98號,"退費規定宜詳細條列,設班基金待補件,定型化契約宜多加使用,擅自於三樓增設教室",限期改善件次,2016-09-29,
108,新竹縣私立劉欣文理短期補習班,2016-08-24,新豐鄉忠孝路20號1，2樓,"於三樓擅自擴充班舍,服務契約書查核評估表補件,市招班名與立案證書不符",限期改善件次,2016-09-29,
109,新竹縣私立文揚文理短期補習班,2016-08-10,竹北市華興街146號1-2樓,"未使用定型化契約,未設置教職員名冊,設班基金已解約請補正",限期改善件次,,
110,新竹縣私立卓越文理短期補習班,2016-08-10,竹北市華興一街129號1-2樓、竹北市華興一街142號1樓,"市招班名與立案證書不符,收據未載退費規定",限期改善件次,,
111,新竹縣私立Sunny向日葵文理短期補習班,2016-08-10,竹東鎮二重里光明路98巷8號1-2樓,"市招班名與立案證書不符,未使用定型化契約,收據未載退費規定",限期改善件次,,
112,新竹縣私立Monica美語短期補習班,2016-08-10,竹東鎮光明路76巷38號1，2樓,"未將立案證書懸掛於明顯處,市招班名與立案證書不符,未使用定型化契約,未置備個人資料檔案安全維護計畫,設班基金存款記錄逾期,不得提供課後照顧相關服務",限期改善件次,,
113,新竹縣私立香香舞蹈短期補習班,2016-07-27,新竹縣湖口鄉中興街15號1至2樓,"設班基金[存款不足,未使用定型化契約",限期改善件次,,
114,新竹縣私立嘉興文理短期補習班,2016-07-27,竹北市勝利二路61號1-3樓,"立案證書宜更新,定型化契約應多加使用",限期改善件次,,
115,私立宇文文理短期補習班,2016-07-13,新竹縣新豐鄉松林街86號1-3樓,"立案證書宜更新,退費規定宜更新,補設班基金,4F教室應停止使用或報府擴增班舍,補習班契約評估表待補件,二樓緩降機臂桿長度不足,一樓休息室請補設緊急照明燈",限期改善件次,2016-11-07,府教社字第1050164574號
116,新竹縣私立麻吉文理才藝短期補習班,2016-07-13,竹北市縣政14街50號1-3樓,市招班名與立案證書不符(麻吉小學堂),限期改善件次,2016-11-07,府教社字第1050164579號
117,新竹縣私立天籟文理短期補習班,2016-07-13,新豐鄉松林街88號1-4樓,"立案證書宜更新,退費規定宜更新",限期改善件次,2016-11-07,府教社字第1050164572號
118,新竹縣私立你最棒韻律舞蹈短期補習班,2016-07-13,竹北市縣政14街32-1號1樓,"退費規定宜更新,定型化契約應多加使用,未提供消防防護計畫書及自衛消防編組演練資料",限期改善件次,2016-11-07,府教社字第1050164575號
119,新竹縣私立惍明美語短期補習班,2016-06-15,竹北市光明九路157號2樓,"1F有教室及辦公區 應報府擴增班舍或暫停使用, 退費規定宜更新, 2F有廚房， 2F教室已停止使用。",限期改善件次,2016-07-28,府教社字第1050123189號
120,新竹縣私立康淇文理短期補習班,2016-06-15,竹北市光明九路72號1樓,"立案證書宜更新, 設班基金應補足至36萬元, 定型化契約應多使用,請儘速辦理建築物公共安全檢查簽證及申報，直通樓梯、安全梯（門）及室內走廊不應擅自改造。",限期改善件次,2016-07-28,府教社字第1050099735號
121,新竹縣私立小巨人文理短期補習班,2016-06-01,新豐鄉中興路91號1至2樓,"設班基金宜轉定存,退費規定宜更新,交通車未報府申請,93號2F教室已無使用,補習班契約評估表待補件、當日未提供最新自衛消防編組演練資料。",限期改善件次,2016-07-28,府教社字第1050123190號
122,新竹縣私立劉杰文理補習班,2016-06-01,竹北市華興街164號2樓,"1F有教室 辦公室 請停止使用或報府擴增班舍, 無招生文宣, 定型化契約宜多使用, 2樓已無使用、未提供最新檢修申報書、室內走廊放置雜物 請立即改善。",限期改善件次,2016-07-28,府教社字第1050123312號
