地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
宜蘭縣政府,私立愛微斯文理短期補習班,,,文理類,宜蘭市民權新路344號、346號1、2、3樓,2015-06-15
宜蘭縣政府,私立寶貝屋美語短期補習班,,betsy6598@hotmail.com,外語類,羅東鎮北成路一段190號1-2樓,1999-01-06
宜蘭縣政府,私立羅東東學文理短期補習班,,,文理類,"羅東鎮純精路三段160巷16號2樓 ",2010-07-19
宜蘭縣政府,私立芝蔴街文理短期補習班,,,外語類,羅東鎮中華路182之5號3、4樓,2001-03-14
宜蘭縣政府,私立光樺文理短期補習班,,,文理類,羅東鎮維揚路8號2-3樓,2019-11-21
宜蘭縣政府,私立禾名文理短期補習班,,,文理類,羅東鎮中華路178-8號1-4樓,2003-02-17
宜蘭縣政府,巨匠電腦股份有限公司宜蘭分公司附設私立電腦短期補習班,,allen.tsai@pcschool.com.tw,資訊類,宜蘭市中山路3段28之1號1~3樓,2004-08-03
宜蘭縣政府,私立巨匠電腦語文短期補習班,,allen.tsai@pcschool.com.tw,外語類,羅東鎮中正路142、144號1-3樓,2008-07-08
宜蘭縣政府,私立凱茜美語文理短期補習班,,,文理類,羅東鎮興東路185號3樓,2011-01-18
宜蘭縣政府,私立凱西美語文理短期補習班,,,文理類,羅東鎮興東路185號1-2樓,2006-09-29
宜蘭縣政府,私立彩云文理短期補習班,,,文理類,冬山鄉香南路226巷8號1-2樓,2005-04-22
宜蘭縣政府,私立首向文理短期補習班,,mei621006@gmail.com,文理類,蘇澳鎮大同路109巷7號1-3樓,2015-09-30
宜蘭縣政府,私立周老師文理短期補習班,,,文理類,五結鄉大吉五路62巷11、31號1-2樓,2010-11-26
宜蘭縣政府,私立全能文理短期補習班,,g337918@gmail.com,文理類,宜蘭市民權新路334號1-3樓,2014-08-08
宜蘭縣政府,私立采藝舞蹈短期補習班,,,音樂、舞蹈類,五結鄉舊街二路126巷5號4-5樓,1983-03-05
宜蘭縣政府,私立123才藝中心音樂文理短期補習班,,yy9773616@yahoo.com.tw,音樂、舞蹈類,頭城鎮青雲路二段761號,1998-05-02
宜蘭縣政府,私立學bar文理短期補習班,,learningbar168@gmail.com,文理類,宜蘭市宜中路79巷70號1、2樓,2018-01-22
宜蘭縣政府,私立新教育文理短期補習班,,a17881210@gmail.com,文理類,羅東鎮公正路243之1號1-4樓,2000-09-29
宜蘭縣政府,私立永冠文理短期補習班,,e328138@yahoo.com.tw,文理類,宜蘭市農權路3段15號1-3樓,2002-01-07
宜蘭縣政府,私立聚星文理短期補習班,,a0912122836@gmail.com,文理類,員山鄉同樂村同新路227號1-3樓,2007-12-19
宜蘭縣政府,私立薇琪文理短期補習班,,changyuanwen@yahoo.com.tw,文理類,宜蘭市嵐峰路三段300巷3號1-2樓,2012-06-21
宜蘭縣政府,私立圓音符音樂美語中心短期補習班,,keykey6423@gmail.com,外語類,宜蘭市復興路一段16號1-3樓,2001-12-11
宜蘭縣政府,知識達數位科技股份有限公司附設宜蘭縣私立高點建國文理短期補習班,,kt22615@gmail.com,文理類,羅東鎮中正北路77號2樓,2003-12-18
宜蘭縣政府,私立鼎弘文理資訊短期補習班,,,文理類,羅東鎮林森路198號、200號1樓,1991-04-23
宜蘭縣政府,私立菁英文理短期補習班,,,文理類,宜蘭市民權新路453號1-2樓,2014-03-24
宜蘭縣政府,私立新多元文理短期補習班,,,文理類,羅東鎮北成路1段86號,2004-08-20
宜蘭縣政府,私立艾莉文理短期補習班,,,文理類,宜蘭市陽明二路73號1-4樓,2012-07-13
宜蘭縣政府,私立輕舞飛揚舞蹈技藝短期補習班羅東分班,,,音樂、舞蹈類,羅東鎮中正北路77號5樓,2018-12-03
宜蘭縣政府,私立勤學社音樂電腦才藝補習班宜蘭分部,,chs668@ms64.hinet.net,資訊類,宜蘭市中山路2段238號2-3樓、宜興路1段5號2-3樓、宜興路1段7、9號1-3樓,2005-05-05
宜蘭縣政府,私立貝登堡文理短期補習班,,baden.powell882@gmail.com,文理類,羅東鎮開羅街40號1樓,2002-11-07
宜蘭縣政府,亞昕教育股份有限公司附設宜蘭縣私立亞洲文理短期補習班,,,文理類,"羅東鎮北成路 一段280號1-4樓",2020-08-17
宜蘭縣政府,私立加楓文理短期補習班,,,外語類,宜蘭市民族路145巷1號2-3樓、民族路143之1號2-3樓,2004-06-18
宜蘭縣政府,私立高格文理短期補習班,,,文理類,羅東鎮培英路28號1-3樓,2007-12-24
宜蘭縣政府,私立高格文理短期補習班東光分班,,,文理類,羅東鎮興東南路140號1-3樓,2007-04-09
宜蘭縣政府,創新才藝文理短期補習班,,,文理類,羅東鎮站前路46巷3號1樓,2000-01-29
宜蘭縣政府,私立楓橋美語文理短期補習班,,carolynlu1099@gmail.com,外語類,羅東鎮純精路三段107號2樓及樹人路52號1-3樓,2004-06-15
宜蘭縣政府,私立欣欣記憶文理短期補習班,,,文理類,蘇澳鎮永榮里和平路18號1-3樓,2002-07-19
宜蘭縣政府,私立高格文理短期補習班中華分班,,,文理類,羅東鎮中華路178之5號1-3樓,2005-01-26
宜蘭縣政府,私立維多利亞文理短期補習班,,,文理類,壯圍鄉中央路2段381號1-3樓,2007-03-07
宜蘭縣政府,私立哈林易文理短期補習班,,,文理類,礁溪鄉大忠路8號1-3樓及大忠路13號1-2樓,2002-07-02
宜蘭縣政府,私立福爾摩莎英語會話短期補習班,,,外語類,羅東鎮四育路126號1-3樓,1997-12-15
宜蘭縣政府,私立狀元吉第文理短期補習班,,jang9511104@yahoo.com.tw,文理類,冬山鄉永安路258巷2號1~2樓,2004-10-15
宜蘭縣政府,私立傑耀文理短期補習班,,,文理類,宜蘭市校舍二路22號1樓,2017-02-16
宜蘭縣政府,得勝者文教股份有限公司附屬宜蘭縣私立得勝者文教文理短期補習班,,yilanvictors@gmail.com,文理類,宜蘭市女中路二段307號1樓及3樓,2017-09-08
宜蘭縣政府,私立菁華文理短期補習班,,,文理類,宜蘭市女中路一段150號1-2樓,2012-10-09
宜蘭縣政府,私立喜姆比舞蹈藝想空間技藝短期補習班,,ximubi@gmail.com,音樂、舞蹈類,"宜蘭市宜中路 86號1樓",2018-10-05
宜蘭縣政府,正聿文化有限公司附設私立正聿文理短期補習班短期補習班,,,文理類,宜蘭市國榮路153號1樓,2018-08-09
宜蘭縣政府,私立啟聖文教事業有限公司附設宜蘭縣私立啟聖文理短期補習班,,e0933144200@gmail.com,文理類,羅東鎮興東南路188號2樓之3,2020-09-01
宜蘭縣政府,私立貝斯特文理短期補習班,,,文理類,宜蘭市延平路56巷57號1-3樓,2005-07-15
宜蘭縣政府,私立立傑文理短期補習班,,rstlsdls@yahoo.com.tw,文理類,羅東鎮豐年路31號1-2樓,2012-09-03
宜蘭縣政府,私立蓓蒑文理短期補習班,,clund42@gmail.com,文理類,羅東鎮進德街1號1-2樓,2008-10-07
宜蘭縣政府,私立立文文理短期補習班,,,文理類,蘇澳鎮和平路119、121號1-3樓,2003-12-16
宜蘭縣政府,真善美文化藝術有限公司羅東分公司附設私立地球村語文短期補習班,,,外語類,羅東鎮中正路169號1-3樓,2012-06-29
宜蘭縣政府,私立冠昇高中文理短期補習班,,,文理類,羅東鎮培英路26號1-3樓,2019-03-05
宜蘭縣政府,私立米那米文理短期補習班中華分班,,a039383631@gmail.com,文理類,宜蘭市東港路二段155巷3號1-2樓、5號1-2樓,2012-05-01
宜蘭縣政府,私立宏文宏儒文理短期補習班,,,文理類,宜蘭市大坡路1段43號1-2樓,2013-01-10
宜蘭縣政府,私立語樂英語短期補習班,,,外語類,宜蘭市宜中路79巷5號1-3樓,2008-07-01
宜蘭縣政府,私立小哈佛美語短期補習班,,davidlin649767@gmail.com,文理類,宜蘭市光復路35號,2000-09-13
宜蘭縣政府,私立魯老師文理短期補習班,,,文理類,宜蘭市泰山路324巷1弄8號1至2樓,2005-02-01
宜蘭縣政府,私立清析文理短期補習班,,,文理類,宜蘭市文化路35號1-3樓,2005-06-14
宜蘭縣政府,私立大鳥芝蔴街文理短期補習班,,,文理類,宜蘭市中華路235號1至4樓,1992-12-21
宜蘭縣政府,私立杰恩文理短期補習班,,,文理類,宜蘭市民權路2段108號1-3樓,2004-04-16
宜蘭縣政府,私立第一文理短期補習班,,,文理類,宜蘭市林森路188號1-2樓,2020-08-03
宜蘭縣政府,私立卓越文理短期補習班,,,文理類,羅東鎮四育路91號1-2樓,2011-07-15
宜蘭縣政府,私立尤揚文理短期補習班,,a0935326731@gmail.com,文理類,宜蘭市黎明三路446號1-3樓,2015-06-03
宜蘭縣政府,中國青年救國團宜蘭縣團務指導委員會附設蘭苑電腦語文家政短期補習班,,,文理類,宜蘭市民權新路102號1-2樓,1996-05-30
宜蘭縣政府,私立英格兒美語短期補習班,,exlvicky@yahoo.com.tw,外語類,宜蘭市中華路77號1樓,2007-07-06
宜蘭縣政府,私立微妮文理短期補習班,,a387011@yahoo.com.tw,文理類,羅東鎮文化街78號1樓,2005-08-17
宜蘭縣政府,私立布萊恩美語短期補習班,,,外語類,宜蘭市校舍一路87號1樓,2012-07-19
宜蘭縣政府,私立全人文理短期補習班,,,文理類,羅東鎮北成路一段170號1-3樓,2011-08-22
宜蘭縣政府,私立立學文理短期補習班,,,文理類,羅東鎮愛國路239號1-3樓,2011-01-28
宜蘭縣政府,私立佩格美語短期補習班,,,外語類,"羅東鎮光榮路495號3樓之一,之三",2008-10-16
宜蘭縣政府,台灣知識庫股份有限公司附設私立大碩洋碩甄戰數位學堂文理短期補習班,,tkb9314228@gmail.com,文理類,宜蘭市民權新路62號2樓,2006-08-31
宜蘭縣政府,私立簡老師數理教室文理短期補習班,,,文理類,宜蘭市陽明三路65號1-2樓,2013-09-23
宜蘭縣政府,私立智遠文理短期補習班,,bunnyer77@yahoo.com.tw,文理類,宜蘭市黎明三路430號1-2樓,2010-11-29
宜蘭縣政府,私立中國青年救國團宜蘭縣團務指導委員會附設私立蘭陽家政、舞蹈、語文短期補習班,,s140812@cyc.tw,文理類,羅東鎮維揚路79號1-2樓、79-1號,2003-04-24
宜蘭縣政府,私立向陽文理短期補習班,,,文理類,頭城鎮纘祥路36號1-2樓,1998-08-26
宜蘭縣政府,私立方田文理短期補習班,,,文理類,宜蘭市中山路2段145號3樓之1,2014-09-23
宜蘭縣政府,私立約書亞文理短期補習班,,monicaloven@gmail.com,文理類,宜蘭市東港路二段180號1-3樓,2020-07-02
宜蘭縣政府,私立新頭腦文理短期補習班,,goddess0912@gmail.com,文理類,羅東鎮體育路41巷1弄1號2樓,2019-06-06
宜蘭縣政府,私立真善美文理短期補習班,,abook0828@gmail.com,文理類,蘇澳鎮中山路1段431號1-2樓,2006-10-25
宜蘭縣政府,私立小太陽文理短期補習班,,sun.s0518@gmail.com,文理類,宜蘭市民權路2段106號1-3樓,2003-10-30
宜蘭縣政府,私立陽光文理短期補習班,,,文理類,宜蘭市民權路2段116號1-3樓,2014-07-01
宜蘭縣政府,私立龍之堡英文會話短期補習班,,,文理類,羅東鎮中華路74之2號,2003-11-18
宜蘭縣政府,私立立學文理短期補習班羅東分班,,,文理類,羅東鎮中華路178號1-3樓,2011-05-26
宜蘭縣政府,私立睿智凱瑞語文短期補習班,,luodongaces@gmail.com,外語類,羅東鎮四育路48號2樓,2013-02-18
宜蘭縣政府,私立傑英文理短期補習班,,,文理類,宜蘭市陽明二路27號1-2樓,2015-10-02
宜蘭縣政府,私立達仁文理短期補習班,,cvcbture@hotmail.com,文理類,宜蘭市民族路407號1-2樓,2016-02-02
宜蘭縣政府,私立英革蘭囍鵲文理短期補習班,,englishmagpies@gmail.com,文理類,宜蘭市民權路二段260號1樓,2017-08-03
宜蘭縣政府,私立小星星文理短期補習班,,,文理類,羅東鎮民生路129號1-3樓,2014-10-20
宜蘭縣政府,私立VIVIAN英語教室文理短期補習班,,vivian552414@gmail.com,外語類,羅東鎮培英路154號9樓之1,1999-07-20
宜蘭縣政府,私立班理查文理短期補習班,,,文理類,羅東鎮四育路127號1-2樓,2013-05-01
宜蘭縣政府,私立謙華文理短期補習班,,,文理類,羅東鎮民治街52號,2011-08-22
宜蘭縣政府,私立立捷文理短期補習班,,,文理類,羅東鎮林森路183、185、187號1樓,2005-05-11
宜蘭縣政府,私立心成文理短期補習班,,,文理類,頭城鎮公園路54號1-3樓,2008-03-27
宜蘭縣政府,私立梵谷畫室短期補習班,,jea.yii@msa.hint.net,美術、書法、攝影、美工設計、圍棋類,宜蘭縣羅東鎮南宜二路6號1-3樓,2001-07-05
宜蘭縣政府,私立達文西文理短期補習班,,,文理類,宜蘭市泰山路209號1-4樓,2012-02-06
宜蘭縣政府,私立遇見愛技藝短期補習班,,,其他類,宜蘭市民族路590號1-2樓,2020-01-17
宜蘭縣政府,私立佳音語文短期補習班,,,外語類,宜蘭市宜中路47號1-3樓,1998-09-15
宜蘭縣政府,私立聖堡羅語言企管教育短期補習班,,,外語類,宜蘭市宜中路43號1-3樓,2005-11-23
宜蘭縣政府,私立聖保羅語言企管教育短期補習班,,,外語類,羅東鎮長春路60號2樓,2002-10-17
宜蘭縣政府,私立鼎升美語文理短期補習班,,blair1242@gmail.com,文理類,五結鄉中興路一段9號1-2樓,2017-06-28
宜蘭縣政府,私立黃主任文理短期補習班,,,文理類,宜蘭市宜中路51號1-3樓,2005-07-14
宜蘭縣政府,私立形象藝術空間技藝短期補習班,,vans20081127@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,羅東鎮維揚路70巷10號1樓,2015-07-10
宜蘭縣政府,私立聯成電腦語文短期補習班,,,資訊類,羅東鎮中正北路1號1-4樓,2011-10-27
宜蘭縣政府,私立東學資優文理短期補習班,,,文理類,宜蘭市民族路338號5樓,1998-12-03
宜蘭縣政府,私立佳音語文短期補習班黎明分班,,,外語類,宜蘭市女中路1段121號1樓、123號2樓,2002-10-07
宜蘭縣政府,私立奇妙文理短期補習班,,,文理類,五結鄉台興路53號1-2樓,2006-03-29
宜蘭縣政府,私立恒譽文理短期補習班,,,文理類,羅東鎮中山路4段111號1-3樓,2005-04-07
宜蘭縣政府,私立維新文理短期補習班,,,文理類,礁溪鄉吳沙村育英路124號1-2樓、126號1-2樓,1996-04-10
宜蘭縣政府,私立康喬文理短期補習班,,,文理類,礁溪鄉龍潭村育龍路133號1-2樓,1996-09-02
宜蘭縣政府,私立華翰文理短期補習班,,a0927583138@gmail.com,文理類,礁溪鄉和平路80號1-2樓,1999-07-01
宜蘭縣政府,私立瑪侍德文理短期補習班,,,文理類,礁溪鄉礁溪路四段78號2樓,2007-01-09
宜蘭縣政府,私立小海豚學園文理短期補習班,,,文理類,礁溪鄉礁溪路一段296號1樓,2008-01-04
宜蘭縣政府,私立林阿銀文理短期補習班,,,文理類,礁溪鄉大義村義興街42號1-3樓,2008-02-27
宜蘭縣政府,私立優勢文理短期補習班,,,文理類,礁溪鄉龍潭村育龍路127號1-3樓,2005-05-05
宜蘭縣政府,私立頂尖優勢文理短期補習班,,,文理類,礁溪鄉育龍路113號1-3樓,2009-02-25
宜蘭縣政府,私立非凡文理短期補習班,,,文理類,礁溪鄉和平路18號1-2樓,2014-01-09
宜蘭縣政府,私立立陽文理短期補習班,,stacey904837@gmail.com,文理類,五結鄉自強路175號1-2樓,1999-10-29
宜蘭縣政府,私立想想學坊文理短期補習班,,meei.su@gmail.com,文理類,五結鄉中興路三段80號,2003-11-11
宜蘭縣政府,私立伊莎美語文理短期補習班,,isa.english2398@gmail.com,文理類,五結鄉中正路3段169巷12號1-2樓,2006-03-02
宜蘭縣政府,私立育可佳文理短期補習班,,,文理類,五結鄉台興路61巷12號1-3樓,2006-05-09
宜蘭縣政府,私立長勝珠心算文理短期補習班,,,文理類,五結鄉舊街二路59巷46號1-4樓,2006-07-05
宜蘭縣政府,私立家恩美語短期補習班,,,外語類,五結鄉協同街1巷5號1-2樓,2006-08-02
宜蘭縣政府,私立展青科學教育文理短期補習班五結分班,,g120093357@gmail.com,文理類,五結鄉中興路3段302巷8-1號1樓,2007-06-12
宜蘭縣政府,私立家禾音樂文理短期補習班,,jiaher2016@yahoo.com,文理類,蘇澳鎮仁愛路161號1-2樓,1995-07-03
宜蘭縣政府,私立太陽花田文理短期補習班,,sunflowersuao@gmail.com,文理類,蘇澳鎮聖湖里蘇港路349號1-3樓,2003-01-13
宜蘭縣政府,私立洺堂文理短期補習班,,,文理類,蘇澳鎮和平路36號1-2樓,2008-10-31
宜蘭縣政府,私立鳳翎舞蹈短期補習班,,fengling9324247@gmail.com,音樂、舞蹈類,宜蘭市和睦路1之30號2樓,1987-07-05
宜蘭縣政府,私立欣欣文理短期補習班,,,文理類,蘇澳鎮中山路一段385號,2010-09-27
宜蘭縣政府,私立學勝美語文理短期補習班,,,文理類,蘇澳鎮中山路1段343號1樓,2014-01-14
宜蘭縣政府,私立領袖菁英文理短期補習班,,,文理類,蘇澳鎮蘇港路387號1-2樓,2015-09-30
宜蘭縣政府,私立學晟文理短期補習班,,,文理類,蘇澳鎮永榮里和平路60號1-3樓,2016-09-14
宜蘭縣政府,私立陳智文文理短期補習班,,,文理類,宜蘭市民權新路471號1-2樓,2005-08-29
宜蘭縣政府,私立立承文理短期補習班,,,文理類,頭城鎮青雲路2段639號1-2樓,2005-09-08
宜蘭縣政府,私立德祥文理短期補習班,,,文理類,宜蘭市農權路154巷15號4樓,2000-09-04
宜蘭縣政府,私立興儒文理短期補習班,,,文理類,礁溪鄉義興街20號1-2樓,2006-08-03
宜蘭縣政府,私立佑苗文理短期補習班,,,文理類,宜蘭市宜中路79巷3號1-3樓,2000-09-30
宜蘭縣政府,私立加州柏克萊語文短期補習班,,,外語類,宜蘭市校舍二路73號2樓,2000-07-24
宜蘭縣政府,私立上榜文理短期補習班,,,文理類,羅東鎮公正路320號1-3樓,2006-08-21
宜蘭縣政府,私立浩學文理短期補習班,,,文理類,宜蘭市復興路2段70-1號2樓,2006-12-21
宜蘭縣政府,私立許老師文理短期補習班,,a0935326731@gmail.com,文理類,宜蘭市農權路154巷15號3樓,2014-03-31
宜蘭縣政府,私立永明數學短期補習班,,chenatro@gmail.com,文理類,羅東鎮中華路45號3樓,2020-02-19
宜蘭縣政府,私立玟軒文理短期補習班,,,文理類,三星鄉星德一路75號1-2樓,2001-09-19
宜蘭縣政府,私立蘇老師文理短期補習班,,,文理類,冬山鄉廣興路441巷1號1樓、439-1號1-3樓,2001-05-21
宜蘭縣政府,私立蜜蘋果文理短期補習班,,,文理類,冬山鄉香南路378號1-2樓,2006-07-20
宜蘭縣政府,私立成名文理短期補習班,,,文理類,礁溪鄉復興街15號1-4樓,2016-05-10
宜蘭縣政府,私立育橋文理短期補習班,,rsj803@yahoo.com.tw,文理類,五結鄉二結路252號1-3樓,2010-07-26
宜蘭縣政府,私立貝律文理短期補習班,,,文理類,五結鄉五濱路一段112巷26號1-2樓,2011-08-03
宜蘭縣政府,私立美地文理短期補習班,,,文理類,五結鄉成興村成鳳路188巷34號1-2樓,2012-04-24
宜蘭縣政府,私立張老師文理短期補習班,,,文理類,蘇澳鎮大同路52號1-2樓,1999-07-08
宜蘭縣政府,私立格林文理短期補習班,,grimm9562185@yahoo.com.tw,文理類,羅東鎮忠孝路147號1-3樓,1999-05-07
宜蘭縣政府,私立世界地球公民文理短期補習班,,,文理類,羅東鎮敬業路33號1-2樓,2002-07-18
宜蘭縣政府,私立勤進文理短期補習班,,,文理類,羅東鎮四育路60號1-3樓,2014-07-11
宜蘭縣政府,私立巨人文理短期補習班,,,文理類,羅東鎮中華路178-3號1-4樓,1998-12-01
宜蘭縣政府,私立Jenny美語教室文理短期補習班,,,文理類,礁溪鄉仁愛路174號1樓,2016-07-22
宜蘭縣政府,私立小荳苗文理短期補習班,,,文理類,冬山鄉照安路45號1-2樓,1999-06-05
宜蘭縣政府,私立東華文理短期補習班,,jane6131@hotmail.com,文理類,冬山鄉照安路113巷1弄16號1~3樓,2002-08-21
宜蘭縣政府,私立萊恩文理短期補習班,,,文理類,冬山鄉香南路355號2樓,2005-08-24
宜蘭縣政府,私立佰科文理短期補習班,,may581818@yahoo.com.tw,文理類,冬山鄉華祥路2-9號1-2樓,2013-12-17
宜蘭縣政府,私立康軒文理短期補習班,,kansan806@yahoo.com,文理類,冬山鄉香南路366號1-3樓,2014-10-08
宜蘭縣政府,私立喬治亞文理短期補習班,,,文理類,冬山鄉南興路78巷6號1-3樓,2016-08-03
宜蘭縣政府,私立新球美語短期補習班,,,外語類,三星鄉義德二路116號1樓,2008-08-08
宜蘭縣政府,私立上將文理短期補習班,,,文理類,三星鄉義德二路70號1-3樓,2010-08-26
宜蘭縣政府,私立精英專業美語短期補習班,,,外語類,三星鄉集慶村集慶七路45號1-2樓,2011-05-25
宜蘭縣政府,私立伯格文理短期補習班,,,文理類,三星鄉義德村星義路203號1-3樓,2012-10-15
宜蘭縣政府,私立員源圈文理短期補習班,,junolia@gmail.com,文理類,員山鄉復興路50號1-3樓,2006-09-04
宜蘭縣政府,私立博士文理短期補習班,,b97140097@gmail.com,文理類,員山鄉文化路146號1-2樓,2013-10-18
宜蘭縣政府,私立全智文理短期補習班,,,文理類,員山鄉員山村29鄰文化路100巷33號1樓,2015-03-26
宜蘭縣政府,私立樹田文理短期補習班,,tree3446@yahoo.com.tw,文理類,壯圍鄉吉祥村壯五路145號,2003-02-25
宜蘭縣政府,私立傑申文理短期補習班,,,文理類,壯圍鄉中央路2段342號1-3樓,2005-09-21
宜蘭縣政府,私立大佑文理短期補習班,,smlin5468@gmail.com,文理類,壯圍鄉吉祥村壯五路71號1-3樓,2015-06-29
宜蘭縣政府,私立小博士英語會話短期補習班,,,外語類,頭城鎮青雲路三段72號1樓,1995-07-12
宜蘭縣政府,私立群菁心算美語短期補習班,,,外語類,頭城鎮開蘭路301號1-3樓,1999-01-26
宜蘭縣政府,私立育立愛兒村文理短期補習班,,,文理類,頭城鎮公園路30號1-4樓,2002-10-03
宜蘭縣政府,私立蘇珊美語文理短期補習班,,bay1220@gmail.com,文理類,頭城鎮和平街88號1樓,2006-01-24
宜蘭縣政府,私立書田文理短期補習班,,G9887130,文理類,頭城鎮青雲路二段341號2樓,2010-09-15
宜蘭縣政府,私立登竹文理短期補習班,,yangtengchun@gmail.com,文理類,頭城鎮南興街21號1-2號,2012-06-13
宜蘭縣政府,私立理翔文理短期補習班,,,文理類,頭城鎮青雲路3段339號1-3樓,2014-08-25
宜蘭縣政府,私立學穎文理短期補習班,,,文理類,頭城鎮武營路131號1樓,2014-10-03
宜蘭縣政府,大總統文化事業有限公司附設私立大東海法商電腦文理短期補習班,,,法政類,羅東鎮興東路174號1樓,2012-01-19
宜蘭縣政府,私立一筆美術書法短期補習班,,,美術、書法、攝影、美工設計、圍棋類,羅東鎮和平路98號1樓,1997-07-04
宜蘭縣政府,私立大地美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,羅東鎮中華路178之7號1-2樓,1998-12-01
宜蘭縣政府,私立柏拉圖文理短期補習班,,,文理類,羅東鎮中華路178-1號1-4樓,1999-11-02
宜蘭縣政府,私立友聞文理短期補習班,,,文理類,羅東鎮國華街64號,2004-08-23
宜蘭縣政府,私立向虹珠心算文理短期補習班,,gcynboy@yahoo.com.tw,文理類,羅東鎮愛國路238號1-3樓,2004-08-23
宜蘭縣政府,"私立愛得生文理短期補習班 ",,edi.son265@msa.hinet.net,外語類,羅東鎮純精路三段190號1樓,2005-12-14
宜蘭縣政府,私立熊寶貝文理短期補習班,,,文理類,羅東鎮站前南路93-1號2樓,2007-03-03
宜蘭縣政府,私立倍立方文理短期補習班,,,文理類,羅東鎮光榮路495號5樓之1,2007-07-16
宜蘭縣政府,私立宜學語文短期補習班,,hs2089@hess.com.tw,外語類,羅東鎮純精路3段189號2樓,2008-06-02
宜蘭縣政府,私立陳樞華專業英語短期補習班,,,外語類,羅東鎮林森路149號1-2樓,2008-11-20
宜蘭縣政府,私立正賦文理短期補習班,,juangewei@yahoo.com.tw,文理類,羅東鎮純精路2段262號1-2樓,2010-07-26
宜蘭縣政府,私立奇朵.巴布熊潛能美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,羅東鎮公正路342號2樓,2011-02-14
宜蘭縣政府,私立希望種子文理短期補習班,,,文理類,羅東鎮樹林里學府街33巷3號2樓,2011-06-01
宜蘭縣政府,私立力允文理短期補習班,,,文理類,羅東鎮中華路112號1-3樓,2014-07-30
宜蘭縣政府,私立極限文理短期補習班,,,文理類,羅東鎮四育路79號4樓,2015-09-14
宜蘭縣政府,私立心荷美術技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,羅東鎮公正路289之7號2樓,2017-03-03
宜蘭縣政府,私立加雅音樂學苑技藝短期補習班,,,音樂、舞蹈類,羅東鎮公正路171巷12號1-2樓,2017-07-07
宜蘭縣政府,私立李爵英文文理短期補習班羅東分班,,,文理類,羅東鎮純精路三段252巷2號1-2樓,2017-07-07
宜蘭縣政府,私立學霸文理短期補習班,,tarco_yuc@hotmail.com,文理類,羅東鎮公正路284巷1-5號6樓,2019-04-02
宜蘭縣政府,私立卓越文理短期補習班羅東分班,,,文理類,羅東鎮中華路172號1-3樓,2013-11-18
宜蘭縣政府,私立鍾老師專業作文文理短期補習班,,tina_chaug@yahoo.com,文理類,羅東鎮四育路131號1-2樓,2010-06-08
宜蘭縣政府,私立卓越文理短期補習班東光分班,,,文理類,羅東鎮興東南路163號1-3樓,2014-06-26
宜蘭縣政府,私立羅東格林文理短期補習班,,,文理類,羅東鎮開羅街32號1-2樓,2009-06-29
宜蘭縣政府,私立喬一文理短期補習班,,stella741120@hotmail.com,文理類,羅東鎮四育路136巷9號1樓,2018-10-12
