地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
基隆市政府,基隆市私立大學豐文理短期補習班,318,&amp;amp;amp;amp;amp;amp;amp;lt;dfdf24594567@hotmail.com.tw&amp;amp;amp;amp;amp;amp;amp;gt;,文理類,基隆市暖暖區源遠路170-2號1樓,2009-10-28
基隆市政府,基隆市私立建德全方位文理短期補習班,150,"sandycute12@gmail.com,funway7777@gmail.com",文理類,基隆市安樂區安和一街125巷2、4、2之1、2之4號及安和一街127、127之1號,1996-10-17
基隆市政府,基隆市私立捷美語文短期補習班,363,hs1097@hess.com.tw,外語類,基隆市信義區深溪路35號1-4樓,2013-09-26
基隆市政府,基隆市私立瑞卡家文理短期補習班,348,rikahouse888@gmail.com,文理類,基隆市安樂區基金一路135巷21弄65、67、87號1樓,2012-07-11
基隆市政府,基隆市私立岑英文理短期補習班,025,cechou@hotmail.com,文理類,基隆市中正區義一路22號4樓、基隆市中正區義一路24號4樓,2002-05-20
基隆市政府,"台灣知識庫股份有限公司附 設基隆市私立大碩洋碩數位學堂文理短期補習班",299,j2326017@gmail.com,文理類,"基隆市中正區義一路 4、6號2、3樓",2008-07-04
基隆市政府,基隆市私立佳興語文短期補習班,415,,外語類,中正區信二路276之1號1樓,2020-11-06
基隆市政府,基隆市私立天下文理短期補習班,294,,文理類,基隆市安樂區安一路173號及175號1樓,2008-05-07
基隆市政府,基隆市私立德育文理短期補習班,352,ssskids@yahoo.com.tw,文理類,基隆市安樂區基金一路135巷21弄63號1樓及基隆市安樂區基金一路135巷21弄57號1樓,2012-11-09
基隆市政府,基隆市私立安樂芝蔴街美語文理短期補習班,067,sherrywei1027@gmail.com,文理類,基隆市安樂區安樂路二段153號6樓、基隆市安樂區安樂路二段155號2樓,2000-12-12
基隆市政府,基隆市私立學而思文理短期補習班,403,,文理類,基隆市信義區信二路273之1號2F、基隆市信義區信二路273之2號3F,2018-04-18
基隆市政府,私立譜卡文化事業有限公司附設基隆市私立古岳音樂短期補習班,191,keelung@mail.jpg.org.tw,音樂、舞蹈類,基隆市仁愛區仁一路261之1號2樓,2009-09-16
基隆市政府,基隆市私立傑思文理短期補習班,012,,文理類,基隆市信義區東信路310巷24號1-2樓,2002-08-26
基隆市政府,基隆市私立嘉人文理短期補習班,355,hs2203@hess.com.tw,文理類,基隆市安樂區基金三路52之8號1-3樓、基隆市安樂區基金三路52之9號1-2樓,2012-12-20
基隆市政府,基隆市私立小紅帽文理短期補習班,165,pysh2513@gmail.com,文理類,基隆市仁愛區愛六路6號2-4樓,1995-07-18
基隆市政府,基隆市私立給我美語文理短期補習班,209,gailenglish99@yahoo.com.tw,文理類,基隆市中山區中和路168巷5弄17號2樓及基隆市中山區中和路168巷5弄31號1樓,2004-04-08
基隆市政府,基隆市私立華興文理短期補習班,163,jackyhwang5566@gmail.com,文理類,基隆市信義區信一路132號4樓,1995-08-01
基隆市政府,基隆市私立必勝文理短期補習班,033,jackyhwang5566@gmail.com,文理類,基隆市安樂區基金一路135巷21弄43號1樓,2002-01-17
基隆市政府,基隆市私立大中文理短期補習班,112,da24519602@gmail.com,文理類,基隆市七堵區福二街77號1、2樓,1998-09-09
基隆市政府,基隆市私立常容文理短期補習班,396,da24519602@gmail.com,文理類,基隆市七堵區南興路108號,2017-05-12
基隆市政府,基隆市私立筌易文理短期補習班,083,,外語類,基隆市暖暖區暖暖街232號,2000-04-01
基隆市政府,基隆市私立筌威英語短期補習班,031,,外語類,基隆市安樂區樂利三街22之7號1樓及地下4層,2002-03-27
基隆市政府,基隆市私立七堵小牛頓文理短期補習班,121,mss206@pchome.com.tw,文理類,基隆市七堵區明德一路186之1號2樓,1998-06-25
基隆市政府,基隆市私立佳垛文理才藝短期補習班,360,kunshanliao@yahoo.com.tw,文理類,基隆市仁愛區仁二路120號4樓,2013-06-27
基隆市政府,基隆市私立虹韻文理短期補習班,089,x0917239546@mail.com,文理類,基隆市中山區西定路51號,1999-12-04
基隆市政府,基隆市私立晨宇文理才藝短期補習班,357,,文理類,基隆市安樂區安和一街144號,2013-01-09
基隆市政府,基隆市私立小倫敦文理才藝短期補習班,418,,文理類,基隆市信義區信二路63號2樓、基隆市信義區信二路65號2樓,2019-11-12
基隆市政府,基隆市私立小天使文理短期補習班,356,xx73g@yahoo.com.tw,文理類,基隆市暖暖區過港路148號2、3樓,2012-12-28
基隆市政府,社團法人中國青年救國團附設基隆市私立語文技藝短期補習班,142,s980905@cyc.tw,外語類,基隆市仁愛區成功一路133巷1號、基隆市仁愛區成功一路133巷1之1號,1997-03-20
基隆市政府,基隆市私立育德文理短期補習班,324,wendy9k1208@yahoo.com.tw,文理類,基隆市暖暖區東碇路501號1樓、基隆市暖暖區暖碇路38巷96號1樓,2010-07-29
基隆市政府,基隆市私立童老師教室短期補習班,023,misslu3355@gmail.com,文理類,基隆市安樂區樂一路144號3樓,2002-06-03
基隆市政府,基隆市私立小苗圃文理短期補習班,188,jenny0937909@gmail.com,外語類,基隆市中山區復興路259巷30-1號,2003-05-13
基隆市政府,基隆市私立昇揚珠心算文理短期補習班,286,,文理類,基隆市暖暖區源遠路277巷15號1樓,2007-10-12
基隆市政府,基隆市私立綠之苑文理短期補習班,312,蘇宏仁&amp;amp;lt;hungrensu@gmail.com&amp;amp;gt;,文理類,基隆市暖暖區暖碇路151號1樓,2009-06-06
基隆市政府,基隆市私立長樂文理短期補習班,134,a4335636@yahoo.com.tw,文理類,基隆市安樂區樂利三街132巷2弄7號,1997-09-18
基隆市政府,基隆市私立建德小牛頓文理短期補習班,204,a4335636@yahoo.com.tw,文理類,基隆市安樂區麥金路416號1樓,2004-03-16
基隆市政府,基隆市私立欣欣學園文理短期補習班,341,paochinpn@gmail.com,文理類,基隆市中正區豐稔街49號1樓,2011-09-23
基隆市政府,基隆市私立奇瓦迪文理短期補習班,380,monicacc3388@gmail.com,文理類,基隆市信義區深溪路155號1~4樓,2015-03-04
基隆市政府,基隆市私立學優文理短期補習班,069,chau4596@yahoo.com.tw,商類：珠算、心算、會計,基隆市仁愛區仁一路265巷16號4樓,2000-09-20
基隆市政府,基隆市私立多元文理短期補習班,197,,文理類,基隆市七堵區福一街51巷8號1樓,2003-10-29
基隆市政府,基隆市私立神奇寶貝語文短期補習班,064,candy987908@yahoo.com.tw,外語類,基隆市七堵區南興路90號2樓,2001-01-30
基隆市政府,基隆市私立名人文理才藝短期補習班,351,劉素珍&amp;amp;lt;polinliu@ms58.hinet.net&amp;amp;gt;,文理類,基隆市七堵區百三街89巷2-2號3樓、基隆市七堵區百三街89巷4-2號3樓,2012-09-18
基隆市政府,基隆市私立時代文理短期補習班,169,,文理類,基隆市七堵區自治北街25號,1994-08-15
基隆市政府,基隆市私立巧兒文理短期補習班,195,pastry7373@hotmail.com,文理類,基隆市信義區信二路49號2、3樓,2003-09-29
基隆市政府,基隆市私立英悅文理短期補習班,407,contact@jordan.lin8.com,文理類,基隆市仁愛區愛六路26號1、2樓,2018-11-15
基隆市政府,基隆市私立傑優文理短期補習班,340,c56571217@gmail.com,文理類,基隆市暖暖區暖暖街252號,2011-06-13
基隆市政府,格達有限公司附設基隆市私立格蘭文理短期補習班,327,k2@gram.com.tw,文理類,基隆市信義區深美街149號、基隆市信義區教忠街110號,2010-08-30
基隆市政府,基隆市私立頂尖語文短期補習班,104,keelung.mpmmath@gmail.com,文理類,基隆市仁愛區仁二路198號3-4樓,1998-09-29
基隆市政府,基隆市私立地球村語文短期補習班,160,gvoservice@mail.apol.com.tw,外語類,基隆市仁愛區愛三路118號5-6樓,1996-01-10
基隆市政府,基隆市私立新學友才藝文理短期補習班,040,senseio_school@gmail.com,文理類,基隆市信義區信一路133號4樓、基隆市信義區信一路133-1號4樓,1998-06-25
基隆市政府,基隆市私立道生文理短期補習班,374,,文理類,基隆市信義區東光路261之17號3、4樓,2014-08-13
基隆市政府,基隆市私立民昇文理短期補習班,156,,文理類,基隆市七堵區南興路77號2樓,1996-02-12
基隆市政府,基隆市私立快樂天堂文理技藝短期補習班,003,jonsmin.cc@gmail.com,文理類,基隆市暖暖區源遠路297巷92號1樓,2003-02-25
基隆市政府,基隆市私立啟賢文理短期補習班,421,song560616@gmail.com,文理類,基隆市信義區正信路151巷5-1號1樓、基隆市信義區正信路151巷5-2號1樓、基隆市信義區正信路151巷5-3號1樓,2020-11-06
基隆市政府,基隆市私立文馨文理短期補習班,054,jessicachen62@hotmail.com,文理類,基隆市仁愛區愛二路33號3、4樓,2001-05-08
基隆市政府,基隆市私立崧濤文理短期補習班,151,songtao199@gmail.com,文理類,基隆市中正區中正路199號2樓,1996-10-16
基隆市政府,基隆市私立潘氏英日語短期補習班,183,pianovember21@gmail.com,外語類,基隆市仁愛區仁一路295之10號5樓,2009-07-14
基隆市政府,基隆市私立聯成電腦短期補習班,330,"lccnetlc17@aptg.net ",資訊類,基隆市仁愛區孝二路106號1、3樓、基隆市仁愛區忠一路3巷6號1樓,2011-01-11
基隆市政府,基隆市私立向日葵短期補習班,365,,文理類,基隆市中山區中和路97號1樓、基隆市中山區中和路97-1號1樓,2013-10-23
基隆市政府,基隆市私立愛米爾文理短期補習班,369,emile.edu.official@gmail.com,文理類,基隆市中山區中和路70巷1號3樓,2014-02-14
基隆市政府,基隆市私立培利安文理短期補習班,021,,文理類,基隆市中正區新豐街488-3、488-5、488-6號2樓,2005-11-30
基隆市政府,基隆市私立康玄文理短期補習班,044,林雙龍&amp;amp;lt;alex.lily@hotmail.com&amp;amp;gt;,文理類,基隆市安樂區安樂路2段90號1-2樓、基隆市安樂區安樂路二段88-1號2樓、基隆市安樂區安樂路2段195號3樓,2003-10-22
基隆市政府,基隆市私立哈利文理短期補習班,273,,文理類,基隆市暖暖區暖碇路159號1、2樓,2007-01-08
基隆市政府,基隆市私立名家文理短期補習班,074,,外語類,基隆市暖暖區寧靜街153之1號1樓,2000-09-04
基隆市政府,基隆市私立吳老師文理短期補習班,015,,文理類,基隆市仁愛區孝三路32號1-4樓,2002-07-25
基隆市政府,基隆市私立寶拉文理短期補習班,420,,文理類,基隆市中山區復興路95號2樓,2020-11-05
基隆市政府,基隆市私立睿哲文理短期補習班,154,"Shev Rg &amp;amp;lt;rgshev@gmail.com&amp;amp;gt;",文理類,基隆市中山區西定路345號2樓,1996-11-09
基隆市政府,基隆市私立精湛文理短期補習班,060,wangyuan8786@gmail.com,文理類,基隆市七堵區百五街64巷23號1樓,2001-03-28
基隆市政府,基隆市私立七堵芝蔴街美語短期補習班,090," li angel &amp;lt;alex455659@yahoo.com.tw&amp;gt;",外語類,基隆市七堵區明德一路186號5樓,2009-04-08
基隆市政府,基隆市私立全方位文理短期補習班,316,alvinceo@yahoo.com,文理類,基隆市七堵區開元路118、118之1、120號,2009-08-05
基隆市政府,基隆市私立新民文理短期補習班,157,laura690609@yahoo.com.tw,文理類,基隆市仁愛區仁二路206號2-3樓,1990-12-05
基隆市政府,基隆市私立大仁文理短期補習班,213,dazen99499368@gmail.com,文理類,基隆市安樂區基金一路206號3樓,2004-05-13
基隆市政府,基隆市私立半日通文理短期補習班,004,,文理類,基隆市安樂區基金一路135巷5弄34號1樓、基隆市安樂區基金一路135巷5弄36號1樓,2003-01-17
基隆市政府,基隆市私立東明心珠算短期補習班,174,,商類：珠算、心算、會計,基隆市信義區東明路26號1樓,1994-02-01
基隆市政府,基隆市私立孫翠玲舞蹈短期補習班,179,fs.dance@msa.hinet.net,音樂、舞蹈類,基隆市中正區義一路18號10樓,1992-08-11
基隆市政府,基隆市私立阿囉哈快樂美語短期補習班,291,"alohaarica@gmail.com ",外語類,基隆市仁愛區仁二路95號2樓,2008-03-18
基隆市政府,基隆市私立冠林文理短期補習班,136,genius17@ms66.hinet.ent,文理類,基隆市仁愛區仁一路265巷16號3樓,1997-12-09
基隆市政府,基隆市私立儒苑文理短期補習班,250,,文理類,基隆市仁愛區仁一路305號5、6、10樓,2005-11-23
基隆市政府,基隆市私立捷登文理短期補習班,261,,文理類,基隆市中正區豐稔街41巷25號1樓,2006-06-19
基隆市政府,基隆市私立立敏文理短期補習班,189,343sue@gmail.com,文理類,基隆市仁愛區仁二路205號3-4樓,2003-06-16
基隆市政府,基隆市私立綠葉方舟文理短期補習班,397,julilin.joan@gmail.com,文理類,基隆市七堵區綠葉街15號1-2樓,2017-05-17
基隆市政府,基隆市私立白蘭琪文理短期補習班,011,blanchenglish@yahoo.cpm,文理類,基隆市仁愛區忠二路31之2號3樓,2002-08-26
基隆市政府,金品教育事業股份有限公司附設基隆市私立金品升大文理短期補習班,392,alvinceo@yahoo.com,文理類,基隆市中正區義一路18號12樓,2016-12-12
基隆市政府,基隆市私立康捷文理短期補習班,225,,文理類,"基隆市仁愛區仁二路86號3樓、基隆市仁愛區 仁二路88號3樓",2005-01-06
基隆市政府,基隆市私立亞學文理短期補習班,290,,文理類,基隆市仁愛區華二街10號1-4樓,2008-01-29
基隆市政府,社團法人中國青年救國團附設基隆市私立銘傳語文技藝短期補習班,419,,外語類,基隆市仁愛區劉銘傳路1之2號3樓,2020-08-10
基隆市政府,基隆市私立日傑文理短期補習班,417,,文理類,基隆市仁愛區仁二路86號4樓,2020-07-16
基隆市政府,基隆市私立白盒子藝術美學短期補習班,410,,美術、書法、攝影、美工設計、圍棋類,基隆市仁愛區忠二路26號3樓,2019-05-15
基隆市政府,基隆市私立興平文理短期補習班,285,bonjour0099@hotmail.com,文理類,基隆市仁愛區延平街12巷6號1-3樓,2007-09-28
基隆市政府,基隆市私立文馨卓越語文短期補習班,300,alicealex2000@gmail.com,文理類,"基隆市信義區信一 路132號5樓之1及基隆市信義區信一路132號5樓之2",2008-07-21
基隆市政府,基隆市私立名強文理短期補習班,027,,文理類,基隆市仁愛區延平街6號1樓,2002-05-10
基隆市政府,基隆市私立宜人音樂短期補習班,192,,音樂、舞蹈類,基隆市中正區義一路18號11樓,2003-07-21
基隆市政府,基隆市私立吉吉童畫村短期補習班,013,,美術、書法、攝影、美工設計、圍棋類,基隆市中正區義一路2號7樓,2002-08-21
基隆市政府,施化難陀有限公司附設基隆市私立境瑜珈短期補習班,391,keelung@sivanandayoga.com.tw,瑜珈類,基隆市中正區義一路18號15樓,2016-08-31
基隆市政府,基隆市私立文昌文理短期補習班,130,damontseng@envimac.com.tw,文理類,基隆市中山區安一路72號2樓,1997-12-04
基隆市政府,基隆市私立深美文理短期補習班,002,"Michael &amp;lt;h8335139@ms6.hinet.net&amp;gt;",文理類,基隆市信義區教忠街108號4樓,2003-03-10
基隆市政府,基隆市私立大豐文理短期補習班,009,df24594567@gmail.com,文理類,基隆市暖暖區源遠路170-2號2樓,2009-10-07
基隆市政府,基隆市私立多美文理短期補習班,388,,文理類,基隆市暖暖區暖暖街457號4、5樓,2015-09-30
基隆市政府,基隆市私立班恩邦尼美語短期補習班,280,,外語類,基隆市暖暖區暖暖街379巷6號,2007-08-22
基隆市政府,基隆市私立育佳文理技藝短期補習班,271,h3485159@gmail.com,文理類,基隆市安樂區安和一街129巷3號、基隆市安樂區安和一街129巷3-1號,2006-12-01
基隆市政府,基隆市私立大喆文理短期補習班,260,,文理類,基隆市安樂區安和一街129巷1號、1-1號,2006-06-02
基隆市政府,基隆市私立快樂短期補習班,103,,文理類,基隆市仁愛區仁二路193號3樓,1998-10-13
基隆市政府,基隆市私立儒林文理短期補習班,107,,文理類,基隆市仁愛區仁一路305號7-8樓,1994-05-09
基隆市政府,基隆市私立巨匠語文短期補習班,406,allen.tsai@pcschool.com.tw,外語類,基隆市中正區義一路18號9樓B,2019-02-26
基隆市政府,基隆市私立勿舍畫室短期補習班,117,lala6369lala@gmail.com,美術、書法、攝影、美工設計、圍棋類,基隆市七堵區崇禮街29號2樓,1998-07-24
基隆市政府,基隆市私立暉弘文理短期補習班,277,o2101108@gmail.com,文理類,基隆市仁愛區仁二路193-3號4樓,2007-04-09
基隆市政府,基隆市私立學緣屋文理短期補習班,288,,文理類,基隆市中正區正義路2巷111號4樓、基隆市中正區正義路2巷112號4樓,2007-11-29
基隆市政府,基隆市私立佳佳心算短期補習班,105,chia.chia796@msa.hinet.net,商類：珠算、心算、會計,基隆市七堵區福一街172巷4號,1998-09-28
基隆市政府,基隆市私立家仁短期補習班,385,,文理類,基隆市中正區中正路668號2樓,2015-12-30
基隆市政府,基隆市私立普利斯美語文理短期補習班,416,,文理類,基隆市仁愛區仁二路201號3樓,2020-03-31
基隆市政府,基隆市私立學文社文理短期補習班,173,hsin0220@yahoo.com.tw,文理類,基隆市信義區信一路121號2.3.4樓,1994-02-23
基隆市政府,基隆市私立寶寶文理短期補習班,028,,文理類,基隆市信義區深澳坑路6巷141號1樓,2002-05-03
基隆市政府,基隆市私立多多龍文理短期補習班,149,huiling24277282@yahoo.com.tw,文理類,基隆市安樂區安一路107號3樓,1996-10-17
基隆市政府,基隆市私立棒喬文理短期補習班,077,,文理類,基隆市安樂區基金一路135巷5弄14號,2000-08-16
基隆市政府,基隆市私立新上群文理短期補習班,158,,文理類,基隆市暖暖區暖暖街191-1號、基隆市暖暖區暖暖街197巷6-1號1-3樓,1996-01-27
基隆市政府,基隆市私立日勝文理短期補習班,207,js24514372@yahoo.com.tw,文理類,基隆市七堵區福一街110巷5號1-2樓、基隆市七堵區福一街110巷7號1-2樓、基隆市七堵區福一街114號1樓,2004-04-06
基隆市政府,基隆市私立小博士文理短期補習班,124,ssskids@yahoo.com.tw,文理類,基隆市安樂區基金一路135巷21弄89號1樓,1998-05-12
基隆市政府,基隆市私立品誠文理短期補習班,382,aeneas0207@gmail.com,文理類,基隆市安樂區基金一路135巷21弄25號1、2樓及基隆市安樂區基金一路135巷21弄1號1樓,2015-06-16
基隆市政府,基隆市私立濠銘文理短期補習班,329,,文理類,基隆市安樂區武嶺街16-2號3樓,2011-01-03
基隆市政府,基隆市私立茱莉安文理短期補習班,024,,文理類,"基隆市安樂區武嶺街213之1號 ",2002-06-03
基隆市政府,基隆市私立狀元文理短期補習班,079,,文理類,基隆市仁愛區延平街12巷16號2樓,2000-06-13
基隆市政府,基隆市私立博文文理短期補習班,070,,文理類,基隆市中山區中和路168巷7弄22號2樓,2000-10-13
基隆市政府,基隆市私立孫淮修立行文理短期補習班,068,suntehsiu@yahoo.com.tw,文理類,基隆市仁愛區延平街1號1樓、基隆市仁愛區延平街12巷16號1樓,2000-11-07
基隆市政府,基隆市私立林鵬文理短期補習班,144,c269177@ms27.hinet.net,文理類,基隆市仁愛區劉銘傳路3號4樓、基隆市仁愛區劉銘傳路5號4樓,1997-03-03
基隆市政府,基隆市私立又福文理短期補習班,162,lanchih29@pchome.com.tw,文理類,基隆市中正區北寧路349-2號2樓、基隆市中正區調和街1巷11號1樓,1995-12-19
基隆市政府,大總統文化事業有限公司附設基隆市私立大東海工商法短期補習班,168,sky013469@gmail.com,文理類,基隆市仁愛區愛三路128號5樓,2006-01-09
基隆市政府,基隆市私立大方文理短期補習班,240,,文理類,基隆市暖暖區暖暖街269號1-2樓,2005-08-15
基隆市政府,基隆市私立五餅二魚文理短期補習班,242,haveaniceday10057@yahoo.com.tw,文理類,基隆市仁愛區愛七路14巷5號1樓、基隆市仁愛區延平街12巷16號4樓,2005-09-20
基隆市政府,基隆市私立吉得宝文理短期補習班,252,,文理類,基隆市信義區深溪路141號4樓、143號4樓、145號4樓,2009-05-08
基隆市政府,基隆市私立東科文理短期補習班,293,amychiu0710@gmail.com,文理類,基隆市暖暖區源遠路260巷26弄17-1號2,2008-04-02
基隆市政府,基隆市私立名仁文理短期補習班,297,,文理類,基隆市安樂區樂利三街28巷14號1樓,2008-05-30
基隆市政府,基隆市私立奇恩文理短期補習班,298,,文理類,基隆市暖暖區暖碇路157號1、2樓,2008-07-01
基隆市政府,基隆市私立海大文理短期補習班,302,annlinhere86@yahoo.com.tw,文理類,基隆市中正區新豐街251巷12號1-4樓,2008-09-16
基隆市政府,基隆市私立上勤文理短期補習班,383,,文理類,基隆市仁愛區仁二路120號3樓,2015-07-13
基隆市政府,基隆市私立芝蔴街美語文理短期補習班,140,a24256677@yahoo.com.tw,文理類,基隆市仁愛區忠一路20號8樓,1989-11-07
基隆市政府,基隆市私立連老師瑜伽短期補習班,238,yoga2009@kimo.com,瑜珈類,基隆市暖暖區暖暖街271號2樓,2005-08-01
基隆市政府,基隆市私立英倫文理短期補習班,332,debbie9191@hotmail.com,文理類,基隆市暖暖區源遠路249巷8號1樓,2011-03-07
基隆市政府,基隆市私立榮星短期補習班,390,jack34011967@gmail.com,文理類,基隆市安樂區樂利三街30巷15號1樓,2016-08-31
基隆市政府,基隆市私立鼎峰文理短期補習班,393,comeme@mail.klcg.gov.tw,文理類,基隆市信義區信一路133之1號2樓,2016-12-29
基隆市政府,冠鈞文教事業有限公司附設基隆市私立冠鈞文理短期補習班,402,,文理類,基隆市暖暖區暖暖街106之1號2樓,2018-04-18
基隆市政府,基隆市私立左岸文理短期補習班,387,左念豫&amp;lt;zoetso2@gmail.com&amp;gt;,文理類,基隆市仁愛區愛九路1號3樓,2015-10-01
基隆市政府,基隆市私立全芳文教文理短期補習班,405,,文理類,基隆市中山區中和路95號1樓,2018-07-02
基隆市政府,基隆市私立常春藤文理短期補習班,326,alvinceo@yahoo.com,文理類,基隆市七堵區福一街101號1-2樓、基隆市七堵區福一街103號1-2樓,2010-08-24
基隆市政府,基隆市私立啟育文理短期補習班,295,,文理類,基隆市七堵區福一街20巷29號1樓,2008-05-07
基隆市政府,基隆市私立暖暖芝麻街美語文理短期補習班,227,,文理類,基隆市暖暖區東勢街6之50及6之51號1樓及夾層,2005-01-28
基隆市政府,基隆市私立劉鳳珠美術黏土才藝短期補習班,313,,美術、書法、攝影、美工設計、圍棋類,基隆市安樂區安樂路二段183之5號6樓,2009-07-03
