代號,補習班,班址,電話,立案文號,立案日期
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
89202103100001,臺東縣私立中華文理短期補習班漢陽分班,臺東市漢陽北路89號,(089)318457、(089)341341,110年3月8日府教終字第1100044121號,2021-03-08
89202008040001,臺東縣私立尬數理工文理短期補習班,臺東市更生路573巷65號,0972029097,府教終字第1090171601號,2020-08-12
89202002170001,臺東縣私立中正文理短期補習班,臺東市中正路392巷5號,(089)346267,府教終字第1090030260號,2020-02-14
89201910250001,臺東縣私立三合院樂學園文理短期補習班,臺東市臺東市豐盛路12號,0972192768,府教終字第1080223687號,2019-10-22
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
89202103100001,臺東縣私立中華文理短期補習班漢陽分班,臺東市漢陽北路89號,(089)318457、(089)341341,110年3月8日府教終字第1100044121號,2021-03-08
89202008040001,臺東縣私立尬數理工文理短期補習班,臺東市更生路573巷65號,0972029097,府教終字第1090171601號,2020-08-12
89202002170001,臺東縣私立中正文理短期補習班,臺東市中正路392巷5號,(089)346267,府教終字第1090030260號,2020-02-14
89201910250001,臺東縣私立三合院樂學園文理短期補習班,臺東市臺東市豐盛路12號,0972192768,府教終字第1080223687號,2019-10-22
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
89202103100001,臺東縣私立中華文理短期補習班漢陽分班,臺東市漢陽北路89號,(089)318457、(089)341341,110年3月8日府教終字第1100044121號,2021-03-08
89202008040001,臺東縣私立尬數理工文理短期補習班,臺東市更生路573巷65號,0972029097,府教終字第1090171601號,2020-08-12
89202002170001,臺東縣私立中正文理短期補習班,臺東市中正路392巷5號,(089)346267,府教終字第1090030260號,2020-02-14
89201910250001,臺東縣私立三合院樂學園文理短期補習班,臺東市臺東市豐盛路12號,0972192768,府教終字第1080223687號,2019-10-22
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
89202103100001,臺東縣私立中華文理短期補習班漢陽分班,臺東市漢陽北路89號,(089)318457、(089)341341,110年3月8日府教終字第1100044121號,2021-03-08
89202008040001,臺東縣私立尬數理工文理短期補習班,臺東市更生路573巷65號,0972029097,府教終字第1090171601號,2020-08-12
89202002170001,臺東縣私立中正文理短期補習班,臺東市中正路392巷5號,(089)346267,府教終字第1090030260號,2020-02-14
89201910250001,臺東縣私立三合院樂學園文理短期補習班,臺東市臺東市豐盛路12號,0972192768,府教終字第1080223687號,2019-10-22
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
89202103100001,臺東縣私立中華文理短期補習班漢陽分班,臺東市漢陽北路89號,(089)318457、(089)341341,110年3月8日府教終字第1100044121號,2021-03-08
89202008040001,臺東縣私立尬數理工文理短期補習班,臺東市更生路573巷65號,0972029097,府教終字第1090171601號,2020-08-12
89202002170001,臺東縣私立中正文理短期補習班,臺東市中正路392巷5號,(089)346267,府教終字第1090030260號,2020-02-14
89201910250001,臺東縣私立三合院樂學園文理短期補習班,臺東市臺東市豐盛路12號,0972192768,府教終字第1080223687號,2019-10-22
89201907190001,臺東縣私立林老師文理短期補習班,臺東縣大武鄉民族街57號,(089)790078,府教終字第1080149521號,2019-07-17
89201905240001,臺東縣私立馬蘭國際文理技藝短期補習班,臺東市台東市更生路689巷16弄1號,0935-237-151,府教終字第1080105183號,2019-05-24
89201903050001,臺東縣私立卑南文理教室文理短期補習班,臺東市更生北路293巷7號,(0918)631358,府教終字第1080043296號,2019-03-05
89201901300001,臺東縣私立天使文理短期補習班,臺東市新生路379號,0988-065293,府教終字第1080025165號,2019-01-30
89201810050001,臺東縣私立群青文理短期補習班,臺東市長安街76號,(089)347739,府教終字第1070208915號,2018-10-04
89201808210001,臺東縣私立展陞文理短期補習班,臺東市吉福路48號1樓,(089)515959,府教終字第1070174401號,2018-08-21
89201805240001,臺東縣私立竑學文理短期補習班,臺東市長沙街170巷7弄12號1樓,0932664693,府教終字第1070101779號,2018-05-21
89201707270002,臺東縣私立維多利亞文理學苑短期補習班,臺東市信義路347號,0911659029,府教終字第1060153662號,2017-07-26
89201705200004,臺東縣私立韋勝音樂工作室短期補習班,臺東市開封街253號,(089)343349,府教終字第1060098567號,2017-05-16
89201705200003,臺東縣私立康橋文理短期補習班,臺東市民航路999號,0988307301,府教終字第1060098581號,2017-05-16
89201704080001,臺東縣私立臺大桂冠短期補習班,臺東市開封街680巷95號1樓,089-348-012,府教終字第1060062648號,2017-03-29
