代號,補習班,班址,電話,立案文號,立案日期
70202305240001,私立高斯數理教育學院文理短期補習班,三民區義明街11號1-2樓,0933088096,高市教社字第11239606600號,2023-12-14
70202305230001,高明一對一學習有限公司附設高鼎一對一文理短期補習班,新興區中正二路190號3樓之1,226-3000,高市教社字第11239592000號,2023-12-13
70202212050001,私立捷勝文理短期補習班林園分班,林園區林園北路439號2-3樓,641-8111,高市教社字第11239435000號,2023-12-07
70202306150001,私立小星星學堂文理外語技藝短期補習班,楠梓區高雄大學路379號1-2樓,364-8122,高市教社字第11239133000號,2023-11-29
70202305310001,私立優加文理短期補習班八卦分班,仁武區永仁街606號1-4樓,373-9797,高市教社字第11239061800號,2023-11-27
70202307100001,私立欣之堤美語文理短期補習班,三民區民族一路543巷22號1-2樓,0971797179,高市教社字第11238807100號,2023-11-16
70202308030001,私立育名文理短期補習班桂華分班,小港區桂華街347號1-4樓及夾層,791-1402,高市教社字第11238813500號,2023-11-15
70202303300001,私立椰苑文理短期補習班,楠梓區楠梓路369號1-2樓,352-8340,高市教社字第11238553500號,2023-11-09
70202305100001,傳奇文教有限公司附設學城文理短期補習班三民分班,三民區明誠一路132號1樓、夾層及2樓,342-2525,高市教社字第11238499200號,2023-11-06
70202212060003,私立成大文理短期補習班仁新分班,鳥松區大仁北路8號1-5樓,556-1805,高市教社字第11238104200號,2023-10-31
70202305150001,高明一對一學習有限公司附設高明一對一文理短期補習班,三民區建國三路83號4樓,286-8000,高市教社字第11237740200號,2023-10-12
70202211030001,私立王妙真兒童畫室技藝短期補習班,三民區光武路85號1-2樓,395-3799,高市教社字第11237448900號,2023-10-02
70202304140001,私立學堡文理短期補習班,楠梓區後昌路1052號1-2樓,0980-284-740,高市教社字第11237275700號,2023-09-27
70202212080002,私立大英文理短期補習班科工館分班,三民區懷安街6號1-5樓,0987787991,高市教社字第11237283100號,2023-09-25
70202302200001,愛薪爽爽教育有限公司附設私立愛學館文理短期補習班,鳳山區工協街27號1樓,701-8678,高市教社字第11236681900號,2023-09-19
70202212060004,私立愛繪會文理技藝短期補習班,鼓山區明華路14號1-2樓,0975-737-585,高市教社字第11236682800號,2023-09-18
70202309110001,私立培林文理短期補習班楠梓分班,楠梓區楠梓路319號1-4樓,352-0300,高市教社字第11236682400號,2023-09-11
70202305120001,財團法人福智文教基金會附設高雄市私立培德文理技藝短期補習班,左營區新莊一路131號1-2樓,345-7531,高市教社字第11236442000號,2023-08-31
70202304070001,私立歐昇美語文理短期補習班,楠梓區清豐路215號1樓、夾層,0956-889737,高市教社字第11236279300號,2023-08-28
70202304060001,瀚將教育科技股份有限公司附設百瀚文理短期補習班高美館分班,鼓山區美術北三路109號1樓、夾層,559-7606,高市教社字第11235938700號,2023-08-28
70202302230001,私立貝力達文理短期補習班凱旋分班,苓雅區憲政路136之1號1-2樓,221-0791,高市教社字第11236324800號,2023-08-25
70202111260001,私立強納生美語文理短期補習班文瑞分班,左營區文瑞路71號1樓、37號1-2樓,345-7172,高市教社字第11235856800號,2023-08-11
70202307180001,私立鉛筆盒文理短期補習班,三民區鼎中路672巷17號1樓,310-7757,高市教社字第11235784200號,2023-08-07
70202212070002,私立鳳青文理短期補習班鳳山分班,鳳山區青年路二段358-1號1-2樓,740-5148,高市教社字第11235149500號,2023-07-25
70202212150001,私立學城文理短期補習班雄中分班,三民區繼光街23號1-2樓,0938676825,高市教社字第11234981700號,2023-07-11
70202301050001,私立木森文理技藝短期補習班,左營區大順一路206號1-4樓及208號1-4樓,557-1319,高市教社字第11234275000號,2023-06-13
70202302090001,私立玩樂佳文理短期補習班,左營區自由四路386號1樓及夾層,0979741714,高市教社字第11233859400號,2023-05-31
70202303060001,私立福音文理短期補習班,左營區明誠二路220號1-3樓,556-0400,高市教社字第11233381900號,2023-05-17
70202303070001,南儒科技文教有限公司附設翰陞文理短期補習班,三民區建國三路83號2樓、85號2樓,285-0808,高市教社字第11233456600號,2023-05-15
70202210120002,私立小愜藝技藝短期補習班,三民區鼎瑞街90號1樓、夾層及2樓,0955466119,高市教社字第11233143100號,2023-05-02
70202212290001,私立文匠美語文理短期補習班,左營區重信路234號1-3樓,0955371363洪主任,高市教社字第11232747100號,2023-04-20
70202303200001,濬婕電機有限公司附設私立雄大電機技藝短期補習班,三民區九如一路168號1-5樓,395-2698,高市教社字第11232682800號,2023-04-14
70202303150001,私立向儒教育文理短期補習班,前鎮區正勤路78號1-3樓,0906306135,高市教社字第11231695400號,2023-04-06
70202111030001,私立青崋育苗文理技藝短期補習班,小港區孔祥街23號1-3樓,09088129301,高市教社字第11231804500號,2023-03-29
70202209200001,私立海納英語短期補習班,仁武區澄德路81號1-2樓,373-5081,高市教社字第11232244700號,2023-03-28
70202301190001,私立品瑞文理短期補習班,左營區立大路169號1-3樓,0983058267,高市教社字第11232242300號,2023-03-28
70202302220001,私立龍昇文理短期補習班民族分班,三民區懷安街12號1-4樓,389-7528,高市教社字第11231983500號,2023-03-17
70202302020001,私立翰宇文理短期補習班,楠梓區楠梓路249號1樓、夾層,0988-308-278,高市教社字第11231802100號,2023-03-15
70202112150001,私立典科外語文理短期補習班,三民區德興街5號1樓,0966112712,高市教社字第11231741600號,2023-03-10
70202212300001,愛宇陽明教育有限公司附設高雄市私立愛學館文理短期補習班,三民區義明街22號1-2樓,0916768199,高市教社字第11231745700號,2023-03-10
70202205260003,私立陳震文理短期補習班,路竹區中華路108號1-2樓,0928864090,高市教社字第11230996900號,2023-03-08
70202212060001,私立愛貝拉美語文理短期補習班,鼓山區裕誠路2030號1-3樓,552-8368,高市教社字第11231459100號,2023-03-08
70202212070001,私立木森英語文理技藝短期補習班,鼓山區美術東二路161號1-2樓,522-4949,高市教社字第11231458300號,2023-03-07
70202205060001,詮碩教育事業有限公司附設高雄市私立喬仁文理短期補習班,鳳山區新富路358號1-2樓,767-1489,高市教社字第11231253800號,2023-03-02
70202206060001,明光文教事業股份有限公司附設明光義塾語文文理短期補習班楠梓分班,楠梓區楠梓路247號1樓、夾層,0919083743,高市教社字第11231418600號,2023-03-02
70201912060001,私立群升文理短期補習班,楠梓區智昌街212號2-4樓,360-8140,高市教社字第11230874200號,2023-02-15
70202212080001,簡誼文教科技興業有限公司附設漢民外語文理技藝短期補習班,小港區華盛街42號1-3樓,0971091571,高市教社字第11230858700號,2023-02-08
70202208050001,私立力乘數學文理短期補習班,鳳山區大明路246號1-5樓,767-3333,高市教社字第11140018500號,2023-01-06
70202210120001,私立大英文理短期補習班三民分班,三民區瀋陽街98號1-3樓,0972601075,高市教社字第11139758100號,2022-12-21
70202205240001,私立方殷塗畫仔文理技藝短期補習班,鳳山區南華一路117號1-4樓,792-0707,高市教社字第11139368400號,2022-12-14
70202205260004,育晟教育有限公司附設育晟資優文理短期補習班,前鎮區瑞華街20號1-2樓,726-0876,高市教社字第11139532100號,2022-12-13
70202211170001,東和樂器木業股份有限公司附設河合音樂技藝短期補習班,鼓山區文忠路30號1-2樓,722-1016,高市教社字第11139183600號,2022-12-06
70202112290001,私立歐森文理短期補習班,鼓山區大順一路815號1-5樓,552-0013,高市教社字第11138792200號,2022-11-24
70201909240001,私立橋羽文理短期補習班,鳳山區建國路二段路143之1號1樓,710-1883,高市教社字第11138630300號,2022-11-18
70202211110001,私立學築文理短期補習班左營分班,左營區華夏路909號1-3樓,350-6035,高市教社字第11138510100號,2022-11-11
70202205260001,私立百軒文理短期補習班,鳳山區北文街60巷9號1-2樓,735-6546,高市教社字第11137991700號,2022-10-26
70202112170001,私立莘名恒文理短期補習班,林園區仁愛路176號1-3樓,641-8229,高市教社字第11137430200號,2022-10-21
70202203150001,私立維澤文理短期補習班,新興區忠孝一路54號1-2樓,271-7889,高市教社字第11137641100號,2022-10-21
70202209290001,私立先端文理短期補習班,仁武區澄德路75號1-2樓,372-0083,高市教社字第11137390800號,2022-09-29
70202208110001,私立林亭吟文理短期補習班,鳳山區中山東路212-1號1-3樓,0933-603-205,高市教社字第11136932200號,2022-09-26
70202110120002,私立優加文理短期補習班,仁武區名湖街1021號1-4樓,374-3801,高市教社字第11137206900號,2022-09-20
70202202220001,私立牧樂文理短期補習班,三民區鼎勇街65號1樓,0983977775,高市教社字第11137000400號,2022-09-15
70202202150001,私立鑫聖文理短期補習班,左營區霞海路515號1-2樓,962-3618,高市教社字第11136401700號,2022-09-13
70202109100001,私立Amen美術技藝短期補習班,岡山區勵志二路70號1樓,629-8111,高市教社字第11136551100號,2022-09-13
70202101150002,高點教育科技股份有限公司附設高雄市私立高點文理短期補習班左營分班,左營區後昌路627號1-2樓,365-8996,高市教社字第11136094100號,2022-08-30
70202112210001,私立學築文理短期補習班五福分班,苓雅區中正二路89號2樓,225-0333,高市教社字第11136398900號,2022-08-30
70202203020001,艾薇教育事業有限公司附設艾美森外語文理短期補習班海涵分班,鳳山區海涵路650號1-2樓,792-0658,高市教社字第11136001200號,2022-08-29
70202204010001,私立學城文理短期補習班雄女分班,前金區光明街68號1-2樓,221-5353,高市教社字第11135312800號,2022-08-01
70202202220002,私立若水私塾文理短期補習班,前鎮區南寧街1號1樓,0920-365-419,高市教社字第11134970700號,2022-07-22
70202101080001,高點教育科技股份有限公司附設高雄市私立高點文理短期補習班鳳山分班,鳳山區和平路98號1-2樓,799-8990,高市教社字第11133843000號,2022-07-18
70202206060002,私立思達文理短期補習班,鼓山區美術東五路145號1樓,552-0107,高市教社字第11134379500號,2022-06-28
70202110200001,明光文教事業股份有限公司附設明光義塾語文文理短期補習班七賢分班,鼓山區美術東四路438號1樓、夾層,550-3001,高市教社字第11133773400號,2022-06-06
70202003240001,私立鴻維文理短期補習班,燕巢區中華路372巷22弄13號1-4樓,616-6096,高市教社字第11132888100號,2022-06-01
70202111220001,私立喆學文理短期補習班,前鎮區英德街105號1-2樓,716-9080,高市教社字第11133037400號,2022-05-26
70202103020001,私立英展文理短期補習班,鼓山區大順一路1011巷12之1號1-2樓,522-8121,高市教社字第11132691600號,2022-05-06
70201908300002,私立耶加外語文理短期補習班,鼓山區裕誠路2028號1-4樓,550-0798,高市教社字第11132084300號,2022-04-19
70202202210001,私立貝力達文理短期補習班,三民區教仁路29號1-4樓,380-0724,高市教社字第11131880800號,2022-03-15
70202105280003,私立蘿莎文理短期補習班翠屏分班,楠梓區翠屏路123號2樓,365-9509,高市教社字第11130727000號,2022-02-17
70202107160001,私立大譽文理技藝短期補習班,鳳山區文衡路261號1-2樓,780-2755,高市教社字第11130416300號,2022-02-11
70202111110001,私立子元學苑文理短期補習班,前鎮區明鳳八街61號1-3樓,0975963101,高市教社字第11039430600號,2022-01-10
70202109220001,升哲文教諮詢有限公司附設薪哲文理短期補習班,三民區建國三路111號14樓之1、121號1樓、111號9樓之1、之2,285-0669,高市教社字第11039610200號,2021-12-29
70202103080003,吉的堡網路科技股份有限公司附設吉的堡文理短期補習班博愛分班,左營區重信路390號1樓,341-3986,高市教社字第11038506600號,2021-12-08
70201809100001,私立耶加文理短期補習班文府分班,左營區文府路482號1-4樓,310-8096,高市教社字第11038507100號,2021-12-01
70202007090001,私立小豆豆文理短期補習班,鳳山區國富路36號1樓,765-1007,高市教社字第11038336900號,2021-11-11
70202105110001,私立冠才升學文理技藝短期補習班,岡山區岡山路17號1樓,629-5261,高市教社字第11037639800號,2021-10-27
70202103020002,金桐股份有限公司附設科見美語文理短期補習班龍華分班,鼓山區大順一路857號1樓、夾層、2樓,550-3972,高市教社字第11037504000號,2021-10-26
70202110210001,私立明恩文理短期補習班,左營區重上街247號1-3樓,350-4499,高市教社字第11037075600號,2021-10-21
70202103150001,私立美樂妮美語文理短期補習班,岡山區大全街11巷12弄39號1-4樓,621-7683,高市教社字第11037238200號,2021-10-15
70202010060001,私立第五大道文理技藝短期補習班,鳳山區文化西路55號1-2樓,780-3758,高市教社字第11037404600號,2021-10-12
70202104200001,私立貝菈美語文理短期補習班,阿蓮區中正路439巷8號1樓,0958935129,高市教社字第11036383800號,2021-10-05
70202108200001,私立文字好好玩文理短期補習班,左營區文德路28號1-2樓,,高市教社字第11036796100號,2021-10-04
70202105280002,私立冠碩文理短期補習班國昌分班,楠梓區德民路1023號1-2樓,364-6669,高市教社字第11036796800號,2021-10-04
70202106010002,私立全能外語文理短期補習班農十六分班,鼓山區美術館路29號2樓,552-1939,高市教社字第11036658600號,2021-10-04
70202106010001,私立全能外語文理短期補習班美術館分班,鼓山區美術館路29號1樓,552-1939,高市教社字第11036655800號,2021-10-04
70202102020001,簡誼文教科技興業有限公司附設簡怡外語文理技藝短期補習班,小港區宏文路182號1-2樓,802-6363,高市教社字第11036018900號,2021-09-15
70202101210003,私立鯨銳文理技藝短期補習班,小港區孔宅六街419號1-4樓,791-9811,高市教社字第11036019400號,2021-09-15
70202008210001,私立肯塔基文理短期補習班新富分班,鳳山區新富路524號1-3樓,763-9900,高市教社字第11036303700號,2021-09-03
70202108170001,弘育文教諮詢有限公司附設薪哲文理短期補習班,三民區建國三路169號8樓,285-8825,高市教社字第11036264400號,2021-09-01
70202012180001,私立鳳青文理短期補習班,鳳山區青年路二段375號1-5樓,777-9836,高市教社字第11036058700號,2021-08-27
70202103160001,私立沛恩文理短期補習班,鳳山區工協街6號1-2樓,702-3396,高市教社字第11036054200號,2021-08-27
70202102030001,私立奧斯福爾文理技藝短期補習班,苓雅區建國一路354之2號1樓,222-2558,高市教社字第11035814200號,2021-08-26
70202101200001,私立學築文理短期補習班前鋒分班,岡山區柳橋西路9號1-2樓,0953766043,高市教社字第11035407400號,2021-08-24
70202010120001,私立大福媽程式文理短期補習班,鼓山區富農路82號1-2樓,586-7116,高市教社字第11035563500號,2021-08-20
70202104130001,私立小塔克文理短期補習班,三民區吉林街326號1樓及夾層,0911705181,高市教社字第11035804100號,2021-08-18
70202101150003,私立光年文理短期補習班,左營區介壽路261號1-2樓,588-4401,高市教社字第11035071600號,2021-08-18
70202101160001,明光文教事業股份有限公司附設明光義塾語文文理短期補習班一心分班,前鎮區一心二路40號1-2樓,334-0608,高市教社字第11035074700號,2021-08-18
70202104080001,私立漢育文理短期補習班,苓雅區中華四路256號1樓,0918694233,高市教社字第11035330900號,2021-08-05
70202101150001,私立學築文理短期補習班,楠梓區右昌街402號1-4樓,363-9955,高市教社字第11034879500號,2021-07-29
70202102190002,呈云國際有限公司附設貝塔國際美容美髮技藝短期補習班,新興區中山一路162號5樓,235-1656,高市教社字第11034859300號,2021-07-22
70202104130002,私立思達文理短期補習班河堤分班,三民區明仁路61號3樓,0911813317,高市教社字第11035024000號,2021-07-21
70202103080001,私立欣學文理短期補習班,鳳山區五甲一路746號1樓及夾層,0911700737,高市教社字第11034678100號,2021-07-07
70201912040001,私立常春藤文理技藝短期補習班,仁武區京吉一路106號1樓,375-7083,高市教社字第11034532500號,2021-07-01
70202102190001,私立慕真文理短期補習班,苓雅區正大路119號1樓,727-6560,高市教社字第11034258900號,2021-06-25
70201905100001,私立學城文理短期補習班,苓雅區建國一路199號2樓,225-0999,高市教社字第11033995400號,2021-06-15
70202007080001,威盛文創科技有限公司附設高雄市私立威盛金榜文理短期補習班瑞祥分班,前鎮區保泰路45號1-2樓,724-9605,高市教社字第11032652200號,2021-05-20
70202002040001,私立堂學院文理短期補習班,美濃區自強街一段160號1-2樓,681-6276,高市教社字第11033259900號,2021-05-19
70201905210001,私立群藝文理技藝短期補習班,仁武區仁信巷201弄11號1-2樓,372-1852,高市教社字第11032728600號,2021-05-14
70202012210001,私立冠捷文理短期補習班三民分班,三民區大連街194號1-2樓,311-0611,高市教社字第11033095000號,2021-05-14
70202103080002,私立微笑森林外語文理短期補習班福山分班,左營區自由四路372號1樓及夾層,345-6687,高市教社字第11032770800號,2021-05-05
70202102190003,私立藙綸文理短期補習班,美濃區中正路二段801號1-4樓,683-1177,高市教社字第11032351300號,2021-05-03
70202012100001,私立慢慢美術文理技藝短期補習班,左營區新莊一路379號1-2樓,350-1196,高市教社字第11032770700號,2021-05-03
70202009110001,私立彩虹精靈藝境技藝短期補習班,岡山區仁義路60號1樓,629-7123,高市教社字第11032729000號,2021-04-29
70202012280001,私立欣之堤文理技藝短期補習班,三民區鼎瑞街116號1-2樓,0902-377-237,高市教社字第11032651400號,2021-04-27
70202010060002,私立汶舉文理短期補習班,鳳山區福德街130號1-4樓,813-1330,高市教社字第11032563800號,2021-04-15
70202010290001,艾薇教育事業有限公司附設艾美森外語文理短期補習班,鳳山區鳳育路108號1-4樓,796-6671,高市教社字第11032375300號,2021-04-08
70202009150001,私立愛上文山文理短期補習班,岡山區大仁北路403號1-2樓,621-0893,高市教社字第11031382800號,2021-03-12
70202102240001,私立金名文理短期補習班自由分班,左營區自由二路55號1-2樓,556-6563,高市教社字第11030897600號,2021-02-24
70202101210001,私立遠見文理短期補習班,左營區至聖路46號1-2樓,550-6506,高市教社字第11030858300號,2021-02-22
70202010120002,私立宇如文理短期補習班,大寮區山頂路165號1-2樓,782-0665,高市教社字第11030858200號,2021-02-22
70202007150001,私立昇瀚文理短期補習班,仁武區八德東路388巷72號1-4樓,3742-246,高市教社字第11030757900號,2021-02-09
70202008240001,私立英語心外語短期補習班,苓雅區林泉街42號1-2樓,0900-275-269,高市教社字第11030455400號,2021-02-01
70202101210002,何嘉仁文教事業股份有限公司附設高雄市私立何嘉仁高大文理短期補習班,楠梓區大學東路212號1-3樓,363-8852,高市教社字第11030122800號,2021-01-22
70202008100001,赫越電腦有限公司附設赫越電腦短期補習班建國分班,新興區八德一路332號8樓,235-1999,高市教社字第11030084400號,2021-01-18
70202012020001,私立莫肯文理短期補習班,三民區春陽街62號1樓及夾層,0937621243,高市教社字第10940046900號,2021-01-12
70202006160001,私立新豐資優數學文理短期補習班,小港區新豐街112之1號1-3樓,0906939809,高市教社字第10939770200號,2021-01-08
70202007270001,私立金品升大文理短期補習班,楠梓區楠梓路371號1-2樓,355-5112,高市教社字第10939557900號,2020-12-23
70202005010001,私立學學文理短期補習班,楠梓區德民路1011號1樓,364-0666,高市教社字第10939099300號,2020-12-09
70202001060001,私立上瑒文理短期補習班文華分班,鳳山區文化路87號1-4樓,740-5148,高市教社字第10939170800號,2020-11-30
70202009070001,私立華馨文理短期補習班,鼓山區龍德路164號1樓,522-2672,高市教社字第10938882500號,2020-11-23
70202002120001,私立思達文理短期補習班苓雅分班,苓雅區苓雅一路256號1-2樓,333-5333,高市教社字第10938448800號,2020-11-18
70201909270001,私立天智文理技藝短期補習班,左營區文康路153號1-2樓及夾層,341-1588,高市教社字第10938675600號,2020-11-18
70202007210001,私立樹下夢文理技藝短期補習班,三民區明仁路135號1-2樓,0975752373,高市教社字第10938616600號,2020-11-06
70202005250001,明光福山文教有限公司附設明光福山文理短期補習班,左營區自由四路177號1-2樓,350-3788,高市教社字第10938223600號,2020-10-30
70201912020001,私立樂橙文理短期補習班,左營區自由四路41號1-4樓,348-8808,高市教社字第10937747100號,2020-10-20
70202003090002,私立陳湘宜文理短期補習班,鼓山區昌盛路291號1-2樓,0908-821-789,高市教社字第10937746400號,2020-10-16
70202005150002,明光鳳新文教有限公司附設明光鳳新文理短期補習班,鳳山區新富路260號1-2樓,767-5080,高市教社字第10937867700號,2020-10-12
70201811260002,私立威強文理短期補習班新鳳山分班,鳳山區中山東路229巷17號1-4樓,719-3153,高市教社字第10937381600號,2020-09-22
70202007200001,私立菲凡升大文理短期補習班,左營區重立路767號1-2樓,310-6960,高市教社字第10936695300號,2020-09-11
70202003200001,私立佳千文理短期補習班,茄萣區仁愛路3段56巷1之2號1樓,690-7881,高市教社字第10936324000號,2020-08-31
70201907150001,私立嘉升文理短期補習班,路竹區金平路273巷16號1-2樓,607-1300,高市教社字第10936041800號,2020-08-14
70202003110002,私立旭葳文理短期補習班,鼓山區明華路307號1-2樓,522-6862,高市教社字第10936040600號,2020-08-11
70201511130001,私立愛尼克獅文理短期補習班,仁武區仁勇東巷298號1-2樓,375-2836,高市教社字第10935713400號,2020-08-07
70202003110001,私立綠野文理短期補習班,鳥松區澄明街202號1樓,370-8002,高市教社字第10935737000號,2020-07-28
70202003090001,私立學城文理短期補習班左營分班,左營區左營大路678之7號1-2樓,585-6675,高市教社字第10935667500號,2020-07-23
70201903150001,私立樂莎文理短期補習班,楠梓區翠屏路117號1-2樓,361-1977,高市教社字第10935553400號,2020-07-20
70201910160001,私立潘尼爾技藝短期補習班,左營區華夏路1337號1-2樓,345-6428,高市教社字第10935473400號,2020-07-16
70201908050001,赫越電腦有限公司附設赫越電腦短期補習班,新興區中山一路258-1號1-4樓,236-9988,高市教社字第10935340900號,2020-07-09
70202002100001,私立金岡文理短期補習班,岡山區公園東路80號1-3樓、82號1-2樓,622-9123,高市教社字第10935286800號,2020-07-07
70201912300001,私立李麥克文理短期補習班巨蛋分班,左營區新莊一路399號1-2樓及地下1樓,349-8188,高市教社字第10935248700號,2020-07-06
70202003100001,私立守信文理短期補習班,左營區至聖路124號1-6樓,556-5798,高市教社字第10934301400號,2020-05-28
70201911180001,私立上評文理短期補習班,鳳山區保生路120號1-4樓,792-6679,高市教社字第10934067300號,2020-05-22
70201912260001,私立金進文理短期補習班,苓雅區正義路48號1-2樓,740-9988,高市教社字第10933965000號,2020-05-20
70202005150001,私立新翔文理短期補習班,鳳山區保華二路303號1-2樓,792-1919,高市教社字第10933917400號,2020-05-15
70202001080001,私立習悅文理短期補習班,鼓山區美術東六街176號1樓,0983156086,高市教社字第10932684900號,2020-05-01
70202003110003,私立仕強文理短期補習班中華分班,鼓山區中華一路417號1-2樓,555-3866,高市教社字第10932656600號,2020-05-01
70202002050001,私立金品文理短期補習班,岡山區仁義路66號1樓,629-6333,高市教社字第10932436200號,2020-04-21
70201906110001,私立皇家外語文理短期補習班,左營區忠貞街1號1-2樓,557-8670,高市教社字第10932114200號,2020-04-07
70201911040001,私立弘歷文理短期補習班,鳳山區保泰路101號1-2樓,711-6913,高市教社字第10932033800號,2020-04-01
70202001300001,私立百博文理短期補習班站前分班,新興區中山一路308號4樓,236-5711,高市教社字第10931902900號,2020-03-30
70201910050001,私立人仁文理短期補習班,左營區自由四路59號1-2樓、61號1-2樓,345-0477,高市教社字第10931921800號,2020-03-27
