地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
苗栗縣政府,苗栗縣私立博學美語技藝短期補習班,370,,外語類,苗栗縣通霄鎮通東里1鄰中正路3之6號1F,2012-09-03
苗栗縣政府,苗栗縣私立安垣美語珠心算技藝短期補習班,235,,外語類,苗栗縣頭份市尖山里8鄰中華路49號1-2F,2009-09-23
苗栗縣政府,苗栗縣私立學園文理技藝短期補習班,090,edenhsu6616@gmail.com,文理類,苗栗縣通霄鎮平元里18鄰平新一路60號1-3F,2006-08-28
苗栗縣政府,苗栗縣私立嵐林美術技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,苗栗縣苗栗市中正路136號2樓,2019-10-22
苗栗縣政府,苗栗縣私立晨星文理短期補習班,377,,文理類,苗栗縣苗栗市文山里20鄰自治路467-2號2F,2012-12-17
苗栗縣政府,苗栗縣私立祐群文理短期補習班,074,,商類：珠算、心算、會計,苗栗縣後龍鎮北龍里3鄰田心9號,2006-06-29
苗栗縣政府,苗栗縣私立全人美語珠心算技藝短期補習班,380,,外語類,苗栗縣頭屋鄉頭屋村14鄰尖豐路74號2F,2012-12-28
苗栗縣政府,苗栗縣私立三民文理短期補習班,289,,文理類,苗栗縣苗栗市上苗里10鄰中正路102號1-2樓,2011-02-18
苗栗縣政府,苗栗縣私立學佾文理短期補習班,,,文理類,苗栗縣頭份市成功里17鄰節約街94號1-2樓,2016-12-07
苗栗縣政府,苗栗縣私立樂天文理短期補習班,,,文理類,苗栗縣頭份市德義路65號1樓,2020-11-09
苗栗縣政府,苗栗縣私立地球村出版有限公司附設苗栗縣私立地球村文理短期補習班竹南分班,,,文理類,苗栗縣竹南鎮中山路123號1-3樓,2020-12-07
苗栗縣政府,苗栗縣私立好學生文理短期補習班,,,文理類,苗栗縣通霄鎮福德路38號1樓,1996-08-08
苗栗縣政府,苗栗縣私立千睿文理短期補習班,,lee33393@gmail.com,文理類,苑裡鎮山腳里13鄰山腳358-1號2-3樓,2020-06-03
苗栗縣政府,苗栗縣私立杜威文教機構文理短期補習班,,jacky611380@hotmail.com,文理類,苗栗縣頭份市永貞路二段310號2樓,2019-07-26
苗栗縣政府,苗栗縣私立蘋果樹教育文理短期補習班,,,文理類,苗栗縣頭份市大同路281號,2020-08-21
苗栗縣政府,台灣知識庫股份有限公司附設苗栗縣私立數位學堂文理短期補習班,224,,文理類,苗栗縣苗栗市上苗里為公路8號3F,2009-07-06
苗栗縣政府,歐愛兒股份有限公司附設苗栗縣私立思予文理短期補習班,,,文理類,苗栗縣苗栗市中正路433巷11號1-3樓,2020-07-03
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班（苗栗班）,,,文理類,苗栗縣苗栗市站前1號8樓之2,2003-11-24
苗栗縣政府,苗栗縣私立GE菁英文理短期補習班,,,文理類,苗栗縣苗栗市自治路82巷2號1樓,2020-02-17
苗栗縣政府,苗栗縣私立潘朵拉美語技藝短期補習班,445,,外語類,苗栗縣苗栗市建功里33鄰忠孝路168號1樓,2011-07-01
苗栗縣政府,苗栗縣私立救國團團委會附設語文技藝短期補習班(頭份班),448,,外語類,苗栗縣頭份市中華路1192號5F,2008-07-15
苗栗縣政府,地球村出版有限公司附設苗栗縣私立地球村語文文理短期補習班,199,,外語類,苗栗縣苗栗市中正路386號1-4F,2009-01-19
苗栗縣政府,苗栗縣私立惠丹舞蹈技藝短期補習班,450,vin026@ms18.hinet.net,音樂、舞蹈類,苗栗縣苗栗市勵志街18號1樓,1975-07-10
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班大營分班,,,文理類,苗栗縣竹南鎮竹南里20鄰大營路148-1號1樓,2016-03-29
苗栗縣政府,苗栗縣私立必勝文理短期補習班,,,文理類,苗栗縣竹南鎮中港里12鄰守法街2-2號1-4樓,2018-11-29
苗栗縣政府,苗栗縣私立富瑞爾文理短期補習班,,,文理類,苗栗縣頭份市蟠桃里中央路499號1樓,2019-07-26
苗栗縣政府,苗栗縣私立慧昌美語音樂技藝短期補習班,116,ch_weihui@yahoo.com.tw,外語類,苗栗縣苗栗市文山里15鄰祥發街17號2-3F,2007-03-27
苗栗縣政府,"苗栗縣私立ABC ZONE文理技藝短期補習班",,abczone2019@gmail.com,文理類,苗栗縣苗栗市建功里6鄰中山路207號,2019-04-25
苗栗縣政府,苗栗縣私立鍾碩數理文理短期補習班,,jimissmart@hotmail.com,文理類,苗栗縣苗栗市文山里正發路180號1-2樓,2019-04-17
苗栗縣政府,苗栗縣私立大業文理短期補習班,,,文理類,竹南鎮大業街72號1-2樓,2020-06-02
苗栗縣政府,苗栗縣私立大數文理短期短期補習班,,b601@ms13.hinet.net,文理類,苗栗市長安街99號1樓,2020-07-10
苗栗縣政府,苗栗縣私立非凡文理短期補習班,,yuping.fang@yahoo.com,文理類,苗栗縣竹南鎮照南里21鄰自由街129號1樓,2018-11-07
苗栗縣政府,苗栗縣私立倍斯特美語技藝短期補習班,326,tinachiang0609@gmail.com,外語類,苗栗縣頭份市後庄里6鄰建民街82號1F,2011-11-16
苗栗縣政府,苗栗縣私立東正文理短期補習班,393,,文理類,苗栗縣頭份市成功里成功路68號及70號2F,2013-05-13
苗栗縣政府,苗栗縣私立維多利亞文理短期補習班,,victoria277568@yahoo.com.tw,外語類,苗栗縣苗栗市中華東街2號3樓,2001-10-16
苗栗縣政府,苗栗縣私立芝蔴園文理短期補習班,,,文理類,苗栗縣竹南鎮福德路181號,2000-01-20
苗栗縣政府,苗栗縣私立新北聯文理短期補習班,565,,文理類,苗栗縣苗栗市建功里新都街69號1-3F,2000-01-17
苗栗縣政府,大鴻海文化有限公司附設大東海法商文理短期補習班（苗栗班）,100,,文理類,苗栗縣苗栗市站前2號1-3F,2006-12-29
苗栗縣政府,苗栗縣私立葳森文理短期補習班,294,jrshhiang1105@gmail.com,文理類,苗栗縣竹南鎮新南里新南街71巷25號1F,2011-04-18
苗栗縣政府,苗栗縣私立妮可文理短期補習班,354,,文理類,苗栗縣苗栗市上苗里12鄰社寮街145之3號1-2F,2012-04-20
苗栗縣政府,苗栗縣私立木木文理技藝短期補習班,,,文理類,苗栗縣頭份市頭份里中正路382號1樓,2019-05-07
苗栗縣政府,苗栗縣私立品昇文理短期補習班,,,文理類,苗栗縣頭份市忠孝一路222號1-2樓,2019-10-22
苗栗縣政府,苗栗縣私立三之三文理短期補習班,410,yes33chiou@gmail.com,文理類,苗栗縣苗栗市文山里自治路16鄰328號1-4F,2013-10-17
苗栗縣政府,苗栗縣私立穆西克技藝短期補習班,,bp821152285@hotmail.com,音樂、舞蹈類,苗栗縣苗栗市自治路387號1-2樓,2016-03-29
苗栗縣政府,學晨文教顧問股份有限公司附設苗栗縣私立學晨美語珠心算技藝短期補習班,257,sc278808@yahoo.com.tw,外語類,苗栗縣苗栗市福星里嘉福街6號1-2F,2010-05-27
苗栗縣政府,苗栗縣私立連科文理短期補習班,183,,文理類,苗栗縣苗栗市文山里自治路321號1-2F,2008-09-04
苗栗縣政府,苗栗縣私立勝琥美語珠心算技藝短期補習班,282,,外語類,苗栗縣頭份市土牛里7鄰興隆路16號1F,2011-01-17
苗栗縣政府,苗栗縣私立波力文理短期補習班,372,pollygurung@gmail.com,文理類,苗栗縣苗栗市新苗里5鄰新苗街77號2F,2012-09-07
苗栗縣政府,苗栗縣私立吳苗琪技藝文理短期補習班,405,,文理類,苗栗縣竹南鎮中港里15鄰新生路106巷16弄5號1樓、7號1樓,2013-08-29
苗栗縣政府,苗栗縣私立種子美語技藝短期補習班,,a1208362@gmail.com,外語類,苗栗縣頭份市建國路60號1-3F,2006-01-10
苗栗縣政府,苗栗縣私立小荳荳文理技藝短期補習班,060,t621061@gmail.com,外語類,苗栗縣頭份市尖下里尖豐路370巷21號1F,2006-03-23
苗栗縣政府,苗栗縣私立光華文理短期補習班民族分班,,,文理類,苗栗縣苗栗市北安街13號,2017-11-09
苗栗縣政府,苗栗縣私立博文文理短期補習班,245,,文理類,苗栗縣竹南鎮正南里23鄰大營路140號1-4F,2009-12-25
苗栗縣政府,苗栗縣私立名仁珠心算技藝短期補習班,347,,商類：珠算、心算、會計,苗栗縣苗栗市福麗里11鄰至公路369號2-3F,2012-03-13
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班,259,,文理類,苗栗縣竹南鎮正南里中正路187號1F,2010-05-31
苗栗縣政府,苗栗縣私立快樂窩文理短期補習班,365,,外語類,苗栗縣竹南鎮中港里15鄰新生路106巷16弄3號1F,2012-06-26
苗栗縣政府,苗栗縣私立貓頭鷹文理短期補習班,390,imchihwen@gmail.com,文理類,苗栗縣苗栗市北苗里29鄰蕉嶺街16號1-2F,2013-04-12
苗栗縣政府,苗栗縣私立凱禾文理短期補習班,364,sabina690528@gamil.com,文理類,苗栗縣竹南鎮營盤里15鄰建國路317號1F,2012-06-25
苗栗縣政府,苗栗縣私立向陽文理技藝短期補習班,,zhunansunshine@gmail.com,文理類,苗栗縣竹南鎮博愛街394號1-4樓/392號(1/3/4)樓,2016-12-08
苗栗縣政府,苗栗縣私立愛迪生文理短期補習班,188,,文理類,苗栗縣竹南鎮山佳里龍山路3段231號1-2F,2008-10-15
苗栗縣政府,苗栗縣私立馬格力特語文技藝短期補習班,403,,外語類,苗栗縣竹南鎮大厝里19鄰中正路335號1-2F,2013-08-08
苗栗縣政府,苗栗縣私立佳學美語技藝短期補習班,313,,外語類,苗栗縣苗栗市文山里正發路190號,2011-08-19
苗栗縣政府,苗栗縣私立達人文理短期補習班,262,,文理類,苗栗縣頭份市蟠桃里9鄰德義路31號1-2F,2010-06-24
苗栗縣政府,苗栗縣私立吉安文理短期補習班,016,chunankid@yahoo.com.tw,文理類,苗栗縣竹南鎮聖福里環市路3段154號1-2F,2005-05-03
苗栗縣政府,苗栗縣私立晴光文理短期補習班,248,chichu0885base@gmail.com,文理類,苗栗縣竹南鎮照南里27鄰光復路275號1-3樓,2010-01-25
苗栗縣政府,苗栗縣私立文昌文理短期補習班,433,we.sun@msa.hinet.net,文理類,苗栗縣頭份市忠孝里忠孝一路242號,2014-09-03
苗栗縣政府,苗栗縣私立淯成文理短期補習班,246,greem361920@gmail.com,文理類,苗栗縣苗栗市北苗里19鄰蕉嶺街10號1-2F,2010-01-13
苗栗縣政府,苗栗縣私立道爾敦文理短期補習班,,,文理類,苗栗縣頭份市尖下里尖豐路320巷10號1-2F,2006-05-01
苗栗縣政府,苗栗縣私立金和絃音樂技藝短期補習班,167,,音樂、舞蹈類,苗栗縣苗栗市文山里自治路326號1-2F,2008-04-03
苗栗縣政府,苗栗縣私立揚名文理短期補習班,401,,文理類,苗栗縣苗栗市福麗里至公路208號2F,2011-02-08
苗栗縣政府,苗栗縣私立寶貝熊音樂技藝短期補習班,231,babybear.musichouse@gmail.com,音樂、舞蹈類,苗栗縣頭份市建國里建國路94之1號2F,2009-08-21
苗栗縣政府,苗栗縣私立學立美語珠心算技藝短期補習班,356,,外語類,苗栗縣苗栗市維新里8鄰新庄街92巷54號,2012-04-20
苗栗縣政府,苗栗縣私立偉文文理短期補習班,195,miaoliwaywin@gmail.com,文理類,苗栗縣苗栗市恭敬里華岡28號1F,2008-12-19
苗栗縣政府,苗栗縣私立愛瑞卡美語技藝短期補習班,286,,外語類,苗栗縣頭份市忠孝里8鄰信東路272號1F,2011-02-01
苗栗縣政府,苗栗縣私立睿智文理短期補習班,223,dorissayshi@gmail.com,外語類,苗栗縣苗栗市建功里16鄰縣府路162號1-2F,2009-06-30
苗栗縣政府,苗栗縣私立聖佑美語技藝短期補習班,575,tomastomas5116@gmail.com,外語類,苗栗縣苗栗市正發路56號,2000-08-07
苗栗縣政府,苗栗縣私立幸福種籽文理短期補習班,156,hugo88886@gmail.com,文理類,苗栗縣苗栗市上苗里長安街101號1-3F,2008-01-10
苗栗縣政府,苗栗縣私立岑毅文理短期補習班,131,,文理類,苗栗縣頭份市后庄里5鄰信義路660號1-2F,2007-08-10
苗栗縣政府,苗栗縣私立新識文理短期補習班,164,dick5675039@hotmail.com,文理類,苗栗縣竹南鎮大營路138號1-3F,2008-03-27
苗栗縣政府,苗栗縣私立艾佳文理短期補習班,238,,文理類,苗栗縣苗栗市維新里新東街155之1號1-2F,2009-10-06
苗栗縣政府,苗栗縣私立成龍文理短期補習班,297,a1208362@gmail.com,文理類,苗栗縣頭份市頭份里中正路221之1號2F,2011-05-12
苗栗縣政府,苗栗縣私立大衛美語文理短期補習班,379,ml@david.com.tw,外語類,苗栗縣苗栗市上苗里中正路149號1-2F,2012-12-20
苗栗縣政府,苗栗縣私立鼓動音樂技藝短期補習班,200,sofia1192@gmail.com,音樂、舞蹈類,苗栗縣頭份市中華路1192號3F,2009-01-19
苗栗縣政府,苗栗縣私立建成文理短期補習班,122,cclingh@gmail.com,文理類,苗栗縣竹南鎮山佳里龍山路3段132號1F,2007-06-01
苗栗縣政府,苗栗縣私立郭老師文理短期補習班,311,,文理類,苗栗縣竹南鎮新南里8鄰新南街69號1F,2011-08-19
苗栗縣政府,苗栗縣私立凱薩琳文理短期補習班,,katherineenglishschool@gmail.com,文理類,苗栗縣竹南鎮自強街57號2樓,2018-01-18
苗栗縣政府,苗栗縣私立首相文理短期補習班,,yung.lien@outlook.com,文理類,苗栗縣竹南鎮開元里8鄰下街仔174號1~2樓、175號1~2樓,2018-06-15
苗栗縣政府,苗栗縣私立米吉文理技藝短期補習班,,,文理類,苗栗縣苗栗市福麗里民族路225號,2019-01-07
苗栗縣政府,苗栗縣私立芝麻街文理短期補習班,,,文理類,苗栗縣苗栗市中正路204號4樓,1996-05-23
苗栗縣政府,苗栗縣私立茂德文理短期補習班,,jen365347@yahoo.com.tw,文理類,苗栗縣苗栗市北苗里19鄰文峰街99號1樓,1999-11-24
苗栗縣政府,社團法人中國青年救國團附設苗栗縣私立救國團文理技藝短期補習班,,,文理類,苗栗縣苗栗市中正路382號1樓,2017-10-11
苗栗縣政府,苗栗縣私立家緯文理短期補習班,,,文理類,苗栗縣竹南鎮中正路383號,2018-12-17
苗栗縣政府,苗栗縣私立首席珠心算美語技藝短期補習班,045,shanezhunan@gmail.com,外語類,苗栗縣竹南鎮大厝里15鄰環市路1段305巷10弄1號1-3F/苗栗縣竹南鎮大厝里15鄰環市路1段305巷10弄18號,2005-11-22
苗栗縣政府,苗栗縣私立文華文理短期補習班,,jfflora0113@gmail.com,文理類,"苗栗縣苗栗市文山里國華路 899號1-3樓",2019-07-26
苗栗縣政府,苗栗縣私立雅比文理短期補習班,120,jordanvi2@yahoo.com.tw,文理類,苗栗縣竹南鎮中正路301號1-2F、293號1-3F,2007-05-08
苗栗縣政府,苗栗縣私立至聖文理短期補習班,413,,文理類,苗栗縣苗栗市玉清里13鄰育英街62號2-3F,2013-11-12
苗栗縣政府,苗栗縣私立全冠文理短期補習班,244,,文理類,苗栗縣竹南鎮龍山里13鄰龍美街38號1F,2009-12-02
苗栗縣政府,苗栗縣私立創巨美語技藝短期補習班,015,philip8149japan@yahoo.com.tw,外語類,苗栗縣頭份市忠孝里20鄰忠孝一路135號1-2F,2005-04-21
苗栗縣政府,苗栗縣私立鹿鳴文理短期補習班,032,,文理類,苗栗縣頭份市文化里翠亨路32號1-2F,2005-08-30
苗栗縣政府,苗栗縣私立徐老師文理短期補習班,735,,外語類,苗栗縣苗栗市玉清里13鄰育英街70-1號1-2樓,2004-11-20
苗栗縣政府,苗栗縣私立仁愛文理短期補習班,455,,文理類,苗栗縣公館鄉館南村2鄰通明街100-1號2樓,2011-05-23
苗栗縣政府,苗栗縣私立僑美文理短期補習班,〈024〉,,文理類,苗栗縣苗栗市中正路228號1樓,1998-05-18
苗栗縣政府,苗栗縣私立奇妙美語珠心算技藝短期補習班,241,magicenter51@yahoo.com.tw,文理類,苗栗縣竹南鎮中正路156巷1弄7號1-2F,2012-12-28
苗栗縣政府,苗栗縣私立北大文理短期補習班,610,331783@north-union.com.tw,文理類,苗栗縣苗栗市建功里33鄰忠孝路214號1-2F、212號2F,2001-10-29
苗栗縣政府,易群文教事業有限公司附設苗栗縣私立易群文理技藝短期補習班,,,文理類,頭份市建國里6鄰三民街21號1-2樓,2020-05-21
苗栗縣政府,苗栗縣私立A++升學中心文理短期補習班,,,文理類,苗栗縣頭份市中央路330號1-2樓,2019-09-20
苗栗縣政府,苗栗縣私立育成文理短期補習班,499,k0935334699@gmail.com,文理類,苗栗縣頭份市忠孝里7鄰忠孝1路155號,1997-08-08
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班忠孝分班,,,文理類,苗栗縣頭份市忠孝里忠孝二路180號1-2樓,2016-07-28
苗栗縣政府,苗栗縣私立林恩文理短期補習班,221,shane.toufen@gmail.com,文理類,苗栗縣頭份市成功里建國路180巷8號1-2F,2009-06-08
苗栗縣政府,苗栗縣私立奇葳文理短期補習班,,,文理類,苗栗縣頭份市信東路256號1-2樓,2020-03-24
苗栗縣政府,苗栗縣私立優生文理短期補習班,184,,文理類,苗栗縣苑裡鎮客庄里30鄰客庄90-18號1F,2008-09-12
苗栗縣政府,苗栗縣私立中正文理短期補習班,136,,文理類,苗栗縣苑裡鎮客庄里11鄰11號1~2F,2007-09-26
苗栗縣政府,苗栗縣私立青年文理短期補習班,719,,文理類,苗栗縣苑裡鎮客庄里23鄰客庄77之70號2樓,2004-07-26
苗栗縣政府,苗栗縣私立宏葳技藝文理短期補習班,097,super4832@yahoo.com.tw,文理類,苗栗縣苑裡鎮舊社里14鄰舊社157-17號1-2樓,2006-10-30
苗栗縣政府,苗栗縣私立上元文理短期補習班,014,,文理類,苗栗縣苑裡鎮苑南里1鄰新興路88號1-2樓,2005-04-18
苗栗縣政府,苗栗縣私立超強文理短期補習班,319,,文理類,苗栗縣苑裡鎮苑南里3鄰建國路31之1號1F,2011-10-24
苗栗縣政府,苗栗縣私立明昌文理短期補習班,,,文理類,苗栗縣苑裡鎮中正里13鄰中正101之29號1-3樓,2017-02-08
苗栗縣政府,苗栗縣私立偲恩思文理短期補習班,212,,文理類,苗栗縣苑裡鎮客庄里中正路11鄰1段13號1-2F,2009-04-09
苗栗縣政府,苗栗縣私立佳音英語文理短期補習班,,bc054@joy.com.tw,文理類,苗栗縣苑裡鎮苑南里和平路26號,2015-12-29
苗栗縣政府,苗栗縣私立21世紀文理短期補習班,572,21st851311@gmail.com,文理類,苗栗縣苑裡鎮客庄里30鄰77巷10號1F,2000-07-07
苗栗縣政府,苗栗縣私立優兒堡文理短期補習班,351,,文理類,苗栗縣公館鄉館中村宮前路127號2-3F,2012-04-05
苗栗縣政府,苗栗縣私立學立文理短期補習班,321,,文理類,苗栗縣公館鄉館東村大同路130號1－2F,2011-10-31
苗栗縣政府,苗栗縣私立宇冠文理短期補習班,,sokun0827@gmail.com,文理類,苗栗縣公館鄉館中村大同路60之6號1-3F,2006-06-09
苗栗縣政府,苗栗縣私立育林文理短期補習班,276,,文理類,苗栗縣公館鄉館中村仁愛路2段124號1樓,2010-11-22
苗栗縣政府,苗栗縣私立頂尖文理短期補習班,337,janeis.lee@msa.hinet.net,外語類,苗栗縣公館鄉館東村大東路85號1-2F、83號1-3F,2012-01-20
苗栗縣政府,苗栗縣私立華聯文理短期補習班,213,gina@north-union.com.tw,文理類,苗栗縣公館鄉大同路14鄰199號2F,2009-04-16
苗栗縣政府,苗栗縣私立育明文理短期補習班,157,,文理類,苗栗縣通霄鎮平安里平新一路227號1-2F,2008-01-25
苗栗縣政府,苗栗縣私立光華文理短期補習班,,,文理類,苗栗縣後龍鎮大庄里21鄰光華路390號1-2樓,2017-09-22
苗栗縣政府,苗栗縣私立宇勝文理短期補習班,256,,文理類,苗栗縣後龍鎮大庄里22鄰中山路322之1號1-2F,2010-05-07
苗栗縣政府,苗栗縣私立黃氏珠心算技藝短期補習班,242,moonhuang311@gmail.com,商類：珠算、心算、會計,苗栗縣後龍鎮大庄里14鄰成功路133號1F,2009-11-27
苗栗縣政府,苗栗縣私立育英文理短期補習班,616,,文理類,苗栗縣銅鑼鄉永樂路35號1-2F,2001-12-26
苗栗縣政府,苗栗縣私立小精靈文理短期補習班,420,mir98166@ms13.hinet.net,文理類,苗栗縣銅鑼鄉銅鑼村2鄰文化街58號2樓,2014-04-16
苗栗縣政府,苗栗縣私立小天使美語珠心算技藝短期補習班,165,,外語類,苗栗縣三義鄉廣盛村復興路22號1-2F,2008-03-28
苗栗縣政府,苗栗私立三義名人文理短期補習班,,wenpin2000@yahoo.com.tw,文理類,苗栗縣三義鄉廣盛村15鄰八股路20-72號1-2樓,2017-09-28
苗栗縣政府,苗栗縣私立聯合文理短期補習班,725,,文理類,苗栗縣三義鄉廣盛村14鄰八股路36之2號1-2F,2004-09-10
苗栗縣政府,苗栗縣私立大仁文理短期補習班,395,,文理類,苗栗縣三義鄉廣盛村9鄰中正路164號1-2F,2013-05-13
苗栗縣政府,苗栗縣私立立達文理短期補習班,344,liu582@yahoo.com.tw,外語類,苗栗縣卓蘭鎮新厝里9鄰仁愛路24號1F,2012-02-16
苗栗縣政府,苗栗縣私立安佩文理短期補習班,343,33sam@yahoo.com.tw,文理類,苗栗縣卓蘭鎮新厝里19鄰仁愛路3-26號2-3F,2012-02-16
苗栗縣政府,苗栗縣私立極力文理短期補習班,,,文理類,苗栗縣竹南鎮山佳里26鄰明德街92號,1997-05-02
苗栗縣政府,苗栗縣私立翔英文理短期補習班,094,lghsu.shine@msa.hinet.net,文理類,苗栗縣竹南鎮大厝里11鄰大營路165號1F,2006-10-11
苗栗縣政府,苗栗縣私立姍姍舞蹈技藝短期補習班,,ss@337318.com,音樂、舞蹈類,苗栗縣苗栗市精武街16號,1993-09-06
