地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
新竹市政府,新竹市私立華興文理短期補習班,文1279號（換）,,文理類,新竹市民族路17號3樓至7樓,1995-08-16
新竹市政府,蘋果樹教育股份有限公司附設新竹市私立蘋果樹教育文理短期補習班,文1103號,lingotree01@gmail.com,文理類,新竹市龍山東路266號1至2樓,2018-08-17
新竹市政府,新竹市私立鼎上文教文理短期補習班,文1276號(換),dsedu1201@yahoo.com.tw,文理類,新竹市學府路85號1樓至4樓,2016-04-25
新竹市政府,新竹市私立學立文理短期補習班,文959號(換),,文理類,新竹市延平路3段204巷1號1-3樓,1996-03-14
新竹市政府,新竹市私立杜克美語文理短期補習班埔頂分班,文1248號,,文理類,新竹市東區埔頂一路161巷26號1至2樓,2020-08-26
新竹市政府,新竹市私立杜克美語文理短期補習班,文1239號（換）,,外語類,新竹市龍山東路200號1-2樓,2017-11-11
新竹市政府,"史丹佛文教事業股份有限公司附設新竹市私立史丹佛美語短期補習班 ",文1277號(換),,外語類,新竹市光明里14鄰大學路81巷3弄51號1-3樓,1998-01-07
新竹市政府,新竹市私立陳瑩數學文理短期補習班,文599號(換),,文理類,新竹市民富街122號1-2樓,2008-03-11
新竹市政府,新竹市私立楊氏速讀語文短期補習班,文887號,,外語類,新竹市林森路147號4樓之3,2014-08-27
新竹市政府,新竹市私立菁英個別指導文理短期補習班,文1149號,elite036686611@gmail.com,文理類,新竹市慈濟路11號1-2樓,2019-05-22
新竹市政府,新竹市私立璞心藝術短期補習班,文1275號(換),tsai.peiching.ching@gmail.com,文理類,新竹市園後街67巷5號1樓,2009-11-12
新竹市政府,新竹市私立哲哲學苑文理短期補習班,,,文理類,新竹市東區光復路一段649號1-2樓,2020-06-19
新竹市政府,新竹市私立種子英語短期補習班,,acornenglishkf@gmail.com,外語類,新竹市光復路一段485巷6弄7號1-2樓,2004-12-29
新竹市政府,陳立教育事業股份有限公司附設新竹市私立中正文理短期補習班,文784號(換),,文理類,新竹市民族路31號6樓、7樓、8樓,1998-03-05
新竹市政府,新竹市私立皇家音樂短期補習班,文1274號(換),,外語類,新竹市金竹路136號1樓,2013-10-04
新竹市政府,新竹市私立英語花園美語短期補習班,文766號,,外語類,新竹市綠水里綠水路51號,2012-05-25
新竹市政府,"新竹市私立樂寫創作坊文理短期補習班 ",文1272號(換),,文理類,新竹市立鵬路98號2樓,2019-12-24
新竹市政府,天石有限公司附設新竹市私立天石文理技藝短期補習班,文1260號,,文理類,新竹市東區金山街159號1-2樓,2020-11-06
新竹市政府,新竹市私立蘇老師文理短期補習班,文660號,5317049@gmail.com,文理類,新竹市光華街81號1樓至4樓,2010-09-10
新竹市政府,新竹市私立聯合文理短期補習班光華分班,文944號,uf5269516@gmail.com,文理類,新竹市光華二街7號1-2樓,2015-11-17
新竹市政府,新竹市私立優雅而行文理技藝短期補習班,,juyunchiang@gmail.com,文理類,新竹市關東路260巷46號1-2樓,2015-08-19
新竹市政府,新竹市私立筑風音樂短期補習班,音05號,,音樂、舞蹈類,新竹市長安街94號1樓,1993-10-13
新竹市政府,新竹市私立思達文理短期補習班,文718號,"100/07/06 申設",文理類,新竹市民族路36號2樓,2011-08-02
新竹市政府,新竹市私立東大佳音英語文理短期補習班,文730號(換),bb087@joy.com.tw,外語類,新竹市東大路二段228號1-4樓、東大路二段226號2-3樓及東大路二段222號1-2樓,2006-03-31
新竹市政府,新竹市私立建傳音樂短期補習班,技二三○,music5337998@gmail.com,音樂、舞蹈類,新竹市民族路43號3樓,2003-07-14
新竹市政府,新竹市私立民族文理短期補習班,文1137,,文理類,新竹市民族路257號1-2樓,2019-03-06
新竹市政府,新竹市私立沙善文理短期補習班,文1175號(換),hljhlj10710@gmail.com,文理類,新竹市金竹路90號1樓及2樓,2018-06-22
新竹市政府,新竹市私立康寧關新文理才藝短期補習班,文1093號,howard.yang@kangning.com.tw,文理類,新竹市關新北路181號1樓,2018-07-05
新竹市政府,新竹市私立喬立文理短期補習班," 文1271號(換)",jjas0601@gmail.com,文理類,新竹市民富街183號1-4樓,2012-01-12
新竹市政府,新竹市私立孩子的天空美術短期補習班,文780號,,美術、書法、攝影、美工設計、圍棋類,新竹市光華二街71號1樓,2012-07-30
新竹市政府,新竹市私立名城美容美髮短期補習班,文1269號(換),service@mcci.com.tw,美容、美髮理髮類,新竹市民族路31號4樓,2015-09-21
新竹市政府,新竹市私立漢林文理技藝短期補習班,文1267號(換),,文理類,"新竹市武陵路216號2-4樓、           216-1號2-4樓、216-2號2-3樓",2008-08-01
新竹市政府,新竹市私立德恩美日語中央分校短期補習班,文二四四號,dnjapan@ms75.hinet.net,外語類,新竹市中央路198號6樓,2003-12-15
新竹市政府,何嘉仁文教事業股份有限公司新竹分公司附設新竹市私立風城語文短期補習班,文569號(換),hs3301@hess.com.tw,外語類,新竹市民族路55號1-3樓,2005-03-07
新竹市政府,新竹市私立溫賢鈺社交舞蹈短期補習班,舞21號,aun8688@yahoo.com.tw,音樂、舞蹈類,新竹市西大路213號2樓之1,1993-07-21
新竹市政府,驅勢文教事業有限公司附設新竹市私立驅勢語文短期補習班,文1266(換),service@wkedu.com.tw,外語類,新竹市中華路二段417號2-3樓,2009-01-16
新竹市政府,新竹市私立東盟外語短期補習班,文1268號(換),a01889026@gmai.com,外語類,新竹市建美路67號1樓至2樓,2013-08-28
新竹市政府,新竹市私立辰林英語學苑文理短期補習班,,,文理類,新竹市北區鐵道路三段141.143號1樓,2020-06-10
新竹市政府,新竹市私立采詩集國文寫作學苑文理短期補習班,文1165號,felix.jeng@gmail.com,文理類,新竹市體育街32號1樓,2019-07-29
新竹市政府,新竹市私立哲元文理短期補習班,文1019號,mpm5340494@gmail.com,文理類,新竹市民權路56巷2號1樓,2017-03-03
新竹市政府,新竹市私立築鑫教育文理短期補習班,文1186號,topmario0908@gmail.com,文理類,新竹市錦華街49號1-2樓,2019-12-25
新竹市政府,新竹市私立童馨圓文理短期補習班,文1154號,enter6006@gmail.com,文理類,新竹市明湖路218號2-3樓,2019-06-11
新竹市政府,新竹市私立鳴典文理短期補習班,文943號,alvis.alvis@ms.ahinet.net,文理類,新竹市學府路147號1、2樓,2015-11-09
新竹市政府,新竹市私立泰迪貝爾短期補習班,文1136(換),alvis.alvis@msa.hinet.net,外語類,新竹市自由路95巷18弄26號2樓之1,2005-01-11
新竹市政府,新竹市私立鳴典三民文理短期補習班,文1254號,andrewkaku@gmail.com,文理類,新竹市自由路95巷18弄16號2樓,2020-09-18
新竹市政府,新竹市私立欣法老師文理短期補習班,文443號,alvis.alvis@msa.hinet.net,文理類,新竹市光華北街52號1-3樓,2007-04-04
新竹市政府,新竹市私立登科文理短期補習班,文1166號,lindalove7@yahoo.com.tw,外語類,新竹市香北一路129號2-3樓,2019-08-14
新竹市政府,新竹市私立艾學爾文理短期補習班光華分班,文1263號(換),,外語類,新竹市光華北街49號1-3樓,2002-08-12
新竹市政府,新竹市私立傑揚文理短期補習班,文1262號(換),,文理類,新竹市埔頂路123號A棟1樓及123號A棟2樓,2012-05-23
新竹市政府,新竹市私立國壽文理短期補習班,,,文理類,新竹市延平路一段214巷108號1樓,1996-06-10
新竹市政府,新竹市私立麥克國英語會話短期補習班,文三九五號(換),,外語類,新竹市東南街261號1-3樓,1998-08-04
新竹市政府,新竹市私立儒林文理短期補習班,文58號,,文理類,新竹市埔頂路113號1、2、3樓,1996-02-04
新竹市政府,新竹市私立孜學壹文理短期補習班,文1069(換),,文理類,新竹市食品路218號1樓至2樓,2002-03-06
新竹市政府,新竹市私立同心圓文理短期補習班,文328號(換),fivecats0815@gmail.com,文理類,新竹市香山區內湖路57號,2002-10-18
新竹市政府,新竹市私立中和英語短期補習班,文105號,joe2006hooww@gmail.com,外語類,新竹市中和路95巷7號1樓,1997-09-23
新竹市政府,新竹市私立佳美英語短期補習班,文383號(換),bb044@joy.com.tw,外語類,新竹市西門街252號1-2樓,2004-09-09
新竹市政府,新竹市私立三友語文短期補習班,文963號(換),info@sanyou-jp.com.tw,外語類,新竹市民族路22號5樓,2007-08-13
新竹市政府,精誠資訊股份有限公司新竹分公司附設新竹市私立恆逸電腦短期補習班,文496號,jack_hsu@uuu.com.tw,資訊類,新竹市光復路二段295號3樓之2,2008-01-02
新竹市政府,新竹市私立中美英語會話短期補習班,文475號(原號碼：市府教社字第14號),dent123456@gmail.com,外語類,新竹市南大路403號1-2樓,1982-03-22
新竹市政府,新竹市私立英王美語短期補習班,文482號(換),,外語類,新竹市南城街43號1樓,1993-11-17
新竹市政府,新竹市私立暘光美語短期補習班,文186號,sunnykiddos@hotmail.com,外語類,新竹市博愛街83號2樓,2001-12-04
新竹市政府,新竹市私立伊頓美語短期補習班,文三八九號(換),eton5340076@yahoo.com.tw,外語類,新竹市光華南街67號2樓,2002-03-01
新竹市政府,新竹市私立新虹燕舞蹈短期補習班,文三三○號(換),,音樂、舞蹈類,新竹市北大路158號2樓,1993-08-31
新竹市政府,新竹市私立竹嘉文理技藝短期補習班,文541號(換),chu.jai@msa.hinet.net,文理類,新竹市中山路306號1-4樓,2000-06-12
新竹市政府,新竹市私立台大文理短期補習班,文510號(換),,文理類,新竹市民族路127號2-3樓,1998-12-17
新竹市政府,新竹市私立清甘英語學園短期補習班,文一五一號,proje.kin@msa.hinet.net,外語類,新竹市鐵道路三段21號1樓,2000-04-20
新竹市政府,新竹市私立中正音樂短期補習班,,cdwwsu@ms7.hinet.net,音樂、舞蹈類,新竹市中正路482巷4號,1986-04-10
新竹市政府,新竹市私立富華機電短期補習班,工伍號,fuhhwa@seed.net.tw,其他類,新竹市田美三街22巷6弄17號1-4樓,1994-11-29
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師7號短期補習班,文1229號(換),,文理類,新竹市光復路一段485巷11號1樓,2004-05-31
新竹市政府,智基科技開發股份有限公司附設新竹市私立志光文理法政商業短期補習班,文915(換),,文理類,新竹市民族路22號3樓,2001-07-09
新竹市政府,新竹市私立朱尼爾短期補習班,,junior.jei@msa.hinet.net,文理類,新竹市自由路67號2樓之1、2樓之2,2005-12-22
新竹市政府,新竹市私立好好創藝學園短期補習班,文198號,luke.dz1688@gmail.com,美術、書法、攝影、美工設計、圍棋類,新竹市竹蓮街154號1-2樓,2002-04-01
新竹市政府,新竹市私立米羅語文短期補習班,文420號(換),miro.kids@msa.hinet.net,外語類,新竹市建中路42號、48號1樓、建功一路202、206號1-3樓,2004-12-01
新竹市政府,新竹市私立傳薪短期補習班,文645號(換),kid.hi5877@msa.hinet.net,文理類,新竹市四維路92號2樓,2005-12-21
新竹市政府,新竹市私立庭安樂文理短期補習班,文824號(換),judyjudy1101@yahoo.com.tw,外語類,新竹市四維路39號1樓及2樓,2002-09-27
新竹市政府,新竹市私立愛尼華短期補習班,文158,,外語類,新竹市東華路66號1、2樓,2000-07-21
新竹市政府,新竹市私立東亞美容髮型短期補習班,,a0935379514@yahoo.com.tw,美容、美髮理髮類,新竹市中華路二段508號4樓之1之2之3,1997-06-16
新竹市政府,新竹市私立新華興英語短期補習班,文545號(換),fang180789@gmail.com,外語類,新竹市東山街16巷13號2樓,1999-01-11
新竹市政府,新竹市私立聯合文理短期補習班東南分班,文878號,uf5269516@gmail.com,文理類,新竹市食品路191巷25號3樓,2014-06-06
新竹市政府,新竹市私立育碩文理短期補習班,文572號(換),,文理類,新竹市民富街155、157、159號1樓,2002-06-13
新竹市政府,新竹市私立向日葵語文短期補習班,文764號(換),,外語類,新竹市福德街45號1樓-3樓,2000-04-24
新竹市政府,新竹市私立新竹汽車客運股份有限公司汽車駕駛修護短期職業補習班短期補習班,文02號,hcbustds@ms32.hinet.net,電機、汽車修護、建築、工藝、製圖類,新竹市明湖路484號,1971-12-23
新竹市政府,新竹市私立新豐數學文教學苑短期補習班,文119號,bookfish0112@yahoo.com.tw,文理類,新竹市延平路三段542-1號1-2樓,1998-05-11
新竹市政府,新竹市私立貝爾文理短期補習班,文879號,formosa_kid@yahoo.com.tw,文理類,新竹市北區延平路一段214巷68號1樓至2樓,2014-07-07
新竹市政府,新竹市私立飛鳳舞蹈短期補習班,文079號,pco210_ms61@yahoo.com.tw,音樂、舞蹈類,新竹市北門街172號2樓,1983-08-16
新竹市政府,新竹市私立思傑一號文理短期補習班,文1253號,,文理類,新竹市自由路67號10樓之2,2020-09-18
新竹市政府,新竹市私立家乘家文理技藝短期補習班,文1250,,文理類,新竹市新竹市東區關新路239號1-3樓,2020-09-07
新竹市政府,新竹市私立吳老師文理短期補習班,文1258號,,文理類,新竹市東區立鵬路96號2樓,2020-09-25
新竹市政府,新竹市私立竹科芝蔴街美語文理短期補習班,文1064號(換),chuke@sesamevillage.tw,外語類,新竹市關新路51號2-3樓,2003-07-29
新竹市政府,新竹市私立竹辰美語短期補習班,文1144(換),dongyuan@sesamevillage.tw,外語類,新竹市東光路49號1樓至2樓,2014-03-06
新竹市政府,新竹市私立威成文理短期補習班,文519號,,文理類,新竹市內湖路107巷9號1-2樓,2008-06-27
新竹市政府,新竹市私立青庭美語短期補習班,文1034號,seven03200320@gmail.com,外語類,新竹市中華路四段226巷12號2樓及3樓,2017-06-06
新竹市政府,新竹市私立嘉禾文理技藝短期補習班,文1169號,gavotte.edustudio@gmail.com,文理類,新竹市埔頂一路147號1-2樓,2019-08-19
新竹市政府,新竹市私立莉蒂亞文理技藝短期補習班,文621號(換),,文理類,新竹市建功一路190號1-3樓、192號1-3樓,2008-09-01
新竹市政府,新竹市私立石頭仁文理短期補習班,文1215,education9405@gmail.com,文理類,新竹市自由路95巷18弄6號1-2樓,2020-05-07
新竹市政府,新竹市私立弗利思特美語短期補習班,文二五三號,,外語類,新竹市光復路一段607巷28號,2004-04-23
新竹市政府,北儒科技文教有限公司附設新竹市私立宏泰物理短期補習班,文1259號(換),,文理類,新竹市民族路31號5樓,2007-09-13
新竹市政府,新竹市私立洪林教學中心文理短期補習班,文725號,hunglinpro@gmail.com,文理類,新竹市西大路582巷15弄30號1-2樓,2011-08-24
新竹市政府,新竹市私立瑪格瑞特美語短期補習班,文583號(換),,外語類,新竹市武陵路266號、266號2樓之1、2樓之2、2樓之3,2001-05-19
新竹市政府,新竹市私立立文文理短期補習班,文664號(換),,文理類,"30054  新竹市北區武陵路57號1至4樓",2009-03-05
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立學研文理短期補習班,文1107號(換),,文理類,新竹市光復路一段89巷9號1-2樓,2006-04-19
新竹市政府,新竹市私立南瓜田美語經國分部文理短期補習班,文976號,pumpkin.pgls@gmail.com,文理類,新竹市經國路一段479巷1弄2號3樓至4樓,2016-05-17
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英文理短期補習班,文682號(換),,文理類,新竹市北大路293號1~3樓,2001-08-31
新竹市政府,新竹市私立勝成文理短期補習班,文1018號,,文理類,新竹市延平路二段95之4號1樓至3樓,2017-01-18
新竹市政府,新竹市私立培根中英語文短期補習班,文380號,17bacon@gmail.com,外語類,新竹市德成街16號1-2樓,2006-07-17
新竹市政府,新竹市私立亞立文理技藝短期補習班,文1256號,chichi_lai@yahoo.com,文理類,新竹市關東路125號2樓,2020-09-23
新竹市政府,新竹市私立知言文理短期補習班,文1257號(換),amity.yen@gmail.com,文理類,新竹市自由路69號3樓之2,2015-12-23
新竹市政府,大無限雲端股份有限公司附設新竹市私立大無限1號文理短期補習班,文857號,,文理類,新竹市民族路34號5樓,2013-12-16
新竹市政府,巨匠電腦股份有限公司新竹美語分公司附設新竹市私立巨匠美語短期補習班,文616號,allen.tsai@pcschool.com.tw,外語類,新竹市東門街35號、37號1-2樓,2010-01-13
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立極上塾培英文理短期補習班,文1201號（換）,,文理類,新竹市學府路75號1-4樓,2019-12-05
新竹市政府,"弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班科園分班 ",文1184號(換),patricia.lee@eagletw.com,文理類,新竹市東區金山街2號3-4樓,2015-11-27
新竹市政府,啟宸有限公司附設新竹市私立啟宸文理短期補習班,,zy121@meikoschool.com.tw,文理類,新竹市東區自由路95巷12-1號1至2樓,2020-07-09
新竹市政府,新竹市私立陽明文理短期補習班,文930號(換),,文理類,新竹市東南街227號1樓至2樓、東南街231號、233號1樓至2樓,2012-04-05
新竹市政府,新竹市私立俋升文理短期補習班,,pyp1031@gmail.com,文理類,新竹市關東路139號1-2樓,2020-04-10
新竹市政府,卓越文理事業有限公司附設新竹市私立卓越文理短期補習班,文1164號,beyond.edu2019@gmail.com,外語類,新竹市埔頂一路252號1樓及256號1樓,2019-07-29
新竹市政府,新竹市私立柏拉圖文理短期補習班,,,文理類,新竹市北新街55號1-2樓,2020-03-31
新竹市政府,新竹市私立嘉德琳文理短期補習班,文1174號,cadalin.cramschool@gmail.com,外語類,新竹市埔頂二路165號1樓及夾層,2019-09-11
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英10號文理短期補習班,文1214號(換),,文理類,新竹市學府路37號4樓,2019-06-06
新竹市政府,小小科學家教育事業股份有限公司附設新竹市私立科學家教育文理短期補習班,文1211號,,文理類,新竹市光復路一段485巷6弄27、29號1-2樓,2020-05-20
新竹市政府,新竹市私立丹尼爾關東短期補習班,,,文理類,新竹市關東路70號1-3樓,2020-04-16
新竹市政府,全國文教事業有限公司附設新竹市私立全國英日韓語言短期補習班,文753號,,外語類,新竹市中正路22號8樓之1樓,2012-03-09
新竹市政府,新竹市私立蘋果籽語文短期補習班,,lingoseed01@gmail.com,外語類,新竹市龍山西路169號1樓至3樓,2015-08-20
新竹市政府,新竹市私立維樂美語文理技藝短期補習班,,,文理類,新竹市自由路113號5樓之1、5樓之2,2020-03-06
新竹市政府,新竹市私立維豐美語文理技藝短期補習班,,,文理類,新竹市東大路二段107號5-6樓,2020-04-07
新竹市政府,新竹市私立鵝媽媽文理短期補習班,文710號(換),y0y0717219@yahoo.com.tw,文理類,新竹市經國路二段390號4樓之1、5樓,2009-06-15
新竹市政府,新竹市私立林老師文理短期補習班,文1176號,,文理類,新竹市光華一街34-2號,2019-09-26
新竹市政府,新竹市私立晟鈞文理短期補習班,文1138號,,文理類,新竹市東門街36號7樓,2019-03-08
新竹市政府,新竹市私立亞瑟文理短期補習班,文五九二號,,文理類,新竹市金竹路48巷38號1-3樓,2009-07-16
新竹市政府,新竹市私立學智文理短期補習班,文606號(換),,文理類,新竹市學府路443號1-2樓,2006-08-14
新竹市政府,新竹市私立大正短期補習班,,,外語類,新竹市自由路101號2樓,2006-01-27
新竹市政府,新竹市私立群益文理短期補習班,文1125號,,文理類,新竹市光華北街33號1樓至4樓,2019-01-09
新竹市政府,新竹市私立權慧文理短期補習班,文1097號,champwhale@gmail.com,文理類,新竹市光華街95巷18號1樓,2018-07-12
新竹市政府,新竹市私立向尚藝術短期補習班,文三九三,,美術、書法、攝影、美工設計、圍棋類,新竹市園後街72巷3號1樓,2006-09-06
新竹市政府,新竹市私立欣奇文理短期補習班,文1126號,,文理類,新竹市慈濟路15號1樓至3樓,2019-01-04
新竹市政府,新竹市私立築科文理短期補習班,文1120號,,文理類,新竹市東門街36號5樓,2018-12-07
新竹市政府,新竹市私立友友美語短期補習班,文750號,,外語類,新竹市光復路一段485巷6弄9號1-2樓,2012-02-23
新竹市政府,新竹市私立伯特美語短期補習班,文512號(換),,外語類,新竹市光復路一段354巷2號1樓,2007-10-02
新竹市政府,新竹市私立新世紀文理短期補習班,,,文理類,新竹市光復路一段108巷38號1樓,1997-10-27
新竹市政府,宸芯有限公司附設新竹市私立宸芯文理短期補習班,文1133號,,文理類,新竹市北區光華東街88號1樓,2019-02-21
新竹市政府,新竹市私立成真文理短期補習班,文1131號,,文理類,新竹市經國路三段92巷10號1樓,2019-01-14
新竹市政府,新竹市私立大地豐彩舞蹈技藝短期補習班,,,音樂、舞蹈類,新竹市光華一街46號,2020-04-09
新竹市政府,新竹市私立國際英能文理技藝短期補習班,,,文理類,新竹市關東路106號1至4樓,2020-05-20
新竹市政府,新竹市私立維慶美語文理技藝短期補習班,,,文理類,新竹市東大路二段107號7樓,2020-04-07
新竹市政府,新竹市私立雲飛語文文理短期補習班慈雲分班,1190,,文理類,新竹市新竹市東區慈雲路118號14樓之6,2020-02-17
新竹市政府,新竹市私立誠樺語文技藝短期補習班,文898號,,文理類,新竹市金竹路124號1樓,2014-11-04
新竹市政府,新竹市私立育浤文理短期補習班,,,文理類,新竹市明湖路212號2-3樓,2020-07-21
新竹市政府,新竹市私立博釋文理短期補習班,,,文理類,新竹市東區關新東路168號1-3樓,2020-07-09
新竹市政府,新竹市私立思傑短期補習班,,,文理類,新竹市東區7鄰復興里自由路95巷16號1-2樓,2020-07-20
新竹市政府,創勝文教股份有限公司附設新竹市私立創勝文教英語短期補習班,,ntecontact@gmail.com,外語類,新竹市光復路2段295號20樓之2,2020-07-01
新竹市政府,新竹市私立恩聿文理短期補習班,文1216號,pi4whale5640286@gmail.com,文理類,新竹市光復路一段89巷139號1樓,2020-06-10
新竹市政府,新竹市私立好學文理短期補習班,,,文理類,新竹市北區金竹路86號1樓,2020-08-07
新竹市政府,新竹市私立邦尼文理短期補習班,,et052318@yahoo.com.tw,文理類,新竹市西大路755號1-3樓,2004-08-10
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立巨拓文理短期補習班,文1127號,,文理類,新竹市民生路128號1樓,2019-01-04
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立關拓文理短期補習班,文1243(換),,文理類,新竹市東區慈濟路13號1-3樓,2020-02-21
新竹市政府,愛風運動有限公司附設新竹市私立愛瘋外國語文理技藝短期補習班,文1251(換),,文理類,新竹市北大路307號5樓之3、4,2020-07-23
新竹市政府,新竹市私立橘籽文理短期補習班,,annieclassroom01@gmail.com,文理類,新竹市龍山西路136號1至2樓,2020-04-14
新竹市政府,新竹市私立耕心美語短期補習班,文452號,,外語類,新竹市科學園路107巷2號1樓至2樓,2007-04-25
新竹市政府,新竹市私立聯合名師文理短期補習班,文1525號(換),ruby20150601@gmail.com,文理類,新竹市光復路一段271號3樓,2013-02-21
新竹市政府,新竹市私立全能文理短期補習班,文601號,ussophiatseng@yahoo.com.tw,文理類,新竹市民享街134號1-2樓,2009-10-02
新竹市政府,新竹市私立亮榮昌文理短期補習班,文214號,sunny5623249@gmail.com,文理類,新竹市明湖路180號2樓之2,2003-01-09
新竹市政府,新竹市私立恆悅文理短期補習班,文1192號（換）,sandy@raykae.com,文理類,新竹市東大路三段467巷13號1樓,2019-07-24
新竹市政府,新竹市私立博佑語文短期補習班,文815號.文967號,35102dy@giraffe.com.tw,外語類,新竹市博愛街93號1樓至2樓,2013-01-31
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立科拓文理短期補習班,文1224號(換),,文理類,新竹市關新路233號1樓至2樓,2016-08-25
新竹市政府,菁英國際文教事業有限公司新竹分公司附設私立菁英國際語言短期補習班,文462號,,外語類,新竹市東門街48、50號2、3、4樓,2007-06-23
新竹市政府,新竹市私立筆耕短期補習班,文1112號,luyiwrite@gmail.com,文理類,新竹市光復路一段485巷6弄8號,2018-10-18
新竹市政府,新竹市私立奕維美語短期補習班,文1247號(換),,外語類,新竹市自由路67號3樓之1,2015-03-12
新竹市政府,新竹市私立閎儒文理短期補習班,文1249號(換),,文理類,新竹市新莊街258號1樓至2樓,2016-10-03
新竹市政府,新竹市私立民富芝蔴街美語文理短期補習班,文952號,,文理類,新竹市民富街149號1-4樓,2016-01-13
新竹市政府,新竹市私立華盛頓文理短期補習班,文929號(換),was_hsinchu@yahoo.com,文理類,新竹市綠水路59、61號1樓,2004-11-29
新竹市政府,英捷國際股份有限公司附設新竹市私立英代外語短期補習班,文791號(換),eva@egl.com.tw,外語類,新竹市民族路22號1樓及2樓之1,2012-07-04
新竹市政府,新竹市私立聖保羅美語文理短期補習班,文744號,sweetlandk7@yahoo.com.tw,文理類,新竹市延平路一段60號4樓,2012-02-01
新竹市政府,新竹市私立文思快樂學園文理短期補習班,文1006號(換),j20021972@yahoo.com.tw,文理類,新竹市東大路二段172巷18號1樓,2004-08-26
新竹市政府,新竹市私立明道文理短期補習班,文627號(換),mingdao28@gmail.com,文理類,新竹市大庄路251巷6號1-3樓,2007-05-01
新竹市政府,新竹市私立亞霏美術技藝短期補習班,文1170號,yafeiart.hc@gmail.com,家政、插花、烹飪類,新竹市三民路9號2樓之1,2019-08-26
新竹市政府,新竹市私立艾學爾文理短期補習班頂埔分班,文1099,,文理類,新竹市頂埔路18號1樓至3樓、20號1-4樓,2018-07-31
新竹市政府,新竹市私立捷勝文理短期補習班,,a834349.olddady@gmail.com,文理類,新竹市湳雅街225號,2005-05-17
新竹市政府,新竹市私立高陞文理技藝短期補習班,文1167號(換),,文理類,新竹市民富街179號1-2樓,2019-04-09
新竹市政府,新竹市私立曾加文理短期補習班,文812號(換),,文理類,新竹市民族路34號7樓之1,2012-08-13
新竹市政府,新竹市私立蒲公英精實短期補習班,文1082號,ting04150318@gmail.com,文理類,新竹市興學街10號1樓至4樓,2018-05-17
新竹市政府,希格瑪文教事業股份有限公司附設新竹市私立希格瑪6號文理短期補習班,文1233號,,文理類,新竹市民族路34號7樓之2,2012-08-03
