地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
高雄市政府,台灣知識庫股份有限公司附設數位學堂文理短期補習班,1822,killy@tkblearing.com.tw,文理類,楠梓區援中路310號1-5樓,2016-08-24
高雄市政府,私立陳湘宜文理短期補習班,2049,,文理類,鼓山區昌盛路291號1-2樓,2020-10-16
高雄市政府,私立大碩升學文理短期補習班,469,angel@ksdaso.com.tw,文理類,新興區八德一路332號1-2樓,2001-03-22
高雄市政府,私立奈斯爾文理短期補習班,1909,,文理類,小港區漢民路158巷1弄18號1-4樓,2018-02-02
高雄市政府,私立健嘉升學文理短期補習班,73,yhedu5538@gmail.com,文理類,前鎮區保泰路161號2-3樓,1994-01-21
高雄市政府,私立康森文理短期補習班,980,georgewull@yahoo.com.tw,文理類,前鎮區瑞誠街10號1-3樓,2005-07-06
高雄市政府,私立德學英語短期補習班,776,shane.ks1@msa.hinet.net,外語類,左營區立大路169號1-3樓,2007-05-29
高雄市政府,私立百智文理短期補習班,851,ggracee2001@gmail.com,文理類,左營區立大路156號1-4樓,2004-08-02
高雄市政府,私立愛上文山文理短期補習班,,tonybluesky428@gmail.com,文理類,岡山區大仁北路403號1-2樓,2021-03-12
高雄市政府,私立品嘉文理短期補習班,1373,hsuehhonglong@gmail.com,文理類,左營區重上街229號1-2樓,2009-06-25
高雄市政府,私立陳薇英語短期補習班,781,juliachen98@gmail.com,外語類,左營區重上街235號1-2樓,2007-07-23
高雄市政府,私立鴨麻文理技藝短期補習班,2005,,文理類,小港區新豐街112-6號1-3樓,2019-10-14
高雄市政府,私立郁平文理短期補習班,2022,w17026335@yahoo.com.tw,文理類,鳳山區文龍東路779號1-2樓、夾層,2020-02-07
高雄市政府,"私立立森文理短期補習班 ",722,sbrade29@gmail.com,文理類,左營區重上街245號1-3樓,2003-08-05
高雄市政府,私立佶尼士文理短期補習班,1490,genius.mz@msa.hinet.net,文理類,左營區孟子路657號1樓、夾層及2樓,2011-01-05
高雄市政府,敦華英語國際文教股份有限公司附設高雄市私立敦華英語短期補習班,874,kevin@kns.com.tw,外語類,左營區孟子路560號1-3樓,2018-05-22
高雄市政府,私立博觀英語文理短期補習班,1314,rachelforshaw01@yahoo.com.tw,文理類,左營區立大路389號1-5樓,2008-09-02
高雄市政府,私立圍積分文理技藝短期補習班,1733,panshi6880@gmail.com,文理類,左營區立大路335巷2號1-2樓,2014-06-23
高雄市政府,私立展欣文理短期補習班,2023,linda.happylife@hotmail.com,文理類,左營區重上街357號1-2樓,2020-03-19
高雄市政府,私立鼎甲文理短期補習班,1461,gloria.yifen2@gmail.com,文理類,三民區民族一路543巷42號1-3樓,2010-08-26
高雄市政府,私立大曜文理短期補習班,2070,victor01228@gmail.com,文理類,鳳山區福德街130號1-4樓,2021-04-15
高雄市政府,巨匠電腦股份有限公司附設美語短期補習班,849,felicity@pcschool.com.tw,外語類,新興區中山一路234號1-4樓,2013-10-02
高雄市政府,艾薇教育事業有限公司附設艾美森外語文理短期補習班,2069,georgejo525@outlook.com,文理類,鳳山區鳳育路108號1-4樓,2021-04-08
高雄市政府,巨匠電腦股份有限公司附設文理短期補習班,820,allen.tsai@pcschool.com.tw,外語類,苓雅區三多三路236之1號1-3樓,2011-01-11
高雄市政府,私立允聖文理技藝短期補習班,960,we.succeed@msa.hinet.net,文理類,楠梓區瑞仁路91號1-2樓、127號1-4樓,2005-05-24
高雄市政府,私立耀學文理短期補習班,1389,,文理類,楠梓區瑞仁路95號1-2樓,2009-09-14
高雄市政府,私立長春藤文理短期補習班,1317,ivyschool@me.com,文理類,楠梓區德賢路380巷39號1.3.4樓,1997-03-24
高雄市政府,私立橋譽英文文理短期補習班,1939,,外語類,鼓山區美術東五路35號1-5樓,2018-10-08
高雄市政府,私立名弘文理短期補習班,427,supertina5735@yahoo.com.tw,文理類,楠梓區德賢路592巷5號1-4樓,2000-12-13
高雄市政府,私立佳佳文理短期補習班,149,an@taichin.com,文理類,楠梓區瑞屏路30巷17號1-4樓,1995-09-15
高雄市政府,私立思達文理短期補習班苓雅分班,2052,david79879@gmail.com,文理類,苓雅區苓雅一路256號1-2樓,2020-11-18
高雄市政府,私立冠碩文理短期補習班,1350,,文理類,楠梓區加宏路11號1-4樓,2009-03-27
高雄市政府,私立育勝文理短期補習班,1954,s2697654@yahoo.com.tw,文理類,楠梓區翠屏路59號1-3樓,2019-01-23
高雄市政府,私立實驗室外語文理短期補習班,625,ephesians.now@gmail.com,文理類,楠梓區加昌路659號1-2樓,2002-12-13
高雄市政府,私立奇異果文理短期補習班,741,imh3662968@yahoo.com.tw,文理類,楠梓區慶昌街11巷23-3號3樓,2003-10-08
高雄市政府,私立漢娜外語短期補習班,657,apple2312@gmail.com,外語類,楠梓區加宏路161巷2號1-2樓,2003-06-25
高雄市政府,私立愛仕美語文理短期補習班,845,aceskaohsiung@gmail.com,外語類,鼓山區龍勝路6號1-2樓,2013-02-23
高雄市政府,私立頂尖文理短期補習班,A162,changsuling@hotmail.com,文理類,鳳山區瑞興路289號1樓、夾層、2樓,2001-01-11
高雄市政府,私立松柏文理短期補習班,1845,derekshih2011@gmail.com,文理類,前鎮區南衙路40巷31號1樓,2017-03-10
高雄市政府,私立薇薇安美語短期補習班,645,vandtvivian@yahoo.com.tw,外語類,左營區華夏路979號2樓,2003-04-01
高雄市政府,私立100分文理短期補習班,1401,First.ching@msa.hinet.net,文理類,苓雅區英明路198-2號1-5樓,2009-12-11
高雄市政府,私立活力有氧運動短期補習班,51,a0935698846@gmail.com,瑜珈類,苓雅區三多一路35號2樓,2000-06-02
高雄市政府,私立家棋文理短期補習班,1996,gina7683@yahoo.com.tw,文理類,苓雅區廣西路60號1-2樓,2019-08-21
高雄市政府,私立方舟文理短期補習班,725,luujy@yohoo.com.tw,文理類,苓雅區廣西路42號1-3樓,2003-08-19
高雄市政府,財團法人高雄市基督教青年會附設英明文理技藝短期補習班,"1869  (254)",ymcaeo209@gmail.com,文理類,苓雅區英明路166號3樓,1997-02-11
高雄市政府,私立力成文理短期補習班,320,liichen128@gmail.com,文理類,苓雅區廣西路128號1-2樓,1999-04-01
高雄市政府,私立巧喬文理短期補習班,456,無,文理類,苓雅區廣西路88號1-3樓,2001-02-19
高雄市政府,私立承信文理短期補習班,1730,a0983527429@gmail.com,文理類,苓雅區廣西路96號1-3樓,2014-06-18
高雄市政府,私立國際非凡外語技藝短期補習班,1742,nobe107@nobelschool.com.tw,外語類,大寮區仁德路8-2號4樓,2015-02-11
高雄市政府,私立歐拉美語文理短期補習班,"1848  (798 b)",fisher0423@gmail.com,外語類,左營區華夏路785號2樓,2008-09-12
高雄市政府,台灣知識庫股份有限公司附設洋碩美語短期補習班,854,hungson@ksdaso.com.tw,外語類,新興區八德一路332號9樓,2014-11-20
高雄市政府,私立人達文理短期補習班,1471,eatingclis@gmail.com,文理類,新興區中正二路222號6樓之1,2010-09-14
高雄市政府,私立撒母耳文理技藝短期補習班,1042,blessing3472004@yahoo.com.tw,文理類,鼓山區東門路36巷2號1-2樓,2005-09-30
高雄市政府,私立竹蜻蜓文理短期補習班,1201,kaersue1110@yahoo.com.tw,文理類,鼓山區裕誠路2048號1-5樓,2007-06-26
高雄市政府,私立華倫堡文理短期補習班,A513,,文理類,路竹區建國路196巷7號1-2樓,2006-11-27
高雄市政府,台灣知識庫股份有限公司楠梓分公司附設數位學堂文理短期補習班,1156,hungson@mail.7-11leaming.com,文理類,楠梓區建楠路236號5樓、5樓之1,2007-01-15
高雄市政府,私立第一傑出文理短期補習班,A558,jackylin002@gmail.com,文理類,茄萣區進學路39號1-2樓,2007-06-11
高雄市政府,李嵩企業股份有限公司附設高雄市私立優等文理短期補習班,A023,ut7873353@gmail.com,文理類,大寮區大寮路718號、720號、722號4樓,1995-05-11
高雄市政府,私立幸兒文理短期補習班,A730,htc.hong@msa.hinet.net,文理類,大寮區保生街21巷8號1樓,2010-01-05
高雄市政府,私立平安美語文理短期補習班,A800,english27@livemail.tw,文理類,大寮區大寮路843巷33弄9號2樓,2011-01-31
高雄市政府,私立師大文理技藝短期補習班,B187,kuokuo0336@gmail.com,文理類,大寮區大德街23號1-2樓,2002-10-23
高雄市政府,私立極速文理短期補習班,1633,u9583072@ems.ndhu.edu.tw,文理類,大寮區大德街13號1-2樓,2013-03-05
高雄市政府,私立文榛文理短期補習班,A770,,文理類,大寮區大德街39號1-4樓,2010-07-16
高雄市政府,私立冠生文理短期補習班,A653,,文理類,大寮區光明路一段947號1-5樓,2008-08-15
高雄市政府,私立鯨魚技藝文理短期補習班,1625,,文理類,大寮區鳳林一路300巷26-19號1-3樓,2013-01-07
高雄市政府,私立數位學堂文理短期補習班,827,hungson@ksdaso.com.tw,文理類,新興區八德一路332號3、6、10樓,2004-06-04
高雄市政府,蘋果芽數位科技股份有限公司附設橘子蘋果程式設計電腦文理技藝短期補習班,1763,myhouse1101@gmail.com,文理類,三民區黃興路226號5樓,2015-08-14
高雄市政府,私立勤麗園文理短期補習班,1144,無,文理類,前鎮區鎮洋路22、26號1-2樓,2001-01-18
高雄市政府,"私立睿林文理短期補習班 ",B114,kangshan@sesamevillage.tw,外語類,岡山區柳橋東路18巷22號1-4樓,2002-04-26
高雄市政府,私立建功文理短期補習班,A055,mathwula@gmail.com,文理類,梓官區公館路102巷1弄4號1-2樓,1997-03-01
高雄市政府,私立史丹福文理短期補習班,809,hcm19730301@gmail.com,文理類,三民區清明街25號1-3樓,2004-04-06
高雄市政府,私立弦音音樂短期補習班,35,musicpiano4141@gmail.com,音樂、舞蹈類,小港區立群路41號1-2樓,1995-10-19
高雄市政府,私立立群文理短期補習班,388,newlehchu@gmail.com,文理類,小港區立群路85號1-3樓,1997-05-31
高雄市政府,私立正一文理短期補習班,611,JengI.GOV@Gmail.com,文理類,小港區二苓路133巷20號3-4樓,2002-08-30
高雄市政府,私立康莊音樂短期補習班,50,"yamaha50th@yahoo.com.tw ",音樂、舞蹈類,小港區康莊路25號2-4樓,2006-12-05
高雄市政府,私立文山文理短期補習班,728,geniusenglish@sinamail.com,文理類,小港區樂利路2號2-4樓,2003-08-26
高雄市政府,私立捷勝文理短期補習班小港分班,1767,,文理類,小港區平治街141號2樓,2015-08-20
高雄市政府,私立漢林文理短期補習班,625,suyachun372@gmail.com,文理類,小港區樂利路28號1-3樓,2002-10-22
高雄市政府,私立簡誼外語文理短期補習班,809,kelly.cygept@gmail.com,文理類,小港區沿海一路337號3樓,2009-12-01
高雄市政府,私立可達英語文理短期補習班,1460,MelodyShiu@royalcampus.org,文理類,三民區鼎中路653號1-3樓,2002-02-04
高雄市政府,私立佑勝文理短期補習班,1902,a8923005@gmail.com,文理類,鳳山區華山街195號1-2樓,2017-09-14
高雄市政府,私立宸碩文理短期補習班,1644,sesamest307@gmail.com,文理類,大寮區四維路307號1-4樓,2013-06-05
高雄市政府,私立天智文理技藝短期補習班,2061,Lulu2252261@hotmail.com,文理類,左營區文康路153號1-2樓及夾層,2020-11-18
高雄市政府,私立柴田日語文理短期補習班,1522,shibatajapanese@gmail.com,文理類,三民區明仁路32-1號1-2樓,2011-07-27
高雄市政府,私立大慶升學文理短期補習班,297,dc19899905@xuite.net,文理類,小港區漢威街116、118號1-3樓,1998-08-31
高雄市政府,私立凱優文理技藝短期補習班,977,linleemonica@gmail.com,文理類,三民區興隆街1號1樓及夾層,2005-06-17
高雄市政府,私立智聖文理短期補習班,1016,Zh3836450@yahoo.com.tw,文理類,三民區大昌一路120之1號1-3樓,2005-09-08
高雄市政府,學習王科技股份有限公司附設楷模書院文理短期補習班,1770,jingshuan65341@gmail.com,文理類,三民區興隆街3號1樓及夾層,2015-08-28
高雄市政府,私立書香文理短期補習班,756,t3109470@yahoo.com.tw,文理類,三民區金山路364號1-3樓,2003-11-25
高雄市政府,私立美利肯美語短期補習班德山分班,573,dungvj@seed.net.tw,外語類,三民區德山街30巷3號1-2樓,2001-10-05
高雄市政府,功學社音樂中心股份有限公司附設三多音樂短期補習班,104,無,音樂、舞蹈類,前鎮區三多三路207號2-4樓,1991-11-19
高雄市政府,私立蕎安文理技藝短期補習班,"1890  (659 b)",paul.ch@msa.hinet.net,文理類,左營區華夏路903號1-3樓,2003-07-10
高雄市政府,私立奧林匹克文理短期補習班,2036,Olpc209@gmail.com,文理類,左營區至聖路124號1-6樓,2020-05-28
高雄市政府,私立可萊蒙文理短期補習班福山分班,1297,claremontlove@yahoo.com.tw,文理類,左營區自由四路350號4樓之1、4樓之2、5樓之1、5樓之2,2008-05-21
高雄市政府,私立好時光文理短期補習班,2018,Lighthouse2019.educational@gmail.com,文理類,左營區自由四路393號1-3樓,2020-02-10
高雄市政府,私立佑全文理短期補習班,773,vip3596701@yahoo.com.tw,文理類,左營區自由四路361號1-4樓,2004-01-08
高雄市政府,私立堉喬文理短期補習班,2010,corrinekorrine@gmail.com,文理類,左營區自由四路187號1-4樓,2019-12-11
高雄市政府,私立錦霖文理短期補習班,719,jinlinfushan@gmail.com,文理類,左營區自由四路170號1-3樓,2003-07-22
高雄市政府,私立人仁文理短期補習班,2026,Meisu8822@gmail.com,文理類,左營區自由四路59號1-2樓,2020-03-27
高雄市政府,瀚將文教企業股份有限公司附設百倍速全方位文理短期補習班福山分班,1495,hsiang121@hotmail.com,文理類,左營區自由四路183號1-5樓,2011-02-08
高雄市政府,私立樂橙文理短期補習班,2059,lovechance3488808@gmail.com,文理類,左營區自由四路41號1-4樓,2020-10-20
高雄市政府,私立東翰文理短期補習班,1040,lings24@hotmail.com,文理類,左營區自由四路150號1-3樓,2005-10-07
高雄市政府,私立嘉陞外語短期補習班,857,hs2212@hess.com.tw,外語類,左營區自由四路328號1-2樓,2014-09-03
高雄市政府,私立高名文理短期補習班國昌分班,1083,kmkc1223@yahoo.com.tw,文理類,楠梓區德民路999之2、之5號1-4樓,2006-03-22
高雄市政府,私立好學文理技藝短期補習班,1433,chencms@hotmail.com,文理類,楠梓區加宏路22巷9號1-2樓,2010-05-25
高雄市政府,智基科技開發股份有限公司附設志光法商文理短期補習班楠梓分班,1916,hoga54@hotmail.com,文理類,楠梓區興楠路392號1-2樓、396號1-2樓,2018-01-11
高雄市政府,私立學橋文理短期補習班,A322,,文理類,岡山區公園西路三段166號1-2樓,2004-04-12
高雄市政府,私立神韻音樂短期補習班,86,mingcheng@mail.jpg.org.tw,音樂、舞蹈類,左營區明誠二路332號2樓A區,2006-04-21
高雄市政府,私立神碁圍棋文理短期補習班,1626,jhuang21@gmail.com,文理類,三民區莊敬路250號1-2樓,2013-01-14
高雄市政府,私立捷勝文理短期補習班道明分班,726,dominic2255799@yahoo.com.tw,文理類,苓雅區建國一路217之1號1-4樓,2003-08-19
高雄市政府,私立耶加文理短期補習班新民分班,,,文理類,左營區文瑞路75號1-2樓,2021-02-22
高雄市政府,私立博瀚文理短期補習班,404,無,文理類,前鎮區衡山街21號1-4樓,2000-10-31
高雄市政府,威盛文創科技有限公司附設高雄市私立威盛金榜文理短期補習班,B042,ycb100111@kimo.com,文理類,鳳山區保泰路100號1-3樓,1997-07-23
高雄市政府,私立力行文理短期補習班,3,educate@ms32.hinet.net,文理類,前金區中華三路196號夾層、地下室、1樓、3-5樓,1965-10-19
高雄市政府,私立宇如文理短期補習班,2068,bayou0707@gmail.com,文理類,大寮區山頂路165號1-2樓,2021-02-22
高雄市政府,私立昇瀚文理短期補習班,2067,shenghan268@gmail.com,文理類,仁武區八德東路388巷72號1-4樓,2021-02-09
高雄市政府,私立金名文理短期補習班自由分班,,abby0211@gmail.com,文理類,左營區自由二路55號1-2樓,2021-02-24
高雄市政府,私立可米利安文理技藝短期補習班,1918,servce@cmln.com.tw,文理類,鼓山區神農路163號1樓、夾層,2018-04-24
高雄市政府,私立美利肯美語短期補習班,107,honeybee.schools@gmail.com,外語類,鼓山區神農路179號1樓、夾層及2樓,1994-04-27
高雄市政府,吉的堡網路科技股份有限公司附設吉的堡文理短期補習班龍德分班,1811,angelhuang@kidcastle.com,文理類,鼓山區龍德路417號1-4樓,2016-07-11
高雄市政府,百世教育科技股份有限公司附設高雄市私立百世技藝文理短期補習班,1977,long-de@bais.com.tw,文理類,鼓山區龍德路383號1-2樓,2019-06-17
高雄市政府,瀚將文教企業股份有限公司附設百倍速全方位文理短期補習班農十六分班,1366,,文理類,鼓山區龍德路387號1-2樓,2009-06-08
高雄市政府,私立柏林文理技藝短期補習班,1924,trancy1711@gmail.com,文理類,鼓山區龍德路379號1-2樓,2018-06-01
高雄市政府,私立龍德文理短期補習班,1332,,文理類,鼓山區龍德路377號1-2樓、380號1-2樓及夾層,2008-10-29
高雄市政府,私立佑羽文理短期補習班,1456,sophiachuang0915@gmail.com,文理類,鼓山區富農路306號1-2樓,2010-08-12
高雄市政府,何嘉仁文教事業股份有限公司附設高雄市私立何嘉仁高大文理短期補習班,2064,hs3732@hess.com.tw,文理類,楠梓區大學東路212號1-3樓,2021-01-22
高雄市政府,私立聯成電腦短期補習班,48,an@lccnet.com.tw,資訊類,新興區中山一路243號1-5樓,2001-03-06
高雄市政府,聯誠電腦有限公司附設私立聯成電腦語文短期補習班,C001,ssunman@lccnet.com.tw,外語類,鳳山區光遠路181號2樓,1996-06-07
高雄市政府,私立聯城電腦語文短期補習班,59,,外語類,楠梓區建楠路219號1-3樓,2008-10-21
高雄市政府,私立遠見文理短期補習班,,cheN0212@yahoo.com.tw,文理類,左營區至聖路46號1-2樓,2021-02-22
高雄市政府,私立樂莎文理短期補習班,2041,patrick19901022@yahoo.com.tw,文理類,楠梓區翠屏路117號1-2樓,2020-07-20
高雄市政府,私立蘿莎文理短期補習班,1552,patrick19901022@yahoo.com.tw,文理類,楠梓區惠民路20號1-2樓及地下1樓,2012-01-06
高雄市政府,私立小儒林文理短期補習班五甲分班,1614,melissa19970420@gmail.com,文理類,鳳山區龍成路184號1-4樓、龍成路182號1-2樓,2012-09-04
高雄市政府,私立喬安美語短期補習班,B086,xjoranx@yahoo.com.tw,外語類,燕巢區中東巷70-7號2-4樓,2001-01-10
高雄市政府,私立三立文理短期補習班,1731,huilin210@gmail.com,文理類,楠梓區楠梓路269巷22號1-3樓,2014-07-10
高雄市政府,私立捷勝文理短期補習班岡山分班,1671,jasoninks@gmail.com,文理類,岡山區勵志路108號1樓,2013-12-17
高雄市政府,赫越電腦有限公司附設赫越電腦短期補習班八德分班,2056,,資訊類,新興區八德一路332號8樓,2021-01-18
高雄市政府,私立英語心外語短期補習班,2066,wahaha0503@yahoo.com.tw,外語類,苓雅區林泉街42號1-2樓,2021-02-01
高雄市政府,私立睿智文理短期補習班,A747,6816771@gmail.com,文理類,美濃區中正路一段194號1-2樓,2010-04-09
高雄市政府,私立銘上文理技藝短期補習班,A630,na3812008@yahoo.com.tw,文理類,鳳山區新富路206號1-2樓,2008-05-22
高雄市政府,私立布魯卡美語短期補習班,B250,ewa2@ms52.hinet.net,外語類,路竹區國昌路309號1-4樓、福德街6號1-4樓,2004-12-30
高雄市政府,私立千馨文理短期補習班,A144,lionman@gmail.com,文理類,鳳山區光華路42之1號1-3樓,2000-05-15
高雄市政府,私立宏平文理短期補習班,1180,無,文理類,小港區宏文路206號1-3樓,1999-07-12
高雄市政府,私立立智文理短期補習班,967,,文理類,小港區宏文路57號4樓,2005-05-24
高雄市政府,私立宏軒文理短期補習班,712,st922526@yahoo.com.tw,文理類,小港區宏文路122號3-4樓,2003-07-01
高雄市政府,私立志軒文理短期補習班,2012,Sp922526@yahoo.com.tw,文理類,小港區宏文路202號1-3樓,2020-01-02
高雄市政府,私立佳澤文理短期補習班,1923,tom.michell@msa.hinet.net,文理類,小港區宏光街52號1-2樓,2018-07-30
高雄市政府,私立上巧言文理短期補習班,"1868  (226)",無,文理類,小港區青山街97號1樓,1996-08-05
高雄市政府,私立品聖文理技藝短期補習班,317,無,文理類,左營區重清路34號1-4樓,1998-06-01
高雄市政府,巨匠電腦股份有限公司附設美語短期補習班小港分班,"871  (53 e)",allen.tsai@pcschool.com.tw,外語類,小港區漢民路277號1-3樓,2003-11-20
高雄市政府,"私立元瑞文理短期補習班 ",1096,aa0958928931@gmail.com,文理類,左營區重立路354號1-3樓、重立路356號1-3樓,2001-09-12
高雄市政府,私立建志國英數短期補習班,2,huang.chiench@msa.hinet.net,文理類,前金區七賢二路231之1號1-5樓,1964-03-05
高雄市政府,私立仕林文理珠心算短期補習班,A344,linsir168@yahoo.com.tw,文理類,大社區三民路415號1-2樓,2004-08-25
高雄市政府,私立荃能外語文理短期補習班河堤分班,1761,a3506286@ms37.hinet.net,外語類,三民區鼎瑞街119號2樓、民族一路543巷36號1-4樓,1999-03-01
高雄市政府,私立黎老師文理短期補習班,1063,,文理類,前鎮區沱江街114號1樓,2005-12-20
高雄市政府,私立玉米藝術技藝文理短期補習班,552,laideonthree0818@gmail.com,文理類,三民區鼎泰街70號1-2樓,2000-11-20
高雄市政府,私立中美美語文理短期補習班,713(變更文理類1926),ritatsou@hotmail.com,文理類,鼓山區明誠三路697號1-4樓,2005-01-14
高雄市政府,私立絕點子文理短期補習班,1833,topidea.thomas@gmail.com,文理類,左營區重立路232巷9號1-2樓,2016-10-07
高雄市政府,私立高登文理短期補習班,1086,lily81118@yahoo.com.tw,文理類,左營區重立路230號1-3樓,2006-04-10
高雄市政府,私立強納生美語文理短期補習班新民分班,373,j3130111@hotmail.com.tw,文理類,左營區文瑞路23號1-2樓及夾層,2000-03-21
高雄市政府,私立崇德美語文理短期補習班,742,ivyengschool@gmail.com,外語類,左營區文自路203號1-3樓,2005-11-15
高雄市政府,私立徐老師文理短期補習班,1641,hsu3453284@gmail.com,文理類,左營區重立路232巷8號1-2樓,2013-05-21
高雄市政府,私立上宸文理短期補習班,731,a0919571760@gmail.com,文理類,左營區文敬路18號1-5樓,2003-09-01
高雄市政府,私立潘唯美語文理短期補習班,1983,,文理類,左營區文莊路55號1-2樓,2019-07-11
高雄市政府,私立環球地球村美日語短期補習班,248,gvoserice@mail.apol.com.tw,外語類,前鎮區一心二路252號2樓,1997-01-23
高雄市政府,私立恆志文理短期補習班,A791,,文理類,大寮區民安街207號1-4樓,2010-12-06
高雄市政府,私立葳林文理短期補習班,1293,xpmhschool@yahoo..com,文理類,鼓山區文忠路95號1-2樓,2008-05-02
高雄市政府,私立百博文理短期補習班新光分班,1121,finian.tasi@msa.hinet.net,文理類,左營區華夏路778號1-5樓、915號1-4樓,2003-02-10
高雄市政府,私立李教練心算短期補習班,31,caca@seed.net.tw,商類：珠算、心算、會計,三民區寶興路42、44號1樓,1995-11-16
高雄市政府,私立馬克叔叔外語短期補習班,164,無,外語類,楠梓區後昌路797巷55、69號1-3樓,1995-05-24
高雄市政府,私立馨園文理短期補習班,397,無,文理類,前鎮區修文街77號1-2樓,2000-09-18
高雄市政府,阿爾堤斯科技有限公司附設美容美髮短期補習班,27,arts28618286@gmail.com,美容、美髮理髮類,前鎮區一心二路157號6樓之2,2004-12-01
高雄市政府,私立宏志外語短期補習班,290,無,外語類,前鎮區長江街61號1樓,1997-12-12
高雄市政府,譜卡文化事業有限公司附設高雄一心音樂短期補習班,108,linya@mail.jpg.org.tw,音樂、舞蹈類,前鎮區一心一路239號3樓,2004-09-20
高雄市政府,私立菲凡升大文理短期補習班,2058,,文理類,左營區重立路767號1-2樓,2020-09-11
高雄市政府,威爾森文教事業股份有限公司附設高雄市私立威爾森文理短期補習班,2057,"tn761905@ gmail.com",文理類,左營區自由四路145號1-2樓,2020-08-14
高雄市政府,私立金品牌文理短期補習班,2063,weiyyang@gmail.com,文理類,楠梓區楠梓路371號1-2樓,2020-12-23
高雄市政府,私立學學文理短期補習班,2062,pittshock@yahoo.com.tw,文理類,楠梓區德民路1011號1樓,2020-12-09
高雄市政府,明光福山文教有限公司附設明光福山文理短期補習班,2060,info@alphaschool.com.tw,文理類,左營區自由四路177號1-2樓,2020-10-30
高雄市政府,私立華納文理短期補習班,577,,文理類,前鎮區一心二路45號4樓之2,2002-05-20
高雄市政府,私立雙僑文理短期補習班,1080,judigirl1119@gmail.com,文理類,楠梓區清成街125號1-3樓,2006-04-11
高雄市政府,日鏵國際企劃股份有限公司附設日鏵語文短期補習班,860,f-kuo@jptip.com.tw,外語類,前金區中華三路21號3樓,2015-06-02
高雄市政府,私立優軒英語短期補習班,846,chiannhu@hotmail.com,外語類,左營區光興街58巷11號1樓,2013-04-11
高雄市政府,私立優軒英語短期補習班明誠分班,872語,accessingenglish@hotmail.com,外語類,左營區明誠二路214號1-3樓,2017-10-06
高雄市政府,私立金名文理短期補習班,1001,abby0211ccc@gmail.com,文理類,左營區自由四路63號1-2樓,2005-07-28
高雄市政府,私立名威文理短期補習班,947,a0982761351@gmail.com,文理類,三民區莊敬路99號1-3樓,2005-04-22
高雄市政府,私立中友文理技藝短期補習班莊敬分班,"1815  (619 b)",chuang8311@yahoo.com.tw,文理類,三民區莊敬路93號1-3樓,2002-11-04
高雄市政府,私立育生資優文理短期補習班,1188,無,文理類,三民區莊敬路170號1-3樓,1994-11-02
高雄市政府,瀚將文教企業股份有限公司附設百倍速全方位文理短期補習班莊敬分班,211,raybozhi22@hotmail.com,文理類,三民區莊敬路84號1-3樓,1997-01-22
高雄市政府,私立學辰文理短期補習班,1192,k3473718@gmail.com,文理類,三民區莊敬路174號3樓,2007-06-06
高雄市政府,私立葉老師文理短期補習班,1341,wang19570621@yahoo.com.tw,文理類,三民區鼎和街13號1-2樓,2008-12-11
