代號,補習班,班址,電話,立案文號,立案日期
38202006220001,私立新學賦文理短期補習班,花蓮市中華路325~2號1-4樓,(03)8326701,府教終字第1090115136號,2020-06-22
38201910050002,私立鄭傳英文短期補習班,花蓮市國風街52-1號1樓,(03)8330528,府教終字第1080224076號,2019-10-07
38201910050001,私立學承短期補習班,花蓮市中華路469-1號1至2樓,0928-877332,府教終字第1080223901號,2019-10-07
38201907190001,私立為碩短期補習班,花蓮縣瑞穗鄉瑞美村7鄰中興路59號1至2樓,(03)8876865,府教終字第1080141558號,2019-07-19
38201906170001,私立向日葵短期補習班,花蓮市介林五街297號1至2樓,0912379020,府教終字第1080117935號,2019-06-17
38201901220001,私立丹尼爾創客短期補習班,花蓮市東興三街42號,(03)8223969,府教終字第1080019472　號,2019-01-23
38201809110001,伯爵教育科技股份有限公司附設莘爵文理短期補習班,花蓮市民國路32-1號1至4樓,(03)8330768,府教終字第1070176345號,2018-09-12
38201801180001,私立夢想家文理短期補習班,花蓮市中美路86號1-2樓,0910469003,府教終字第1070011318號,2018-01-17
38201703230001,私立站前地球村短期補習班,花蓮市國聯一路195號1-4樓,(03)8357616,府教終字第1060054010號,2017-03-23
38201612140001,私立高登短期補習班,花蓮市光復街87號2樓,(03)8350969,府教終字第1050233096號,2016-12-13
38201611030001,私立永丞文理短期補習班,花蓮市林森路23.25號,(03)8362768,府教終字第1050205206號,2016-11-04
38201610250001,台灣知識庫股份有限公司附設私立大碩洋碩甄戰數位學堂文理短期補習班,花蓮縣壽豐鄉志學村中正路138之3號1樓,(03)8003120,府教終字第1050199688　號,2016-10-25
38201610050001,私立蕭彰文理技藝短期補習班,花蓮縣新城鄉北埔村北埔路163巷11號1-2樓,(03)8269929,府教終字第1050183253號,2016-10-03
38201608020001,私立賽恩斯資優科學教室短期補習班,花蓮市榮正街116號1樓,0931779221,府教終字第1050143750號,2016-08-03
38201607200001,私立蔡銘文理短期補習班,花蓮市民國路82號1-5樓,(03)8323363,府教終字第1050135617號,2016-07-21
38201604120001,私立家私塾短期補習班,花蓮市國風街27號,(03)8352323,府教終字第1050066848號,2016-04-12
38201604010001,私立發現蛋短期補習班,花蓮市建國路276巷28號,(03)8323765,府教終字第1050061035號,2016-04-01
38201603240001,私立勵智文理短期補習班,花蓮市花蓮市中和街91號,(03)8311722,府教終字第1050054486號,2016-03-23
38201511110001,私立躍昇文理短期補習班,花蓮市和平路469號,(03)8332667,府教終字第1040220248號,2015-11-11
38201510150001,私立動動腦兒童教室文理短期補習班,花蓮市花蓮市廣東街97號,(03)8354899,府教終字第1040200753號,2015-10-15
38201507210001,私立楊老師英文教室短期補習班,花蓮縣新城鄉北埔村北埔路56號1樓,(03)8263342,府教終字第1040140676號,2015-07-21
38201505210001,私立小加拿大短期補習班,花蓮市民權4街10號,(03),府教終字第1040096424號,2015-05-21
38201410060001,私立博達文理短期補習班,花蓮市福建街168號1-2樓,(03)8335569,府教終字第1030188207號,2014-10-06
38201408180001,私立躍進文理短期補習班,花蓮市鎮國街5號1至2樓及花蓮市鎮國街3號5樓,(03)8360138,府教社字第1030151416號,2014-08-15
38201406200001,私立鍾老師文理技藝短期補習班,花蓮市民國路5巷18．19號,(03)8323133,"府教社字第1030110221 號",2014-06-20
38201310160001,私立夏綠蒂音樂教室技藝短期補習班,花蓮市民權六街18號1-2樓,(03)8236999,府教社字第1020104340號,2013-06-13
38201209050001,私立秀林學苑文理短期補習班,花蓮縣吉安鄉吉昌三街85號1樓,(03)8546825,府教社字第1010157702號,2012-08-29
38201206250001,私立默善小書苑文理技藝短期補習班,花蓮市富強路118號1-2樓,(03)8564941,府教社字第1010106912號,2012-06-12
38201205290001,私立健喬文理短期補習班,花蓮縣吉安鄉永安村明仁2街238號1-2樓,(03)8561807,府教社字第1010092411號,2012-05-23
38201211200001,私立智慧森林文理技藝短期補習班,花蓮市建國路107巷26之1號2樓,(03)8356088,府教社字第1010031265號,2012-02-21
38201203070001,私立茁苗文理技藝短期補習班,花蓮市中美三街86號．86-1號1-3樓、中美路89巷16號1-2樓,(03)8222213,府教社字第1010029612號,2012-02-20
38201112270001,私立亞典技藝短期補習班,花蓮市南京街62號1樓,(03)8329539,府教社字第1000225514號,2011-12-15
38201107210001,私立思達文理短期補習班,花蓮市自由街142號二樓,0910332023,府教社字第1000128039號,2011-07-20
38201107120001,私立文揚文理短期補習班,花蓮市光復街87號3樓,(03)8325591,府教社字第1000119307號,2011-07-07
38201101200001,私立昇達文理短期補習班,花蓮縣吉安鄉慶豐9街341號1-2樓,0911-278075,府教社字第1000014169號,2011-01-21
38201101180001,智基科技開發股份有限公司附設志光文理法商短期補習班玉里分班,花蓮縣玉里鎮大同路222-2號1-3樓,(03)8885021,府教社字第1000008264號,2011-01-13
38201007050001,私立得勝文理短期補習班,花蓮市中山路210號7樓,(03)8323909,"府教社字第 0990102391號",2010-06-18
38201005030001,私立吉米的英文工廠文理短期補習班,花蓮市國風街36號,(03)8337288,"府教社字第0990064556 號",2010-04-20
38200911030001,私立劉洋文理短期補習班,花蓮市中和街214巷36號1-2樓,(03)8360922,"府教社字第0980185444 號",2009-11-02
38200910050002,私立格林美語文理技藝短期補習班,花蓮市中美路81-2號2-4樓,(03)8228777,"府教社字第 0980140708號",2009-08-21
38200612080001,私立麗姿坊文理短期補習班,花蓮縣新城鄉北埔村光復路257號,0912523216,"府教社字第0980121332 號",2009-07-21
38200905190001,私立謝老師珠心算技藝短期補習班富國分班,花蓮市富國路58號1樓,(03)8352672,"府教社字第0980073983 號",2009-05-06
38200905140001,私立小丫文理技藝短期補習班,花蓮縣吉安鄉文化七街17號1-5樓,(03)8532729,府教社字第0980073792號,2009-05-06
38200901060001,私立有容文理技藝短期補習班,花蓮縣玉里鎮仁愛路一段84號1-3樓,0919-238730,府教社字第0970203055號,2008-12-31
38200812110001,私立及人文理短期補習班,花蓮市信義街123號1-3樓,(03)8350718,府教社字第0970189370號,2008-12-09
38200811140001,私立廣大文理技藝短期補習班,花蓮縣玉里鎮仁愛路一段126號1-3樓,(03)8980108,"府教社字第0970172029 號",2008-11-07
38200812090001,私立頌恩音樂中心文理技藝短期補習班,花蓮縣玉里鎮和平路37巷1號1-4樓,(03)8881784,府教社字第0970187554號,2008-11-03
38200809010001,私立快樂寶貝園文理技藝短期補習班,花蓮市忠義一街28號3樓,(03)8237779,府教社字第0970121855號,2008-08-12
38200806250002,私立超越文理短期補習班,花蓮縣玉里鎮中正路52號1-3樓,(03)8889168,府教社字第0970093014號,2008-06-19
38200806250003,私立遠景文理技藝短期補習班,花蓮縣鳳林鎮中正路二段84號1-3樓,(03)8763189,府教社字第0970093102號,2008-06-19
38200805270001,私立吉力亞文理短期補習班,花蓮縣新城鄉新城村仁愛路5巷2-10號,(03)8611630,府教社字第0970074892號,2008-05-19
38200804220001,私立周揚英文文理短期補習班,花蓮市民國路18號2-4樓、20號2-4樓,(03)8326588,府教社字第0970057171號,2008-04-16
38200804140001,私立亞倫美語文理短期補習班,花蓮縣瑞穗鄉國光北路81號1-2樓,(03)8871839,府教社字第0970051363號,2008-04-07
38200803190001,私立茱莉亞音樂教室技藝短期補習班,花蓮市博愛街260號1至2樓,(03)8331477,府教社字第0970037674號,2008-03-12
38200803170001,私立才智文理技藝短期補習班,花蓮市建國路二段626號1-4樓,(03)8574389,府教社字第0970037199號,2008-03-11
38200801030001,私立劍橋花蓮英語文理短期補習班,花蓮市中美三街56號及花蓮市民權7街18號1樓,(03)8223546,府教社字第09601900220號,2007-12-25
38200712280001,私立冠軍文理短期補習班,花蓮市榮正街167號1-2樓,(03)8359317,府教社字第09601877770號,2007-12-20
38200711290001,私立成長之樂文理技藝短期補習班,花蓮縣吉安鄉勝安村勝安一街56號1至2樓,(03)8510990,"府教社字第09601722380 號",2007-11-28
38200709110001,私立小森林文理短期補習班,花蓮市節約街83號1至2樓,(03)8345291,"府教社字第09601296260 號",2007-09-03
38200707170001,私立全功文理短期補習班,花蓮市建林街177巷26號,(03)8348552,"府教社字第09601044160 號",2007-07-16
38200707100001,私立小精靈文理短期補習班,花蓮縣吉安鄉北昌村自強路528號3-4樓,(03)8567801,府教社字第09600997930號,2007-07-06
38200707090001,私立小飛象文理短期補習班,花蓮縣吉安鄉東海十街171號,(03)8536232,"府教社字第 09600966010號",2007-07-02
38200706210001,私立學暘文理短期補習班,花蓮縣吉安鄉稻香村稻香三街16號1至2樓,(03)8531952,"府教社字第 09600881310號",2007-06-12
38200706020002,私立倍斯特文理短期補習班,花蓮縣新城鄉北埔村民權街255號1至3樓,(03)8266052,"府教社字第 06900797170號",2007-05-31
38200706020001,私立翰霖文理短期補習班,花蓮市林政街34號,(03)8361899,"府教社字第 09600790480號",2007-05-30
38200706130001,私立喬依學園文理技藝短期補習班,花蓮縣光復鄉敦厚路10號1至3樓,(03)8700767,"府教社字第09600803890 號",2007-05-30
38200705080001,私立喬登美語文理短期補習班,花蓮市榮正街6號1至2樓,(03)8320209,"府教社字第 09600675010號",2007-05-04
38200704110001,私立文星文理技藝短期補習班,花蓮市中強街38號1至2樓,(03)8325358,"府教社字第 09600498980號",2007-04-02
38200208060011,私立新唯勤外語補習班,花蓮縣玉里鎮忠仁路41號1至3樓,03-8889800,府教社字第09600451760號,2007-03-23
38200703160002,私立小太陽文理短期補習班,花蓮縣新城鄉康樂村大漢街270號1至2樓,(03)8266079,府教社字第09600377220號,2007-03-08
38200211130001,私立諾貝爾文理短期補習班,花蓮縣吉安鄉建昌路187號,03-8573358,"府教社字第09600208560 號",2007-02-05
38200702090002,私立耕讀園文理技藝短期補習班,花蓮縣鳳林鎮中華路192號1至4樓,(03)8764269,府教社字第09600207860號,2007-01-31
38200612080005,私立岳老師文理短期補習班,花蓮市中美三街86之7號1至2樓,(03)8237516,府教社字第09501828630號,2006-12-01
38200612080004,私立吉甫文理技藝短期補習班,花蓮縣新城鄉北埔村光復路241號1樓,0981481383,府教社字第09501701890號,2006-11-08
38200612080002,私立捷紳文理短期補習班,花蓮縣吉安鄉慶豐六街134號1樓,(03)8514189,府教社字第09501672390號,2006-11-02
38200611160003,私立溫老師文理短期補習班,花蓮縣光復鄉中興路572巷8號1樓,(03)8703992,府教社字第09501487290號,2006-10-11
38200611160002,私立安格文理技藝短期補習班,花蓮市國風街21巷23號1-2樓,(03)8321155；8321123,"府教社字第09501516900 號",2006-10-03
38200610200001,私立八分音符文理技藝短期補習班,花蓮市中美三街56-2號1樓,(03)8239979,府教社字第09501265420號,2006-08-17
38200610260002,私立歡樂美語文理短期補習班,花蓮縣鳳林鎮中山路9號、11號1樓,(03)8761222,府教社字第09501138720號,2006-07-26
38200611140001,夢想家民權教室文理技藝短期補習班,花蓮市民權九街8-2號1樓,0921097547,府教社字第09500946000號,2006-06-21
38200611080002,私立水牛城文理短期補習班,花蓮市中和街111號1至2樓,(03)8335813,府教社字第09500946030號,2006-06-21
38200611080001,私立頂尖文理技藝短期補習班,花蓮縣吉安鄉南昌村文化一街3號,(03)8522218,府教社字第09500925350號,2006-06-16
38200605120001,私立傑出兒童文理技藝短期補習班,花蓮市民權八街79號,"(03)8232473; 0936-336658",府教社字第09500609530號,2006-04-20
38200604240001,私立小畫家文理技藝短期補習班,花蓮市建國路85之1號,(03)8342682,"府教社字第 09500491810號",2006-03-30
38200602150001,私立一加一文理短期補習班,花蓮縣光復鄉大華村敦厚路92號,(03)8701239,府教社字第09500067280號,2006-02-06
38200512270001,私立華盛頓美語文理短期補習班,花蓮市仁愛街125號1至2樓,"(03)8338366 ;  0937670892","府教社字第09401839740 號",2005-12-19
38200512270002,私立種籽文理技藝短期補習班,花蓮縣吉安鄉建國路一段36號2樓及3樓,(03)8561626,府教社字第09401840490號,2005-12-19
38200512050001,私立哈佛文理技藝短期補習班,花蓮市富祥街51號,"(03)8576298 ;0915050858","府教社字第09401727320 號",2005-11-25
38200511170002,私立文林文理短期補習班,花蓮市民國路17號2至3樓,(03)8339176,府教社字第09401591660號,2005-11-02
38200510200001,私立強生文理短期補習班,花蓮縣光復鄉中華路214號,(03)8701900,"府教社字第09401459010 號",2005-10-06
38200506150001,私立宏儒文理技藝短期補習班,花蓮市中美路89巷1號,(03)8235726,府教社字第09400818370號,2005-06-10
38200506020002,私立創新文理技藝短期補習班,花蓮縣吉安鄉中山路2段77號,(03)8525077,府教社字第09400537370號,2005-04-19
38200503310001,私立羅揚文理短期補習班,花蓮市林榮街116巷5號1至2樓,(03)8353618,府教社字第09400368410號,2005-03-16
38200409120002,私立華陽文理短期補習班,花蓮市中原路417號,(03)8331697,府教社字第09301246350號,2004-09-03
38200409110001,私立林老師技藝短期補習班,花蓮縣吉安鄉北昌3街18巷10號1樓,(03)8572663,府教社字第09301202320號,2004-08-25
38200408020004,私立哈囉巨人文理短期補習班,花蓮縣吉安鄉莊敬路207號,(03)8462788,府教社字第09301066150號,2004-08-02
38200407310001,伯爵教育科技股份有限公司附設私立伯爵文理短期補習班,花蓮縣吉安鄉荳蘭3街25號1-3樓及夾層,(03)8549427,府教社字第09301044090號,2004-07-26
38200408020001,私立比佛利文理短期補習班,花蓮市民權六街26號1-4樓,(03)8220937,府教社字第09301024460號,2004-07-22
38200406150001,私立勝一文理短期補習班,花蓮市信義街72巷2號1-2樓,(03)8343158,府教社字第09300718790號,2004-05-21
38200405180002,私立建林文理短期補習班,花蓮市林森路261-1號,(03)8346720,"府教社字第 09300630470號",2004-05-05
38200404090001,私立全位文理技藝短期補習班,花蓮市德安一街40號,(03)8354445,府教社字第09300507130號,2004-04-09
38200401020001,私立亞瑟王美語短期補習班,花蓮市中和街101號1至3樓,(03)8342149,府教社字第09206007890號,2003-12-19
38200401020003,私立杰生文理短期補習班,花蓮縣吉安鄉吉興路1段23-8號1樓,(03)8536805,府教社字第09206007820號,2003-12-19
38200310090004,私立小博士文理技藝短期補習班,花蓮縣吉安鄉建昌路43號1-3樓,(03)8577733,府教社字第09206006190號,2003-10-06
38200310090001,私立春田文理技藝短期補習班,花蓮縣吉安鄉壽昌街31號1至2樓,(03)8579247,"府教社字第09206005770 號",2003-09-23
38200310130001,私立經緯文理技藝短期補習班,花蓮市榮正街85號,(03)8310207,府教社字第09206005380號,2003-08-27
38200310070001,私立謝老師珠心算文理技藝短期補習班,花蓮市建林街83號1-3樓,(03)8352672,"府教社字第 09206003500號",2003-06-16
38200303120001,私立小叮噹文理短期補習班,花蓮縣玉里鎮中正路5號,(03)8885471,"府教社字第 09306001070號",2003-02-18
38200311140001,私立三元文理短期補習班,花蓮市建國路二段792號1至4樓,(03)8463309,府教社字第09106005280號,2002-12-04
38200208050097,九章文理補習班,花蓮市大同街112-8號5樓,03-8331449,府教社字第09106004910號,2002-11-12
38200211130007,私立富泰水電技藝短期補習班,花蓮市中山路2段68號,"8461509  0928-876547","府教社字第09106004200 號",2002-09-24
38200211130005,私立佳姿文理短期補習班,花蓮市三民街82之6號3樓,(03)8326457,"府教社字第09106003940 號",2002-09-09
38200211130006,私立銘興文理短期補習班,花蓮市中正路168巷11弄13號,0919830143,"府教社字第 09106003950號",2002-09-06
38200211130004,私立前山文理技藝短期補習班,花蓮市自由街128之7號1-4樓,03-8332882,"府教社字第 09106003450號",2002-08-09
38200211130003,私立聖漢克英文補習班,花蓮市鎮國街3號4樓,03-8310166,"府教社字第09106003390 號",2002-08-06
38200211130002,私立何嘉仁文理短期補習班,花蓮市博愛街272號2樓及3樓,03-8342003,"府教社字第 09106002820號",2002-07-03
38200208050082,私立彭晨數學文理短期補習班,花蓮市民國路7號5樓,03-8322017,府教社字第09106000580號,2002-03-11
38200208050081,私立全方位文理短期補習班,花蓮市中和街97號,03-8333598,府教社字第9106000480號,2002-03-04
38200208052133,私立大亞文理短期補習班,花蓮縣吉安鄉中原路一段79號,03-8538118,府教社字第055386號,2001-05-25
38200208050075,私立斯威特文理技藝短期補習班,花蓮市建林街八十一號,03-8355185,府教社字第048277號,2001-05-08
38200208052112,私立小登科文理技藝短期補習班,花蓮縣壽豐鄉中山路6段24號1至4樓,03-8653472,府教社字第028354號,2001-03-15
38200208050098,私立小牛津文理短期補習班,花蓮市國盛二街57號1-2樓,03-8333143,府教社字第113364號,2000-10-26
38200208052127,私立藍海資訊技藝短期補習班,花蓮市明禮路18之5號1-2樓,03-8310339,府教社字第109586號,2000-10-19
38200208052106,大總統文化事業有限公司附設大東海法商電腦短期補習班負責人高朝棟,花蓮市中山路406之1號1至5樓,03-8336286,府教社字第094225號,2000-09-05
38200208050069,私立桑德斯文理短期補習班,花蓮市建中街50巷1號(1樓至4樓),03-8360647,府教社字第63265號,2000-06-21
38200208052155,私立小袋鼠文理技藝短期補習班,花蓮市國富21街42號,03-8569280,府教社字第63267號,2000-06-21
38200208052146,私立新天地文理短期補習班,花蓮市順興路34號,03-8233515,府教社字第049340號,2000-03-24
38200208052103,私立薛老師文理技藝短期補習班,花蓮市中美路117號3樓之3,03-8228842,府教社字第049349號,2000-01-04
38200208052152,智基科技開發股份有限公司附設志光文理法商短期補習班,花蓮市國聯一路133號,03-8339231,府教社字第049391號,1999-06-28
38200208050087,私立徐氏英語會話短期補習班,花蓮市中原路393號,03-8358886,府教社字地049389號,1999-05-10
38200208052102,私立凱揚才藝語文文理技藝短期補習班,花蓮縣吉安鄉仁里12街45號,0911275303,府教社字第041606號,1999-04-17
38200208050066,小荳荳語文補習班,花蓮市國民二街6號,03-8344968,府教社字第024432號,1999-03-12
38200208050063,私立鷹架教育文理短期補習班,花蓮市自由街150號3樓之3,03-8329707,府教社字第120419號,1998-10-12
38200208050062,私立中國青年救國團花蓮縣團委會附設社會教育研習中心技藝短期補習班,花蓮市自由街150號4樓之3及4樓之5,03-8323123,府教社字第111143號,1998-09-23
38200208050058,私立巨匠電腦文理技藝短期補習班,花蓮市中山路180號,03-8360863,府教社字第46260號,1998-04-27
38200208050056,私立巨人文理短期補習班,花蓮市民國路32-3號2-4樓,03-8359788,府教社字第120365號,1996-10-16
38200208050094,私立愛可美語短期補習班,花蓮市國興2街97號,0921611239,府教社字第95972號,1996-08-21
38200208052119,私立佳英英語會話短期補習班,花蓮市大同街10-1號1-3樓,03-8355838,府教社字第34705號,1991-04-12
38200208050051,私立大成文理技藝短期補習班,花蓮市新港街76之5號2至3樓,03-8321101,府教社字第42671號,1990-05-26
38200208052137,美如玉美容美髮短期職業補習班,花蓮市德安一街109號2樓,03-8328227,花府教社字地44255號,1980-07-09
