地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
台中市政府,臺中市私立贏文美語短期補習班,2162,,文理類,大肚區自治路56號1-2樓,2009-03-05
台中市政府,臺中市私立奇德兒文理美術短期補習班,,,文理類,407臺中市西屯區至善路65巷56號1-3樓,2004-12-07
台中市政府,臺中市私立震揚文理短期補習班,,sigma06172018@gmail.com,文理類,臺中市西屯區青海路2段291號1-4樓及309號1-3樓,2012-04-02
台中市政府,"臺中市私立晟光文理技藝短期補習班 ",,,文理類,臺中市太平區立智街10號1樓及夾層,2019-06-20
台中市政府,臺中市私立烏鷺圍棋短期補習班,,,美術、書法、攝影、美工設計、圍棋類,臺中市西區三民路一段159號2樓,2021-04-15
台中市政府,臺中市私立哈佛領袖文理技藝短期補習班,,,文理類,臺中市太平區長億十一街150號1-4樓,2020-12-17
台中市政府,臺中市私立智昇文理短期補習班,,,文理類,臺中市大里區永隆路191號1樓梯間及2-4樓,2020-12-22
台中市政府,臺中市私立多元教育文理短期補習班,,fiven9672@gmail.com,文理類,北屯區臺中市北屯區軍功路1段539號(使用樓層1-3樓),2020-11-23
台中市政府,蘋果芽數位科技股份有限公司附設臺中市私立橘子蘋果電腦短期補習班,,,資訊類,北屯區臺中市北屯區安順二街35號(使用樓層1-3樓),2020-12-17
台中市政府,臺中市私立嘉虹文理短期補習班,,,文理類,"北屯區臺中市北屯區景賢路151號,使用樓層1-2樓",2021-01-14
台中市政府,臺中市私立祥德文理短期補習班,,,文理類,"臺中市北屯區豐樂北二路9號,使用樓層1-2樓",2021-02-05
台中市政府,臺中市私立開心文理短期補習班,,,文理類,臺中市潭子區頭張路二段73號1-2樓,2021-02-01
台中市政府,臺中市私立探索美語短期補習班,1523,,外語類,臺中市大雅區中山北路185號1-4樓,2005-02-15
台中市政府,中市私立東亞文理短期補習班,a435004,,文理類,中市梧棲區中央路2段2-3號1-2樓,1998-03-03
台中市政府,臺中市私立東大機電短期補習班,A0239,dong.da@msa.hinet.net,電機、汽車修護、建築、工藝、製圖類,臺中市西屯區臺灣大道四段680號1-3樓,1997-08-29
台中市政府,臺中市私立樂思禮文理技藝短期補習班,,,文理類,臺中市太平區樹孝路274巷40號1-2樓,2021-04-14
台中市政府,臺中市私立杏閣文理短期補習班,A0327,floraavon@yahoo.com.tw,文理類,臺中市北區北平路1段37號1~2樓、B1,1998-08-27
台中市政府,臺中市私立欣榮文理短期補習班,a432007,,文理類,臺中市大肚區王福街686號1-2樓,1998-06-25
台中市政府,臺中市私立興仁語文短期補習班,2262,,文理類,大肚區大明二街148號1-3樓,2009-11-30
台中市政府,臺中市私立名將文理短期補習班,A0817,,文理類,臺中市北屯區綏遠路2段173號1-3樓,2002-08-23
台中市政府,朝陽富元教育股份有限公司附設臺中市私立朝揚文理短期補習班,1601,,外語類,臺中市大里區立新二街13號2-3樓,2005-08-02
台中市政府,巨匠電腦股份有限公司逢甲分公司附設台中市私立巨匠電腦短期補習班逢甲分班,,joshua@pcschool.com.tw,資訊類,臺中市西屯區逢甲路208號1-2樓,2007-11-13
台中市政府,臺中市私立米雅英語短期補習班,,,外語類,臺中市北屯區東山路1段91巷25號1-3樓,2015-12-10
台中市政府,臺中市私立米樂文理短期補習班,,,文理類,407臺中市西屯區上安路40-1號1-2樓,2008-10-20
台中市政府,私立永新文理短期補習班,1463,iq.tv@msa.hinet.net,文理類,大里區永隆路209號2樓,2004-10-14
台中市政府,臺中市私立成翰文理短期補習班,,,外語類,臺中市大里區美村街131號1-2樓,2013-06-18
台中市政府,臺中市私立互動文理短期補習班光復分班,a413008,,文理類,霧峰區中正路616巷12弄2號1-2樓,1999-02-11
台中市政府,臺中市私立立修文理短期補習班,1591,,文理類,大肚區仁德路六六東1巷12弄28號1-3樓,2005-06-30
台中市政府,臺中市私立優童文理短期補習班,1701,,文理類,"臺中市太平區大仁街38號 1~2樓",2005-12-26
台中市政府,私立至聖美術文理短期補習班,2367,jessie90223@yahoo.com.tw,文理類,豐原區豐南街258號1-3樓,2010-10-21
台中市政府,臺中市私立承志文理短期補習班,1651,,文理類,豐原區育仁路160號1-2樓,2005-10-20
台中市政府,私立唐代英英語會話短期補習班,A0113,etstartw@gmail.com,外語類,403台中市西區三民路1段191號5樓之3,1995-01-24
台中市政府,巨匠電腦股份有限公司附設臺中市私立巨匠東大日語文理短期補習班公益分班,,allen.tsai@pcschool.com.tw,外語類,臺中市西區公益路155巷9號3樓之1,2020-08-04
台中市政府,智基科技開發股份有限公司附設臺中市私立正志光文理短期補習班,2246,cek@public.com.tw,文理類,臺中市大雅區雅潭路4段779號1-2樓,2009-10-14
台中市政府,臺中市私立亞思文理短期補習班,,,文理類,臺中市太平區太順路876號1-4樓,2015-08-18
台中市政府,臺中市私立精學文理短期補習班,1835,,文理類,臺中市烏日區長春街467號1-3樓,2006-12-07
台中市政府,臺中市私立承果文理短期補習班,2247,,文理類,太平區樹孝路360號1-4樓,2009-10-26
台中市政府,百世教育科技股份有限公司附設臺中市私立百世文理短期補習班南屯分班,,,文理類,408台中市南屯區河南路4段456-2號1-2樓,2007-02-01
台中市政府,臺中市私立建成文理短期補習班,A0127,,文理類,臺中市東區力行路200巷20、22號1-2樓,1995-08-29
台中市政府,臺中市私立圓夢文理短期補習班,,,文理類,臺中市南區台中路160號1-4樓,2017-09-12
台中市政府,臺中市私立艾莉絲美語附設音樂美術短期補習班,,,外語類,臺中市西區公館路116號1-2樓,2011-07-06
台中市政府,臺中市私立尼爾森文理短期補習班,,,文理類,臺中市南區平順街217號1-2樓、221號1-2樓、223號1-2樓,2010-03-24
台中市政府,臺中市私立文華高峰文理短期補習班,,,文理類,臺中市西屯區重慶路262號地下1樓及1-2樓,2014-04-21
台中市政府,臺中市私立夏山文理短期補習班,a432006,,文理類,大肚區沙田路1段428巷64-10號1-3樓,1996-06-30
台中市政府,臺中市私立克萊爾美語短期補習班,1448,,外語類,"大肚區遊園路2段203巷1弄53號1-3樓,59號1-3樓",2004-08-23
台中市政府,百世教育科技股份有限公司附設臺中市私立百世文理短期補習班大里分班,,da-li@bais.com.tw,文理類,大里區永隆路415號2-4樓,2013-12-19
台中市政府,百世教育科技股份有限公司附設臺中市私立百世文理短期補習班大勇分班,,,文理類,"403台中市西區忠明南路369號1-2樓  ",2008-01-30
台中市政府,格蘭事業股份有限公司附設臺中市私立格藍英語會話短期補習班,A0126,ck@gram.com.tw,外語類,臺中市西區臺灣大道2段285號3樓之2,1995-08-19
台中市政府,臺中市私立百成文理短期補習班,2056,,文理類,大肚區自治路33號1-3樓,2008-06-09
台中市政府,臺中市私立福幼文理短期補習班,,,文理類,臺中市沙鹿區鎮南路二段438號1-2樓,2021-03-29
台中市政府,"臺中市私立陽光森林文理短期補習班 ",2100,,外語類,臺中市大甲區五福街256號2樓,2008-09-11
台中市政府,臺中市私立昱成文理短期補習班,2098,,文理類,臺中市東勢區文化街8號1-3樓,2008-09-11
台中市政府,私立祥園數學美語短期補習班,253,gong.jing.momo@gmail.com,文理類,潭子區復興路二段55號1-3樓,1991-07-23
台中市政府,臺中市私立傅野音樂短期補習班,,,音樂、舞蹈類,臺中市北屯區東光路816號1-2樓,2010-08-23
台中市政府,金華薪教育股份有限公司附設臺中市私立華薪文理短期補習班水利分班,,,文理類,臺中市北區尊賢街9號5樓,2012-03-13
台中市政府,臺中市私立美幸美語會話短期補習班,A1037,,外語類,臺中市南屯區黎明東街21號1~5樓,2003-12-02
台中市政府,臺中市私立淑女縫紉短期職業補習班,f413002,,家政、插花、烹飪類,霧峰區光明街19號,1976-05-01
台中市政府,臺中市私立達政文理短期補習班,,,文理類,"臺中市北屯區崇德六路1段211號1-4樓  ",2008-03-17
台中市政府,臺中市私立凱倫文心文理短期補習班,,,文理類,臺中市北屯區遼陽二街39號1-3樓,2017-07-18
台中市政府,臺中市私立雅文語文短期補習班,b428010,yawen.kids@msa.hinet.net,外語類,大雅區中山路19號4樓,2001-01-31
台中市政府,臺中市私立勝必思文理短期補習班,,shinebest111@gmail.com,文理類,臺中市西屯區洛陽路34號1-4樓,2021-03-10
台中市政府,臺中市私立貝兒斯文理短期補習班,1621,,外語類,臺中市沙鹿區南陽路433號1-3樓,2005-08-22
台中市政府,入德禮教育文化事業有限公司附設台中市私立入德禮美語短期補習班,,,外語類,"407臺中市西屯區文心路2段562之1號3樓之2 ",2010-12-21
台中市政府,臺中市私立英利文理短期補習班,1856,,文理類,臺中市沙鹿區南陽路431號1-3樓,2007-01-31
台中市政府,臺中市私立臻里文理短期補習班,2294,,文理類,臺中市太平區成功東路42巷16號1-3樓,2010-03-18
台中市政府,"臺中市私立學聯文理電腦美術短期補習班 ",,cnt66@ms28.hinet.net,資訊類,台中市東區復興路四段58號4樓,2011-08-08
台中市政府,臺中市私立聯成電腦短期補習班,1963,,資訊類,臺中市豐原區中正路116號1-3樓,2007-09-11
台中市政府,臺中市私立大學門文理短期補習班水利分班,,,文理類,臺中市北區尊賢街9號7樓,2010-09-06
台中市政府,臺中市私立名家文理短期補習班,0913,david050510@gmail.com,文理類,"臺中市大肚區育英路76號1-4樓(1樓64.7平方公尺,2樓及3樓及4樓各85.05平方公子尺)",2000-04-15
台中市政府,朝陽富元教育股份有限公司附設附設臺中市私立朝揚文理短期補習班大墩分班,,jy3169958@gmail.com,文理類,臺中市南屯區河南路4段485之2號1-3樓,2020-04-09
台中市政府,私立三之三文理短期補習班,a427010,t25315650@gmail.com,文理類,臺中市潭子區勝利路374.376號1-3樓,1997-01-31
台中市政府,臺中市私立承恩文理短期補習班,,,文理類,臺中市大雅區雅潭路4段781號1-3樓,2014-06-26
台中市政府,私立捷達文理短期補習班,a420001,,文理類,豐原區大仁街16號,1991-09-05
台中市政府,私立皇極文理短期補習班,a420039,,文理類,豐原區西勢街149號1-3樓,2001-03-07
台中市政府,臺中市私立明智文理短期補習班,a420014,,文理類,臺中市豐原區中正路543號7樓,1996-05-16
台中市政府,臺中市私立汶祺文理附設繪畫短期補習班,,doris91123@yahoo.com.tw,文理類,臺中市大里區益民路2段35號2樓,2016-03-10
台中市政府,臺中市私立僑育文理短期補習班,,annlinntw@gmail.com,文理類,臺中市大里區新生西路56號1-4樓,2017-11-16
台中市政府,臺中市私立晟創文理短期補習班,2287,chi64611@yahoo.com.tw,文理類,臺中市大里區現岱路61號1-3樓,2010-02-22
台中市政府,臺中市私立壹巨人美語短期補習班,1422,,外語類,臺中市大雅區學府路250巷97弄18號1-3樓,2004-06-02
台中市政府,臺中市私立新育才文理短期補習班,A0264,yutsai16888@gmail.com,文理類,臺中市西區康樂街21號1樓、3樓、4樓,1997-11-13
台中市政府,私立聖禾文理短期補習班,,yehwanglin7@yahoo.com.tw,外語類,408台中市南屯區大昌街525號1-2樓,2005-07-08
台中市政府,臺中市私立貝思特文理短期補習班,,studyatbest@gmail.com,文理類,臺中市南區五權南路304號1-5樓,2006-11-29
台中市政府,臺中市私立僑大美語會話短期補習班,b412004,,外語類,臺中市大里區德芳路1段246號1-3樓,1996-10-02
台中市政府,台中市私立維特文理短期補習班,,,文理類,北屯區旅順路一段164號1-4樓,2011-05-16
台中市政府,臺中市私立藝之軒陶藝心算文理短期補習班,k411005,,文理類,臺中市太平區成功東路42巷7號1-3樓,1997-09-01
台中市政府,臺中市私立不倒翁珠心算速讀短期補習班,A0086,,商類：珠算、心算、會計,401台中市東區臺中路145號1樓,1993-08-18
台中市政府,私立同心文理短期補習班,A1010,,文理類,406台中市北屯區昌平路2段9之1號1~3樓,2003-10-09
台中市政府,臺中市私立弘華珠算短期職業補習班,A0012,,商類：珠算、心算、會計,台中市西區市府路19號4樓,1977-01-19
台中市政府,臺中市私立聖來恩文理技藝短期補習班,,,文理類,臺中市太平區中平路169-1號3樓,2011-02-23
台中市政府,臺中市私立台師文理短期補習班,,learning_world@hotmail.com,文理類,臺中市大雅區學府路109之1號1-2樓,2014-05-19
台中市政府,私立瓊瑢舞蹈短期職業補習班,i420001,a219561212@yahoo.com.tw,音樂、舞蹈類,豐原區圓環東路703號八樓A,1983-10-19
台中市政府,臺中市昶宏文理短期補習班,,,文理類,"本市北屯區軍福十一路380號(使用樓層1-2 樓)。",2009-02-25
台中市政府,長頸鹿文化事業股份有限公司附設臺中市私立長頸鹿美語會話短期補習班,A0448,,外語類,406台中市北屯區文心路4段81號15樓之1,1999-10-27
台中市政府,臺中市私立艾利特文理短期補習班,2187,elite88.joseph@gmail.com,文理類,臺中市豐原區西勢路371號1-2樓,2009-05-18
台中市政府,私立新白昕文理短期補習班,,morphinelike2005@yahoo.com.tw,文理類,"400台中市中區自由路2段8號8樓之1 ",2007-12-20
台中市政府,臺中市私立孔老師數學語文短期補習班,a412011,cathybonny@yahoo.com.tw,文理類,大里區西榮路14號1-2樓.16號1-3樓,1995-12-08
台中市政府,臺中市私立新超群文理短期補習班,a427006,,文理類,臺中市潭子區勝利路380號1-2樓,1995-03-09
台中市政府,臺中市私立旭星文理短期補習班,,,文理類,406台中市北屯區景賢南二路1號1樓、5號1樓、7號1樓,2010-12-09
台中市政府,臺中市私立加佳文理短期補習班,,,文理類,臺中市大雅區雅環路三段59號1-4樓,2021-02-09
台中市政府,臺中市私立丹尼兒美語短期補習班,b412047,sunny.school@msa.hinet.net,外語類,臺中市大里區永隆路470號3樓,2002-07-05
台中市政府,臺中市私立嘉樂文理美術短期補習班,2351,,音樂、舞蹈類,臺中市大雅區雅潭路4段720號1-4樓,2010-09-07
台中市政府,臺中市私立柏翔電腦附設美語短期補習班,,,資訊類,臺中市北屯區陳平路89號1-3樓,2004-12-24
台中市政府,臺中市私立大學門文理短期補習班文華分班,,a0422975666@gmail.com,文理類,臺中市西屯區文心路三段201之5號5樓,2013-09-12
台中市政府,臺中市私立樺德美語短期補習班,,,外語類,臺中市西區臺灣大道2段375號地下1樓之1、之2及2樓之1至之3、2樓之5至之7,2014-03-20
台中市政府,臺中市私立紅石數位文理短期補習班,,,文理類,臺中市西屯區大容東街90號6樓之2,2021-01-26
台中市政府,臺中市私立牧笛文理短期補習班,,evilbyron1214@yahoo.com.tw,文理類,太平區中山路二段72號1-3樓,2013-08-12
台中市政府,臺中市私立曙光千樹文理短期補習班,,firstlightfuku@gmail.com,文理類,臺中市西屯區福科路696號1-2樓,2012-09-24
台中市政府,私立正忠文理短期補習班,a420004,,文理類,豐原區瑞興路125號1-3樓,1993-06-15
台中市政府,私立崇文文理短期補習班,a420008,,文理類,豐原區中山路359號地下樓,1995-02-18
台中市政府,私立六拍子音樂短期補習班,i420003,,音樂、舞蹈類,豐原區西安街110號1樓,2000-06-08
台中市政府,菘洋科技股份有限公司附設臺中市私立文陞文理短期補習班,,,文理類,臺中市清水區中山路170號4樓,2019-05-31
台中市政府,菘洋科技股份有限公司附設臺中市私立文成文理短期補習班,,,文理類,臺中市大甲區民生路61號5樓,2017-06-13
台中市政府,臺中市私立德祥文理短期補習班,,,文理類,臺中市南區樹德里德祥街1號1-2樓,2011-06-13
台中市政府,台中市私立明達文理短期補習班,,,文理類,"408台中市南屯區大業路232號1~4樓 ",2010-08-20
台中市政府,臺中市私立益智文理短期補習班,A0737,,文理類,407臺中市西屯區中康街89號1-4樓,2002-02-26
台中市政府,私立佑育數學短期補習班,a420048,yoyu.edu@msa.hinet.net,文理類,豐原區合作街162號1-4樓,2002-01-13
台中市政府,私立仁勝英語短期補習班,2126,hs2120@hess.com.tw,外語類,大甲區五福街47巷19號3-4樓,2008-10-31
台中市政府,臺中市私立嘉德文理短期補習班,,hs2192@hess.com.tw,文理類,臺中市沙鹿區中山路167巷1號1-3樓,2011-04-19
台中市政府,臺中市私立嘉謙語文短期補習班,1365,hs2192@hess.com.tw,文理類,臺中市沙鹿區中山路165號1-4樓,2010-10-20
台中市政府,臺中市私立書香門第電腦短期補習班,a429022,,文理類,臺中市神岡區昌平路5段371巷8號1-2樓,2002-06-26
台中市政府,臺中市私立齊芳語文短期補習班,,,外語類,烏日區溪南路一段605巷32號1-3樓,2002-10-04
台中市政府,朝陽富元教育股份有限公司附設臺中市私立朝揚文理短期補習班光榮分班,2387,jy3573568@gmail.com,文理類,臺中市大里區大明路196號1-3樓,2010-11-22
台中市政府,臺中市私立宏典文理短期補習班,A0572,,文理類,407臺中市西屯區甘肅路1段105號1-2樓,2000-11-10
台中市政府,台中市私立育才文理短期補習班,A0101,,文理類,400台中市中區光復路151號5樓之4,1994-06-02
台中市政府,臺中市私立友勝數學短期補習班,a438001,chengkd123456789@gmail.com,文理類,臺中市外埔區甲后路5段99號1-2樓,1998-03-27
台中市政府,臺中市私立阿爾發文理短期補習班,2038,,文理類,臺中市大雅區學府路154號1-3樓,2008-04-28
台中市政府,臺中市私立冠群文理短期補習班,A0144,,文理類,403臺中市西區中興七巷11號1樓、B1,1996-02-06
台中市政府,臺中市私立科見語文文理短期補習班,,kojen_tc4@kojen-els.com.tw,外語類,"臺中市南屯區文心南三路372號1-2樓 ",2011-02-14
台中市政府,臺中市私立清華學苑文理短期補習班,a412009,chuangkuo1129@gmail.com,文理類,臺中市大里區西榮路185號1.3.4樓、183號1-4樓,1995-09-13
台中市政府,臺中市私立清華菁英文理短期補習班,,,文理類,臺中市大里區東榮路135號1-3樓,2014-07-16
台中市政府,臺中市私立高達文理短期補習班,,,文理類,臺中市北屯區松竹路2段299號3樓,2018-10-30
台中市政府,臺中市私立育田文理短期補習班,1819,shawnshyu@gmail.com,文理類,臺中市大雅區中山北路208號1-5樓,2006-10-23
台中市政府,臺中市私立鄭鴻文理短期補習班,2383,angela01hung@yahoo.com.tw,文理類,大雅區神林南路146巷65號1-4樓(1樓23.02平方公尺),2010-11-18
台中市政府,臺中市私立揚名豐東文理短期補習班,2149,ym25267779@gmail.com,文理類,豐原區豐東路51-2號1-3樓,2009-01-16
台中市政府,臺中市私立張藝文理短期補習班,2343,,文理類,臺中市梧棲區文化路2段85號3樓,2010-08-16
台中市政府,驅勢文教事業有限公司附設臺中市私立驅勢語文短期補習班,,trinity.taichung@tlc.tw,外語類,臺中市東區復興路四段80號3樓,2012-08-16
台中市政府,臺中市私立晟合美語短期補習班,,dadun.tc@eagletw.com,外語類,臺中市南屯區向上路二段322號1-4樓,2019-08-21
台中市政府,知識達數位科技股份有限公司(代表人:萬炳宏),,ckhuang@mail.get.com.tw,文理類,臺中市龍井區臺灣大道5段45號1樓,2011-06-16
台中市政府,臺中市私立強納森語文短期補習班,2285,,外語類,臺中市沙鹿區中山路135之4號1-3樓,2010-02-01
台中市政府,臺中市私立冠昱東榮文理短期補習班,1910,,文理類,臺中市大里區東榮路237號2-3樓,2007-05-16
台中市政府,臺中市私立宜佳文理短期補習班,,nervous.hsu@gmail.com,文理類,臺中市北屯區瀋陽路2段57號1-3樓,2009-02-17
台中市政府,臺中市私立曙光明道文理短期補習班,2022,,文理類,臺中市烏日區信義街152號1-4樓,2008-03-04
台中市政府,私立柏翰數學短期補習班,a420040,,文理類,豐原區自立街街132號1-2樓,2001-04-10
台中市政府,臺中市私立禾稻文理短期補習班,a420044,,文理類,豐原區文昌西街32號1-2樓,2001-10-09
台中市政府,臺中市私立坦華電腦附設美語短期補習班,,,資訊類,407臺中市西屯區西安街76巷23號1-3樓,2004-12-03
台中市政府,勤學文教股份有限公司附設臺中市私立百大文理短期補習班,2370,thought.t5555@msa.hinet.net,文理類,太平區中山路二段115號1-3樓,2010-10-21
台中市政府,臺中市私立育傑文理短期補習班,,,文理類,臺中市大雅區學府路76巷62號、64號、76號1-4樓,2015-04-01
台中市政府,臺中市私立安傑文理短期補習班,A0466,wealthfortune@hotmail.com,文理類,臺中市南屯區文心路一段292號1-4樓,1999-12-27
台中市政府,臺中市私立叡學文理短期補習班,,,文理類,臺中市清水區五權東路71號1-2樓,2021-01-26
台中市政府,私立新天地文理短期補習班,a435008,simon_yang63@yahoo.com.tw,文理類,梧棲區中央路1段666-6號2樓,2000-02-15
台中市政府,臺中市私立大冠勝文理短期補習班,A0574,guansheng1022@yaooh.com.tw,文理類,臺中市南區美村路2段335號1-2樓,2000-11-10
台中市政府,日鏵國際企劃股份有限公司附設臺中市私立日鏵語文短期補習班,,hr@jptip.co.jp,外語類,臺中市西區民權路239號9樓之2,2019-02-19
台中市政府,臺中市私立吉安文理短期補習班,,,文理類,臺中市西屯區中工三路224號1-3樓,2004-09-16
台中市政府,臺中市私立樹禮文理短期補習班,,,文理類,北屯區臺中市北屯區軍福十三路395號(使用樓層1-4樓),2020-12-29
台中市政府,臺中市私立語言學家美語短期補習班,b434006,,外語類,臺中市龍井區沙田路五段42之1號1-4樓,2001-01-11
台中市政府,臺中市私立瑞比特文理短期補習班,,,文理類,臺中市太平區新興路168號、170號1樓及夾層,2015-06-10
台中市政府,臺中市私立全美英語短期補習班,,aaecenter@gmail.com,外語類,臺中市西區臺灣大道2段375號5樓之1,2004-09-02
台中市政府,臺中市私立聖家文理短期補習班,a436014,,文理類,臺中市清水區鎮新二街64號1樓、3樓,2001-12-07
台中市政府,臺中市私立格嵐特美語短期補習班,,claire815113@icloud.com,外語類,臺中市南屯區公益路2段306號1-4樓,2006-08-23
台中市政府,臺中市私立莘快樂兒童文理短期補習班,,,文理類,臺中市南屯區忠勇路77之2號1-4樓,2020-12-30
台中市政府,臺中市私立尚盈文理短期補習班,,,文理類,臺中市西屯區至善路70號1-2樓,2021-01-14
台中市政府,臺中市私立三合信義文理短期補習班,,shane.tc21@gmail.com,外語類,臺中市南區五權南路300號1-5樓,2015-09-01
台中市政府,臺中市私立嘉英英語會話短期補習班,A0997,,外語類,臺中市西屯區重慶路383號1-2樓,2003-09-03
台中市政府,私立第一文理短期補習班,a435001,,文理類,梧棲區文昌路261號1-3樓,1996-06-06
台中市政府,臺中市私立領袖史丹佛文理短期補習班永隆分班,,,文理類,臺中市大里區永隆路371號1-3樓,2014-01-20
台中市政府,臺中市私立小傑克邏輯數學英文短期補習班,a411034,,文理類,臺中市太平區大源路2-16號1-3樓,1999-03-05
台中市政府,臺中市私立郁文文理短期補習班,a411043,,文理類,太平區永成北路445號1-2樓,2001-05-14
台中市政府,私立政儒英語電腦短期補習班,b420022,,外語類,豐原區大明路155號1-3樓,1998-05-04
台中市政府,臺中市私立享玩文理技藝短期補習班,,,文理類,臺中市西區五權五街275號2樓,2020-12-29
台中市政府,臺中市私立達程數學短期補習班,k436004,wang4501@gmail.com,商類：珠算、心算、會計,臺中市清水區公正路196號1-3樓,1999-06-07
台中市政府,私立育慈文理短期補習班,a420022,,文理類,豐原區中陽路217號1-2樓,1998-01-21
台中市政府,私立學子園書院文理短期補習班,a420052,,文理類,豐原區富陽路235巷115弄26.28號1-3樓,2002-04-26
