代號,補習班,班址,電話,立案文號,立案日期
20202512080001,臺北市私立卡內基音樂藝術技藝短期補習班,大安區復興南路2段293之3號3樓,(02)27385330,北市教終字第1143021510號,2025-12-08
20202512020001,德富文教有限公司附設臺北市私立德富文理短期補習班,大同區重慶北路3段250之2號2樓,(02)25955520,北市教終字第1143020794號,2025-12-02
20202512010001,臺北市私立嘟嘟園文理短期補習班,萬華區萬大路341號1、2、3樓,0935080507,北市教終字第1143021276號,2025-12-01
20202511280002,臺北市私立海運技藝文理短期補習班,南港區福德街310巷30、32號2樓,0972-733-987,北市教終字第1143021320號,2025-11-28
20202511280001,臺北市私立小腳丫文理技藝短期補習班,大安區四維路134巷18號1樓,(02)27080393,北市教終字第1143021028號,2025-11-28
20202511270003,臺北市私立沐恩文理短期補習班,松山區健康路15巷3號1樓,(02)25450103,北市教終字第1143021237號,2025-11-27
20202511270002,臺北市私立奇奇技藝文理短期補習班虎林分班,信義區虎林街232巷62號1樓,(02)27270297,北市教終字第1143021352號,2025-11-27
20202511270001,臺北市私立席勒斯畫室技藝短期補習班,內湖區麗山街348巷10弄25號1樓,0981816903,北市教終字第1143021279號,2025-11-27
20202511240001,臺北市私立銳思文理短期補習班,大同區寧夏路22之5號4樓,(02)25526606,北市教終字第1143020793號,2025-11-24
20202511210003,臺北市私立至優文理短期補習班,中山區長春路101號3樓,(02)2581-6200,北市教終字第1143020461號,2025-11-21
20202511210002,臺北市私立戴藝術美術技藝短期補習班,文山區萬隆街45之10號1樓,(02),北市教終字第1143019967號,2025-11-21
20202511210001,臺北市私立謝芸文理短期補習班延平分班,中正區延平南路248巷6號1樓,0937815889,北市教終字第1143019933號,2025-11-21
20202511120001,國際數感教育股份有限公司附設臺北市私立美數文理技藝短期補習班大安二分班,大安區新生南路1段161巷4之1號1樓,(02)27009697,北市教終字第1143019659號,2025-11-12
20202511030002,臺北市私立黑熊東門文理短期補習班,大安區信義路2段28號11樓,0986667600,北市教終字第1143019234號,2025-11-03
20202511030001,台灣柏茵音樂有限公司附設臺北市私立柏茵音樂技藝短期補習班,中正區南昌路1段33號2樓,(02)23959138,北市教終字第1143018781號,2025-11-03
20202510310001,唯安特國際教育事業股份有限公司附設臺北市私立唯安特國際教育文理技藝短期補習班,北投區大同街202之4號(1層),0975818003,北市教終字第1143018206號,2025-10-30
20202510220001,臺北市私立藝理文理技藝短期補習班,北投區義理街17號1樓,0917950698,北市教終字第1143018487號,2025-10-22
20202510210001,臺北市私立解方美語文理短期補習班,大安區和平東路1段6號4樓之2,"0918781289 、0909292502",北市教終字第1143018068號,2025-10-21
20202510090001,臺北市私立仟昂舞蹈技藝短期補習班,大安區敦化南路1段161巷41號（二層）,0928535922,北市教終字第1143012637號,2025-10-09
20202509260001,驅勢文教事業有限公司附設臺北市私立驅勢語文文理短期補習班館前分班,中正區館前路36號3樓,(02)23759666,北市教終字第1143016818號,2025-09-26
20202509250001,臺北市私立秀藝術技藝短期補習班,大同區酒泉街50巷3號1樓,0910082682,北市教終字第1143017112號,2025-09-25
20202509220002,臺北市私立無雙文理短期補習班,士林區文林路338號2樓,(02)23691090,北市教終字第1143015494號,2025-09-19
20202509220001,臺北市私立文成文理短期補習班,士林區文林路338號2樓之1,(02)23691090,北市教終字第1143015493號,2025-09-19
20202509190001,好坊教育有限公司附設臺北市私立好坊文理技藝短期補習班,內湖區東湖路113巷52號1樓,0911-886-800,北市教終字第1143016299號,2025-09-19
20202509160001,臺北市私立詮榛文理短期補習班,文山區永安街22巷31號1樓,(02)29376766,北市教終字第1143016664號,2025-09-16
20202509120002,臺北市私立尚啓文理短期補習班,北投區中和街39號2樓、3樓,(02)28918039,北市教終字第1143015974號,2025-09-11
20202509120001,臺北市私立原點美學技藝文理短期補習班,大安區信義路3段200號4樓,(02)27060148,北市教終字第1143015492號,2025-09-12
20202509090001,臺北市私立埔思吉文理短期補習班天母二分班,士林區天母東路8巷73號1樓,0900178208,北市教終字第1143014534號,2025-09-09
20202509040002,臺北市私立傳潮流技藝短期補習班,中正區重慶南路1段43號4樓之1,(02)23880225,北市教終字第1143014879號,2025-09-04
20202509040001,臺北市私立海蘿技藝文理短期補習班,大同區延平北路2段278號2樓之2及3樓之2,(02)25532687,北市教終字第1143014685號,2025-09-04
20202509030003,臺北市私立沐宸美術技藝短期補習班,中山區敬業1路128巷1號2樓,(02)-2533-9892,北市教終字第1143013645號,2025-09-03
20202509030002,美加文化實業股份有限公司附設臺北市私立小美加文理技藝短期補習班幸安分班,大安區仁愛路3段18之1號1樓及1樓之1,0958981415,北市教終字第1143014671號,2025-09-03
20202509030001,標準程式股份有限公司附設臺北市私立史丹扣技藝短期補習班,大安區信義路4段6號11樓之10,0933296442,北市教終字第1143014170號,2025-09-03
20202508290001,臺北市私立吳限定律文理短期補習班南湖分班,內湖區東湖路43巷34號1樓,(02)-2632-2507,北市教終字第1143013646號,2025-08-29
20202508280001,臺北市私立心嚮文理短期補習班,北投區中央北路2段95巷1弄40號1樓,(02)28981166,北市教終字第1143014970號,2025-08-29
20202508220002,臺北市私立昇曜文理短期補習班,內湖區康寧路3段189巷62號1樓及地下1樓,(02)-8791-7990/0926-055-955,北市教終字第1143011422號,2025-08-22
20202508220001,晴美文教有限公司附設臺北市私立晴美文理短期補習班,北投區實踐街65號1樓,(02)28209988,北市教終字第1143014097號,2025-08-22
20202508190001,臺北市私立鄭賦文理短期補習班南門分班,中正區延平南路258巷1號1樓,(02)23882882,北市教終字第1143011902號,2025-08-19
20202508150001,臺北市私立玥聲音樂技藝短期補習班,內湖區成功路2段320巷26號1樓,(02)-8792-8019,北市教終字第1143012539號,2025-08-15
20202508140001,臺北市私立至秦文理短期補習班,中正區寧波西街47號3樓,(02)23560708,北市教終字第1143013564號,2025-08-14
20202508120003,臺北市私立夏莉絲國際美語文理技藝短期補習班,大安區新生南路1段163號2樓,(02)27000288,北市教終字第1143013365號,2025-08-12
20202508120002,臺北市私立優寶文理技藝短期補習班龍安分班,大安區新生南路3段20之1號3樓,(02)23680789,北市教終字第1143013364號,2025-08-12
20202508120001,得勝者文教股份有限公司附設臺北市私立得勝者文教文理短期補習班許昌分班,中正區許昌街42之1號1樓,(02)2311-9858,北市教終字第1143013124號,2025-08-12
20202508060001,臺北市私立傑茗文理短期補習班,內湖區民權東路6段296巷121號地下1層之2,(02)-2631-2230,北市教終字第1143011448號,2025-08-06
20202508010002,臺北市私立文城周杰文理短期補習班景後分班,文山區區景後街158號2樓,(02)29300391,北市教終字第1143010828號,2025-08-01
20202508010001,臺北市私立比佛吏文理短期補習班松山分班,松山區延壽街330巷7弄7號1樓,27669966,北市教終字第1143011904號,2025-07-25
20202507240002,臺北市私立星澤文理短期補習班,內湖區康寧路3段247號2樓,(02)2633-5867,北市教終字第1143010830號,2025-07-23
20202507240001,臺北市私立盈領文理短期補習班,內湖區康寧路3段249號2樓,(02)-2633-5867/0989-543-838,北市教終字第1143010831號函,2025-07-23
20202507230001,臺北市私立旭晨文理技藝短期補習班,北投區明德路201之4號1樓,(02)28263888,北市教終字第1143011710號,2025-07-23
20202507210001,有意義美術股份有限公司附設臺北市私立藝樓技藝短期補習班,中山區明水路397巷7弄9號1樓、地下1樓,0912-252-714,北市教終字第1143009894號,2025-07-18
20202507170001,臻酷有限公司附設臺北市私立臻酷文理技藝短期補習班,內湖區民權東路6段296巷25號1樓,(02)-2632-5536,北市教終字第1143009895號,2025-07-17
20202507160001,奇異文教股份有限公司附設臺北市私立奇異鳥文理短期補習班,南港區忠孝東路6段114之2號,(02)27820020,北市教終字第1143011123號,2025-07-16
20202507100002,明光文教事業股份有限公司附設臺北市私立進學塾明湖文理短期補習班,內湖區東湖路43巷26弄1號1樓,(02)2633-3631,北市教終字第1143009482號,2025-07-10
20202507100001,有意義文理股份有限公司附設臺北市私立有意義文理短期補習班,士林區忠誠路2段140巷18弄5號1、2樓,0922-857-718,北市教終字第1143009325號,2025-07-10
20202506250001,臺北市私立鴻耀文理技藝短期補習班,中山區吉林路148號1樓,(02)-2567-8785,北市教終字第1143008449號,2025-06-20
20202506240002,臺北市私立嘉仁愛文理短期補習班,"大安區安和路1段78巷1號1樓、1之1號1樓 及1號等共用部分1樓",(02)27029668,北市教終字第1143008939號,2025-06-24
20202506240001,臺北市私立新南方文理短期補習班,文山區辛亥路4段21巷28號1樓,(02)29328553,北市教終字第1143009020號,2025-06-24
20202506200001,得勝者文教股份有限公司附設臺北市私立得勝者文教文理短期補習班公園二分班,中正區公園路30號10樓之2,(02)23145818,北市教教字第1143009481號,2025-06-20
20202506190001,臺北市私立語神帝國美語文理技藝短期補習班,文山區羅斯福路5段170巷23號1樓,(02)29356679,北市教終字第1143009385號,2025-06-19
20202506180001,高途教育科技股份有限公司附設臺北市私立小儒林文理短期補習班,中正區南陽街21之1號5樓,23889965,北市教終字第1143009101號,2025-06-18
20202506160001,臺北市私立林群文理短期補習班,中正區南海路17號1樓,(02)23899393,北市教終字第1143008915號,2025-06-16
20202506090001,臺北市私立尚揚文理技藝短期補習班信義分班,大安區信義路2段208號6樓及6樓之1,(02)23925551,北市教終字第1143007877號,2025-06-09
20202506060001,臺北市私立北一文理短期補習班館前分班,中正區信陽街26號2樓之1,(02)23148945,北市教終字第1143008627號,2025-06-06
20202506020004,臺北市私立安莫音樂劇技藝短期補習班,松山區光復北路230巷19號1樓、37號1樓,(02)27125578,北市教終字第1143008161號,2025-06-02
20202506020003,好種子教育顧問有限公司附設臺北市私立晟恩語文文理短期補習班,大安區忠孝東路4段148號3樓之3,(02)28747757,北市教終字第1143008162號,2025-06-02
20202506020002,臺北市私立一起文理技藝短期補習班,大安區新生南路3段11巷7號1樓,(02)23661606,北市教終字第1143007808號,2025-06-03
20202506020001,安秦文教事業有限公司附設臺北市私立安秦文理短期補習班,內湖區內湖路2段482號2樓,0952-530-265,北市教終字第1143008163號,2025-06-02
20202505280001,學造文教事業股份有限公司附設臺北市私立智博文理短期補習班,文山區興隆路3段94號2樓,(02)29318858,北市教終字第1143008024號,2025-05-28
20202505190001,臺北市私立星園文理短期補習班,信義區基隆路2段79巷1號1樓,0972063178,北市教終字第1143007589號,2025-05-19
20202505120001,臺北市私立赫成文教成鑫文理短期補習班,"內湖區成功路3段174巷15號10樓之1、4 樓",(02)-2794-8085,北市教終字第1143005722號,2025-05-12
20202505070001,臺北市私立關欣文理短期補習班,松山區民生東路4段80巷11弄4號1樓,(02)87705200,北市教終字第1143006552號,2025-05-07
20202505020001,益成文教有限公司私立臺北市私立益成文理短期補習班,松山區南京東路5段135號2樓,(02)27668886,北市教終字第1143006402號,2025-05-01
20202504220002,臺北市私立佳宇技藝短期補習班,松山區延壽街141號(1層),(02)27608870,北市教終字第1143005645號,2025-04-22
20202504220001,臺北市私立巨嘴鳥文理技藝短期補習班,士林區中山北路6段238之1號2樓,0912-925-289,北市教終字第1143005644號,2025-04-22
20202504180001,臺北市私立卡亞藝術文理技藝短期補習班,士林區天母西路5巷13號1樓,02-28768003,北市教終字第1143004640號,2025-04-18
20202504140001,智慧樹教育出版股份有限公司附設臺北市私立筆筆文理短期補習班,萬華區西藏路199巷29號1樓、萬大路186巷2弄15號1樓,(02)23326632,北市教終字第1143004762號,2025-04-14
20202504110001,臺北市私立智遠文理短期補習班,北投區致遠二路9號1樓,(02)-2823-0148,北市教終字第1143003929號,2025-04-02
20202503310001,台灣樂博樂博股份有限公司附設臺北市私立樂博文理短期補習班,大安區光復南路688號2樓之1,(02)27018558,北市教終字第1143004320號,2025-03-31
20202503210001,飛翔娛樂股份有限公司附設臺北市私立飛翔舞蹈技藝短期補習班,中山區農安街271巷5號地下之1,(02)-2595-7770,北市教終字第1143002374號,2025-03-18
20202503110002,臺北市私立福科思文理技藝短期補習班,內湖區內湖路1段597號2樓,0937-033-415,北市教終字第1143002472號,2025-03-10
20202503110001,天美愛樂有限公司附設臺北市私立天美愛樂技藝短期補習班,中山區民權東路1段76號6樓、6樓之1,"班內(02)-2571-1692 行政02-2358-2006#135",北市教終字第1143002261號,2025-03-11
20202503050002,明光中研文教有限公司附設臺北市私立明光中研文理短期補習班,南港區研究院路2段92號1樓及2樓,(02)26559556,北市教終字第1143001776號,2025-03-05
20202503050001,臺北市私立宏雅文理短期補習班,士林區中山北路6段431號2樓,0939-827-267,北市教終字第1143002375號,2025-03-04
20202502250001,臺北市私立沐木森林文理技藝短期補習班,大同區民權西路237之3號1層、2層,0910531921,北市教終字第1143002473號,2025-02-25
20202502210001,臺北市私立吉納英文理技藝短期補習班,大安區新生南路1段163號3樓,0963021142,北市教終字第1143001774號,2025-02-21
20202502170001,臺北市私立宏觀美術技藝短期補習班復興分班,大安區復興南路1段137號7樓之1,(02)87738769,北市教終字第1143001775號,2025-02-17
20202502070001,臺北市私立捲耳貓程式設計電腦文理技藝短期補習班大安分班,大安區復興南路2段84號4樓之1,(02)27086332,北市教終字第1143000700號,2025-02-07
20202502040001,臺北市私立森語文教文理短期補習班,文山區木柵路3段48巷1弄10號1樓,(02)2937-6807,北市教終字第1143000326號,2025-02-04
20202501160001,臺北市私立修格爾舞蹈技藝短期補習班,松山區南京東路5段52號地下1樓,(02)2748-5388,北市教終字第1143000028號,2025-01-16
20202501030002,何嘉仁文教事業股份有限公司附設臺北市私立佳仁文理短期補習班,士林區文林路338號7樓之3,(02)28837058,北市教終字第1133024394號,2025-01-03
20202501030001,臺北市私立趙老師文理短期補習班,士林區天母西路13巷3號2樓,(02)28763389,北市教終字第1133024418號,2025-01-03
20202501020002,竹音文化事業有限公司附設臺北市私立竹音音樂技藝短期補習班,中山區中山北路2段102號9樓之1,0958322986,北市教終字第1133023116號,2025-01-02
20202501020001,陽光森林文教股份有限公司附設臺北市私立陽光森林中正文理短期補習班,中正區仁愛路2段45號2樓,(02)2351-5329,北市教終字第1133023914號,2025-01-02
20202412240001,金桐股份有限公司附設臺北市私立科見文理短期補習班成功二分班,內湖區成功路5段460號3樓之2,(02)2631-5979,北市教終字第1133023969號,2024-12-24
20202412230002,臺北市私立奕成教育文理短期補習班,中山區農安街84號1樓,(02)2586-8583,北市教終字第1133022641號,2024-12-23
20202412230001,臺北市私立菁華資優文理短期補習班,北投區磺港路8號8樓,(02)28945280,北市教終字第1133023553號,2024-12-23
20202412200001,臺北市私立三希堂文理短期補習班,中山區農安街86號1樓,(02)25862527,北市教終字第1133022640號,2024-12-20
20202412160001,晴文文教事業有限公司附設臺北市私立晴文文理短期補習班,北投區中央北路1段191號2樓,(02)28939777,北市教終字第1133023076號,2024-12-16
20202412100001,臺北市私立呀呀兒文理技藝短期補習班,大同區重慶北路3段19號1樓,(02)25952168,北市教終字第1133022766號,2024-12-10
20202412090001,臺北市私立藝起玩文理技藝短期補習班,中山區民權西路20號6樓之5,0937429426,北市府教終字第1133021553號,2024-12-06
20202412040001,陽光森林文教股份有限公司附設臺北市私立陽光森林仁愛文理短期補習班,中正區仁愛路2段45號1樓,(02)2351-5329,北市教終字第1133021837號,2024-12-04
20202411280001,臺北市私立大縱橫文理短期補習班,大同區民權西路160巷18弄12號（1樓及夾層）,(02)25520070,北市教終字第1133021522號,2024-11-28
20202411270002,踢帕娛樂股份有限公司附設臺北市私立未來基地舞蹈技藝短期補習班,大安區仁愛路4段27巷28弄5號地下1樓,(02)27530188,北市教終字第1133021812號,2024-11-27
20202411270001,臺北市私立好學生文理短期補習班忠孝分班,大安區敦化南路1段190巷40號2樓,(02)27766030,北市教終字第1133021369號,2024-11-27
20202411260001,臺北市私立錡宏文理短期補習班,內湖區金湖路401巷32號1樓,(02)26341568,北市教終字第1133020755號,2024-11-25
20202411250001,柳吟文教事業股份有限公司附設臺北市私立柳吟文理短期補習班站前分班,中正區館前路2號2樓,(02)2382-6603,北市教終字第1133021658號,2024-11-25
20202411220001,學宏有限公司附設臺北市私立貝斯汀文理技藝短期補習班,內湖區康寧路3段16巷28號1樓,(02)-2958-2886,北市教終字第1133021351號,2024-11-22
20202411200001,緯鵬文化股份有限公司附設臺北市私立育鵬文理技藝短期補習班,內湖區東湖路69號2樓,(02)26333366,北市教終字第1133020643號,2024-11-18
20202411180002,孔孟文化事業有限公司附設臺北市私立孔孟文理短期補習班興隆分班,文山區興隆路4段132號1樓,0911-220-982,北市教終字第1133021338號,2024-11-18
20202411180001,臺北市私立米樂文理短期補習班天母分班,士林區忠誠路2段118巷6號1樓,88665512,北市教終字第1133021107號,2024-11-18
20202411120002,臺北市私立米家文理短期補習班,大安區大安路1段80號6樓,(02)27529777,北市教終字第1133019678號,2024-11-12
20202411120001,學悟處教育科技有限公司附設臺北市私立學悟處一對一科技大樓文理短期補習班,大安區和平東路2段259號2樓之1,(02)27038101,北市教終字第1133019829號,2024-11-12
20202411110002,兜樂教育有限公司附設臺北市私立兜樂文理技藝短期補習班,士林區中山北路5段835號1樓,(02)28347025,"北市教終字第 1133019714 號",2024-11-11
20202411110001,臺北市私立多佳資優文理技藝短期補習班,內湖區內湖路1段411巷19弄19號1樓,(02)2627-6001,北市教終字第1133020364號,2024-11-11
20202411070001,臺北市私立華驛文理技藝短期補習班,北投區大同街19號1樓、19號2樓,(02)28988108,北市教終字第1133020460號,2024-11-07
20202411040001,劉氏文教事業股份有限公司附設臺北市私立劉氏士北文理技藝短期補習班,士林區中山北路5段687號4樓之1,(02)28348100,北市教終字第1133019735號,2024-11-04
20202410280001,騰亮企業有限公司附設臺北市私立曉學堂文理短期補習班,士林區天母東路69巷1之2號1樓,(02)28745191,北市教終字第1133018217號,2024-10-28
20202410230001,孔孟文化事業有限公司附設臺北市私立孔孟文理短期補習班東湖分班,內湖區東湖路127號2樓,0963060659,北市教終字第1133018593號,2024-10-23
20202410160001,臺北市私立文城文理短期補習班港墘分班,內湖區內湖路1段667巷9號1樓,(02)26270319,北市教終字第1133018304號,2024-10-16
20202410110001,臺北市私立上榜文理短期補習班壹號分班,內湖區東湖路33巷1號2樓,(02)26335927,北市教終字第1133016792號,2024-10-11
20202410010001,臺北市私立跨時代文理技藝短期補習班,松山區延壽街376號1樓,0928492658,北市教終字第1133017095號,2024-10-01
