代號,補習班,班址,電話,立案文號,立案日期
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
53202008260001,嘉義縣私立泓志文理短期補習班,水上鄉外林街216巷2號1樓,(05)2600886,府教社字第1090192927號,2020-08-26
53202008170002,嘉義縣私立樂芙文理短期補習班,朴子市祥和三路西段183號1-2樓,05-3621399,府教社字第1090185266號,2020-08-17
53202008170001,嘉義縣私立主人翁文理短期補習班,民雄鄉福樂村埤角2之310號(1~2樓),(05)2345912,府教社字第1090185098號,2020-08-17
53202008060001,私立勵學文理短期補習班,民雄鄉中樂村保生街15巷20號1-2樓,(05)2345912,府教社字第1090177437號,2020-08-06
53202007240001,私立明城短期補習班,六腳鄉蒜南村366-1號1樓,(05)3803970,府教社字第1090166907號,2020-07-24
53202007010001,嘉義縣私立百勝短期補習班,民雄鄉西安村4鄰長榮街25號1樓,(05)2261600,府教社字第1090145257號,2020-07-01
53202007010002,嘉義縣私立六藝文理短期補習班,嘉義縣水上鄉水頭村10鄰新進街29號1樓,(05)2603333,府教社字第1090146576號,2020-07-01
53202004240001,嘉義縣私立辰冠短期補習班,大林鎮平林里新興街104巷28號1樓,(05)2642765,府教社字第1090090180號,2020-04-24
53202003240001,私立耶米文理技藝短期補習班,嘉義縣大林鎮平林里29鄰民權路69號1-2樓,(05)2649361,府教社字第1090064507號,2020-03-24
53202103260001,私立艾瑞克英語短期補習班,嘉義縣新港鄉宮後村13鄰中正路140巷30號1樓,(05)3743155,府教社字第1100071070號,2021-03-26
53202103170001,私立金典語文短期補習班,嘉義縣中埔鄉中埔村中埔157之7號1樓,(05)2030286,府教社字第1100062868號,2021-03-17
53202102040001,私立優昇短期補習班,竹崎鄉竹崎村中華路108號1樓,(05)2617970,府教社字第1100030827號,2021-02-04
53202101130001,私立登原短期補習班,新港鄉登雲路45號1~3樓,(05)3741825,府教社字第1100011827號,2021-01-13
53202012280001,私立鵬嶺文理短期補習班,民雄鄉福樂村光明二街街190號1樓,(05)2130888,府教社字第1090296949號,2020-12-28
53202011160001,私立佳音文理短期補習班,嘉義縣水上鄉水上村9鄰外林街158號1樓,(05)2687702,府教社字第1090259747號,2020-11-16
