代號,補習班,班址,電話,立案文號,立案日期
24202011240002,基隆市私立啟賢文理短期補習班,基隆市信義區正信路151巷5-1號1樓、基隆市信義區正信路151巷5-2號1樓、基隆市信義區正信路151巷5-3號1樓,0958-318615、（02）2465-2535,基府教終貳字第1090252933號,2020-11-06
24202102010001,基隆市私立佳興語文短期補習班,基隆市中正區信二路276之1號1樓,（02）2421-1624,基府教終貳字第1090252903號,2020-11-06
24202011100001,基隆市私立寶拉文理短期補習班,基隆市中山區復興路95號2樓,0911-938126,基府教終貳字第1090252286號,2020-11-05
24202008180002,社團法人中國青年救國團附設基隆市私立銘傳語文技藝短期補習班,基隆市仁愛區劉銘傳路1之2號3樓,（02）2428-9211,基府教終貳字第1090236559號,2020-08-10
24202008180001,基隆市私立日傑文理短期補習班,基隆市仁愛區仁二路86號4樓,（02）2428-2155,基府教終貳字第1090231823號,2020-07-16
24202004150001,基隆市私立普利斯美語文理短期補習班,基隆市仁愛區仁二路201號3樓,（02）2428-2880,基府教終貳字第1090212799號,2020-03-31
24202002200001,基隆市私立小倫敦文理才藝短期補習班,基隆市信義區信二路63號2樓、基隆市信義區信二路65號2樓,（02）2425-9480,基府教終貳字第1080270950號,2019-11-12
24201908060001,基隆市私立小象暖暖文理短期補習班,基隆市暖暖區暖暖街357號1樓,（02）2457-9930,基府教終貳字第1080253872號,2019-08-01
24201907160001,基隆市私立齊英文理短期補習班,基隆市暖暖區暖暖街441號1樓,（02）2457-1781,基府教終貳字第1080249495號,2019-07-10
24201906260002,基隆市私立藝術池畔美學才藝短期補習班,基隆市信義區仁一路25號4樓,（02）2425-6615,基府教終貳字第1080245998號,2019-06-18
24201906210001,基隆市私立白盒子藝術美學短期補習班,基隆市仁愛區忠二路26號3樓,（02）2428-0217,基府教終貳字第1080240305號,2019-05-15
24201903070001,基隆市私立巨匠電腦語文短期補習班,基隆市中正區義一路18號9樓B,（02）2426-7088,基府教終貳字第1080205985號,2019-02-26
24201901150001,基隆市私立佑准文理短期補習班,基隆市仁愛區愛六路8之1號,（02）2428-1251,基府教終貳字第1070260324號,2018-12-28
24201811060001,基隆市私立英悅文理短期補習班,基隆市仁愛區愛六路26號1、2樓,（02）2428-7733,基府教終貳字第1070252199號,2018-11-15
24201805280001,基隆市私立詮優文理短期補習班,基隆市安樂區樂利三街28巷2號1樓,（02）2434-6100,基府教終貳字第1070223966號,2018-06-05
24201804250002,基隆市私立學而思文理短期補習班,基隆市信義區信二路273之1號2樓、基隆市信義區信二路273之2號3樓,（02）2428-8338,基府教終貳字第1070213325號,2018-04-18
24201804250001,冠鈞文教事業有限公司附設基隆市私立冠鈞文理短期補習班,基隆市暖暖區暖暖街106之1號2樓,（02）2459-0279,基府教終貳字第1070213488號,2018-04-18
24201712070001,基隆市私立智立方文理短期補習班,基隆市中正區觀海街71號1樓,（02）2460-7272,基府教終貳字第1060249215號,2017-12-07
24201707270001,基隆市私立海洋文理短期補習班,基隆市仁愛區仁二路119巷5號1樓,（02）2427-1319,基府教終貳字第1060228299號,2017-07-20
24201705310001,基隆市私立常容文理短期補習班,基隆市七堵區南興路108號,（02）2456-4568,基府教終貳字第1060217330號,2017-05-12
24201607070001,基隆市私立興學文理短期補習班,基隆市仁愛區仁一路299號4-5樓,（02）2428-3007,基府教終壹字第1060206293號,2017-03-22
24201703170001,基隆市私立黌理文理短期補習班,基隆市仁愛區愛三路128號8樓,（02）2425-2645,基府教終壹字第1060206346號,2017-03-17
24201612140001,基隆市私立鼎峰文理短期補習班,基隆市信義區信一路133之1號2樓,（02）2426-2386,基府教終參字第1050256422號,2016-12-29
24201608300002,施化難陀有限公司附設基隆市私立境瑜珈短期補習班,基隆市中正區義一路18號15樓,（02）2427-7700,基府教終參字第1050239119號,2016-08-31
24201607200001,基隆市私立筱錄音樂短期補習班,基隆市仁愛區仁一路277號3樓之2,（02）2421-2868,基府教終參字第1050230174號,2016-07-12
24201601040001,基隆市私立家仁短期補習班,基隆市中正區中正路668號2樓,（02）2463-6962,基府教社參字第1040257338號,2015-12-30
24201511160001,基隆市私立左岸文理才藝短期補習班,基隆市仁愛區愛九路1號3樓,（02）2426-8058,基府教社貳字第1040241913號,2015-10-01
24201607040001,基隆市私立多美文理短期補習班,基隆市暖暖區暖暖街457號4-5樓及基隆市暖暖區暖暖街449號3-5樓,（02）2458-2020,基府教社貳字第1040241911號,2015-10-01
24201507140002,基隆市私立柯博文文理短期補習班,基隆市信義區信一路111號11樓,（02）2429-1717,基府教社參字第1040228415號,2015-07-13
24201507140001,基隆市私立上勤文理短期補習班,基隆市仁愛區仁二路120號3樓,（02）2425-6299,基府教社參字第1040228421號,2015-07-13
24201506170001,基隆市私立品誠文理短期補習班,基隆市安樂區基金一路135巷21弄25號1、2樓及基隆市安樂區基金一路135巷21弄1號1樓,（02）2432-7730,基府教社參字第1040224455號,2015-06-16
24201503050001,基隆市私立奇瓦迪文理短期補習班,基隆市信義區深溪路155號1-4樓,（02）2468-5188,基府教社參字第1040207732號,2015-03-04
24201412170001,基隆市私立孟凱麗文理短期補習班,基隆市仁愛區延平街12巷16號3樓,（02）2425-0198,基府教社參字第1030250439號,2014-12-15
24201412040001,基隆市私立格藍英語文理短期補習班,基隆市信義區信一路133號2樓,（02）2424-4000,基府教社參字第1030239974號,2014-10-01
24201410010001,基隆市私立李詮數學文理短期補習班,基隆市仁愛區劉銘傳路76號1、2樓,（02）2428-1911,基府教社參字第1030235449號,2014-08-29
24201408290001,基隆市私立隆華土木建築短期補習班,基隆市仁愛區孝三路99巷7號4樓之2,（02）2427-6648,基府教社參字第1030234997號,2014-08-27
24201408190001,基隆市私立道生文理短期補習班,基隆市信義區東光路261之17號3、4樓,（02）2466-0099,基府教社參字第1030232965號,2014-08-13
24201405300001,基隆市私立海吉文理短期補習班,基隆市仁愛區仁二路127號1-3樓,（02）2428-1319,基府教社參字第1030221572號,2014-05-29
24201407070001,基隆市私立愛米爾文理短期補習班,基隆市中山區中和路70巷1號3樓,（02）2437-1212,基府教社參字第1030205793號,2014-02-14
24201402100001,基隆市私立東美文理短期補習班,基隆市信義區深澳坑路2-28號,（02）2465-6218,基府教社參字第1030202457號,2014-01-17
24201311220001,基隆市私立向日葵文理短期補習班,基隆市中山區中和路97號1樓、基隆市中山區中和路97-1號1樓,（02）2437-9379,基府教社參字第1020182995號,2013-10-23
24201310240001,基隆市私立捷美文理短期補習班,基隆市信義區深溪路35號1-4樓,（02）2466-9308,基府教社參字第1020178583號,2013-09-26
24201309020002,基隆市私立佳垛文理才藝短期補習班,基隆市仁愛區仁二路120號4樓,（02）2426-6006,基府教社參字第1020165221號,2013-06-27
24201306100001,基隆市私立魯曼英文短期補習班,基隆市仁愛區孝二路96號2樓,（02）2422-1000,基府教社參字第1020158706號,2013-05-15
24201302040002,基隆市私立晨宇文理才藝短期補習班,基隆市安樂區安和一街144號,（02）2431-8008,基府教社參字第1020141322號,2013-01-09
24201302040001,基隆市私立小天使文理短期補習班,基隆市暖暖區過港路148號2、3樓,（02）2457-5931,基府教社參字第1010192710號,2012-12-28
24201212210001,基隆市私立嘉人文理短期補習班,基隆市安樂區基金三路52之8號1-3樓、基隆市安樂區基金三路52之9號1-2樓,（02）2433-3938分機431,基府教社參字第1010191165號,2012-12-20
24201212100003,基隆市私立健德吳平文理短期補習班,基隆市安樂區安和一街136號1樓、基隆市安樂區安和一街150號1樓,（02）2430-2166,基府教社參字第1010186885號,2012-11-23
24201212100001,基隆市私立德育文理短期補習班,"基隆市安樂區基金一路135巷21弄47號1 樓、基隆市安樂區基金一路135巷21弄57號1樓",（02）2432-2111,基府教社參字第1010184891號,2012-11-09
24201210250001,基隆市私立名人文理才藝短期補習班,基隆市七堵區百三街89巷2-2號3樓、基隆市七堵區百三街89巷4-2號3樓,（02）2452-0661,基府教社參字第1010177520號,2012-09-18
24202004140001,基隆市私立小象短期補習班,基隆市七堵區明德一路186號3樓、基隆市七堵區明德一路188號3樓,（02）2456-0725,基府教社參字第1010168180號,2012-07-18
24201208070002,基隆市私立瑞卡家文理短期補習班,"基隆市安樂區基金一路135巷21弄63、65、 67、87號1樓",（02）2434-1111,基府教社參字第1010167359號,2012-07-11
24201202010001,基隆市私立大宇文理短期補習班,基隆市仁愛區仁二路19-1號2樓,（02）2423-0237,基府教社參字第1000191259號,2011-12-20
24201109270001,基隆市私立欣欣學園文理短期補習班,基隆市中正區豐稔街49號1樓,（02）2462-6789,基府教社參字第1000178959號,2011-09-23
24201107010002,基隆市私立傑優文理短期補習班,基隆市暖暖區暖暖街252號,（02）2458-2625,基府教社參字第1000162065號,2011-06-13
24201105200002,基隆市私立唯鈞文理短期補習班,基隆市安樂區樂利三街126之1號2樓,（02）2431-8218,基府教社參字第1000157490號,2011-05-12
24201105200001,基隆市私立雪力文理短期補習班,基隆市中正區中正路623-1號2樓、基隆市中正區中正路625-1號2樓,（02）2462-3058,基府教社參字第1000156183號,2011-05-04
24201103290002,基隆市私立親親文理短期補習班,基隆市安樂區麥金路240號1樓,（02）2431-5599,基府教社參字第1000147085號,2011-03-07
24201103290001,基隆市私立英倫文理短期補習班,基隆市暖暖區源遠路249巷8號1樓,（02）2458-2355,基府教社參字第1000147075號,2011-03-07
24201101120001,聯成電腦股份有限公司附設基隆市私立聯成電腦短期補習班,基隆市仁愛區愛三路118號6樓,（02）2428-8808,基府教社參字第1000140501號,2011-01-11
24201101040001,基隆市私立濠銘文理短期補習班,基隆市安樂區武嶺街16-2號3樓,（02）2430-2820,基府教社參字第0990192678號,2011-01-03
24201009030001,格達有限公司附設基隆市私立格蘭文理短期補習班,基隆市信義區深美街149號、基隆市信義區教忠街110號,（02）2465-5999,基府教社參字第0990171792號,2010-08-30
24201008200001,基隆市私立百福全方位文理短期補習班,基隆市七堵區福一街101號1-2樓、基隆市七堵區福一街103號1-2樓,（02）2451-6689,基府教社貳字第0990170618號,2010-08-24
24201007280001,基隆市私立育德文理短期補習班,基隆市暖暖區東碇路501號1樓、基隆市暖暖區暖碇路38巷96號1樓,（02）2459-1668,基府教社參字第0990166620號,2010-07-29
24201001280001,基隆市私立大智文殊文理短期補習班,基隆市信義區教忠街40巷32號1-2樓、基隆市信義區教忠街40巷74號1樓,（02）2466-3131,基府教社參字第0990139356號,2010-01-29
24200912150002,基隆市私立凱旋文理短期補習班,基隆市中山區復興路334巷19號1樓,（02）2437-1400,基府教社參字第0980173188號,2009-12-11
24200910270001,基隆市私立大學豐文理短期補習班,基隆市暖暖區源遠路170-2號1樓,（02）2459-4567,基府教社參字第098016313號,2009-10-28
24200304020001,基隆市私立大豐文理短期補習班,基隆市暖暖區源遠路170-2號2樓,（02）2459-4567,基府教社字第090996號,2009-10-07
24200307160001,私立譜卡文化事業有限公司附設基隆市私立古岳音樂短期補習班,基隆市仁愛區仁一路261之1號2樓,（02）2422-3615,基府教社貳字第0920065899號,2009-09-16
24200908250001,基隆市私立全方位文理短期補習班,基隆市七堵區開元路116之1、118、118之1、120號,（02）2455-7777,基府教社參字第0980155065號,2009-08-05
24200907170002,基隆市私立劉鳳珠美術黏土才藝短期補習班,基隆市安樂區安樂路二段183之5號6樓,（02）2432-2684,"基府教社參字第0980150299 號",2009-07-03
24200906220002,基隆市私立綠之苑文理短期補習班,基隆市暖暖區暖碇路151號1樓,（02）2459-2268,基府教社參字第0980146229號,2009-06-06
24200902200001,基隆市私立萊萊文理短期補習班,基隆市七堵區明德一路156號2-4樓；基隆市七堵區明德一路158號1-4樓,（02）2455-3031,基府教社參字第0980129966號,2009-02-11
24200901100001,基隆市私立小吳平文理短期補習班,基隆市仁愛區仁二路150號1-3樓,（02）2424-2050,"基府教社參字第0980126015 號",2009-01-09
24200812050001,基隆市私立明馨語文短期補習班,基隆市信義區信一路133-6號5樓,（02）2422-1778,基府教社參字第0970164863號,2008-12-04
24200809170001,基隆市私立海大文理短期補習班,基隆市中正區新豐街251巷12號1-4樓,（02）2469-5050,基府教社參字第0970144384號,2008-09-16
24200807220001,基隆市私立文馨卓越語文短期補習班,基隆市信義區信一路132號5樓之1及基隆市信義區信一路132號5樓之2,（02）2425-2902,基府教社參字第0970137081號,2008-07-21
24200807080001,台灣知識庫股份有限公司附設基隆市私立大碩洋碩數位學堂文理短期補習班,"基隆市中正區義一路 4、6號2-3樓",（02）2425-0691,基府教社參字第0970135009號,2008-07-04
24200807020001,基隆市私立奇恩文理短期補習班,基隆市暖暖區暖碇路157號1-2樓,（02）2458-5935,基府教社參字第0970134498號,2008-07-01
24200805290001,基隆市私立名仁文理短期補習班,基隆市安樂區樂利三街28巷14號1樓,（02）2431-8886,"基府教社參字第0970130153 號",2008-05-30
24200805090002,基隆市私立啟育文理短期補習班,基隆市七堵區福一街20巷29號1樓,（02）2451-8226,基府教社參字第0970126764號,2008-05-07
24200805090001,基隆市私立天下文理短期補習班,基隆市安樂區安一路173號1樓、基隆市安樂區安一路175號1樓,（02）2429-1730,基府教社參字第0970126843號,2008-05-07
24200803190001,基隆市私立思閱文理短期補習班,基隆市仁愛區仁二路95號2樓,（02）2428-3303,"基府教社參字第0970119785 號",2008-03-18
24200802040001,基隆市私立亞學文理短期補習班,基隆市仁愛區華二街10號1-4樓,（02）2434-0699,基府教社參字第0970113966號,2008-01-29
24200711220002,基隆市私立學緣屋文理短期補習班,基隆市仁愛區仁一路133號4樓、基隆市仁愛區仁一路133號4-1樓,（02）2428-6118,"基府教社參字第0960159656 號",2007-11-29
24200710120001,基隆市私立昇揚珠心算文理短期補習班,基隆市暖暖區源遠路277巷15號1樓,（02）2458-8389,"基府教社參字第0960137476 號",2007-10-12
24200710020001,基隆市私立興平文理短期補習班,基隆市仁愛區延平街12巷6號1-3樓,（02）2428-6820,基府教社參字第0960135277號,2007-09-28
24200708220001,基隆市私立班恩邦尼美語短期補習班,基隆市暖暖區暖暖街379巷6號,（02）2458-5582,"基府教社參字第0960130532 號",2007-08-22
24200704140002,基隆市私立暉弘文理短期補習班,基隆市仁愛區仁二路193-3號4樓,（02）2420-1139,基府教社參字第0960071868號,2007-04-09
24200706010002,基隆市私立哈利文理短期補習班,基隆市暖暖區暖碇路159號1、2樓,（02）2458-3600,基府教社參字第0960060772號,2007-01-08
24200706220002,基隆市私立育佳文理技藝短期補習班,基隆市安樂區安和一街129巷3號、基隆市安樂區安和一街129巷3-1號,（02）2431-9440,基府教社參字第0950142854號,2006-12-01
24200708100001,基隆市私立小象文理短期補習班,基隆市七堵區南興路86-1號2樓,（02）2456-6588,基府教社參字第0950134839號,2006-11-15
24200610240004,基隆市私立精實文理短期補習班,基隆市七堵區福一街16號1樓,（02）2452-8666,基府教社參字第0950102746號,2006-09-01
24200606070001,基隆市私立大喆文理短期補習班,基隆市安樂區安和一街129巷1號、基隆市安樂區安和一街129巷1-1號,（02）3401-2122,基府教社參字第0950062372號,2006-06-02
24200603170001,基隆市私立奧林匹克文理短期補習班,基隆市仁愛區愛二路55號3樓,（02）2420-1000,基府教社參字第0950027685號,2006-03-15
24200601110001,基隆市私立陳老師文理短期補習班,基隆市中正區信一路158號2-3樓,（02）2428-3338,基府教社參字第0950001996號,2006-01-06
24200601110002,基隆市私立吉得宝文理短期補習班,基隆市信義區深溪路141號4樓、143號4樓、145號4樓,（02）2468-3535,基府教社參字第0950001990號,2006-01-06
24200208250021,基隆市私立培利安文理短期補習班,基隆市中正區新豐街488-3號2樓、基隆市中正區新豐街488-5號2樓、基隆市中正區新豐街488-6號2樓,（02）2460-1981,基府教社字第060368號,2005-11-30
24200511280001,基隆市私立儒苑文理短期補習班,基隆市仁愛區仁一路305號5、6樓,（02）2429-3987,基府教社參字第0940133949號,2005-11-23
24200510200001,基隆市私立耶魯文理短期補習班,基隆市安樂區武嶺街213-2、213-3、213-4、247-3、247-4、247-5號,（02）2431-9977,基府教社參字第0940117344號,2005-10-17
24200510170001,基隆市私立冠捷文理短期補習班,基隆市仁愛區仁二路72號2-3樓,（02）2425-3233,基府教社參字第0940116626號,2005-10-13
24200509210003,基隆市私立華盛頓語文短期補習班,基隆市信義區信一路133-2號5樓、基隆市信義區信一路133-3號5樓,（02）2426-2893,基府教社參字第0940105381號,2005-09-20
24200509210001,基隆市私立五餅二魚文理短期補習班,基隆市仁愛區愛七路14巷5號1樓、基隆市仁愛區延平街12巷16號4樓,（02）2425-2048,基府教社參字第0940105399號,2005-09-20
24200508240001,基隆市私立大方文理短期補習班,基隆市暖暖區暖暖街269號1-2樓,（02）2458-4567,基府教社參字第0940091073號,2005-08-15
24200503230001,基隆市私立青林文理短期補習班,基隆市安樂區麥金路199-1號3號,（02）3401-2101,"基府教社參字第0940028676 號",2005-03-21
24200502030001,基隆市私立暖暖芝麻街美語文理短期補習班,基隆市暖暖區東勢街6之50及6之51號1樓及夾層,（02）2458-4677,基府教社參字第0940011351號,2005-01-28
24200501140001,基隆市私立文殊文理短期補習班,基隆市中山區德安路2-14號2樓,（02）2437-7163,基府教社參字第0940004268號,2005-01-13
24200501060001,基隆市私立康捷文理短期補習班,基隆市仁愛區仁二路86號3樓、基隆市仁愛區仁二路88號3樓,（02）2422-6999,"基府教社參字第0940001844 號",2005-01-06
24200411110001,基隆市私立新吳平文理短期補習班,基隆市中正區義一路18號7樓,（02）2423-0250、（02）2427-8210,基府教社參字第0930119132號,2004-11-10
24200405170001,基隆市私立大仁文理短期補習班,基隆市安樂區基金一路206號3樓,（02）2433-6666,基府教社參字第0930050123號,2004-05-13
24200404290002,基隆市私立韻文理短期補習班,基隆市中山區安一路57號2樓,（02）2421-5338、（02）2427-5836,基府教社參字第0930044674號,2004-04-30
24200404070001,基隆市私立華純逸舞藝短期補習班,基隆市中山區安一路57號3樓,（02）2423-1369,基府教社參字第0930036441號,2004-04-08
24200404070002,基隆市私立給我美語文理短期補習班,基隆市中山區中和路168巷5弄17號2樓、基隆市中山區中和路168巷5弄31號1樓,（02）2437-7808,"基府教社參字第0930036440 號",2004-04-08
24200404050001,基隆市私立日勝文理短期補習班,基隆市七堵區福一街110巷5號1-2樓、基隆市七堵區福一街110巷7號1-2樓、基隆市七堵區福一街114號1樓,（02）2451-4372,基府教社參字第0930034959號,2004-04-06
24200403180001,基隆市私立黃老師文理短期補習班,基隆市七堵區福一街51巷12號1樓、基隆市七堵區福一街51巷12之1號（2樓）,（02）2452-7065,基府教社參字第0930028899號,2004-03-19
24200403170002,基隆市私立建德小牛頓文理短期補習班,基隆市安樂區麥金路416號1樓,（02）2433-3928,基府教社參字第0930027601號,2004-03-16
24200402020001,基隆市私立立昇文理短期補習班,基隆市中正區中正路666-1號2樓,（02）2463-4152,基府教社參字第0930008618號,2004-01-29
24200311040001,基隆市私立多元文理短期補習班,基隆市七堵區福一街51巷8號1樓,（02）2452-1480,"基府教社貳字第0920107910 號",2003-10-29
24200208240016,基隆市私立康玄文理短期補習班,基隆市安樂區安樂路2段90號1-2樓、基隆市安樂區安樂路二段88-1號2樓、基隆市安樂區安樂路2段195號3樓,（02）2433-3958,基府教社貳字第0920105079號,2003-10-22
24200310060002,基隆市私立巧兒文理短期補習班,基隆市信義區信二路49號2-3樓,（02）2423-3888,基府教社貳字第0920095141號,2003-09-29
24200309030001,基隆市私立國民文理短期補習班,基隆市中山區中和路168巷7弄12號2樓,（02）2436-6099,基府教社貳字第0920086071號,2003-09-03
24200307250001,基隆市私立宜人音樂短期補習班,基隆市中正區義一路18號11樓,（02）2423-7866,基府教社貳字第0920069999號,2003-07-21
24200306180001,基隆市私立立敏文理短期補習班,基隆市仁愛區仁二路205號3-4樓,（02）2423-9566,基府教社貳字第0920056649號,2003-06-16
24200305190001,基隆市私立小苗圃文理短期補習班,基隆市中山區復興路259巷30-1號,（02）2437-3113,"基府教社貳字第0920044253 號",2003-05-13
24200304100002,基隆市私立深美文理短期補習班,基隆市信義區教忠街108號4樓,（02）2468-3366,基府教社貳字第0920021121號,2003-03-10
24200304100001,基隆市私立快樂天堂文理技藝短期補習班,基隆市暖暖區源遠路297巷92號1樓,（02）2458-3188,"基府教社貳字第0920016952 號",2003-02-25
24200304040001,智基科技開發股份有限公司附設私立志光法商文理短期補習班,基隆市仁愛區忠二路16之1號1-3樓,（02）2428-0933,基府教社字第013077號,2003-02-17
24200208280002,基隆市私立傑思文理短期補習班,基隆市信義區東信路310巷24號1-2樓,（02）2465-0409,基府教社字第078011號,2002-08-26
24200208280003,基隆市私立白蘭琪文理短期補習班,基隆市仁愛區忠二路31之2號3樓,（02）2427-7438,基府教社字第077575號,2002-08-26
24200208280001,基隆市私立吉吉童畫村短期補習班,基隆市中正區義一路2號10樓,（02）2428-5737,基府教社字第077131號,2002-08-21
24200208250027,基隆市私立吳老師文理短期補習班,基隆市仁愛區孝三路32號1-4樓,（02）2422-1656,基府教社字第067387號,2002-07-25
24200208250026,基隆市私立文昱文理短期補習班,基隆市安樂區安樂路二段131之5號、基隆市安樂區安樂路二段133之5號,（02）2431-6062,基府教社字第066027號,2002-07-19
24200208250019,基隆市私立茱莉安文理短期補習班,基隆市安樂區武嶺街213之1號,（02）2430-3333,"基府教社字第 048962號",2002-06-03
24200208250016,岑英文教有限公司附設基隆市私立岑英文理短期補習班,"基隆市信義區信一路132號4樓之1、 基隆市信義區信一路132號4樓之2",（02）2421-3545,基府教社字第044071號,2002-05-20
24200208250015,基隆市私立名強文理短期補習班,基隆市仁愛區延平街6號1樓,（02）2422-1535,基府教社字第042020號,2002-05-10
24200208250014,基隆市私立寶寶文理短期補習班,基隆市信義區深澳坑路6巷141號1樓,（02）2466-5389,"基府教社字第039250 號",2002-05-03
24200208250012,岑英文教有限公司附設基隆市私立証馨文理短期補習班,基隆市安樂區安樂路2段130-2號3樓、基隆市安樂區安樂路2段132-2號3樓,（02）2430-2388,基府教社字第031151號,2002-04-10
24200208250007,基隆市私立穎聰文理短期補習班,基隆市七堵區永富路112號1樓、基隆市七堵區永富路112號3樓,（02）2455-1343,基府教社字第007344號,2002-01-21
24200208250009,基隆市私立必勝文理短期補習班,基隆市安樂區基金一路135巷21弄43號1樓,（02）2432-1497,基府教社字第006459號,2002-01-17
24200208250008,基隆市私立柏誠文理短期補習班,基隆市暖暖區暖暖街421號、基隆市暖暖區暖暖街423號,（02）2459-6699,"基府教社字第108350 號",2001-12-03
24200208240010,基隆市私立復興文理短期補習班,基隆市中山區復興路212巷5弄3號1樓,（02）2436-7528,"基府教社字第055174 號",2001-06-26
24200208240006,基隆市私立佳英文理短期補習班,基隆市仁愛區仁二路142號1-2樓,（02）2424-2050,基府教社字第036285號,2001-05-14
24200208240005,基隆市私立文馨文理短期補習班,基隆市仁愛區愛二路33號3、4樓,（02）2422-9488,基府教社字第038756號,2001-05-08
24200208240001,基隆市私立精湛文理短期補習班,基隆市七堵區百五街64巷23號1樓,（02）2451-9788,"基府教社字第025271 號",2001-03-28
24200208230026,基隆市私立蕾頓文理短期補習班,基隆市中山區中和路85巷9號,（02）2437-9215,基府教社字第025283號,2001-03-27
24200208230022,基隆市私立神奇寶貝文理短期補習班,基隆市七堵區南興路90號2樓,（02）2455-6580,基府教社字第007162號,2001-01-20
24200208230020,基隆市私立安樂芝蔴街美語文理短期補習班,基隆市安樂區安樂路二段153號6樓、基隆市安樂區安樂路二段155號2樓,（02）3401-0535,基府教社字第110304號,2000-12-12
24200208230019,基隆市私立孫力行文理短期補習班,基隆市仁愛區延平街1號1樓,（02）2427-1669,基府教社字第098762號,2000-11-07
24200208230015,基隆市私立新文成文理短期補習班,基隆市中正區新豐街251巷1弄25號2-3樓,（02）2469-1838,基府教社字第089189號,2000-10-06
24200208230018,基隆市私立學優文理短期補習班,基隆市仁愛區仁一路265巷16號4樓,（02）2421-3610,基府教社字第083449號,2000-09-20
24200208230012,基隆市私立名家文理短期補習班,基隆市暖暖區寧靜街153之1號1樓,（02）2458-6866,基府教社字第077850號,2000-09-04
24200208130013,基隆市私立棒喬文理短期補習班,基隆市安樂區基金一路135巷5弄14號,（02）2432-7571,基府教社字第071616號,2000-08-16
24200208230007,基隆市私立大成文理短期補習班,基隆市中山區西定路296巷1號,（02）2428-1896,基府教社字第046344號,2000-06-01
24200207300001,基隆市私立虹韻文理短期補習班,基隆市中山區西定路51號,（02）2427-4895,基府教社字第113880號,1999-12-04
24200208130011,基隆市私立七堵芝蔴街美語文理短期補習班,基隆市七堵區明德一路186號5樓,（02）2455-5195,基府教社字第098245號,1999-10-18
24200205100005,基隆市私立禾紜文理短期補習班,基隆市中山區中和路89號2樓、基隆市中山區中和路91號2樓,（02）2437-0586、2437-9898,基府教社字第065322號,1999-07-08
24200208180014,基隆市私立新華文文理短期補習班,基隆市信義區東明路10號3樓,（02）2468-3000,基府教社字第021018號,1999-03-05
24200208180007,基隆市私立頂尖語文短期補習班,基隆市仁愛區仁二路198號3-4樓,（02）2429-4759,基府教社字第093926號,1998-09-29
