地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
雲林縣政府,私立皇家文理短期補習班,AJ067,juliep222@hotmail.com,文理類,斗六市宏德街47號1-3樓,2004-10-12
雲林縣政府,私立凱西萊恩文理短期補習班,,,文理類,雲林縣虎尾鎮民主路14-12號,2021-02-19
雲林縣政府,私立文聖文理短期補習班,AJ015,aht760317@gmail.com,文理類,斗六市長春路1號1-4樓,2012-09-21
雲林縣政府,私立聯峸電腦有限公司附設雲林縣私立聯成電腦短期補習班,AJ019,s98603131@lccnet.com.tw,資訊類,雲林縣斗六市信義里民生路199號1-3樓,2011-07-21
雲林縣政府,私立曾揚名文理短期補習班,AJ061,kiuricheng@gmail.com.tw,文理類,雲林縣斗六市北平路66號1樓,2005-06-07
雲林縣政府,私立垠昶文理短期補習班,AP033,anniewind05@yahoo.com.tw,文理類,雲林縣北港鎮光復三路10號,1995-02-14
雲林縣政府,私立禮富文理短期補習班,AD020,lance1750@gmail.com,文理類,雲林縣虎尾鎮自強街71號1-2樓,2009-10-23
雲林縣政府,私立炵炵舞蹈短期補習班,AJ148,,音樂、舞蹈類,雲林縣斗六市公正里中正一街18號,2020-09-14
雲林縣政府,私立唯頓文理短期補習班忠孝分班,,weitun5583@yahoo.com.tw,文理類,雲林縣崙背鄉忠孝街72號,2020-11-06
雲林縣政府,私立學人文理短期補習班,,shiueren@yahoo.com,文理類,雲林縣斗南鎮光復街11號,2020-11-03
雲林縣政府,巨匠電腦股份有限公司斗六分公司附設雲林縣私立巨匠電腦美語短期補習班,AJ081,ben.shen@pcschool.com.tw,外語類,雲林縣斗六市民生路191、193、195號,2003-04-23
雲林縣政府,私立展群作文天地語文短期補習班,AD082,monica31349@gmail.com,文理類,雲林縣虎尾鎮北平路243巷7、9及237號1樓,2021-01-06
雲林縣政府,私立葉老師文理短期補習班,AJ049,woods54star@gmail.com,文理類,斗六市鎮東路354號,2006-08-24
雲林縣政府,台灣知識庫股份有限公司斗六分公司附設洋碩甄戰數位學堂文理短期補習班,AA058,,文理類,雲林縣斗六市鎮北路34號1-4樓,2003-09-18
雲林縣政府,私立育成文理短期補習班,AN031,"melodyshe145@gmail.com ",文理類,雲林縣西螺鎮埔心路109-19號,2020-11-16
雲林縣政府,私立文林學園文理短期補習班,AN011,melody_she@yahoo.com.tw,文理類,雲林縣西螺鎮新豐里新社298之1號,2002-01-30
雲林縣政府,私立百捷文理短期補習班莿桐分班,AM005,kaota22@yahoo.com.tw,文理類,雲林縣莿桐鄉中山路57號,2004-12-29
雲林縣政府,私立宜梧文理短期補習班,AR004,cina0905@yahoo.com.tw,文理類,雲林縣口湖鄉梧南村興農路23-9號,2011-10-18
雲林縣政府,私立立達文理短期補習班,AD015,lida1000128@yahoo.com.tw,文理類,雲林縣虎尾鎮自強街71號、85號,2011-01-28
雲林縣政府,私立梵妮莎英語短期補習班,AC015,anneshirleylove@yahoo.com.tw,外語類,雲林縣土庫鎮馬光路181巷2-2號,2015-06-25
雲林縣政府,私立新學堂文理短期補習班,AF008,pp221688198@gmail.com,文理類,雲林縣東勢鄉東北村東勢東路274號1-2樓,2020-06-18
雲林縣政府,私立敦暉文理短期補習班,AN029,jkw5003@yahoo.com.tw,文理類,雲林縣西螺鎮光明西路292號1-2樓,2020-01-30
雲林縣政府,私立洪老師文理短期補習班,AD081,eq1956@yahoo.com.tw,文理類,雲林縣虎尾鎮北平路112號,2020-07-21
雲林縣政府,格蘭事業股份有限公司附設雲林縣私立格蘭英語短期補習班,AD056,hp@gram.com.tw,外語類,虎尾鎮和平路1號2樓,2000-08-21
雲林縣政府,私立唯頓文理短期補習班,AH004,weitun5583@yahoo.com.tw,文理類,雲林縣崙背鄉信義路16巷6號,2007-04-24
雲林縣政府,私立小太陽文理短期補習班,,,文理類,雲林縣四湖鄉四湖村環湖東路275號,2020-09-07
雲林縣政府,私立尼肯文理短期補習班,AD027,a4563101@yahoo.com.tw,文理類,雲林縣虎尾鎮平和里大成街281號1樓,2007-10-23
雲林縣政府,私立新優生文理技藝短期補習班,AT002,congo0722@gmail.com,文理類,雲林縣元長鄉長南村元西路17-2號,2007-11-30
雲林縣政府,私立長宏文理短期補習班,AD060,a0931566147@yahoo.com.tw,文理類,虎尾鎮明正東路47號,1996-12-18
雲林縣政府,私立文欽文理短期補習班,AH007,,文理類,崙背鄉南陽村仁愛街97號1-2樓,2004-04-26
雲林縣政府,聖樂社股份有限公司附設雲林縣私立聖樂社技藝文理短期補習班,AJ041,mmmmmelon@gmail.com,文理類,雲林縣斗六市太平里成功路46-1號2樓,2008-01-08
雲林縣政府,私立博士文理短期補習班,AD058,visionC1@twowin.com.tw,文理類,虎尾鎮林森路一段426號5樓,1998-05-01
雲林縣政府,私立哆啦ㄟ夢文理短期補習班,AJ147,six0688@gmail.com,文理類,雲林縣斗六市溪洲里竹圍路18-2號1樓,2020-06-05
雲林縣政府,私立張鈞文理短期補習班鎮東分班,AJ008,stream.hua82@gmail.com,文理類,斗六市鎮東路178號1-2樓,2013-07-22
雲林縣政府,私立張鈞文理短期補習班雲小分班,AJ134,,文理類,雲林縣斗六市莊敬路142號1-2樓,2015-09-17
雲林縣政府,私立昱明文理短期補習班,AJ035,misslin695@yahoo.com.tw,文理類,雲林縣斗六市榴中里7鄰南仁路25號,2008-12-17
雲林縣政府,私立靜靜讀書文理短期補習班,AC016,lovekate0913@gmail.com,文理類,雲林縣土庫鎮越港里林森路299號,2020-08-04
雲林縣政府,高點數位科技股份有限公司雲林分公司附設雲林縣私立高點建國文理短期補習班,AJ009,,文理類,斗六市和平路10號1樓,2013-05-31
雲林縣政府,私立文心文理短期補習班,AJ101,evi880612@yahoo.com.tw,文理類,斗六市東興街168之2號,2001-07-16
雲林縣政府,私立華萱文理短期補習班,AJ088,wie323167@yahoo.com.tw,文理類,斗六市榴中里南仁路37號、39之2號,2002-08-13
雲林縣政府,私立高盛文理短期補習班,AH015,,文理類,崙背鄉大同路150巷36號1-2樓,2019-06-13
雲林縣政府,雲林縣私立大美加文理短期補習班,AI007,yushimeow@gmail.com,文理類,麥寮鄉復興路75號,2011-06-14
雲林縣政府,私立約翰文理短期補習班,AD057,johnhapopp@yahoo.com.tw,文理類,虎尾鎮中正路217號1-2樓,1999-11-25
雲林縣政府,私立龍成文理短期補習班,AD017,patrat1231@gmail.com,文理類,虎尾鎮公安路3號1-3樓,2010-05-24
雲林縣政府,雲林縣私立幼獅社會教育中心附設技藝短期補習班,AD047,s150913@cyc.tw,外語類,虎尾鎮永安街73號,2002-12-02
雲林縣政府,私立菁華文理短期補習班,AJ111,,文理類,斗六市鎮東路99號,1999-06-24
雲林縣政府,私立望盈文理短期補習班,AA014,thf581217@yahoo.com.tw,文理類,斗南鎮長安路二段177號,2003-06-17
雲林縣政府,私立威尼爾文理短期補習班,AD042,,文理類,虎尾鎮林森路一段416巷27、29號1樓,2004-08-12
雲林縣政府,私立佳軒文理短期補習班,AF001,tiber818@gmail.com,文理類,東勢鄉東南村東勢東路116號,2008-10-22
雲林縣政府,吳爾夫國際文教有限公司附設雲林縣私立吳爾夫英文文理短期補習班大成分班,AD016,aru@wolfenglish.com,文理類,雲林縣虎尾鎮平和里大成街301號2-3樓,2013-06-13
雲林縣政府,私立愛迪亞文理短期補習班,AA049,lovebj100@yahoo.com.tw,文理類,斗六市公正里內環路448號,2003-02-20
雲林縣政府,私立樂學文理短期補習班,AF003,a0919050096@gmail.com,文理類,東勢鄉東北村民族路71號1-2樓,2017-06-23
雲林縣政府,私立華盛頓文理短期補習班,AI019,,文理類,麥寮鄉華興路45、47號,2005-06-23
雲林縣政府,私立阡禾文理短期補習班,AD080,,文理類,雲林縣虎尾鎮廉使里3鄰廉使1635-5號1-2樓,2020-02-05
雲林縣政府,私立小蝌蚪音樂短期補習班,AN030,piano888666@yahoo.com.tw,音樂、舞蹈類,雲林縣西螺鎮新興路120號1樓,2020-01-30
雲林縣政府,私立達文西文理短期補習班,AJ011,p0955566266@gmail.com,文理類,斗六市保長路27-1號,2012-11-07
雲林縣政府,私立小狀元珠算短期補習班斗南分班,AA019,c5969711@yahoo.com.tw,商類：珠算、心算、會計,雲林縣斗南鎮文化街19號,2000-08-01
雲林縣政府,私立佩思技藝短期補習班,AP036,lidajhs@gmail.com,音樂、舞蹈類,北港鎮文星路56號1-2樓,2016-05-27
雲林縣政府,私立斗六三元文理短期補習班,AJ014,5503dollars@gmail.com,文理類,斗六市武昌路125號,2012-10-22
雲林縣政府,私立朵拉教學文理短期補習班,AI022,dorateach2016@gmail.com,文理類,雲林縣麥寮鄉中興路74號3樓,2016-10-14
雲林縣政府,私立田老師文理短期補習班,AH012,britney711118@yahoo.com.tw,文理類,雲林縣崙背鄉南陽村忠孝街79巷13號,2017-04-21
雲林縣政府,私立金牌文理短期補習班,AJ095,tiger121847211@yahoo.com.tw,文理類,雲林縣斗六市梅林里梅林路270號,2002-02-19
雲林縣政府,私立海德堡文理短期補習班,AB005,sabinaajnbh21@gmail.com,文理類,雲林縣大埤鄉中正路52-1號,2001-07-20
雲林縣政府,私立南昌文理短期補習班,AA030,a0988389305@gmail.com,文理類,雲林縣斗南鎮南昌路123號1樓,2019-08-01
雲林縣政府,私立陸瑀山文理短期補習班,AA031,a0938130817@gmail.com,文理類,雲林縣斗南鎮延平路二段554巷25號1-2樓,2019-08-01
雲林縣政府,私立祥蓁文理短期補習班,AD079,a0980878879@gmail.com,文理類,雲林縣虎尾鎮忠孝路89號1-2樓,2019-11-19
雲林縣政府,私立酷檬文理短期補習班,AJ144,jo6102231ai@yahoo.com.tw,文理類,雲林縣斗六市天祥街77號1樓,2018-10-05
雲林縣政府,私立勵亘文理短期補習班,AJ077,li.hsuan16@gmail.com,文理類,雲林縣斗六市幸福街16號,2003-11-12
雲林縣政府,私立艾向英語文理短期補習班,AJ143,rait1022@gmail.com,文理類,雲林縣斗六市明德北路二段85號1-2樓,2018-09-18
雲林縣政府,私立一升文理短期補習班,AA026,,文理類,雲林縣斗南鎮同安街16號,1997-03-21
雲林縣政府,私立荳荳屋音樂創作工作坊音樂技藝短期補習班,AJ146,,音樂、舞蹈類,雲林縣斗六市建興路31-1號1樓,2019-11-05
雲林縣政府,私立凱勝文理短期補習班,AJ145,mavis1318@gmail.com,文理類,雲林縣斗六市莊敬路391號1-2樓,2019-10-09
雲林縣政府,日新文教事業股份有限公司附設雲林縣私立日新文理短期補習班,AJ142,goodbyegary@gmail.com,文理類,斗六市民生路328號3樓,2018-05-07
雲林縣政府,私立威美文理短期補習班,AJ141,wemay122@gmail.com,文理類,斗六市莊敬路122號1-2樓,2018-01-22
雲林縣政府,威力教育事業股份有限公司附設雲林縣私立威力文理短期補習班,AJ140,,文理類,斗六市西平路179號2樓,2017-07-17
雲林縣政府,私立張鈞文理短期補習班正心分班,AJ137,chuchia2524@hotmail.com,文理類,斗六市正心路49號,2016-04-27
雲林縣政府,私立幼青園文理短期補習班,AJ133,w937828@yahoo.com.tw,文理類,斗六市明德北路二段107號,2015-08-26
雲林縣政府,私立B612兒童藝術基地技藝短期補習班,AJ132,hwai_li@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,斗六市九如街22號,2015-07-28
雲林縣政府,私立裕元文理短期補習班,AJ131,a0983945797@gmail.com.tw,文理類,斗六市平等街19號,2015-03-18
雲林縣政府,私立張鈞文理短期補習班斗高分班,AJ130,chuchia2524@hotmail.com,文理類,斗六市民生路287號,2015-03-05
雲林縣政府,私立明陞文理短期補習班,AJ129,wensheng85@gmail.com,文理類,斗六市育英北街158號,2015-02-25
雲林縣政府,私立明思文理短期補習班,AJ128,wensheng85@gmail.com,文理類,斗六市鎮北里上海路211號1-4樓,2015-01-26
雲林縣政府,私立張月珍舞蹈短期補習班,AJ127,a0912307986@gmail.com,音樂、舞蹈類,斗六市鎮北里長春路24號1-2樓,1986-06-30
雲林縣政府,私立陳老師珠心算短期補習班,AJ124,tzchen0932591816@yahoo.com.tw,商類：珠算、心算、會計,斗六市鎮東路68號,1994-10-10
雲林縣政府,威爾森文教事業股份有限公司附設雲林縣私立高登文理短期補習班,AJ123,pp5217pp@yahoo.com.tw,文理類,雲林縣斗六市上海路215號1-4樓,1995-09-04
雲林縣政府,私立富蘭克林語文短期補習班,AJ121,saabsaab@ms31.hinet.net,外語類,斗六市中堅西路306號1-4樓、310號1-2樓,1996-09-05
雲林縣政府,私立芝麻街美語會話文理短期補習班,AJ120,destinyjj@hotmail.com,外語類,斗六市城頂街164號1樓、城頂街178之4號1樓,1996-09-12
雲林縣政府,私立快樂文理短期補習班,AJ119,fusujen@yahoo.com.tw,文理類,斗六市延平路133號,1997-03-27
雲林縣政府,私立小豆豆舞蹈短期補習班,AJ117,arsn112426@yahoo.com.tw,音樂、舞蹈類,斗六市中山路234號2樓,1997-10-17
雲林縣政府,私立劍橋英語會話短期補習班,AJ116,jocelyn54610@yahoo.com.tw,外語類,斗六市鎮東里育英北街21號1-2樓,1997-12-18
雲林縣政府,私立貝登堡美語短期補習班,AJ115,m820218@yahoo.com.tw,外語類,斗六市公誠里南京路399號,1998-01-16
雲林縣政府,地球村語文資訊有限公司附設雲林縣私立國際地球村語文短期補習班,AJ113,gvo@globalvillage.com.tw,外語類,斗六市文化路1號及鎮北路2號1-3樓,1999-03-23
雲林縣政府,私立尚學文理短期補習班,AJ112,mt693612@yahoo.com.tw,文理類,斗六市文化路336號,1999-03-25
雲林縣政府,私立中興文理短期補習班,AJ110,m367277@yahoo.com.tw,文理類,斗六市鎮北路93號,1999-07-02
雲林縣政府,私立成功文理短期補習班,AJ108,CC.C38@msa.hinet.net,文理類,斗六市自由路38號,2000-01-05
雲林縣政府,金龍海國際圖書有限公司附設雲林縣私立大東海法商短期補習班,AJ107,des70536152@hotmail.com,法政類,斗六市漢口路196號,2000-02-14
雲林縣政府,私立新格文理短期補習班,AJ105,easchool663@gmail.com,文理類,斗六市成功路233號,2000-05-02
雲林縣政府,私立春暉文理短期補習班,AJ102,chhuy007@yahoo.com.tw,文理類,斗六市公正街176號,2001-03-19
雲林縣政府,私立傳家寶美語短期補習班,AJ100,sajdje0927@yahoo.com.tw,外語類,斗六市鎮東里文化路223號1樓,2001-09-14
雲林縣政府,私立招文文理短期補習班,AJ098,luckysanmpm@yahoo.com.tw,文理類,斗六市田單街38號,2001-11-27
雲林縣政府,私立群英文理短期補習班,AJ096,BC039@joy.com.tw,文理類,斗六市廈門街6號1-4樓,2001-12-17
雲林縣政府,私立大大文理短期補習班,AJ093,bcdada168@gmail.com,文理類,斗六市公正里平等街49號1-4樓、斗六市公正里平等街41號1樓,2002-04-30
雲林縣政府,私立新名人文理短期補習班,AJ091,mingren899@kimo.com,文理類,斗六市莊敬路238號,2002-06-10
雲林縣政府,私立博士林文理短期補習班,AJ090,hellodaphne59@gmail.com,文理類,斗六市榴中里南仁路1之1號、3號,2002-06-21
雲林縣政府,私立佳興文理短期補習班,AJ089,,文理類,雲林縣斗六市民生路156號5樓,2002-08-06
雲林縣政府,私立名人榜美語短期補習班,AJ086,terryyeh0316@yahoo.com.tw,外語類,斗六市宏德街57號,2002-10-08
雲林縣政府,私立力行文理短期補習班,AJ082,ac025729@yahoo.com.tw,文理類,斗六市民生路273號4樓,2003-03-19
雲林縣政府,私立蔡老師文理短期補習班,AJ079,j0923283838@yahoo.com.tw,文理類,斗六市光復路40巷10號,2003-08-25
雲林縣政府,私立晉士文理短期補習班,AJ076,ruta0212@yahoo.com.tw,文理類,斗六市宏德街49號,2003-12-03
雲林縣政府,私立安齊兒文理短期補習班,AJ075,0922785167@yahoo.com.tw,文理類,斗六市宏德路55號,2004-03-03
雲林縣政府,私立崧塿文理短期補習班,AJ074,y53776892000@yahoo.com.tw,文理類,斗六市合作街2號,2004-03-09
雲林縣政府,私立小叮噹文理短期補習班,AJ073,aa0932592061@gmail.com,文理類,雲林縣斗六市中堅東路35號,2004-03-29
雲林縣政府,私立雨果文理短期補習班,AJ070,mj1021p@gmail.com,文理類,斗六市公正里莊敬路198號1-3樓、200號1-3樓,2004-06-01
雲林縣政府,私立名家文理短期補習班,AJ066,,文理類,斗六市鎮西里同德街15號,2004-10-25
雲林縣政府,私立啟思文理短期補習班,AJ065,monkeyccya@yahoo.com.tw,文理類,斗六市南京路424號,2005-03-25
雲林縣政府,私立浩宇文理短期補習班,AJ064,kwei777@gmail.com,文理類,雲林縣斗六市正心路51號,2005-03-31
雲林縣政府,私立大鳥文理短期補習班,AN021,bigbird168@gmail.com,文理類,西螺鎮西興南路51號3樓,1996-05-20
雲林縣政府,私立智星文理短期補習班,AI024,fairy19820507@gmail.com,文理類,麥寮鄉麥豐村24鄰中正路167號2樓、169號1樓、171號1樓,2014-12-04
雲林縣政府,私立鍬形蟲文理短期補習班,AI012,cana_alice@icloud.com,文理類,雲林縣麥寮鄉橋頭村仁德路247號,2007-10-11
雲林縣政府,私立登群文理短期補習班,AP001,ellen705@yahoo.com.tw,文理類,雲林縣北港鎮共榮里9鄰褒新街12號,2014-03-21
雲林縣政府,私立建穎文理短期補習班,AP002,s81242242006@yahoo.com.tw,文理類,北港鎮新街里穎寧街12-1號,2014-03-17
雲林縣政府,立儒顧問有限公司附設雲林縣私立立儒文理短期補習班,AD025,liju.busiban@msa.hinet.net,文理類,虎尾鎮林森路一段416巷32號1樓,2008-06-19
雲林縣政府,私立丁秀敏文理短期補習班,AG001,nicola.ding@yahoo.com.tw,文理類,臺西鄉海口村中山路306號,2012-02-07
雲林縣政府,私立成峯文理短期補習班,AC001,mpm.y062@msa.hinet.net,文理類,土庫鎮南平里馬光路183-23號1-2樓,2009-12-04
雲林縣政府,私立葳肯文理短期補習班,AC010,eiddle123@icloud.com,文理類,雲林縣土庫鎮南平里馬光路167號1-2樓,2006-09-08
雲林縣政府,私立九章文理短期補習班,AD067,,文理類,虎尾鎮東仁里民族路48號1-2樓,2015-09-02
雲林縣政府,私立名師學堂文理短期補習班,AD012,famous6336585@gmail.com,文理類,虎尾鎮立仁街47號1-4樓,2011-10-03
雲林縣政府,立儒顧問有限公司附設雲林縣私立立儒文理短期補習班大埤分班,AB001,liju.busiban@msa.hinet.net,文理類,大埤鄉中正路23-7號1樓與23-9號1樓,2012-06-04
雲林縣政府,私立睿達文理短期補習班,AJ063,a0982355021@gmail.com,文理類,雲林縣斗六市成功里五權街106號,2005-04-21
雲林縣政府,私立好點子文理短期補習班,AJ060,dora20048@yahoo.com.tw,文理類,斗六市大同路205號1-2樓,2005-06-09
雲林縣政府,私立聰明文理短期補習班,AJ058,m0933279123@gmail.com,文理類,斗六市中華路495號、453號,2005-06-20
雲林縣政府,私立小木馬文理短期補習班,AJ056,aa0923121418@gmil.com,文理類,斗六市中華路497號1-2樓、鎮東路176號1-2樓,2005-12-12
雲林縣政府,私立華精珠心算文理短期補習班,AJ054,timskc2000@yahoo.com.tw,文理類,斗六市鎮東路170號,2006-02-16
雲林縣政府,私立華爾街美語短期補習班,AJ052,lesilychang0102@gmail.com,外語類,斗六市中正路23號1~2樓,2006-06-07
雲林縣政府,私立凱薩琳英語短期補習班,AJ051,a0910365760@gmail.com,外語類,斗六市鎮東路46-1號1-3樓,2006-08-14
雲林縣政府,私立丹尼爾文理短期補習班,AJ050,mj1021p@gmail.com,文理類,斗六市鎮東路166號、168號,2006-08-16
雲林縣政府,私立桂味文理技藝短期補習班,AJ048,liaotinlin@gmail.com,文理類,斗六市莊敬路236號2-3樓,2006-09-06
雲林縣政府,私立優暘文理短期補習班,AJ045,joe5239@hotmail.com,文理類,斗六市永安路62號,2007-05-03
雲林縣政府,私立小博士文理短期補習班,AJ044,kids5334077@yahoo.com.tw,文理類,斗六市三平里南京西路63號1-4樓,2007-08-16
雲林縣政府,私立貝斯特美語短期補習班,AJ043,winonacheng@yahoo.com.tw,外語類,斗六市鎮東里內環路800號1-3樓,2007-09-11
雲林縣政府,私立張鈞文理短期補習班,AJ042,chuchia2524@hotmail.com,文理類,斗六市三平里西平路266號,2007-12-20
雲林縣政府,私立波士頓文理短期補習班,AJ039,boston.dl@msa.hinet.net,文理類,斗六市鎮北里長春路56號1-4樓,2008-06-03
雲林縣政府,私立正鑫文理短期補習班,AJ037,panda92727@gmail.com,文理類,斗六市中華路599號1-2樓,2008-09-25
雲林縣政府,私立普林斯頓文理短期補習班,AJ034,zliling407@gmail,文理類,斗六市博愛街30號,2009-03-18
雲林縣政府,私立銘晟文理短期補習班,AJ033,sms330.tw@yahoo.com.tw,文理類,斗六市鎮東里大同路432號1-2樓,2009-03-31
雲林縣政府,私立童心園文理短期補習班,AJ032,z00649@yahoo.com.tw,文理類,斗六市鎮北里育英北街111巷43號1-2樓,2009-04-20
雲林縣政府,私立佳佳文理短期補習班,AJ031,BC039@joy.com.tw,文理類,斗六市三平里武昌路39號1-4樓,2009-07-17
雲林縣政府,私立高升文理短期補習班,AJ030,changli1987@gmail.com,文理類,斗六市鎮東里民生路328號2樓,2009-12-08
雲林縣政府,私立冠橋文理短期補習班,AJ028,,文理類,雲林縣斗六市鎮東里8鄰育英北街13號1-2樓,2010-02-10
雲林縣政府,私立超越英語短期補習班,AJ026,tanirene64@yahoo.com,外語類,斗六市鎮北里北平路223巷1弄9號1-2樓,2010-06-18
雲林縣政府,私立愛德堡文理短期補習班,AJ025,alderber@yahoo.com.tw,文理類,斗六市三平里西平路157號1樓,2010-09-06
雲林縣政府,私立張鈞文理短期補習班公誠分班,AJ022,caim927@hotmail.com,文理類,雲林縣斗六市三平里慶生路261-263號1、2樓,2011-01-12
雲林縣政府,私立佑華文理短期補習班,AJ021,wu301655@yahoo.com.tw,文理類,斗六市崙中路25號1樓,2011-04-18
雲林縣政府,私立學霖文理短期補習班,AJ018,lin997@gmail.com,文理類,斗六市鎮東里文化路222號1-3樓,2011-08-23
雲林縣政府,私立晨曦文理短期補習班,AJ016,,文理類,斗六市太平里城頂街36-2號1-3樓,2012-06-21
雲林縣政府,私立上林文理短期補習班,AJ013,sm5989tw@yahoo.com.tw,文理類,斗六市復國街52號1-4樓,2012-11-01
雲林縣政府,私立王可樂的日語教室文理短期補習班,AJ012,wangcolaneko@gmail.com,文理類,斗六市鎮南里23鄰中堅西路529號2樓,2012-11-06
雲林縣政府,十全贏股份有限公司附設雲林縣私立十全贏英語文理短期補習班,AJ007,dl@gram.com.tw,文理類,斗六市武昌路123號,2013-07-22
雲林縣政府,私立資優陽明文理短期補習班,AJ003,,文理類,斗六市鎮南路110、112號,2014-03-17
雲林縣政府,私立佳音英語短期補習班,AD064,joy632.huwei@msa.hinet.net,外語類,虎尾鎮光復路609號1-2樓,1993-10-12
雲林縣政府,私立夏山語文短期補習班,AD063,english135828@yahoo.com.tw,外語類,虎尾鎮東仁里東仁路139之1號,1993-11-08
雲林縣政府,私立強笙文理短期補習班,AD059,etalan@ms45.hinet.net,文理類,虎尾鎮民主路34之6號1-2樓,1997-03-24
雲林縣政府,私立王淑媚舞蹈短期補習班,AD055,p6220421@gmail.com,音樂、舞蹈類,虎尾鎮林森路一段476號3樓,2000-09-02
雲林縣政府,私立宗國文理短期補習班,AD054,tsoutsungkuo,文理類,虎尾鎮立仁里北平路255號,2000-09-15
雲林縣政府,私立安安文理短期補習班,AD053,saramei@hotmail.com,文理類,虎尾鎮新吉里新吉79號1樓,2001-01-03
雲林縣政府,私立周老師心算短期補習班,AD052,chou.adsl@msa.hinet.net,商類：珠算、心算、會計,虎尾鎮忠孝路118號,2001-05-05
雲林縣政府,私立英華文理短期補習班,AD051,56006sf@giraffe.com.tw,文理類,虎尾鎮公安路75巷6號,2001-08-13
雲林縣政府,私立魏氏文理短期補習班,AD049,,文理類,虎尾鎮頂溪里頂竹圍27之10號,2002-06-19
雲林縣政府,私立大華文理短期補習班,AD046,,文理類,虎尾鎮林森路一段416巷15號3樓,2002-12-27
雲林縣政府,私立高分美術文理短期補習班,AD044,happygirlvivi@yahoo.com.tw,文理類,虎尾鎮光復路588號1-3樓,2004-03-16
雲林縣政府,私立資優文理短期補習班育華分班,AD041,a0918104166@yahoo.com.tw,文理類,虎尾鎮文化路1號1-3樓、忠孝路91號1-3樓,2004-08-19
雲林縣政府,私立翰霖文理短期補習班,AD038,hl.hlg@msa.hinet.net,文理類,虎尾鎮立仁里北平路245號,2004-09-27
雲林縣政府,私立福瑞斯特文理短期補習班,AD037,meko1224@yahoo.com.tw,文理類,虎尾鎮立仁里北平路315號2、3樓,2004-12-02
雲林縣政府,私立文鼎文理短期補習班,AD036,WISDOM032@YAHOO.COM.TW,文理類,雲林縣虎尾鎮立仁街39號,2004-12-30
雲林縣政府,私立亞瑟美語短期補習班,AD035,f0915@ms13.hinet.net,外語類,虎尾鎮穎川里林森路二段438之10號,2005-03-25
雲林縣政府,私立高昇文理短期補習班,AD076,A34990239@gmail.com,文理類,虎尾鎮東明路170號1-2樓,2005-12-20
雲林縣政府,私立姿善文理短期補習班,AD033,,文理類,虎尾鎮北平路230號,2006-02-06
雲林縣政府,私立上稚文理短期補習班,AD032,,文理類,虎尾鎮立仁里立仁街25號,2006-03-16
雲林縣政府,私立碩士文理短期補習班,AD031,a0970152949@gmail.com,文理類,虎尾鎮安溪里安溪路86-13號,2006-04-26
雲林縣政府,私立優良文理短期補習班,AD030,a0982637502@gmail.com,文理類,虎尾鎮北平路305號,2006-07-05
雲林縣政府,台灣知識庫股份有限公司斗六分公司附設虎尾數位學堂文理短期補習班,AD029,,文理類,虎尾鎮林森路二段268號,2006-09-07
雲林縣政府,私立玉衡書院文理短期補習班,AD028,,文理類,虎尾鎮自強街135號及118號,2006-10-23
雲林縣政府,私立皇家柏克萊語文短期補習班,AD023,,外語類,虎尾鎮林森路一段52號1樓,2009-07-02
