地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
台東縣政府,臺東縣私立德慧文理短期補習班,,,文理類,臺東市馬蘭里8鄰中興路一段543巷12號,2016-01-19
台東縣政府,臺東縣私立微笑文理短期補習班,,Saint1727@gmail.com,文理類,臺東市漢中街52號,2012-11-26
台東縣政府,臺東縣私立華盛頓美語短期補習班,,,文理類,臺東市四維路三段328號,2016-11-29
台東縣政府,臺東縣私立小湯姆文理短期補習班,,,文理類,臺東市精誠路45號,2016-03-17
台東縣政府,臺東縣私立梯梯塔音樂藝術學苑短期補習班,,kou112252@gmail.com,外語類,臺東市常德路67巷9號,2016-01-04
台東縣政府,臺東縣私立謝老師英語教室短期補習班,,,外語類,臺東市台東市中正路392巷13號,2004-12-03
台東縣政府,臺東縣私立康橋文理短期補習班,,,文理類,臺東市民航路999號,2017-05-16
台東縣政府,臺東縣私立群青文理短期補習班,,,文理類,臺東市長安街76號,2018-10-04
台東縣政府,臺東縣私立昇達文理短期補習班,,pbpasserby@gmail.com,文理類,臺東市徐州街302巷1號1樓暨2樓,2015-02-09
台東縣政府,臺東縣私立艾爾琳美語短期補習班,,,外語類,臺東市洛陽街318號,2013-07-23
台東縣政府,臺東縣私立國際美語短期補習班,,,外語類,臺東市四維路三段21號7樓,1993-08-16
台東縣政府,臺東縣私立翔騰學園短期補習班,,,文理類,臺東市正氣北路339巷128弄10號1樓,2011-08-01
台東縣政府,臺東縣私立貓頭鷹作文ｅ學苑短期補習班,,,文理類,臺東市仁二街8-1號,2014-08-13
台東縣政府,臺東縣私立小鳳老師學園短期補習班,,,文理類,臺東市長沙街390巷11號,2011-08-27
台東縣政府,臺東縣私立漢忠文理短期補習班,,,文理類,臺東市漢中街215巷3號,2013-01-18
台東縣政府,臺東縣私立安俐美語短期補習班,,,外語類,臺東市正氣北路255巷106號,2015-05-20
台東縣政府,臺東縣私立黃詠盛專業數理家教班短期補習班,,,文理類,臺東市漢陽南路55號,2011-04-11
台東縣政府,臺東縣私立蘇菲亞文理短期補習班,,,外語類,臺東市新生路641巷16弄12號,2013-10-28
台東縣政府,臺東縣私立費歐娜美語短期補習班,,,外語類,臺東市長安街72之1號,2009-07-03
台東縣政府,臺東縣私立吉尼爾美語短期補習班臨潼分班,,geniea520@hotmail.com,文理類,臺東市臨潼街42巷13號,2014-01-28
台東縣政府,臺東縣私立韻揚音樂文理短期補習班,,cdyyp@yahoo.com.tw,外語類,臺東市中華路二段111巷22弄13號1樓,2015-05-19
台東縣政府,臺東縣私立廣學教育中心短期補習班,,,文理類,臺東市仁二街251號,2015-06-24
台東縣政府,臺東縣私立英才文理短期補習班,,,文理類,臺東市台東市泰安街39號,2006-05-26
台東縣政府,臺東縣私立竑學文理短期補習班,,yiying26902690@yahoo.com.tw,文理類,臺東市長沙街170巷7弄12號1樓,2018-05-21
台東縣政府,"何嘉仁文教事業股份有限公司臺東分公司附設何家仁美語短期補習班 ",,hs3461@hess.com.tw,外語類,臺東市杭州街414號,2000-06-16
台東縣政府,巨匠電腦股份有限公司臺東分公司附設電腦文理短期補習班,,allen.tsai@pcschool.com.tw,外語類,臺東市新生路205號1.2樓,1998-12-17
台東縣政府,數位地球村語文資訊有限公司附設臺東縣私立地球村語文短期補習班,,,外語類,臺東市台東市中華路一段421號1、2、3、4樓,2005-02-21
台東縣政府,臺東縣私立愛兒堡文理短期補習班,,lovekid1105@gmail.com,文理類,臺東市知本康定街367號,2011-10-24
台東縣政府,臺東縣私立倫比美語短期補習班,,,外語類,臺東市台東市信義路361號,2006-11-10
台東縣政府,臺東縣私立馬蘭國際文理技藝短期補習班,,imei1004@yahoo.com,外語類,臺東市台東市更生路689巷16弄1號,2019-05-24
台東縣政府,臺東縣私立天使文理短期補習班,,amphiemor@gmail.com,文理類,臺東市新生路379號,2019-01-30
台東縣政府,臺東縣私立品學文理短期補習班,,,文理類,臺東市杭州街299號,2013-09-25
台東縣政府,臺東縣私立向日葵ABC短期補習班,,,外語類,臺東市博愛路458號,1999-11-30
台東縣政府,臺東縣私立開卷田美語短期補習班,,,外語類,臺東市勝利街72-1號,2000-11-02
台東縣政府,臺東縣私立賢儒短期補習班,,,文理類,台東縣太麻里鄉泰和村482號,2004-09-15
台東縣政府,臺東縣私立溫蒂文理教育中心短期補習班,,,文理類,臺東縣太麻里鄉外環路62號,2015-07-07
台東縣政府,臺東縣私立蔡老師文理短期補習班,,m7619@ms17.hinet.net,文理類,臺東縣太麻里鄉太麻里街137號,2015-08-19
台東縣政府,臺東縣私立筑音音樂學苑短期補習班,,,音樂、舞蹈類,臺東市仁二街66號,2013-07-10
台東縣政府,臺東縣私立建中文理短期補習班,,,外語類,臺東市正氣北路313號,2002-04-02
台東縣政府,臺東縣私立阿坤數學教室短期補習班,,,文理類,臺東市強國街178-1號1樓,2012-10-09
台東縣政府,臺東縣私立牛津英語短期補習班,,,外語類,臺東市寧波街6號,1997-08-18
台東縣政府,臺東縣私立小樹苗文理短期補習班,,,文理類,臺東市鄭州街160號,2003-05-05
台東縣政府,臺東縣私立倫比美語短期補習班開封分校,,,外語類,臺東市開封街652號,2014-01-15
台東縣政府,臺東縣私立佳德英語短期補習班,,,外語類,臺東市臺東市傳廣路350號,2008-08-06
台東縣政府,臺東縣私立亞諾文理短期補習班,,,文理類,臺東市臺東市正氣路478號,2008-04-21
台東縣政府,臺東縣私立安辰文理短期補習班,,,文理類,臺東市長安街58號,2010-10-05
台東縣政府,臺東縣私立三合院樂學園文理短期補習班,,,文理類,臺東市臺東市豐盛路12號,2019-10-22
台東縣政府,臺東縣私立倍思數理心算短期補習班,,,文理類,臺東市正氣北路166巷19號,2007-01-03
台東縣政府,臺東縣私立尬數理工文理短期補習班,,johansoros@gmail.com,文理類,臺東市更生路573巷65號,2020-08-12
台東縣政府,臺東縣私立東台菁英文理短期補習班,,"wang345792@gmail.com ",文理類,臺東市開封街818巷12號,2013-12-25
台東縣政府,臺東縣私立資優數學短期補習班,,,文理類,臺東市博愛路434巷9號,1990-06-19
台東縣政府,臺東縣私立吉尼爾美語短期補習班,,geniea520@hotmail.com,外語類,臺東市臨潼街105號,2002-03-07
台東縣政府,臺東縣私立舞樂音樂工作室短期補習班,,jj731127@gmail.com,音樂、舞蹈類,臺東市中正路428號,2013-06-13
台東縣政府,臺東縣私立翰中文理短期補習班,,a0921297310@gmail.com,文理類,臺東市漢中街176號,2007-02-09
台東縣政府,臺東縣私立文達短期補習班,,b0937397207b@gmail.com,文理類,臺東市南昌街102巷36號,2014-04-18
台東縣政府,臺東縣私立何家濂畫室短期補習班,,,美術、書法、攝影、美工設計、圍棋類,臺東市漢中街194號1樓,2013-09-15
台東縣政府,臺東縣私立台大升學文理短期補習班,,,文理類,臺東市杭州街188號,1992-04-08
台東縣政府,臺東縣私立仁愛文理短期補習班,,best323415@yahoo.com.tw,文理類,臺東市大同路236號2、3、4樓,1999-06-10
台東縣政府,臺東縣私立啟思文理短期補習班,,a0936409538@yahoo.com.tw,文理類,臺東市永福路203號,2013-04-22
台東縣政府,臺東縣私立神算文理短期補習班,,,文理類,臺東市長沙街336號,1992-12-30
台東縣政府,臺東縣私立今日英語會話短期補習班,,,外語類,臺東市更生路187號,1988-03-09
台東縣政府,臺東縣私立全能文理短期補習班,,,文理類,臺東市知本路三段141號,2007-11-10
台東縣政府,臺東縣私立小博士文理才藝短期補習班,,qoo4377scrng@gmail.com,文理類,臺東市中興路五段9號,2002-04-02
台東縣政府,臺東縣私立史丹佛文理短期補習班,,jnf87@hotmail.com,文理類,臺東市豐榮路193號,2009-06-30
台東縣政府,臺東縣私立YOYO友友兒童創意教室短期補習班,,,其他類,臺東市漢中街87號1、2樓,2003-07-07
台東縣政府,臺東縣私立黃氏文理短期補習班,,,文理類,臺東市新生路326號2樓,2002-03-01
台東縣政府,臺東縣私立展陞文理短期補習班,,ginaq0013@gmail.com,文理類,臺東市吉福路48號1樓,2018-08-21
