代號,補習班,班址,電話,立案文號,立案日期
47202010150001,彰化縣私立夢想城堡文理短期補習班,員林市大同路二段256號1、2樓,0975-230030,府教社字第1090362225號,2020-10-14
47202010070002,彰化縣私立樂師英語文理短期補習班,彰化市中山路二段681號3樓,(04)7289991,府教社字第1090360157號,2020-10-07
47202010070001,彰化縣私立哈波特文理短期補習班,鹿港鎮立德街20號1樓,(04)7770220,府教社字第1090347728號,2020-10-06
47202009280001,彰化縣私立視野文理短期補習班,員林市新生路329號1、2樓,04-8398489,府教社字第1090347730號,2020-09-26
47202009250001,彰化縣私立謙德文理短期補習班,員林市中山路二段313巷2號1、2樓,(04)8366929,府教社字第1090341958號,2020-09-25
47202009180001,彰化縣私立傑銳文理短期補習班,彰化市興北里長壽街190號1、2樓,(04)7230665,府教社字第1090327731號,2020-09-17
47202008280001,彰化縣私立小角落文理短期補習班,彰化市中山路二段626號1、2樓,0922-921799,府教社字第1090303925號,2020-08-27
47202008280002,彰化縣私立佳家文理短期補習班,和美鎮孝德路86號1、2樓,0937-439192,府教社字第1090303927號,2020-08-27
47202008200001,彰化縣私立資全文理短期補習班,鹿港鎮長安路134號1、2樓,(04)7770701,府教社字第1090295113號,2020-08-21
47202008100001,彰化縣私立哈佛文理短期補習班,溪湖鎮向上一街2號1、2樓,(04)8856949,府教社字第1090272635號,2020-08-05
47202007300001,彰化縣私立育智文理短期補習班,和美鎮愛民路19號1、2樓,0910-772412,府教社字第1090264909號,2020-07-29
47202007160001,彰化縣私立琦葳文理短期補習班,員林市新義街201號1、2樓,(04)8321288,府教社字第1090243090號,2020-07-15
47202007150001,彰化縣私立爀曦文理短期補習班,彰化市忠孝街31號1樓,(04)7629057,府教社字第1090243924號,2020-07-14
47202007020002,彰化縣私立立東文理短期補習班,和美鎮忠誠路166號1、2樓,04-7568575,府教社字第1090224413號,2020-07-01
47202007020001,彰化縣私立立和文理短期補習班,和美鎮和平街106號1、2樓,04-7568551,府教社字第1090224424號,2020-07-01
47202007020003,彰化縣私立家碼文理短期補習班,彰化市西勢街223巷2號1樓,0934-266233,府教社字第1090224422號,2020-07-01
47202007030001,彰化縣私立功騰文理短期補習班,鹿港鎮永安里中正路344號1樓,(04)7787773,府教社字第1090222572號,2020-07-01
47202006300001,彰化縣私立磊晨文理短期補習班,社頭鄉社頭村員集路二段247巷44號1樓,(04)7784068,府教社字第1090220550號,2020-06-29
47202006230001,彰化縣私立哈葳文理短期補習班,和美鎮永樂路6號1樓,(04)7558990,府教社字第1090214525號,2020-06-23
47202006190001,彰化縣私立全真文理短期補習班,彰化市彰南路二段256之17號1、2、3、4樓,(04)7377666,府教社字第1090211792號,2020-06-19
47202006150001,彰化縣私立文子文理短期補習班,員林市中山南路162巷19號1、2樓,(04)8332202,府教社字第1090204709號,2020-06-15
47202006090001,彰化縣私立學理文理短期補習班,彰化市自強路235號1、2樓,(04)7358080,府教社字第1090198210號,2020-06-09
47202006020001,億華文教事業有限公司附設彰化縣私立明光義塾文理短期補習班,員林市靜修東路83號1、2樓,(04)8380338,府教社字第1090184817號,2020-06-01
47202005260001,彰化縣私立日日共學技藝文理短期補習班,員林市員東路二段296號1、2樓,0988-330494,府教社字第1090179230號,2020-05-26
47202005180001,彰化縣私立金柏莉文理短期補習班,鹿港鎮港后路26巷5號1、2樓,0919-061839,府教社字第1090165028號,2020-05-15
47202005130002,彰化縣私立泰瑞莎文理短期補習班,彰化市彰南路二段74巷59號1樓,0982264492,府教社字第1090156765號,2020-05-13
47202005130001,彰化縣私立奇殷文理短期補習班,員林市和平里靜修路45巷12號1、2樓,0963-267210,府教社字第1090145923號,2020-05-13
47202005070001,彰化縣私立鼎烽技藝文理短期補習班,彰化市民族路135號1、2樓,(04)7261606,府教社字第1090146543號,2020-05-06
47202005060001,彰化縣私立菁英文理短期補習班,永靖鄉瑚璉村8鄰多福路77號1、2樓,0963470102,府教社字第1090138979號,2020-05-06
47202005050001,彰化縣私立智酷電腦技藝短期補習班,彰化市中正路二段612巷95號1樓,(04)7220118,府教社字第1090146546號,2020-05-04
47202003260002,彰化縣私立豐澄文理短期補習班,彰化市建寶街1-6號1、2、3、4、5樓,04-7260447,府教社字第1090094770號,2020-03-25
47202003260001,彰化縣私立小博士文理短期補習班,秀水鄉秀中街82巷11號1、2號,04-7698123,府教社字第1090094772號,2020-03-25
47202003160001,彰化縣私立童畫美術文理短期補習班,大村鄉大村村大仁路一段188號1、2樓,(04)8536939,府教社字第1090083388號,2020-03-16
47202003160002,彰化縣私立安迪熊創意美語短期補習班,彰化市新興里永安街327號1、2樓,047330806,府教社字第1090085272號,2020-03-16
47202003040002,彰化縣私立稜融文理短期補習班,永靖鄉新興路14號1、2樓,0927-634287,府教社字第1090067350號,2020-03-04
47202003040001,彰化縣私立雨果技藝文理短期補習班,和美鎮道周路162號1樓,0963-246131,府教社字第1090067357號,2020-03-03
47202002260001,彰化縣私立林飛數學短期補習班,彰化市林森路263號1樓,(04)7513363,府教社字第1090063411號,2020-02-26
47202002170002,彰化縣私立蘴蕓文理短期補習班,溪湖鎮華中街25號1、2樓,(04)8818418,府教社字第1090050049號,2020-02-17
47202002210001,彰化縣私立韻杰文理短期補習班,彰化市介壽北路178號1、2樓,04-7281068,府教社字第1090047380號,2020-02-14
47202002140001,彰化縣私立鄭威文理短期補習班,溪湖鎮弘農路100號1、2號,0963-339987,府教社字第1090047384號,2020-02-14
47202002100001,彰化縣私立巧巧文理短期補習班,埔心鄉大發街62號3樓,(04)8523609,府教社字第1090018902號,2020-02-10
47202001310001,彰化縣私立小燕技藝文理短期補習班,埔心鄉義民村員鹿路二段334巷23號1樓,0919-688916,府教社字第1090026760號,2020-01-30
47202001310002,彰化縣私立學而樂文理短期補習班,福興鄉沿海路四段563號1、2樓,0921-049520,府教社字第1090026769號,2020-01-30
47202001210001,邑習有限公司附設彰化縣私立攸悅文理短期補習班,員林市建國路70之1號1、2樓,(04)8393886,府教社字第1090011683號,2020-01-21
47202001210002,彰化縣私立立人薪育糧文理短期補習班,彰化市中山路二段681號7樓,(04)7260447,府教社字第1090018905號,2020-01-21
47202001170001,彰化縣私立彩畫屋美術文理短期補習班,永靖鄉中山路一段842-6號1樓,0919-829367,府教社字第1090018907號,2020-01-17
47202001150001,彰化縣私立勤學苑文理短期補習班,鹿港鎮順興里四維路50號1、2樓,(04)7784068,府教社字第1090015831號,2020-01-15
47202001080002,彰化縣私立小神童文理短期補習班,永靖鄉永城路167號1、2樓,(04)8235649,府教社字第1090003027號,2020-01-07
47202001060002,彰化縣私立莉特文理短期補習班,彰化市忠誠路55號1、2樓,(04)7611167,府教社字第1080465292號,2020-01-06
47202001080001,彰化縣私立廖老師文理短期補習班,溪湖鎮興學街377號1、2樓,0927-292458,府教社字第1090003032號,2020-01-06
47202001020001,彰化縣私立樂奇育資優數學短期補習班,田尾鄉富農路二段218號1、2樓,(04)8835381,府教社字第1080458542號,2019-12-31
47201912270001,彰化縣私立三加文理短期補習班,員林市四維街141號2樓,(04)8329800,府教社字第1080448557號,2019-12-27
47201912250001,彰化縣私立凱勝文理短期補習班,社頭鄉仁雅村和平三路87號1、2樓,(04)8739717,府教社字第1080450362號,2019-12-25
47201912190001,彰化縣私立蘋果美日語短期補習班,彰化市中正路二段602巷23號1、2樓,(04)7232839,府教社字第1080439101號,2019-12-18
47201912170001,彰化縣私立旭苗文理短期補習班,員林市大同路一段285巷7號1、2樓,(04)8337548,府教社字第1080435812號,2019-12-17
47201912060001,"摘星國際有限公司附設 彰化縣私立摘星文教文理短期補習班民權分班",鹿港鎮民權路46號1、2樓,0966589618,府教社字第1080427654號,2019-12-06
47201912020002,彰化縣私立泥奇美術短期補習班,彰化市埔西街55號1、2樓,0921-788321,府教社字第1080416239號,2019-12-02
47201912020001,彰化縣私立魚兒舞蹈技藝短期補習班,彰化市平和十四街55號1、2樓,0917002528,府教社字第1080416237號,2019-11-29
47201911180001,彰化縣私立恆繹文理短期補習班,員林市浮圳路二段483號1、2樓,(04)8361902,府教社字第1080382532號,2019-11-11
47201911070001,彰化縣私立陳麗莉員圓舞蹈短期補習班,員林市和平里中山路二段87號4樓,(04)8325448,府教社字第1080380672號,2019-11-06
47201911060001,彰化縣私立陳老師美術短期補習班,彰化市長壽街153號1、2樓,(04)7281025,府教社字第1080386942號,2019-11-05
47201911040001,彰化縣私立新升文理短期補習班,溪湖鎮東寮里培英路50號,(04)8826888,府教社字第1080376071號,2019-11-01
47201910240002,彰化縣私立思讀家文理短期補習班,彰化市彰泰一街100號1、2樓,04-7357367,府教社字第1080357860號,2019-10-24
47201910150001,彰化縣私立正取文理短期補習班,彰化市三民路237巷27號1、2樓,0935103771,府教社字第1080357854號,2019-10-14
47201910140001,彰化縣私立麥雅特美術短期補習班,彰化市仁愛路137巷36號2樓,0937246636,府教社字第1080354310號,2019-10-09
47201910140002,彰化縣私立建銓文理短期補習班,員林市南平一街47號1、2樓,(04)8396221,府教社字第1080354306號,2019-10-09
47201910090001,彰化縣私立張仲文教文理短期補習班,溪湖鎮培英路52號1、2樓,(04)8858876,府教社字第1080353002號,2019-10-08
47201910070001,彰化縣私立夏可禾文理短期補習班,彰化市中山路二段681號1樓,(04)7269663,府教社字第1080347085號,2019-10-05
47201909100001,彰化縣私立頂尖文理短期補習班,北斗鎮文子巷4號,(04)8872052,府教社字第1080315410號,2019-09-10
47201909040002,彰化縣私立英才文理短期補習班,二林鎮儒林路二段199號1、2樓,0952217561,府教社字第1080306034號,2019-09-03
47201909040001,彰化縣私立微笑教育文理短期補習班,彰化市中正路二段613號1、2樓,+88647221120,府教社字第1080306033號,2019-09-03
47201908190001,美學苑有限公司附設彰化縣私立美學苑整體造型短期補習班彰化分班,彰化市永安街461號1、2樓,(04)7359232,府教社字第1080277068號,2019-08-19
47201907300001,鎮大教育股份有限公司附設彰化縣私立正大教育文理短期補習班,花壇鄉長沙村成功街181號1、2樓及成功街190號1、2樓,(04)7860252,府教社字第1080258161號,2019-07-29
47201907240001,彰化縣私立晨暘文理短期補習班,員林市南平一街40號1、2樓,04-8321110,府教社字第1080248464號,2019-07-22
47201907080001,彰化縣私立劍聲文理短期補習班,彰化市彰馬路94號1、2樓,(04)-7510095,府教社字第1080228938號,2019-07-08
47201907020001,彰化縣私立喬治美語短期補習班,員林市至善街69號2、3樓,048383161,府教社字第1080219095號,2019-07-02
47201907040001,彰化縣私立勇智文理短期補習班,鹿港鎮中山路46號1、2樓,0975-758525,府教社字第1080222224號,2019-07-02
47201906240001,彰化縣私立小蜜蜂英文短期補習班,福興鄉福興村福興路151巷207號1、2樓,(04)7777865,府教社字第1080214093號,2019-06-24
47201906210001,彰化縣私立新東方文理短期補習班,彰化市南校街42號1樓,(04)7200299,府教社字第1080210318號,2019-06-20
47201906180001,彰化縣私立績優泰和文理短期補習班,彰化市學前街25號1-3樓,(04)7263839,府教社字第1080201916號,2019-06-18
47201906140001,彰化縣私立出賢文理短期補習班,北斗鎮中正路129號1、2樓,(04)8872129,府教社字第1080200198號,2019-06-14
47201906060001,彰化縣私立正葳文理短期補習班,溪湖鎮富貴街29號1、2樓,(04)8850161,府教社字第1080183688號,2019-06-05
47201906040001,彰化縣私立鹿禾文理短期補習班,鹿港鎮鹿和路四段292號1、2樓,"(04) 7717512",府教社字第1080185558號,2019-06-04
47201906030001,彰化縣私立唐司英語文理短期補習班,彰化市建寶里建寶街29號1、2樓,(04)7119100,府教社字第1080183675號,2019-05-31
47201905270001,鴻圖文教事業有限公司附設彰化縣私立明光文理短期補習班,彰化市中正路一段405號1、2樓,(04)7288708,府教社字第1080165856號,2019-05-27
47201905140001,首席經典名品有限公司附設彰化縣私立大東海法商短期補習班彰化分班,彰化市三民路17號1、2樓,(04)7263766,府教社字第1080143635號,2019-05-14
47201904250001,彰化縣私立樂獅文理短期補習班,彰化市中正路二段553號1、2樓,(04)7276076,府教社字第1080137727號,2019-04-25
47201903290001,彰化縣私立艾勒特文理短期補習班,溪湖鎮東興路268號2樓,(04),府教社字第1080103388號,2019-03-29
47201903250001,彰化縣私立瑞德美語短期補習班南郭分班,彰化市介壽北路154號1、2樓,(04)7223088,府教社字第1080097277號,2019-03-25
47201903060001,彰化縣私立貝思特文理短期補習班,北斗鎮地政路519號1、2樓,(04)8877786,府教社字第1080062782號,2019-02-27
47201903060002,彰化縣私立崇智文理短期補習班,彰化市中正路二段560巷11號1、2樓,(04)7228588,府教社字第1080062781號,2019-02-27
47201901310001,彰化縣私立樂奇英語短期補習班,員林市明德街50號1、2樓,(04)8334008,府教社字第1080037612號,2019-01-31
47201901250002,彰化縣私立高登科文理短期補習班,溪湖鎮育才街13號1、2樓,(04)8812211,府教社字第1080024153號,2019-01-25
47201901250001,彰化縣私立同心園美語短期補習班,和美鎮德美路176號1、2樓,(04)7579468,府教社字第1080024175號,2019-01-25
47201812240001,彰化縣私立歐文英語短期補習班,彰化市中正路二段561號1、2樓,(04)7239059,府教社字第1070444290號,2018-12-24
47201812120001,彰化縣私立蕾貝卡美語短期補習班平和分班,彰化市中正路二段501號1、2樓,(04)7285959,府教社字第1070437344號,2018-12-12
47201812110001,彰化縣私立福瑞斯特美語短期補習班,員林市員林大道三段102號1樓,(04)8358775,府教社字第1070437339號,2018-12-12
47201811300001,彰化縣私立立冠村一對一文理短期補習班,彰化市三民路107號9樓,(04)7235898,府教社字第1070420713號,2018-11-30
47201811300002,彰化縣私立宇檠文理短期補習班,彰化市精誠路13號1、2樓,(04)-7510537,府教社字第1070420717號,2018-11-30
47201811300003,彰化縣私立佳科珠心算文理短期補習班,彰化市南興街109號1、2樓,7517426,府教社字第1070420725號,2018-11-30
47201811220001,彰化縣私立廉恩文理短期補習班,員林市靜修東路76號1、2樓,(04)8391093,府教社字第1070408641號,2018-11-23
47201809110004,彰化縣私立耘潼技藝短期補習班,員林市西興街23號1、2樓,(04),府教社字第1070305168號,2018-09-12
47201809110002,彰化縣私立禾翰學苑美語短期補習班,員林市三信里建國路388巷20號1、2樓,(04)8332920,府教社字第1070309021號,2018-09-12
47201809110003,彰化縣私立旭威創意機器人技藝短期補習班,員林市中山路二段313號1、2樓,(04)8398915,府教社字第1070305174號,2018-09-12
47201809110001,彰化縣私立愛迪昇文理短期補習班,鹿港鎮中山路316號1、2樓,(04)7778773,府教社字第1070301206號,2018-09-12
47201809070001,彰化縣私立泰安文理短期補習班,彰化市泰安二街132號1-4樓,(04)7362888,府教社字第1070298230號,2018-09-07
47201808310001,彰化縣私立貝兒熊文理短期補習班,員林市法院街88號1、2樓,(04)8322939,府教社字第1070295541號,2018-08-31
47201808090001,彰化縣私立佳格英文短期補習班,埤頭鄉合興村永興街89號1、2樓,0932598114,府教社字第1070276908號,2018-08-10
47201808090002,彰化縣私立上進數理短期補習班,埤頭鄉合興村永興街85號1、2樓,(04)8924825,府教社字第1070276910號,2018-08-10
47201807260001,彰化縣私立陽正文理短期補習班,彰化市彰南路二段518號1、2樓,(04)7325252,府教社字第1070255736號,2018-07-26
47201807230001,彰化縣私立拓學文理短期補習班,彰化市自強路301巷7號1、2樓,0918220636,府教社字第1070252151號,2018-07-24
47201807050001,彰化縣私立描圖學苑文理短期補習班,北斗鎮地政路472號1、2樓,(04)8873347,府教社字第1070230616號,2018-07-05
47201806290001,彰化縣私立立誠文理短期補習班,員林市三民東街176巷5號1-3樓,(04)8366033,府教社字第1070222216號,2018-06-29
47201806070002,彰化縣私立陽光資優文理短期補習班,彰化市長順街144-6號1、2樓,(04)7266879,府教社字第1070190749號,2018-06-07
47201806070001,彰化縣私立威理文理短期補習班,彰化市光復路173號3樓,(04)7242233,府教社字第1070190752號,2018-06-07
47201806040001,彰化縣私立益宏文理短期補習班,和美鎮和卿路76號1、2樓,(04)7555028,府教社字第1070185150號,2018-06-01
47201805300001,彰化縣私立晨光美語短期補習班,鹿港鎮自由路259號1、2樓,(04)7773633,府教社字第1070179563號,2018-05-31
47201805240002,彰化縣私立大智文理技藝短期補習班,田尾鄉饒平村中正路一段27、29號1、2樓,(04)8831223,府教社字第1070174481號,2018-05-25
47201805240001,彰化縣私立佩珞拉技藝短期補習班,彰化市和平路48號4樓,(04)72035307203568,府教社字第1070172434號,2018-05-25
47201805210002,彰化縣私立開心文理短期補習班,鹿港鎮溝墘里溝漧巷259弄53號1、2樓,(04)7717077,府教社字第1070165516號,2018-05-21
47201805210001,彰化縣私立新高分文理短期補習班,彰化市民族路253巷130號1、2樓,(04)7289086,府教社字第1070168282號,2018-05-21
47201805080001,彰化縣私立音樂屋音樂短期補習班,埔心鄉正義路119號1、2樓,(04)8284788,府教社字第1070141502號,2018-05-08
47201805070001,巨匠電腦股份有限公司附設彰化縣私立巨匠美語短期補習班彰化分班,彰化市光復路173號2樓,(04)7221899,府教社字第1070151051號,2018-05-08
47201805040001,彰化縣私立文昌文理短期補習班,彰化市林森路367號1、2樓,(04)7626345,府教社字第1070139385號,2018-05-04
47201804190001,彰化縣私立宇安英語短期補習班,彰化市崙平南路122號1、2樓,"(04) 7511948",府教社字第1070120390號,2018-04-19
47201804100001,彰化縣私立大強棒美語短期補習班,員林市僑信街54-1號1、2樓,(04)8398627,府教社字第1070111837號,2018-04-10
47201803130001,彰化縣私立孟林文理短期補習班,彰化縣永靖鄉東門路142-1號1、2樓,(04)8238853,府教社字第1070075316號,2018-03-13
47201803070001,彰化縣私立張姐姐美語短期補習班,二水鄉員集路三段440號1、2樓,0935318365,府教社字第1070070895號,2018-03-07
47201803020001,彰化縣私立勉德文理短期補習班,彰化市彰泰一街1號1、2樓,(04)7356105,府教社字第1070066501號,2018-03-02
47201802220001,彰化縣私立師琴畫藝技藝文理短期補習班,彰化市長壽街185號1、2樓,(04)7288749,府教社字第1070055636號,2018-02-23
47201801310001,彰化縣私立國科大文理短期補習班員林分班,員林市靜修東路33號4樓,(04)8366399,府教社字第1070037108號,2018-01-31
47201801260001,彰化縣私立述仁文理短期補習班,鹿港鎮永安一路49號1、2樓,(04)7751536,府教社字第1070031303號,2018-01-26
47201801100001,彰化縣私立納尼亞文理短期補習班,員林市南平街10號1、2樓,"(04) 8397476",府教社字第1070003762號,2018-01-11
47201801100002,彰化縣私立甫學文理短期補習班,員林市南平街80號1-4樓、82號1-4樓,(04)8395859,府教社字第1070003528號,2018-01-11
47201712260002,彰化縣私立鳳枝文理短期補習班,員林市員東路二段362巷13號1、2樓,(04)8357057,府教社字第1060448693號,2017-12-26
47201712260001,彰化縣私立永旭文理短期補習班,二林鎮東和里仁愛路672號1、2樓,(04)8963930,府教社字第1060446643號,2017-12-26
47201711190001,彰化縣私立瑞揚文理短期補習班,彰化市埔西街122號1、2樓,(04)7201468,府教社字第1060397262號,2017-11-20
47201711160004,彰化縣私立儒林文理短期補習班,員林市靜修東路33號3樓,(04)8350880,府教社字第1060395416號,2017-11-17
47201711160003,沃登教育股份有限公司附設彰化縣私立沃登文理短期補習班,永靖鄉永靖街26號1、2樓,(04)8238201,府教社字第1060393153號,2017-11-16
47201711160001,彰化縣私立冠登文理短期補習班,鹿港鎮頂厝里民主街43號1、2樓,(04)7787795,府教社字第1060392372號,2017-11-16
47201711160002,彰化縣私立元氣日語短期補習班,員林市林森路249巷13號1樓,(04)8381979,府教社字第1060392660號,2017-11-16
47201710250001,彰化縣私立加瑪文理短期補習班,彰化市自強路296號1、2樓,(04)7282800,府教社字第1060363780號,2017-10-25
47201710200001,彰化縣私立安琪拉美語短期補習班,芬園鄉社口村成功路42號1、2樓,0919040624,府教社字第1060357766號,2017-10-20
47201710160001,彰化縣私立林惠英美語短期補習班,埔心鄉明聖路三段128巷21號1、2樓,(04)8355006,府教社字第1060352188號,2017-10-16
47201709080001,彰化縣私立至登文理短期補習班,埔心鄉明泉街16號1、2樓,(04)8376757,府教社字第1060312371號,2017-09-08
47201709060001,彰化縣私立忠友文理短期補習班福興分班,福興鄉員鹿路二段320號1、2樓及322號1樓,(04)7752233,府教社字第1060307068號,2017-09-06
47201709030001,彰化縣私立禾果文理短期補習班,彰化市長壽街188號1、2、3樓,(04)7266855,府教社字第1060297976號,2017-09-04
47201708150001,彰化縣私立何嘉仁文理短期補習班,彰化市中山路二段685號3、4樓,(04)7260180,府教社字第1060278113號,2017-08-17
47201708160001,彰化縣私立小美音樂短期補習班,彰化市大竹里安溪西路111號1、2樓,(04)7387987,府教社字第1060277290號,2017-08-16
47201707310001,彰化縣私立達爾文兒童學苑文理短期補習班,彰化市民生路361、363、365號1、2樓-,(04)7250165,府教社字第1060258702號,2017-07-31
47201707210001,彰化縣私立俐恩美語短期補習班,彰化市彰南路二段256-3號1、2樓,(04)7384638,府教社字第1060245496號,2017-07-21
47201707170001,彰化縣私立永謙文理短期補習班,員林市靜修東路82號1、2樓,(04)8313366,府教社字第1060240229號,2017-07-17
47201707100001,彰化縣私立楊老師英語短期補習班,溪湖鎮大突里大公路335號1、2樓,(04)8827525,府教社字第1060227789號,2017-07-10
47201706210001,彰化縣私立育士成林美語短期補習班,彰化縣員林市南平街112號1、2樓,(04)8336135,府教社字第1060182698號,2017-06-22
47201706090001,彰化縣私立興東亞文理短期補習班,田中鎮中路里福安路15號1、2樓,(04)8752299,府教社字第1060192691號,2017-06-09
47201706080001,彰化縣私立培基英文短期補習班,社頭鄉廣興村社斗路一段477號1、2樓,(04)8730810,府教社字第1060190554號,2017-06-08
47201705260001,彰化縣私立翰承文理短期補習班,秀水鄉秀中街149號1、2樓,(04)7683218,府教社字第1060174303號,2017-05-26
47201705170001,彰化縣私立學文文理短期補習班,員林市靜修東路43號4樓,(04)8342215,府教社字第1060165509號,2017-05-17
47201704270001,彰化縣私立鶴鳴文理短期補習班,員林市育英路140巷112號2樓、112-1號2樓,(04)8372575、(04)8396316,府教社字第1060137874號,2017-04-27
47201704110001,彰化縣私立鼎傑文理短期補習班,秀水鄉彰水路二段415號1、2樓,(04)7698777,府教社字第1060116864號,2017-04-11
47201703300001,彰化縣私立心台大文理短期補習班,彰化市中華路93號4樓,(04)7231968,府教社字第1060101892號,2017-03-30
47201703270001,彰化縣私立力大文理短期補習班,鹿港鎮彰鹿路七段655號1、2樓,(04)7767168,府教社字第1060096936號,2017-03-27
47201701240002,彰化縣私立美樂地數學短期補習班,社頭鄉仁雅村員集路二段74巷9號1、2樓,(04)8731161,府教社字第1060027349號,2017-01-24
47201701240001,彰化縣私立巨人文理短期補習班,彰化市辭修路108號1、2樓,(04)7226022,府教社字第1060023812號,2017-01-24
47201701170001,彰化縣私立百藝文理短期補習班,埔心鄉中正路一段446巷6號1、2樓,(04)8298575,府教社字第1060013823號,2017-01-17
47201701170002,彰化縣私立白立方創意美術短期補習班,員林市大同路一段285巷35號2樓,0911668614,府教社字第1060017000號,2017-01-17
47201612270001,彰化縣私立正欣文理短期補習班,秀水鄉秀中街86-3號1、2樓,(04)7686911,府教社字第1050450418號,2016-12-27
47201612220001,彰化縣私立美力美術短期補習班,員林市南平街52號1、2樓,(04)8393401,府教社字第1050441759號,2016-12-22
47201612020002,彰化縣私立印第安畫室美術短期補習班,彰化市中山路二段759號1、2樓,(04)7255166,府教社字第1050415215號,2016-12-02
47201610140001,彰化縣私立小台大文理短期補習班大同分班,員林市大同路一段285巷41號1、2、3樓,(04)8395335,府教社字第1050347200號,2016-10-14
47201610130001,彰化縣私立歡樂美語短期補習班,永靖鄉瑚璉村多福路3號1、2樓,(04)8233872,府教社字第1050350692號,2016-10-13
