地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
新北市政府,私立笛妮亞文理短期補習班,110017,,文理類,土城區中央路2段191號6樓、7樓之1,2021-04-12
新北市政府,私立億果文理短期補習班,110018,,文理類,林口區仁愛路2段309號(1、2樓),2021-04-12
新北市政府,私立天才思維文理短期補習班,106021,,文理類,林口區公園路112號1、2樓,2017-05-01
新北市政府,私立新昌隆文教有限公司附設佳玢英語短期補習班,97092,,外語類,新莊區中華路2段162號1樓,2008-06-03
新北市政府,私立宛伶音樂技藝短期補習班,110001,,音樂、舞蹈類,土城區學府路1段164巷1號(1樓、地下1樓),2021-02-23
新北市政府,私立巧欣文理短期補習班,110003,,文理類,中和區圓通路29號1、2樓,2021-02-26
新北市政府,私立孩子王文理短期補習班,110002,,文理類,新莊區中原路516號2樓之5,2021-02-24
新北市政府,私立斯塔美語文理短期補習班,110005,,文理類,三重區仁義街395號1樓,2021-03-04
新北市政府,私立精英國際教育管理顧問股份有限公司附設精英國際文理技藝短期補習班,95003,,文理類,蘆洲區復興路173號3樓,2006-01-04
新北市政府,私立巨匠電腦股份有限公司淡水分公司附設炬匠電腦美語短期補習班,97216,allen.tsai@pcschool.com.tw,外語類,淡水區學府路30號5、6樓,2008-11-19
新北市政府,私立全球學苑文理英語短期補習班,100054,,文理類,樹林區千歲街72號1、2樓,2011-05-10
新北市政府,私立維妮文理語文短期補習班,102102,chen21@hotmail.com,文理類,土城區學士路12巷6號(1、2樓),2013-09-26
新北市政府,私立超人王文理技藝短期補習班,109003,,文理類,板橋區重慶路141號2樓之1,2020-02-27
新北市政府,私立小飛馬音樂舞蹈短期補習班,107112,banciao@kidsmusic.com.tw,音樂、舞蹈類,板橋區中山路1段10號7樓之1,2018-11-27
新北市政府,晨揚文理語文短期補習班,100110,,外語類,林口區文化三路2段41巷50號1樓,2011-08-09
新北市政府,私立心矽文理短期補習班,,r03341030@ntu.edu.tw,文理類,蘆洲區三民路213號1樓、215號1、2樓,2018-04-19
新北市政府,私立抬大碩士語文文理短期補習班,102050,giraffe.hp@gmail.com,文理類,板橋區忠孝路241號1樓,2013-06-10
新北市政府,私立僑平文理美術語文短期補習班,94147,,文理類,瑞芳區民生街36之1號2、4樓,2005-07-19
新北市政府,私立小熊波波語文文理美術短期補習班,102009,,文理類,永和區竹林路76號1、2樓、72巷1號2樓,2013-02-21
新北市政府,私立翰林學院文理短期補習班,92014,fish725@ms22.hinet.net,文理類,新店區中正路317號1樓,2003-01-15
新北市政府,私立全真一對一文理短期補習班,108109,,文理類,蘆洲區長樂路106之1號4樓,2019-12-19
新北市政府,私立艾米莉文理技藝短期補習班,110016,,文理類,新莊區中平路398號2樓,2021-03-31
新北市政府,私立建聖文理語文珠心算短期補習班,101101,superevan1113@gmail.com,文理類,板橋區和平路99號1、2樓,2012-08-09
新北市政府,私立恆睿文理技藝短期補習班,109011,a0927127925@gmail.com,文理類,板橋區實踐路100號2樓,2020-03-16
新北市政府,私立三策文創教育諮詢股份有限公司附設百瀚文理短期補習班,92160,raybozhi22@hotmail.com,文理類,永和區得和路110號5樓,2003-06-20
新北市政府,私立歐皇文理短期補習班,97074,,文理類,汐止區莊敬街27號,2008-05-19
新北市政府,私立崇德文理短期補習班,110014,,文理類,中和區興南路1段20之4號(1樓),2021-03-25
新北市政府,私立全方位菁英語文文理短期補習班,96026,,文理類,新莊區富國路22巷11、13號(各1、2樓),2007-02-09
新北市政府,私立畫丘技藝短期補習班,109149,,美術、書法、攝影、美工設計、圍棋類,新店區中正路328巷42弄12號2樓,2021-02-04
新北市政府,私立睿智七張語文短期補習班,97171,hsintienaces@gmail.com,外語類,新店區北新路二段230之2號地下一層之3、之4、之5,2008-10-11
新北市政府,私立邦仁文理珠算短期補習班,89026,,文理類,三重區溪尾街324號1、2樓,2000-03-13
新北市政府,私立全美語語文短期補習班,91199,,外語類,新莊區富國路26號3樓,2002-09-17
新北市政府,"私立喬鈴文理語文短期補習班 ",82023,,文理類,蘆洲區長安街109號3樓之1、3樓之2、111巷20號1樓,1993-06-11
新北市政府,私立菲妮克思美語短期補習班,97099,,外語類,永和區保福路2段88巷11號1樓,2008-06-22
新北市政府,私立興德文理短期補習班,107077,,文理類,新店區中興路2段57巷24號(1樓),2018-09-12
新北市政府,私立板林語文文理短期補習班,110008,,文理類,板橋區溪北路90號(1、2、3樓),2021-03-23
新北市政府,私立新大昇文理短期補習班,110010,,文理類,新莊區中正路164號4樓,2021-03-23
新北市政府,私立育綺文理短期補習班,105128,,文理類,土城區學府路1段104號2樓,2017-01-04
新北市政府,私立曼波魚技藝文理短期補習班,106043,molamusic318@gmail.com,文理類,新莊區民安西路155巷7弄4號(1樓、2樓)、139巷10號(1樓),2017-08-02
新北市政府,私立連升文理短期補習班,110006,,文理類,永和區福和路147號(1、2樓),2021-03-10
新北市政府,私立思韡文理短期補習班,102155,634614@gmail.com,文理類,淡水區新市一路3段101巷138號(1樓及夾層),2014-01-09
新北市政府,私立清華第一文理語文短期補習班,105051,chinghwa2847@gmail.com,文理類,蘆洲區民權路88號2樓,2016-06-01
新北市政府,私立瑪莉美語短期補習班,100060,mavicschool888@gmail.com,外語類,五股區民義路1段42號2樓之2,2011-05-25
新北市政府,私立百世教育科技股份有限公司新北市分公司附設百是文理短期補習班,92143,min-an@bais.com.tw,文理類,新莊區西盛街155號1、2樓,2003-06-13
新北市政府,私立地球村文化藝術有限公司附設四維地球村文理短期補習班,89229,gvoservice@mail.apol.com.tw,文理類,新莊區四維路19號6樓,2000-12-22
新北市政府,私立孩子堡文理語文短期補習班,98039,,文理類,板橋區文德路21、23號各1樓、23號2樓及41號(1樓),2009-03-19
新北市政府,私立艾森樂美語學院文理短期補習班,110007,,文理類,板橋區漢生東路315號(1、2樓)、317號(1、2樓),2021-03-15
新北市政府,私立博麟英文理短期補習班,98090,,文理類,淡水區中山北路1段86號2樓,2009-06-08
新北市政府,私立小河馬文理技藝短期補習班,"109150 ",,文理類,中和區忠孝街58號(1、2樓),2021-02-08
新北市政府,私立未來領袖教育股份有限公司附設允騰文理短期補習班,102076,leader1688888@gmail.com,文理類,林口區文化二路1段571之2號(1樓及2樓)、四維路62號(1樓及2樓),2013-08-02
新北市政府,私立林徹文理短期補習班,101124,imjeffyang62@gmail.com,文理類,蘆洲區光復路40號、42號各1樓,2012-09-21
新北市政府,私立科見鷺江語文文理短期補習班,99195,,文理類,蘆洲區民族路31號2樓之1,2010-11-22
新北市政府,私立樂讀文理短期補習班,106078,letsdo159@gmail.com,文理類,板橋區國慶路159之1號(2樓),2017-12-06
新北市政府,私立愛迪陞文理技藝短期補習班,"110004 ",,文理類,鶯歌區鶯桃路129巷12弄10號1樓,2021-03-10
新北市政府,私立加州森林文理技藝短期補習班,108050,,文理類,三重區三信路100號4樓,2019-07-30
新北市政府,綺響園語文美術音樂短期補習班,94186,,外語類,三重區中正北路394巷7弄2號1樓,2005-08-26
新北市政府,"地球村語文資訊有限公司附設文化地球村文理短期補習班 ",87102,gvoservice@mail.apol.com.tw,文理類,板橋區文化路2段92號3樓,1998-09-16
新北市政府,私立韻聲音樂短期補習班,97202,,音樂、舞蹈類,土城區裕民路101號2樓,2008-11-23
新北市政府,私立輯締室內裝修設計有限公司附設輯格技藝短期補習班,108117,,電機、汽車修護、建築、工藝、製圖類,板橋區文化路1段120號4樓,2020-01-06
新北市政府,私立愛科學資優培訓文理短期補習班,97159,,文理類,板橋區莒光路165巷46之1號(2樓)、165巷20號1、2樓,2008-09-30
新北市政府,私立優仕文理美術短期補習班,93279,,文理類,新店區北宜路2段82-3號2樓及82-4號3樓、82-6號,2004-08-31
新北市政府,私立喬藝舞蹈技藝短期補習班,109147,,音樂、舞蹈類,林口區文化三路2段28號1樓,2021-01-25
新北市政府,私立魁士堡文理短期補習班,109148,,文理類,新莊區中平路379號4樓,2021-01-28
新北市政府,私立陳易文理短期補習班,109142,,文理類,三峽區大同路270巷25號(1樓),2021-01-05
新北市政府,私立冠全文理短期補習班,109145,,文理類,新莊區中和街186巷10號(1樓),2021-01-15
新北市政府,私立卞學堂文理美語短期補習班,101072,,文理類,林口區公園路56之1號1樓,2012-05-30
新北市政府,私立聯晟電腦短期補習班,95283,,資訊類,永和區永和路2段59號4樓,2006-11-14
新北市政府,私立奇異鳥實業有限公司附設卡爾維爾文理短期補習班,107110,,文理類,林口區文化一路1段83巷14弄25號2樓、25之1號2樓,2018-11-22
新北市政府,強棒名師文理短期補習班,96031,changbang245@gmail.com,文理類,土城區金城路3段99之1號(1、2樓)(99之1號、99號2樓、97之1號2樓併戶),2007-02-12
新北市政府,私立微笑太陽文理技藝短期補習班,106058,,文理類,中和區景平路622號(1、2樓)、圓通路49號(1、2樓),2017-08-31
新北市政府,私立學品文理短期補習班,101115,taida29691212@yahoo.com.tw,文理類,板橋區僑中一街134之1號(2樓)、136之1號(2樓),2012-08-31
新北市政府,私立大集美文理短期補習班,98141,,文理類,三重區集美街211號2樓,2009-09-04
新北市政府,私立銘將語文短期補習班,96205,,外語類,淡水區沙崙路181巷12號,2007-12-07
新北市政府,私立地球村語文資訊有限公司附設數位地球村語文電腦短期補習班,87027," gvoservice@gvo.com.tw",外語類,淡水區學府路28號1、2樓,1998-04-07
新北市政府,私立巧迪美術文理珠心算語文短期補習班,91253,di82452788@yahoo.com.tw,外語類,中和區圓通路20號(1樓)、22號(1樓)、27號(1、2樓)、39號(1、2樓),2002-11-11
新北市政府,私立國王文理語文短期補習班,93238,jenny3857jj@yahoo.com.tw,文理類,樹林區育英街142號2樓、142之1號2樓,2004-08-04
新北市政府,私立諾亞文理語文短期補習班,102108,,文理類,板橋區建國街54巷3號1樓,2013-10-08
新北市政府,私立板新文理語文短期補習班,98190,,文理類,板橋區中山路1段293之2號5樓,2009-11-13
新北市政府,私立晴芭蕾舞蹈技藝短期補習班,108073,,音樂、舞蹈類,林口區文化三路1段376之1號(1樓),2019-09-23
新北市政府,私立未來領袖教育股份有限公司附設捷瑞文理短期補習班,109032,,文理類,林口區文化一路1段250號5樓、252號5樓,2020-05-06
新北市政府,私立e時代美語文理短期補習班,91046,alice610613@gmail.com,文理類,新店區安康路2段97號2樓、100巷6號1樓,2002-03-28
新北市政府,私立奇異森股份有限公司附設奇異鳥三民文理短期補習班,109100,lc82855657@gmail.com,文理類,蘆洲區三民路511號1、2樓,2020-10-07
新北市政府,私立愛語語文文理短期補習班,109143,,文理類,新店區民權路43號3樓,2021-01-05
新北市政府,私立耕讀園文理短期補習班,92008,,文理類,永和區保福路2段128、130號,2003-01-09
新北市政府,私立領航文理短期補習班,89129,lead952000@yahoo.com.tw,文理類,中和區立人街53號(1、2樓)、55號(1樓)、55之1號(2樓),2000-12-05
新北市政府,私立慕陽人文理短期補習班,109132,,文理類,中和區興南路2段10之1號(1、2樓),2020-12-14
新北市政府,私立藤原文理短期補習班,109133,,文理類,樹林區中山路1段152號6樓之1,2020-12-18
新北市政府,私立姍蒂文理短期補習班,109134,,文理類,土城區明德路2段92號4樓、4樓之1,2020-12-18
新北市政府,私立百世教育科技股份有限公司附設百室技藝文理短期補習班,109135,,文理類,三峽區大義路3號(1、2樓),2020-12-25
新北市政府,私立明光文教事業股份有公司附設明宇文理短期補習班,109138,,文理類,中和區中正路279號(1樓),2020-12-28
新北市政府,私立和田音樂文理技藝短期補習班,109140,,文理類,淡水區新市一路3段101巷26號(1樓),2020-12-28
新北市政府,私立童年文理短期補習班,109146,,文理類,樹林區太平路83號1樓,2021-01-27
新北市政府,私立美敦文理短期補習班,96064,,文理類,蘆洲區長安街307號2樓,2007-04-18
新北市政府,私立桂冠文理語文短期補習班,84015,,文理類,中和區圓通路240之2號1、2樓,1995-05-05
新北市政府,私立崇恩文理短期補習班,99157,,文理類,三重區正義北路95號3樓,2010-10-04
新北市政府,私立均明語文文理短期補習班,95284,sherry699805@gmail.com,文理類,泰山區辭修路10之12號1樓,2006-11-21
新北市政府,私立載思語文短期補習班,91024,,外語類,淡水區自強路369號1樓,2002-02-19
新北市政府,私立瀚敦文理短期補習班,94296,anita04181@gmail.com,文理類,八里區中華路2段308巷10號(1樓),2005-12-02
新北市政府,私立東昇文理短期補習班,93042,,文理類,新店區中興路1段177號1、2樓、175號2樓,2004-03-24
新北市政府,私立溫特爾文理短期補習班,98056,ycks_wonderful@yahoo.com.tw,文理類,樹林區大成路375號(1、2、3、4、5樓),2009-03-29
新北市政府,私立敦勤文理短期補習班,94234,,文理類,三重區重新路4段142巷12號1樓,2005-10-04
新北市政府,私立冠元語文短期補習班,96220,eva416@yahoo.com.tw,外語類,三重區中華路16號2樓,2007-12-18
新北市政府,私立徠德音語文短期補習班,102013,yckswg8181@gmail.com,外語類,五股區明德路57號1、2樓,2013-02-23
新北市政府,私立發掘音樂短期補習班,103014,figaro530@yahoo.com.tw,音樂、舞蹈類,新莊區中港路568號1樓,2014-04-21
新北市政府,私立品昇英皇文理技藝短期補習班,91104,,文理類,土城區立仁街50號1、2樓,2002-06-04
新北市政府,私立德愛文理語文短期補習班,102107,isabelle5549@gmail.com,文理類,蘆洲區集賢路224巷18號1樓,2013-10-14
新北市政府,私立吉優語文短期補習班,90150,Gio14298571@gmail.com,外語類,汐止區福德一路86巷12號1、2樓、16號1、2樓、18號、26號9樓,2001-11-16
新北市政府,私立創造菁英文理短期補習班,99022,,文理類,新莊區中正路736號1樓,2010-02-08
新北市政府,私立林澈文理短期補習班,95107,,文理類,蘆洲區永平街33號1、2樓、36號1樓,2006-04-19
新北市政府,私立明光文教事業股份有限公司附設明合文理短期補習班,109117,,文理類,永和區中正路430號1、2樓,2020-11-13
新北市政府,私立穩嬴文教股份有限公司附設穩嬴文理語文短期補習班,99218,jye22082555@gmail.com,文理類,新莊區富國路102號4樓,2010-12-23
新北市政府,私立大華文教有限公司附設大華文理短期補習班,109098,,文理類,林口區仁愛路2段202之3號(1樓),2020-09-30
新北市政府,私立冠智文教有限公司附設冠智文理短期補習班,99144,jp155@meikoschool.com.tw,文理類,新莊區中和街155巷2號2樓,2010-10-07
新北市政府,私立宏益文教有限公司附設宏益文理短期補習班,109077,,文理類,新莊區中原路1號2樓,2020-08-18
新北市政府,私立冠敦文教有限公司附設冠敦文理短期補習班,108081,,文理類,林口區文化三路2段168號(1樓及夾層),2019-10-24
新北市政府,私立同學贊技藝文理短期補習班,107033,,文理類,蘆洲區永康街33號(1樓及地下1樓),2018-05-16
新北市政府,私立大中華文理短期補習班,87029,,文理類,樹林區中華路113號2樓,1998-04-07
新北市政府,私立小林文理技藝短期補習班,109103,,文理類,板橋區文聖街149巷20號1樓,2020-10-14
新北市政府,私立大理文理技藝短期補習班,109106,,文理類,三重區大同北路148巷31號1、2樓,2020-10-23
新北市政府,私立極舞藝街舞三館技藝短期補習班,109109,,音樂、舞蹈類,板橋區文化路1段120號4樓之1,2020-10-30
新北市政府,私立愛蜜莉文理技藝短期補習班,109113,,文理類,中和區安平路155號(1、2樓),2020-11-05
新北市政府,私立創藝享閱文理技藝短期補習班,109115,,文理類,林口區文化一路2段165、167號(各1層及夾層),2020-11-12
新北市政府,私立點亮教育文理短期補習班,109110,,文理類,中和區忠孝街101巷20號(1樓),2020-10-28
新北市政府,私立泰瑞文理短期補習班,109121,,文理類,新莊區民安西路38巷17號1樓,2020-11-20
新北市政府,私立禾立文理短期補習班,109120,,文理類,新莊區建中街16巷5號1樓,2020-11-20
新北市政府,私立雙成文理短期補習班,109128,,文理類,板橋區萬板路328號(1樓),2020-12-04
新北市政府,私立格郁文教事業股份有限公司附設格揚文理短期補習班,109130,,文理類,板橋區實踐路157號2樓,2020-12-11
新北市政府,私立得和莫比思文理短期補習班,109101,,文理類,永和區得和路213號2樓,2020-10-14
新北市政府,私立何嘉仁文教事業股份有限公司附設成泰文理短期補習班,98091,hs2125@hess.com.tw,外語類,五股區成泰路2段91巷21號、21號2樓、23號2樓、23號2樓之1,2009-06-15
新北市政府,私立陳老師文理技藝短期補習班,88053,s22831512@yahoo.com.tw,文理類,蘆洲區民族路145號2樓之1、2樓之2、129號2樓、131號1、2樓、145之1號1樓、153巷3號2樓,1999-04-22
新北市政府,私立義泉文理技藝短期補習班,83025,,文理類,中和區民德路200號1、2、3、4樓、198號4樓,1994-06-23
新北市政府,私立科建美日語短期補習班,88001,manager_panchiao@kojen-els.com.tw,外語類,板橋區中山路1段69號4、9樓,1998-12-31
新北市政府,私立永濬文理短期補習班,109137,austin26860599@gmail.com,文理類,樹林區文化街51號(1樓),2020-12-23
新北市政府,私立學喆文理短期補習班,96017,,文理類,新莊區中平路270巷5號1、2樓,2007-01-23
新北市政府,私立英博創意教育事業有限公司附設泰坦星球實境學校文理技藝短期補習班,109144,,文理類,樹林區學成路667號、669號(1樓及夾層),2021-01-05
新北市政府,私立英群語文電腦短期補習班,93146,,外語類,三重區捷運路2號4樓,2004-05-24
新北市政府,私立大樹語文文理短期補習班,103108,kid22626772@gmail.com,文理類,土城區明德路2段58號2樓之1,2014-11-04
新北市政府,私立志傑文理短期補習班,97109,school1830@yahoo.com.tw,文理類,土城區金城路3段162號2樓,2008-07-07
新北市政府,私立溫德爾文理短期補習班,109141,,文理類,五股區成泰路1段167號1、2樓,2020-12-30
新北市政府,私立睿晟文理語文短期補習班,97078,raychen.school@msa.hinet.net,文理類,蘆洲區長興路296之7號1、2樓,2008-05-22
新北市政府,私立聖聞文理短期補習班,81057,shengwen.edu@gmail.com,文理類,中和區中和路139號1、2樓、枋寮街7號1樓、9號1樓,1993-02-01
新北市政府,私立維多利亞文理短期補習班,85022,,外語類,蘆洲區長安街288號3樓,1996-06-11
新北市政府,私立建中文教文理短期補習班,89215,,文理類,新莊區幸福路817巷3號2樓,2000-12-18
新北市政府,私立全能文理技藝短期補習班,90064,,文理類,板橋區英士路59號2樓、61號2樓之1、61號2樓、53號2樓、新海路332號2樓,2001-04-24
新北市政府,私立永龍文理短期補習班,105010,,文理類,永和區福和路159號3樓,2016-03-03
新北市政府,私立新正大文理短期補習班,92269,,文理類,土城區延和路115號2樓,2003-10-17
新北市政府,私立育薪文理短期補習班,109136,,文理類,板橋區英士路58巷7、9、11號(各1樓),2020-12-23
新北市政府,私立豐鉌文理短期補習班,109139,,文理類,永和區中正路137號2樓之1,2020-12-23
新北市政府,私立宏人文理短期補習班,106011,timtimtim303@gmail.com,文理類,新店區北新路2段2號2樓,2017-04-06
新北市政府,私立必勝課教育科技股份有限公司附設翰林書院文理短期補習班,91277,winnerschool3399@gmail.com,文理類,新莊區中華路1段8號5樓,1999-06-09
新北市政府,私立艾美音美語文理短期補習班,109122,,文理類,"林口區三民路124號1、2樓 ",2020-11-26
新北市政府,私立艾菲文理語文電腦短期補習班,102122,,文理類,中和區安樂路217巷48之1號2樓,2013-11-11
新北市政府,私立科見文理語文短期補習班,93037,manager_yungho@kojen-els.com.tw,文理類,永和區竹林路66巷4號(1樓)、64號2樓,2004-03-01
新北市政府,私立百世教育科技股份有限公司附設百士技藝文理短期補習班,109127,,文理類,林口區文化一路1段99之2號(1、2樓),2020-12-11
新北市政府,私立仁瀚文理短期補習班,109037,,文理類,蘆洲區長樂路217號(1樓及夾層),2020-06-01
新北市政府,私立學華語文短期補習班,94126,,外語類,五股區工商路156號2樓,2005-06-29
新北市政府,私立奇樂斯語文短期補習班,102015,,外語類,中和區連勝街30號1樓,2013-02-26
新北市政府,私立聯誠電腦語文短期補習班,99062,lccnet50@gmail.com,外語類,三重區正義北路27號1、2、3、4樓,2010-05-03
新北市政府,私立智慧樹教育出版股份有限公司附設莫比思文理短期補習班,106062,,文理類,中和區枋寮街38、40號(各1樓),2017-09-18
新北市政府,"私立康園文理技藝短期補習班 ",81050,kangyuan82586585@yahoo.com.tw,文理類,板橋區文聖街89巷17號1、3樓,1993-01-12
新北市政府,私立樂橙技藝短期補習班,109131,,美術、書法、攝影、美工設計、圍棋類,蘆洲區永樂街78號1樓,2020-12-17
新北市政府,私立傳繹文理短期補習班,109125,,文理類,新莊區昌平街82巷13弄7號(1樓),2020-12-03
新北市政府,私立艾珈暘瑜珈技藝短期補習班,105105,,瑜珈類,樹林區中山路1段113號4樓之1,2016-11-02
新北市政府,私立夏綠蒂皇家文理技藝短期補習班,105110,cltschool@yahoo.com.tw,文理類,三重區五華街7巷12號2樓、14號2樓、21巷13號5、6、7樓、15號5、6、7樓,2016-11-17
新北市政府,私立育良文理短期補習班,99117,gwen-616@hotmail.com,文理類,土城區溪頭路8號(1樓),2010-07-19
新北市政府,私立安簥文理短期補習班,108059,,文理類,樹林區大成路327號(1、2樓),2019-08-16
新北市政府,私立金典文理語文短期補習班,96089,esa000058@gmail.com,文理類,中和區復興路52號(1、2樓),2007-06-05
新北市政府,私立明光文教事業股份有限公司附設明帆文理短期補習班,105123,jimmy0506@hanlin.com.tw,文理類,板橋區漢生東路323號1、2樓,2016-12-20
新北市政府,私立泳禾文理短期補習班,101139,,文理類,永和區中正路137號2樓,2012-10-17
新北市政府,私立必勝文理美語珠心算短期補習班,91186,c22031295@yahoo.com.tw,文理類,新莊區瓊泰路167號1、2樓,2002-09-04
新北市政府,私立婕希菁英文理短期補習班,109129,,文理類,林口區文林六街62巷2號(1、2樓),2020-12-08
新北市政府,私立比傑文理美語短期補習班,92001,,文理類,淡水區新春街190號、190號2樓-1,2003-01-14
新北市政府,私立嘉誠文理語文短期補習班,103022,,文理類,鶯歌區南雅路419號1、2、3樓、421號1、2、3樓,2014-05-15
新北市政府,私立卓越升文理短期補習班,99060,,文理類,樹林區學士路58號(1、2樓),2010-04-22
新北市政府,私立向睿文理短期補習班,106015,,文理類,板橋區莒光路150號1樓,2017-04-24
新北市政府,私立墨茗書齋文理短期補習班,109126,,文理類,新莊區中原路109之5號(1樓),2020-12-03
新北市政府,私立巧莓園技藝短期補習班,106077,,音樂、舞蹈類,永和區中正路382號1樓及地下1樓、378號地下1樓,2017-12-01
新北市政府,私立喬伊坊文理語文短期補習班,99181,,文理類,新莊區昌隆街13號1、2樓、11號2樓,2010-10-25
新北市政府,私立思齊文理短期補習班,109124,,文理類,蘆洲區民族路422巷15弄13號(1樓),2020-12-02
新北市政府,私立徠安文理技藝短期補習班,92083,,文理類,三重區重安街24號1、2樓,2003-04-07
新北市政府,私立波比語文短期補習班,95108,Yehliu69@yahoo.com.tw,外語類,萬里區野柳村港東路327號(1、2層),2006-04-21
新北市政府,私立三和文理短期補習班,109123,,文理類,三重區自強路3段89號2樓,2020-11-30
新北市政府,私立煒群文理語文短期補習班,100130,,文理類,三重區重陽路1段50號3、4樓,2011-09-08
新北市政府,私立英帆文理語文電腦音樂美術珠算短期補習班,100129,,文理類,三重區重陽路1段50號1、2樓,2011-09-08
新北市政府,私立艾卡兒文理語文短期補習班,103146,,文理類,蘆洲區光榮路118號1、2樓,2015-01-27
新北市政府,私立惠園美語文理短期補習班,103079,,文理類,新莊區裕民街54巷2號2樓之1,2014-08-28
新北市政府,私立嘉英文理短期補習班,97105,,文理類,泰山區泰林路2段185號2樓,2008-06-26
新北市政府,私立豆智園文理短期補習班,92341,,文理類,新莊區復興路2段159號1樓之1(1、2樓),2003-12-16
新北市政府,私立新鐸文理短期補習班,108027,neurolinklf@gmail.com,文理類,新莊區中榮街66巷12號1樓,2019-05-24
新北市政府,私立士泓文理短期補習班,93005,laitinju@hotmail.com,文理類,汐止區樟樹一路268之3號2樓,2004-01-13
新北市政府,私立新名洋文理短期補習班,109034,,文理類,板橋區合安一路43、45號(各1樓及夾層),2020-05-14
新北市政府,私立思創文理短期補習班,109118,,文理類,淡水區北新路141巷9號1、2樓,2020-11-17
新北市政府,私立碧夫爾文理短期補習班,108016,beaver72018@gmail.com,文理類,永和區福和路180號4樓,2019-04-02
