代號,補習班,班址,電話,立案文號,立案日期
82201702200001,金門縣私立達人文理短期補習班,金城鎮珠浦北路28-2號2樓,(0823)375505,府教社字第1060013017號,2017-02-20
82201701240001,金門縣私立米羅技藝短期補習班,金城鎮珠浦北路31-2號1、2樓,(0823)323033,府教社字第1060006530號,2017-01-24
82201608230001,金門縣私立頂尖文理短期補習班,金城鎮民生路27巷10號,(082)320175,府教社字第1050064400號,2016-08-19
82201509140001,金門縣私立雷米技藝文理短期補習班,金城鎮金城鎮富康一村1巷6號,(0823)311285,府教社字第1040073818號,2015-09-14
82201503060001,金門縣私立長頸鹿語文文理短期補習班,金城鎮珠浦西路6巷3弄6號3樓,(082)322199,府教社字第1040015752號,2015-03-06
82202006080001,金門縣私立新台大文理短期補習班,金城鎮民權路182號4樓,(082)311289,府教社字第1090046327號,2020-06-05
82202003200001,金門縣私立強勝文理短期補習班,金城鎮民權路122巷20號2樓,(082)323864,府教社字第1090022813號,2020-03-20
82202002150001,金門縣私立夏恩英語文理短期補習班,金湖鎮黃海路3號1、2樓,(082)336555,府教社字第1090012674號,2020-02-15
82201905290001,金門縣私立邏輯文理短期補習班金城分班,金門縣金城鎮西門里5鄰莒光路169之5號,(0823)312458,府教社字第1080033332號,2019-05-30
82201903150001,金門縣私立樂樂學堂文理短期補習班,金城鎮民權路161號,(082)321581,府教社字第1080021578號,2019-03-15
82201810090001,私立艾歐英語文理短期補習班,金城鎮民生路43號3F,(082)311870,府教社字第1070056404號,2018-07-13
82201810080001,私立童學來了小學堂文理/技藝短期補習班,金寧鄉下堡126號1F,(0823)312867,府教社字第1070056422號,2018-07-13
82201807090001,私立雷米技藝文理短期補習班小布朗尼分班,金門縣金城鎮民族路93巷5弄17號3樓,(082)321080,府教社字第1070047732號,2018-06-19
82201707090001,金門縣私立慧成文理短期補習班,金湖鎮林森路25號,(082)3332869,"府教社字第1060050163 號",2017-07-07
82201706200001,金門縣私立常春藤文理短期補習班,金湖鎮金門縣金湖鎮復興西路2號2樓,(0823)330808,府教社字第1060048493號,2017-06-20
82201702200001,金門縣私立達人文理短期補習班,金城鎮珠浦北路28-2號2樓,(0823)375505,府教社字第1060013017號,2017-02-20
82201701240001,金門縣私立米羅技藝短期補習班,金城鎮珠浦北路31-2號1、2樓,(0823)323033,府教社字第1060006530號,2017-01-24
82201608230001,金門縣私立頂尖文理短期補習班,金城鎮民生路27巷10號,(082)320175,府教社字第1050064400號,2016-08-19
82201509140001,金門縣私立雷米技藝文理短期補習班,金城鎮金城鎮富康一村1巷6號,(0823)311285,府教社字第1040073818號,2015-09-14
82201503060001,金門縣私立長頸鹿語文文理短期補習班,金城鎮珠浦西路6巷3弄6號3樓,(082)322199,府教社字第1040015752號,2015-03-06
