代號,補習班,班址,電話,立案文號,立案日期
52202207120001,嘉義市私立小小洋技藝文理短期補習班,嘉義市西區友愛路592號(1-2樓),(05)2310148,府教社字第1111512890號,2022-07-14
52202206210001,嘉義市私立艾向英語文理短期補習班,嘉義市西區友愛路1001號(1-4樓),(05)2311199,府教社字第1111511590號,2022-06-24
52202205280001,嘉義市私立超能文理短期補習班,600074嘉義市西區友孝路296巷43號(1-2樓),(05)2810657,府教社字第1111510827號,2022-06-15
52202203050001,嘉義市私立心教育文理短期補習班,600001嘉義市西區垂楊路400號4樓1,(05)2288698,府教社字第1111504671號,2022-03-15
52202201040001,嘉義市私立Fun學趣文理短期補習班,600030嘉義市西區興業西路53號(1樓),(05)2910422,府教社字第1111500920號,2022-01-14
52202111150001,嘉義市私立磐石文理短期補習班,嘉義市西區中正路692號(1樓),(05)2276232,府教社字第1101520864號,2021-11-25
52202109180001,嘉義市私立育昇文理短期補習班,嘉義市西區中興路295號(1-2樓),0929418160,府教社字第1101517847號,2021-10-14
52202108190001,嘉義市私立蓮心瑜珈技藝短期補習班,嘉義市西區玉康路198號(1樓),0985859429,府教社字第1101516362號,2021-09-27
52202109150001,嘉義市私立無尾熊文理短期補習班,600083嘉義市西區竹圍四路70號(1-3樓),(05)2327500,府教社字第1101515986號,2021-09-17
52202108090002,嘉義市私立得勝文理短期補習班,600043嘉義市東區興美二路208號(1樓),(05)2276288,府教社字第1101513032號,2021-08-12
52202107140001,嘉義市私立澔學文理短期補習班,600027嘉義市西區重慶路226號(1樓),0955539907,府教社字第1101511530號,2021-07-21
52202106230001,嘉義市私立天欣文理技藝短期補習班,600043嘉義市東區興安里環興街67號(1-2樓)、69號(1-2樓),(05)2276588,府教社字第1101508951號,2021-06-29
52202106160001,嘉義市私立駿育文理短期補習班,600063嘉義市東區嘉北街46號(1-2樓),(05),府教社字第1101509823號,2021-06-18
52202104130001,嘉義市私立沛樂多文理技藝短期補習班,600001嘉義市西區垂楊路400號4樓之2,(05)2160330,府教社字第1101509057號,2021-06-18
52202105310001,嘉義市私立駿驜文理短期補習班,600001嘉義市西區垂楊路365號2樓,(05)2220303,府教社字第1101509150號,2021-06-08
52202105260001,嘉義市私立羅奇文理短期補習班,600022嘉義市西區培元里新榮路95號(1-2樓),(05)2345912,府教社字第1101508824號,2021-05-28
52202105260002,嘉義市私立得魚文理短期補習班,600035嘉義市東區市宅街47-1號(1樓),05-2276882,府教社字第1101508803號,2021-05-28
52202104130002,嘉義市私立亨竣文理短期補習班,600043嘉義市東區環興街53號(1~2樓),(05),府教社字第1101508811號,2021-05-28
52202012090001,嘉義市私立尚學文理短期補習班,嘉義市西區友愛路196號(1-2樓),(05)2345912/2330116,府教社字第1091521843號,2020-12-22
52202012040001,嘉義市私立薪創文理短期補習班,嘉義市西區松江一街3號(1-2樓),(05)2335625,府教社字第1091521009號,2020-12-09
52202011120001,嘉義市私立雲朵貓頭英文理技藝短期補習班,嘉義市東區民權路22號(1樓),"(05) 2786295/ 0989597887",府教社字第1091519922號,2020-11-20
52202010120001,嘉義市私立泓語文理短期補習班,嘉義市西區垂楊路400號6樓1,(05)2251850,府教社字第1091518118號,2020-10-26
52202005180001,嘉義市私立夢想樹文理短期補習班,600063嘉義市東區嘉北街66巷45號(1-2樓),(05)2725298,府教社字第1091508404　號,2020-05-28
52202004110002,嘉義市私立守璽文理技藝短期補習班,600037嘉義市東區吳鳳南路24號(1-2樓),(05)2253778,府教社字第1091506184號,2020-04-21
52202001160002,嘉義市私立精選文理短期補習班,600063嘉義市東區嘉北街12巷33號1-2樓,0912381179,府教社字第1091501088號,2020-01-22
52202001160001,嘉義市私立韓勝數學文理短期補習班,嘉義市西區垂楊路365號4樓、5樓,(05)2290285,府教社字第1091501017號,2020-01-21
52202001080001,嘉義市私立學程文理短期補習班,600041嘉義市東區小雅路515號1-2樓,(05)2756909,府教社字第1091500944號,2020-01-20
52201910170001,嘉義市私立弘育文理短期補習班,600054嘉義市西區文化路547號(1~2樓),05-2340111,府教社字第1081516773號,2019-10-22
52201910090001,嘉義市私立金鳳凰文理短期補習班,嘉義市東區忠孝路346巷58號1-2樓,0905813306,府教社字第1081516512號,2019-10-17
52201909230001,嘉義市私立賈伯斯數理教室文理技藝短期補習班,嘉義市東區康樂街10號(1-2樓),(05)2230303,府教社字第1081515175號,2019-09-25
52201908300001,嘉義市私立喜樂文理短期補習班,600082嘉義市西區德明路53號(1-2樓),(05)2328322,府教社字第1081513991號,2019-09-07
52201908160001,嘉義市私立日安人文文理短期補習班,600040嘉義市東區短竹里彌陀路296-2號(2樓),(05)2760962,府教社字第1081512707號,2019-08-20
52201908020001,嘉義市私立邁思文理短期補習班,600031嘉義市西區徐州五街123號(1-2樓),(05)2856123,府教社字第1081511997號,2019-08-02
52201907120001,嘉義市東區私立艾爾文理短期補習班,嘉義市東區興安里環興街95號(1-2樓),0935515756,府教社字第1081510712號,2019-07-12
52201907090002,嘉義市私立崇揚文理短期補習班,600009嘉義市東區垂楊路316號2樓之2,(05)2228800,"府教社字第1081510453 號",2019-07-08
52201907090001,嘉義市私立佳祐文理短期補習班,600038嘉義市東區軍輝路220號(1-3樓),(05)2303366,府教社字第1081510391號,2019-07-08
52201901170001,嘉義市私立澄果文理短期補習班,600003嘉義市西區民生北路6號2樓,05-2221175,府教社字第1081500833號,2019-01-17
52201901100001,嘉義市私立快雪時晴文理短期補習班,600001嘉義市西區垂楊路365號3樓,05-2272532,府教社字第1081500482號,2019-01-10
52201810190001,美學苑有限公司附設嘉義市私立美學苑技藝短期補習班,600053嘉義市東區忠孝路340號（2樓）,05-2713232,府教社字第1071516141號,2018-10-19
52201810110001,嘉義市私立翰林苑文理短期補習班,600029嘉義市西區劉厝路132號(1-2樓),05-2856301,府教社字第1071515668號,2018-10-11
52201808270001,學習樹文理教育有限公司附設嘉義市私立iEA文理短期補習班,600040嘉義市東區彌陀路298號(1樓),05-2772626,府教社字第1071512460號,2018-08-27
52201808030001,嘉義市私立幼勝文理短期補習班,600025嘉義市西區武昌街70號(1-2樓),05-2689959,府教社字第1071511333號,2018-08-03
52201807310001,嘉義市私立詮閎文理短期補習班,600082嘉義市西區四維路68號(1~2樓),2357738/0970868707,府教社字第1071511125號,2018-07-31
52201805040001,嘉義市私立昇學文理短期補習班,600063嘉義市東區博東路261號(1-2樓),05-2770111,府教社字第1071506554號,2018-05-04
52201803160001,嘉義市私立偉文文理短期補習班,600001嘉義市西區垂楊路400號3樓之1,05-2229090,府教社字第1071503786號,2018-03-16
52201803140001,嘉義市私立晨菓教室文理短期補習班,600084嘉義市西區德安路47號(1-2樓),05-2318815,府教社字第1071503593號,2018-03-14
52201708220001,嘉義市私立野人花園文理短期補習班,"600027 嘉義市西區重慶路84號(1樓)",05-2836616,府教社字第1061511714號,2017-08-22
52201707280001,嘉義市私立吉祥文理短期補習班,600084嘉義市西區泰山一街41號(1樓),05-2330750/0956890923,府教社字第1061510484號,2017-07-28
52201707040001,嘉義市私立三民商業文理短期補習班,600004嘉義市西區蘭井街465號4樓2,05-3209389,府教社字第1061509306號,2017-07-04
52201705020001,嘉義市私立上圓文理短期補習班,600084嘉義市西區德安路35號(1-2樓),05-2911201,府教社字第1061505852號,2017-05-02
52201702180001,嘉義市私立丞耘創藝文理技藝短期補習班,600038嘉義市東區興村街48號(1樓),05-2390910,府教社字第1061502087號,2017-02-18
52201609100001,嘉義市私立昶鴻奧林匹克文理短期補習班,600030嘉義市西區仁愛路108號(1-2樓),05-2365225,府教社字第1051513041　號,2016-09-10
52201604270001,嘉義市私立楓葉文理短期補習班,600063嘉義市東區嘉北街66巷47號(1-2樓),0938117081,府教社字第1051505991號,2016-04-27
52201604110001,嘉義市私立樂學文理短期補習班,嘉義市東區維和街34號(1樓),0955933263,府教社字第1051504965號,2016-04-11
52201602010001,嘉義市私立特神文理短期補習班,嘉義市西區玉山路210號(1-2樓),05-2363699,府教社字第1051501524號,2016-02-01
52201512150001,嘉義市私立見賢文理短期補習班,600027嘉義市西區重慶路98號(1-2樓),05-2833566,府教社字第1041518272號,2015-12-16
52201511020001,嘉義市私立思齊文理短期補習班,600063嘉義市東區嘉北街34、36號（1-2樓）,05-2233067,府教社字第1041515838號,2015-11-02
52201510240001,嘉義市私立我思我在文理短期補習班,嘉義市東區中山路107號(4樓),05-2760102,府教社字第1041515422號,2015-10-26
52201509260001,嘉義市私立曼斯特技藝短期補習班,600003嘉義市西區長榮街273之2號2樓,05-2252528,府教社字第1041513860號,2015-09-30
52201509170001,嘉義市私立耕讀文理短期補習班,嘉義市東區蘭井街23號(1樓),05-2258300,府教社字第1041513390號,2015-09-17
52201508310001,嘉義市私立夢想家技藝短期補習班,600075嘉義市西區雙竹街86號(1-2樓),05-2343311,府教社字第1041512129號,2015-08-31
52201507210001,嘉義市私立森威文理短期補習班,嘉義市西區南京路439號(1-2樓),05-2830707,府教社字第1041510185號,2015-07-21
52201507200001,嘉義市私立中華技藝短期補習班,600028嘉義市西區大聖北街63號(1-2樓),05-2852883,府教社字第1041510083號,2015-07-20
52201507100001,嘉義市私立育文文理短期補習班,600047嘉義市東區文雅街206號(1-2樓),05-2776286,府教社字第1041509719號,2015-07-10
52201506240001,嘉義市私立響赫音樂技藝短期補習班,600063嘉義市東區嘉北街50號（1-2樓）,05-2773155,府教社字第1041508763號,2015-06-24
52201501080001,嘉義市私立道禾文理短期補習班,600032嘉義市西區溫州一街27號(1樓),05-2361706,府教社字第1041500286號,2015-01-08
52201411280001,嘉義市私立牧羊文理技藝短期補習班,嘉義市東區嘉北街66巷7號(1樓),05-2719022,府教社字第1031517473號,2014-11-28
52201411070001,嘉義市私立文慧文理短期補習班,嘉義市東區芳安路402號,05-2253908,府教社字第1031516385號,2014-11-07
52201408290001,嘉義市私立雨群文理短期補習班,600030嘉義市西區漢口路3號(1-2樓),2356860/0936293459,府教社字第1031512540號,2014-08-29
52201407240001,嘉義市私立王牌捷葳文理短期補習班,嘉義市東區嘉北街12巷60號(1樓),05-2750598,府教社字第1031510482號,2014-07-24
52201405260001,嘉義市私立群毅文理短期補習班,600063嘉義市東區嘉北街12巷15號(1-2樓),(05)2769037,府教社字第1031507455號,2014-05-26
52201404280001,嘉義市私立大展文理短期補習班,600059嘉義市東區東義路13號(1-2樓),05-2753338,府教社字第1031505871號,2014-04-28
52201404010001,嘉義市私立顧嘉文理短期補習班,600032嘉義市西區溫州一街101號(1-4樓),(05)2831877,府教社字第1031504421號,2014-04-01
52201403130001,嘉義市私立優越文理短期補習班,600009嘉義市東區民國路215之1號(1-2樓),"05-2771131 / 2349259",府教社字第1031503426號,2014-03-13
52201401080001,嘉義市私立歐森文理短期補習班,600059嘉義市東區東義路13之1號1至2樓,(05)2761555,府教社字第1031500307號,2014-01-08
52201312200001,嘉義市私立廣達文理短期補習班,嘉義市蘭井街162-5號1樓,05-2781749,府教社字第1021516577號,2013-12-17
52201311270001,嘉義市私立禾家文理短期補習班,嘉義市西區重慶路230號(1-2樓),05-2368257,"府教社字第1021515633 號",2013-11-27
52201311150001,嘉義市私立翰林學院文理短期補習班,600027嘉義市西區重慶路78號(1-4樓),05-2850861,府教社字第1021515066號,2013-11-15
52201310250001,嘉義市私立藍海文理短期補習班,嘉義市西區國安三街20號(1-3樓)、國安三街24號(1-4樓),(05)2319933,府教社字第1021513965號,2013-10-25
52201310040001,嘉義市私立舒伯特文理短期補習班,600047嘉義市東區大雅路2段476號(1-2樓),05-2784212,"府教社字第1021512984 號",2013-10-04
52201309180001,嘉義市私立九華技藝短期補習班,嘉義市西區新榮路35巷19號1樓,(05)2230908,"府教社字第1021512112 號",2013-09-18
52201307190001,嘉義市私立丁丁技藝短期補習班,嘉義市西區保安二路31號(1-2樓),05-2313399,"府教社字第1021509187 號",2013-07-19
52201306240001,嘉義市私立巫博士英文短期補習班,600045嘉義市東區圓福街118巷2弄15號1樓,05-2777770,"府教社字第1021508001 號",2013-06-24
52201306050001,嘉義市私立佳大文理短期補習班,嘉義市東區垂楊路288號(1-2樓)；嘉義市東區垂楊路316號6樓1,05-2251155,"府教社字第 1021507074號",2013-06-05
52201305100001,嘉義市私立柏林技藝短期補習班,600055嘉義市西區世賢路一段605號1樓,05-2313210,"府教社字第 1021505829號",2013-05-10
52201305010002,嘉義市私立藝翔空間技藝短期補習班,600057嘉義市西區保安二路33號(1-2樓),05-2331949,"府教社字第1021505379 號",2013-05-01
52201305010001,嘉義市私立溫揚文理短期補習班,600061嘉義市東區博東路119號(1-2樓),05-2779069,"府教社字第 1021505378號",2013-05-01
52201212200001,嘉義市私立朱鷹文理短期補習班,600009嘉義市東區民國路37號(1-2樓),05-2768787,"府教社字第1011516904 號",2012-12-20
52201211160001,嘉義市私立優肯文理短期補習班,600009嘉義市東區啟明路23號(1-2樓),05-2710108,"府教社字第 1011515303號",2012-11-16
52201210090001,高點教育科技股份有限公司附設嘉義市私立高點文理短期補習班,600001嘉義市東區垂楊路400號7樓之1、7樓之2,(05)2168787,府教社字第1011513214號,2012-10-09
52201208140002,譜卡文化事業有限公司附設嘉義市私立民權技藝短期補習班,嘉義市民權路396號3樓,05-2250068,府教社字第1011510677號,2012-08-21
52201208160001,嘉義市私立施老師文理短期補習班,600080嘉義市西區大同路16號(1-2樓),0936119626,府教社字第1011510561號,2012-08-17
52201208140001,嘉義市私立非凡文理短期補習班,600083嘉義市西區國安三街30號(1-4樓),05-2332212,府教社字第1011510351號,2012-08-14
52201206050001,嘉義市私立勵自向上文理短期補習班,600031嘉義市西區徐州六街18號(1-2樓),05-2851616,"府教社字第1011507029 號",2012-06-05
52201205290001,嘉義市私立鳳梨技藝短期補習班,600026嘉義市西區興業西路94之5號(1樓),05-2281236,府教社字第1011506654號,2012-05-29
52201205220001,嘉義市私立首席創藝技藝短期補習班,600001嘉義市西區國華街18之1號(1-2樓),05-2773085,"府教社字第1011506356 號",2012-05-22
52201203280001,嘉義市私立葉子畫室技藝短期補習班,600031嘉義市西區徐州五街104號(1-2樓),0986363595,"府教社字第1011503797 號",2012-03-28
52201110120002,嘉義市私立卡儂技藝短期補習班,600055嘉義市西區八德路208號(1-2樓),05-2319369,"府教社字第1001511725 號",2011-09-27
52201109230001,嘉義市私立楊立奧林匹克文理短期補習班,600009嘉義市東區垂楊路111號3樓,05-2225278,"府教社字第 1001511567號",2011-09-23
52201107120001,志光教育科技股份有限公司附設嘉義市私立志光文理短期補習班,600007嘉義市西區中山路537號(1-4樓),05-2239595,"府教社字第 1001508142號",2011-07-11
52201106200001,嘉義市私立快樂童年技藝文理短期補習班,嘉義市西區興業西路139號2F1、2F2,05-2862677,"府教社字第 1001506943號",2011-06-10
52201104130001,嘉義市私立嘉興文理短期補習班,600027嘉義市西區重慶路102號(2樓),05-2367896,"府教社字第 1001504071號",2011-04-13
52201104110001,李揚教育股份有限公司附設嘉義市私立識學文理短期補習班,600003嘉義市西區延平街448號10樓之1、之2,05-2283990,府教社字第1001503431號,2011-03-29
52201103160001,嘉義市私立杰德文理短期補習班,600011嘉義市東區中山里18鄰維新路112號(1-4樓),05-2768199,"府教社字第 1001502866號",2011-03-16
52201103090001,嘉義市私立大能力文理短期補習班,"600030嘉義市西區仁愛路142號(2樓),600030仁愛路61號(1樓)","05-2369906 05-2830511",府教社字第1001502464號,2011-03-08
52201102230001,嘉義市私立佩珞拉技藝短期補習班,嘉義市西區民安里9鄰蘭井街358號1樓,0913812099,府教社字第1001501864號,2011-02-22
52201012140001,嘉義市私立宇宙文理技藝短期補習班,嘉義市西區友愛路999號(1-4樓),05-2331888,府教社字第0991513372號,2010-12-14
52201011080001,嘉義市私立奇鼎王文理短期補習班,600008嘉義市東區中山路213號(1-2樓),(05)2221683,"府教社字第0991511371 號",2010-10-25
52201008250001,嘉義市私立博士文理短期補習班,600014嘉義市東區新生路331號(1-2樓),05-2771800,"府教社字第0991507875 號",2010-07-29
52201007270001,嘉義市私立弘博文理短期補習班,600009嘉義市東區垂楊路280號(1-4樓),05-2227307,"府教社字第0991507525 號",2010-07-20
52201005190001,台灣立碁知識科技有限公司附設嘉義市私立立碁文理短期補習班,600006嘉義市西區國華街245號(5樓),(05)2236700,"府教社字第0991504977 號",2010-05-13
52201002110001,嘉義市私立超越美語短期補習班,嘉義市西區國華街245號7樓之14,05-2292889,"府教社字第0991501390 號",2010-02-08
52201001070001,嘉義市私立學思園文理短期補習班,嘉義市西區南京路398號(3-5樓),05-2368766,"府教社字第0991500185 號",2010-01-07
52201001110001,嘉義市私立莉莉文理短期補習班,嘉義市東區嘉北街12巷1號(1-2樓),05-2788858,"府教社字第 0991500116號",2010-01-05
52200912210001,巨匠電腦股份有限公司附設嘉義市私立巨匠文理短期補習班,嘉義市西區中山路569號(1-5樓),05-2252628,府教社字第0981509978號,2009-12-17
52200912100001,嘉義市私立立功文理短期補習班,嘉義市西區民權路479號3樓,05-2236202,"府教社字第0981509646 號",2009-12-08
52200910270001,嘉義市私立佳典文理短期補習班,嘉義市西區中興路436號(1-2樓),(05)2844667,府教社字第0981508014號,2009-10-26
52200910060003,嘉義市私立怡文文理短期補習班,嘉義市東區公明路174號(2樓),(05)2779675,府教社字第0981506147號,2009-09-14
52200907140001,嘉義市私立語揚文理短期補習班,嘉義市西區泰瑞三街50號(1樓),05-2330958,"府教社字第0981503546 號",2009-07-01
52200906260001,嘉義市私立研究生文理短期補習班,嘉義市西區永利二街26號2樓,05-2839399,"府教社字第 0981502942號",2009-06-17
52200906050002,嘉義市西區私立得分王文理短期補習班,600083嘉義市西區國安三街19號(1-2樓),05-2319160,"府教社字第0981502201 號",2009-06-01
52200902270001,嘉義市私立呂老師技藝短期補習班,嘉義市西區永安街339號(1-2樓),0932468386,"府教社字第0980046788 號",2009-02-27
52200901090002,地球村出版有限公司附設嘉義市私立環球地球村文理短期補習班,嘉義市西區中山路577號(3至4樓),"(05)2278867 / 2279967","府教社字第0970151774 號",2008-12-31
52200812290003,嘉義市私立五線譜技藝短期補習班,600035嘉義市東區市宅街34-1號1樓,(05)2227827,"府教社字第0970151394 號",2008-12-22
52200812290001,嘉義市私立汶妡文理短期補習班,600030嘉義市西區仁愛一街67號(1-2樓),05-2355545,"府教社字第0970151383 號",2008-12-22
52200901090001,嘉義市私立立德文理短期補習班,嘉義市西區自強街481號(1樓),05-2865206,府教社字第0970151112號,2008-12-12
52200810220001,嘉義市私立樺東文理短期補習班,嘉義市東區新生路629號(1-3樓),05-2755949,府教社字第0970084081號,2008-10-17
52200809120003,嘉義市東區私立保進中正文理短期補習班,嘉義市東區中山路123號3樓,05-2785534/0919258051,"府教社字第0970082812 號",2008-09-09
52200809120004,嘉義市私立聯成技藝短期補習班,嘉義市西區中正路709號(1-3樓),05-2258268,"府教社字第0970082814 號",2008-09-09
52200806190001,嘉義市私立安堡文理短期補習班,嘉義市東區興業東路316號9樓1,05-2280936,"府教社字第 0970080016號",2008-06-17
52200805150001,財團法人功學社學術獎助基金會附設嘉義市私立仁愛技藝短期補習班,嘉義市西區仁愛路371號(1-4樓),05-2238283,府教社字第0970078581號,2008-05-05
52200804280001,嘉義市私立育群文理短期補習班,600021嘉義市西區湖美一路1223號(1樓),05-2356605,"府教社字第0970078177 號",2008-04-23
52200803070001,嘉義市私立伊莎貝技藝短期補習班,嘉義市西區國安三街9號(1-4樓),(05)2326608,"府教社字第0970076501 號",2008-02-29
52200801110003,英美美語有限公司附設嘉義市私立英美文理短期補習班,嘉義市西區中山路498號(2-4樓),05-2225577,"府教社字第0970075314 號",2008-01-10
52200712100001,嘉義市私立童心園文理短期補習班,嘉義市西區成功街12號(1-2樓),(05)2229639,"府教社字第0960142429 號",2007-12-06
52200709170001,嘉義市私立新古典技藝短期補習班,嘉義市東區立仁路50號(1-2樓),(05)2239063,"府教社字第0960080178 號",2007-09-17
52200708280001,嘉義市私立多加文理短期補習班,嘉義市東區維新路285號(1-2樓),05-2781781,"府教社字第0960079505 號",2007-08-28
52200707040001,嘉義市私立上捷文理短期補習班,600029嘉義市西區大利街62號(1-3樓)、大利街66號(1-3樓),05-2863217,"府教社字第0960078084 號",2007-06-29
52200705300002,嘉義市私立美利肯文理短期補習班,嘉義市東區台林街60號(1-2樓),05-2762936,"府教社字第0960076800 號",2007-05-22
52200705070001,嘉義市私立蘭德文理短期補習班,600036嘉義市東區崇文街143號3樓1.2.3,05-2258820,"府教社字第0960076187 號",2007-05-01
52200705020002,嘉義市私立領袖文理短期補習班,600022嘉義市西區成功街21號1-3樓、600022成功街71號1-2樓,05-2258858,"府教社字第0960076149 號",2007-04-30
52200703280001,嘉義市私立環境文理短期補習班,600025嘉義市西區車店里蘭州三街98號(1-2樓),05-2360758,府教社字第0960075171號,2007-03-26
52200703210002,嘉義市私立高平文理短期補習班,600019嘉義市西區南京路126巷1號(1-2樓),05-2351989,"府教社字第0960074986 號",2007-03-19
52200701090002,嘉義市私立宏黌文理短期補習班,600003嘉義市西區延平街448號5樓之1,05-2229189,"府教社字第0960073167 號",2007-01-08
52200701090001,嘉義市私立伯睿特文理短期補習班,600062嘉義市東區義教街607號(1-2樓),05-2775789,"府教社字第0950141103 號",2006-12-27
52200612110003,嘉義市私立柯林文理短期補習班,600032嘉義市西區溫州一街113-1號(1-2樓),05-2365450,"府教社字第0950076983 號",2006-10-25
52200609260001,嘉義市私立仕程文理短期補習班,嘉義市東區維新路188號(1-2樓),05-2780211,"府教社字第 0950076050號",2006-09-20
52200609260002,嘉義市私立果凍魚文理短期補習班,嘉義市東區市宅街24之1號1樓,(05)2221335,"府教社字第095076051 號",2006-09-20
52200609260003,嘉義市私立育安文理短期補習班,嘉義市東區興安街20之1號(1-2樓),05-2238104,"府教社字第0950076052 號",2006-09-20
52200610280003,嘉義市私立建華文理短期補習班,600001嘉義市東區垂楊路400號9樓1,(05)2241603,府教社字第0950075592號,2006-09-05
52200608070001,嘉義市私立嘉大文理短期補習班,600063嘉義市東區嘉南街5之5號(1-2樓),(05)2771218,"府教社字第0950074455 號",2006-07-18
52200606220002,嘉義市私立至德菁英文理短期補習班,600027嘉義市西區重慶路38號(1~2樓),05-2865558,府教社字第0950073872號,2006-06-20
52200606270001,嘉義市私立資優生文理短期補習班,600032嘉義市東區大業街106巷60號(1-3樓),05-2259848,"府教社字第 0950073780號",2006-06-16
52200606150001,嘉義市私立必勝文理短期補習班,600080嘉義市西區大同路32號(1-2樓),(05)2844623,府教社字第0950073359號,2006-06-02
52200606150003,嘉義市私立川升文理短期補習班,600022嘉義市西區永安街341號(1-2樓),05-2288995,"府教社字第0950073311 號",2006-06-01
52200606070001,嘉義市私立尚育文理短期補習班,600063嘉義市東區嘉北街26號(1-2樓),05-2781656,"府教社字第0950073197 號",2006-06-01
52200605080011,嘉義市私立君唐文理短期補習班,嘉義市西區保安里國安三街28號(1-3樓),(05)2330288,府教社字第0950072371號,2006-05-03
52200605090001,嘉義市私立正德文理短期補習班,嘉義市東區林森東路760號(1-3樓),(05)2776873,府教社字第0950072403號,2006-05-02
52200605080009,嘉義市私立巴洛克技藝文理短期補習班,嘉義市西區龍江街144號(1-4樓),05-2330014,府教社字第0950072334號,2006-04-27
52200605080005,嘉義市私立維尼熊文理技藝短期補習班,嘉義市西區興業西路94-2號(1-2樓),05-2230902,府教社字第0950071702號,2006-04-06
52200605080003,嘉義市私立志達文理短期補習班,600030嘉義市西區廣州街213號(1-3樓),(05)2843770,"府教社字第0950071756 號",2006-04-06
52200605080004,嘉義市私立亞斯頓文理短期補習班,600071嘉義市西區友和路90號(1-3樓),05-2335866,"府教社字第0950071676 號",2006-04-04
52200602200001,嘉義市私立愛兒彌文理短期補習班,600059嘉義市東區義教東路52號1樓,05-2765575,"府教社字第0950069924 號",2006-01-19
52200602090002,嘉義市私立亞特文理技藝短期補習班,嘉義市東區新生路726號(1-3樓),05-2719620,"府教社字第0950069904 號",2006-01-18
52200601160005,私立簡恩文理短期補習班,600031嘉義市西區徐州六街46號(1樓),(05)2851153,"府教社字第0950069507 號",2006-01-02
52200601160003,台灣知識庫股份有限公司附設嘉義市私立數位學堂文理短期補習班,嘉義市垂楊路576號(2-3樓),(05)2290125,府教社字第0940109026號,2005-11-28
52200509120001,嘉義市私立佳興文理短期補習班,600063嘉義市東區嘉北街104號(1-3樓),05-2762667,"府教社字第0940110358 號",2005-09-05
52200509210001,嘉義市私立艾德爾文理短期補習班,600011嘉義市東區延平街140之1號5樓1,05-2283166,"府教社字第 0940110218號",2005-08-30
52200507190001,嘉義市私立貝萊登文理短期補習班,600061嘉義市東區林森東路541號,(05)2752988,"府教社字第0940108274 號",2005-06-29
52200506100001,嘉義市私立全方位文理短期補習班,嘉義市東區吳鳳南路481號(1-2樓)、483號(1-2樓),05-2236356,府教社字第0940107878號,2005-06-10
52200506070005,嘉義市私立儒林文理短期補習班,600003嘉義市東區延平街448號11樓之1、2,05-2169786,府教社字第0940107740號,2005-06-07
