代號,補習班,班址,電話,立案文號,立案日期
36202009240001,新竹縣私立上恩文理短期補習班,關西鎮北平路88號1-2樓,(03)5870076,府教社字第1093717740號,2020-09-18
36202009090001,新竹縣私立小熊文理短期補習班,寶山鄉寶新路一段128號1樓,0920030805,府教社字第1093717217號,2020-09-08
36202009070001,新竹縣私立澄果文理短期補習班,竹東鎮中興路三段97號2樓,(03)5830095,府教社字第1093717115號,2020-09-03
36202008100001,新竹縣私立詠齡文理技藝短期補習班,竹北市勝利十一路137號3樓,(03)6676007,府教社字第1093716357號,2020-08-06
36202007290001,極上教育諮詢股份有限公司附設新竹縣私立極上塾成功文理短期補習班,竹北市成功八路32號1樓夾層、成功八路36號1樓夾層,(03)6676572,府教社字第1093715803號,2020-07-23
36202006300001,新竹縣私立艾葳教育文理短期補習班,竹北市勝利十二街195號1樓及夾層,(03)6682189,府教社字第1093715208號,2020-06-29
36202006110004,新竹縣私立千虹文理技藝短期補習班,竹北市勝利十二街286號2-3樓,(03)5110231,府教社字第1093714687號,2020-06-11
36202006110003,舞藝學文創有限公司附設新竹縣私立舞藝學竹北技藝短期補習班,竹北市光明九路38號1-2樓,(03)5588562,府教社字第1093714588號,2020-06-10
36202006110002,新竹縣私立綠光科學教室文理短期補習班,竹北市嘉豐七街10號1-2樓,"03 553 5383",府教社字第1093714045號,2020-06-08
36202006110001,新竹縣私立安妮文理短期補習班,竹北市文化街94號1樓,(03)5552351,府教社字第1093714013號,2020-06-02
36202004280001,新竹縣私立惠歆音樂社才藝短期補習班,竹北市民權街17巷9號1-2樓,(03)5519688,府教社字第1093713610號,2020-05-04
36202004090001,新竹縣私立朵瑞絲文理短期補習班,新竹縣竹北市莊敬六街246號1-2樓,0916858361,府教社字第1093713187號,2020-04-14
36202005010001,新竹縣私立六佳英語短期補習班,竹北市嘉豐五路一段166號1-2樓,(03)6670666,府教社字第1093713135號,2020-04-13
36202004130003,富錦文教股份有限公司附設新竹縣私立富錦文理短期補習班,竹東鎮中山路30號1-2樓,(03)5963111,府教社字第1093713075號,2020-04-09
36202004130001,新竹縣私立開心文理短期補習班,竹北市勝利二路128號2樓,0920385638,府教社字第1093713026號,2020-04-09
36202004130002,新竹縣私立智冠文理短期補習班,竹北市中正西路332號2樓,(03)5553037,府教社字第1093713072號,2020-04-09
36202004080002,新竹縣私立小原田音樂才藝短期補習班,竹北市勝利五路45號1樓及夾層,(03)6586852,府教社字第1093712958號,2020-04-08
36202004080001,新竹縣私立達文西文理短期補習班,竹北市勝利十街58號1-3樓,(03)6587928,府教社字第1093712816號,2020-03-31
36202003310001,新竹縣私立瀚鐸文理短期補習班,竹北市復興三路1段157號3~4樓,(03)6576607,府教社字第1093712805號,2020-03-31
36202003120002,新竹縣私立藝向技藝短期補習班,竹北市自強五路141號1樓及夾層,0912415073,府教社字第1093711589號,2020-03-10
36202003120001,新竹縣私立喬艾文理短期補習班,竹北市六家五路二段188號1樓,0920168861,府教社字第1093711853號,2020-03-04
36202003110001,極上教育諮詢股份有限公司附設新竹縣私立東拓文理短期補習班,竹北市嘉豐七街145號6樓,(03)6684366,府教社字第1093711363號,2020-02-18
36202003100001,新竹縣私立勁權文教事業有限公司附設新竹縣私立勁權文理短期補習班,"新竹縣竹北市成功九街91號1-2 樓",(03)6578365,府教社字第1093711333號,2020-02-17
36202003100002,新竹縣私立勁棋文教事業有限公司附設新竹縣私立勁棋文理短期補習班,新竹縣竹北市嘉豐七街147號1樓,(03)5506363,府教社字第1093711314號,2020-02-17
36202002030002,新竹縣私立部落森數位文創有限公司附設新竹縣私立新北聯文教文理短期補習班,新竹縣竹北市復興三路一段157號2樓,(03)6685780,府教社字第1083722386號,2019-12-25
36202002030003,新竹縣私立黃羽文理短期補習班,新竹縣竹北市莊敬六街167號1樓,03-6581881,府教社字第1083722382號,2019-12-25
36201912180001,新竹縣私立句欣音樂短期補習班,"竹北市光明九路150巷5號1- 2樓","(03)552 0141",府教社字第1083722106號,2019-12-16
36202002030001,新竹縣私立孜縈英文短期補習班,新竹縣竹北市文興路195號1樓及夾層,(03)5500887,府教社字第1083721834號,2019-12-10
36201910250001,翻轉文化有限公司附設新竹縣私立翻轉美語短期補習班,竹北市隘口一街11號1樓及夾層,0912781821,府教社字第1083720199號,2019-10-24
36201910180001,史丹佛文教事業股份有限公司附設新竹縣私立史丹佛文理短期補習班,竹北市十興一街8號1樓,(03)5507000,府教社字第1083719724號,2019-10-14
36201910170002,新竹縣私立親兒園文理短期補習班,湖口鄉達生二街165號1-2樓,0910292740,府教社字第1083719729號,2019-10-14
36201911010001,新竹縣私立升傑文理短期補習班,竹北市華興街248號1-3樓,(03)5552836,府教社字第1083719711號,2019-10-14
36201910170001,新竹縣私立上靖文理短期補習班,新竹縣竹北市四維街106號1樓,(03)5536239,府教社字第1083719086號,2019-09-24
36202002120001,新竹縣私立王浩文理短期補習班,湖口鄉新湖路37號1-2樓,(03)5996007,府教社字第1083719078號,2019-09-24
36201909200001,新竹縣私立益程文理短期補習班,竹東鎮莊敬路78號2樓,(03)5960088,府教社字第1083718403號,2019-09-09
36201909120001,新竹縣私立捷昇文理短期補習班,竹北市仁孝街51號2-4樓,(03)5516617,府教社字第1083718119號,2019-08-30
36201908290002,新竹縣私立牛津文理短期補習班,新豐鄉建興路二段792巷1號1-3樓,(03)5599906,府教社字第1083717704號,2019-08-21
36201908130001,新竹縣私立諾亞文理短期補習班,竹北市勝利二路73號1-2樓,036673783,府教社字第1083717176號,2019-08-06
36201911150001,新竹縣私立卓越文理短期補習班新社分班,竹北市國興街36-1號1-2樓,(03)5510137,府教社字第1083717175號,2019-08-02
36201907030001,新竹縣私立登峰文理短期補習班,湖口鄉達生八街2號2-3樓,(03)5905678,府教社字第1083715823號,2019-06-26
36201907080001,新竹縣私立竹林私塾文理短期補習班,竹北市新光街25號2樓,(03)5553650,府教社字第1083715735號,2019-06-20
36201906210001,巨瀚教育事業股份有限公司附設新竹縣私立育德文理短期補習班,"竹北市嘉豐六路一段116號 1樓、復興六路65號2樓",(03)6670199,府教社字第1083715468號,2019-06-20
36201906110001,新竹縣私立竹辰文理技藝短期補習班,新竹縣竹北市嘉豐南路二段67號1-3樓,(03)6688438,府教社字第1083715301號,2019-06-11
36201906110002,新竹縣私立新向文理短期補習班,新豐鄉建興路二段804號1-2樓,(03)5595358,府教社字第1083715152號,2019-06-10
36201905290001,新竹縣私立藝家北畫社文理技藝短期補習班,竹北市華興街164號1-2樓,(03)5519082,府教社字第1083714944號,2019-05-28
36201904180001,爾思有限公司附設新竹縣私立爾思文理短期補習班,竹北市勝利十一路67號3樓,0921415083,府教社字第1083713520號,2019-04-17
36201904090001,新竹縣私立欣法文理短期補習班,竹北市嘉豐七街149號1~2樓,(03)6683385,府教社字第1083713074號,2019-04-09
36201904090002,新竹縣私立快樂轉圈圈技藝短期補習班,竹北市文化街213號2~3樓,(03)5520222,府教社字第1083713146號,2019-04-09
36201904110003,新竹縣私立學勝文理短期補習班,湖口鄉中正路二段202號1-2樓,03-5990179,府教社字第1083713007號,2019-04-08
36201904110002,新竹縣私立展翅文理短期補習班,寶山鄉三峰路二段619號1-2樓,(03)5202810,府教社字第1083713005號,2019-04-03
36201903120001,新竹縣私立新創造文理短期補習班,竹東鎮民德路148號4樓,035102093,府教社字第1083712072號,2019-03-07
36201902230001,新竹縣私立昇格文理短期補習班,竹北市成功九街93號1-2樓,(03)6577702,府教社字第1083711401號,2019-02-18
36201901140001,新竹縣私立趙老師書法教室技藝短期補習班,竹北市華興街167號1-2樓,(03)5551166,府教社字第1083710284號,2019-01-11
36201901040001,新竹縣私立樂智文理短期補習班,竹北市三民路160號1-2樓,03-5514857,府教社字第1083710091號,2019-01-04
36201901110001,星研國際有限公司附設新竹縣私立星苗國際美語短期補習班,竹北市福興路669號1樓,(03)6672692,府教社字第1073723268號,2018-12-28
36201812040001,敲敲國際文教有限公司附設新竹縣私立敲敲美語短期補習班,竹北市嘉豐七街139號2樓,0912781821,府教社字第1073721935號,2018-11-30
36201811190001,雲門國際事業股份有限公司附設新竹縣私立竹北舞蹈短期補習班,竹北市文興路201號3樓,(03)6688515,府教社字第1073721875號,2018-11-29
36201811150001,道禾國際文化事業股份有限公司附設新竹縣私立道禾文理技藝短期補習班,竹北市文興路207號3、4樓,(03)6688669,府教社字第1073721191號,2018-11-12
36201810290001,新竹縣私立禾芸教育文理短期補習班,竹北市勝利十一路139號1樓,(03)6676886,府教社字第1073720832號,2018-10-26
36201810080001,新竹縣私立樂揚文理短期補習班,竹北市新溪街2號1樓,(03)6567686,府教社字第1070174983號,2018-10-03
36201810050001,新竹縣私立東昇文理短期補習班,"新竹縣竹北市嘉豐七街145號7樓、新竹縣 竹北市嘉豐七街139號7樓",(03)6688322,府教社字第1070178449號,2018-09-26
36201809120001,新竹縣私立揚睿多元文理短期補習班,竹東鎮大同路87號2樓,(03)5956947,府教社字第1070172065號,2018-09-11
36201808240002,新竹縣私立靖洋文理短期補習班,竹北市十興路一段373號1樓,(03)5500249,府教社字第1070157254號,2018-08-10
36201808240003,勁成文教事業有限公司附設新竹縣私立勁明文理短期補習班,竹北市三民路168號1-2樓,(03)5515523,府教社字第1070157315號,2018-08-10
36201808240001,新竹縣私立小花文理短期補習班,竹東鎮莊敬路112號1-2樓,(03)5941111,府教社字第1070151458號,2018-08-01
36201807310001,新竹縣私立安妮卡文理短期補習班,竹北市嘉興路84-1號1-3樓,0936537533,府教社字第1070094254號,2018-07-26
36201807060002,新竹縣私立英翰文理短期補習班,竹北市嘉豐一街169號1-3樓,(03)6688356,府教社字第1070087857號,2018-07-07
36201806100001,新竹縣私立波特文理短期補習班民族分班,湖口鄉民族街221號1至3樓,03-5902726,府教社字第1070066231號,2018-06-10
36201806100002,新竹縣私立育昇文理短期補習班,竹東鎮長春路一段177號1~2樓,(03)5961556,府教社字第1070070989號,2018-06-04
36201806100003,新竹縣私立知青文理短期補習班,竹北市文興路一段212號1-2樓,0912217247,府教社字第1070073061號,2018-06-04
36200904020003,新竹縣私立小博士科學才藝文理短期補習班,竹北市莊敬北路148號1樓及夾層,(03)6683333,"府教社字第 1070055090號",2018-05-01
36201803290002,新竹縣私立曉學堂文理短期補習班,竹北市環北路一段73、75號,(03)5527688,府教社字第1070039956號,2018-03-29
36201803290003,新竹縣私立凱荻文理短期補習班,竹北市自強三路77號1至2樓,(03)5509692,府授教終字第1131200062號,2018-03-29
36201803290001,新竹縣私立小小的美術才藝短期補習班,新竹縣竹北市自強三路75號1-2樓,(03)6675447,府教社字第1070040335號,2018-03-28
36201803200001,新竹縣私立哲人文理短期補習班,竹北市隘口二路45號2樓,(03)5500542,府教社字第1070035064號,2018-03-13
36201803130001,小小科學家教育事業股份有限公司附設新竹縣私立育仁文理短期補習班,新竹縣竹北市復興三路一段193號、195號1樓,(03)6670199,府教社字第1070033618號,2018-03-12
36201803010001,睿勝文教股份有限公司附設新竹縣私立哇寶STEAM教育科學文理短期補習班,竹北市文興路二段100號3樓,(03)6676882,府教社字第1070029288號,2018-03-02
36201804060001,新竹縣私立日光城堡文理短期補習班,竹北市文興路二段30號3至4樓,(03)6579993,府教社字第1070029069號,2018-02-27
