地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
嘉義市政府,嘉義市私立欣佳技藝短期補習班,k103,a2366215_b@yahoo.com.tw,商類：珠算、心算、會計,嘉義市溫州一街97號(1-2樓),2002-05-28
嘉義市政府,嘉義市私立禾家文理短期補習班,,,文理類,嘉義市重慶路230號(1-2樓),2013-11-27
嘉義市政府,嘉義市私立博碩文理短期補習班,b143,,外語類,嘉義市北社尾路219號(1-2樓),1998-02-04
嘉義市政府,志光教育科技股份有限公司附設嘉義市私立金志光文理短期補習班,,,文理類,嘉義市中山路469號(2樓),2021-03-22
嘉義市政府,600056嘉義市私立中樺文理技藝短期補習班,b107,q2328889@yahoo.com.tw,文理類,嘉義市國華新村215號,1990-03-30
嘉義市政府,嘉義市私立卡儂技藝短期補習班,,,音樂、舞蹈類,600055嘉義市八德路208號(1-2樓),2011-09-27
嘉義市政府,嘉義市私立速博文理短期補習班,,,文理類,嘉義市垂楊路45號6樓,2004-04-08
嘉義市政府,嘉義市私立麗嚴文理短期補習班,,mh5858@yahoo.com.tw,文理類,600063嘉義市嘉北街66巷47號(1-2樓),2021-03-09
嘉義市政府,嘉義市私立達人文理短期補習班,a135,lighterlaura5485@yahoo.com.tw,文理類,600057嘉義市友愛路825號3-5樓、600057嘉義市龍江街134號1-5樓,1997-08-22
嘉義市政府,嘉義市私立晨菓教室文理短期補習班,,chenkuoclassroom@gmail.com,文理類,600084嘉義市西區德安路47號(1-2樓),2018-03-14
嘉義市政府,嘉義市私立響赫音樂技藝短期補習班,,loveguitar2002@msn.com,音樂、舞蹈類,600063嘉義市嘉北街50號（1-2樓）,2015-06-24
嘉義市政府,嘉義市私立翰林苑文理短期補習班,,uws.tw10@gmail.com,文理類,600029嘉義市劉厝路132號(1-2樓),2018-10-11
嘉義市政府,嘉義市私立語揚文理短期補習班,,clark00772001@gmail..com.tw,外語類,嘉義市泰瑞三街50號(1樓),2009-07-01
嘉義市政府,嘉義市私立森威文理短期補習班,,sunwaymultiedu@gmail.com,文理類,嘉義市南京路439號(1-2樓),2015-07-21
嘉義市政府,嘉義市私立牧羊文理短期補習班,,1111@gmail.com,文理類,600063嘉義市嘉北街66巷7號(1樓),2014-11-28
嘉義市政府,嘉義市私立珠學社文理短期補習班,k112,jucoder@gmail.com,文理類,600030嘉義市杭州四街6號(1-2樓),1999-05-28
嘉義市政府,嘉義市私立巴洛克技藝文理短期補習班,,cyc610720@yahoo.com.tw,外語類,600057嘉義市西區龍江街144號(1-4樓),2006-04-27
嘉義市政府,嘉義市私立冠語文理短期補習班,,adyingchild@gmail.com,文理類,600032嘉義市東區大業街184巷19弄20號(1-2樓),2002-07-26
嘉義市政府,嘉義市私立澄果文理短期補習班,,utopianenglish2018@gmail.com,文理類,600003嘉義市民生北路6號2樓,2019-01-17
嘉義市政府,嘉義市私立大能力文理短期補習班,,enjoy2769@gmail.com,外語類,"600030嘉義市西區仁愛路142號(2樓),600030仁愛路61號(1樓)",2011-03-08
嘉義市政府,嘉義市私立菁華文理短期補習班,,weiren0321@yahoo.com.tw,文理類,嘉義市台林街98之1號(1-2樓),2003-05-27
嘉義市政府,嘉義市私立愛迪生文理短期補習班,b170,,外語類,嘉義市國安二街46號(1-3樓),2000-02-21
嘉義市政府,嘉義市私立泓語文理短期補習班,,,文理類,嘉義市垂楊路400號6樓1,2020-10-26
嘉義市政府,嘉義市私立泓嘉文理短期補習班,,,文理類,嘉義市仁愛路1號(2樓),2020-10-21
嘉義市政府,嘉義市私立巫博士英文短期補習班,,,外語類,600045嘉義市圓福街118巷2弄15號1樓,2013-06-24
嘉義市政府,嘉義市私立新園文理短期補習班,,"newgarden2714321@yahoo.com.tw ",外語類,600041嘉義市小雅路419之1號(2樓),2003-09-17
嘉義市政府,嘉義市私立佩珞拉技藝短期補習班,,,美容、美髮理髮類,嘉義市西區民安里9鄰蘭井街358號1樓,2011-02-22
嘉義市政府,嘉義市私立優佳文理短期補習班,,mosanasacp@gmail.com,文理類,600084嘉義市德安路37號(1-3樓)、德安路39號(1-2樓),2003-09-09
嘉義市政府,嘉義市私立中興文理短期補習班,a102,s3101289@yahoo.com.tw,文理類,嘉義市西區民權路481號(1-3樓)、479號(1-2樓),1980-08-18
嘉義市政府,嘉義市私立快雪時晴文理短期補習班,,s919349@gmail.com,文理類,600001嘉義市西區垂楊路365號3樓,2019-01-10
嘉義市政府,嘉義市私立立文文理短期補習班,,Lee0932978294@yahoo.com,文理類,嘉義市中正路101號1樓,2003-09-17
嘉義市政府,嘉義市私立群毅文理短期補習班,,chunyiwenli@gmail.com,文理類,600063嘉義市嘉北街12巷15號(1-2樓),2014-05-26
嘉義市政府,嘉義市私立亞斯頓文理短期補習班,,mcdyess@gmail.com,文理類,600071嘉義市西區友和路90號(1-3樓),2006-04-04
嘉義市政府,嘉義市私立上捷文理短期補習班,,viplin.fiona@msa.hinet.net,文理類,600029嘉義市大利街62號(1-3樓)、600029大利街66號(1-3樓),2007-06-29
嘉義市政府,嘉義市私立貝萊登文理短期補習班,,sht80268@gmail.com,文理類,600061嘉義市東區林森東路541號,2005-06-29
嘉義市政府,嘉義市私立環境文理短期補習班,,cgf0108@yahoo.com,文理類,600025嘉義市西區車店里蘭州三街98號1-2樓,2007-03-26
嘉義市政府,嘉義市私立日安人文文理短期補習班,,oms9996@yahoo.com.tw,文理類,600040嘉義市東區短竹里彌陀路296-2號(2樓),2019-08-20
嘉義市政府,私立耕讀文理短期補習班,,sawk3233@gmail.com,文理類,600012嘉義市蘭井街23號(1樓),2015-09-17
嘉義市政府,嘉義市私立高平文理短期補習班,,semichiayi@gmail.com,外語類,600019嘉義市西區南京路126巷1號(1-2樓),2007-03-19
嘉義市政府,嘉義市私立仕程文理短期補習班,,q198012@gmail.com,文理類,嘉義市東區維新路188號(1-2樓),2006-09-20
嘉義市政府,嘉義市私立貝斯特文理短期補習班,,best571479@yahoo.com.tw,外語類,600063嘉義市東區嘉北街66巷8號(1-2樓)、60號(1樓),2005-01-03
嘉義市政府,私立道爾敦語文短期補習班,,daltonschool403@gmail.com,外語類,600027嘉義市世賢路三段403號(3-4樓),2005-05-04
嘉義市政府,嘉義市私立賈伯斯數理教室文理短期補習班,,hwjnctucsie92@gmail.com,文理類,嘉義市東區康樂街10號(1-2樓),2019-09-25
嘉義市政府,嘉義市私立必勝文理短期補習班,,,文理類,600080嘉義市西區大同路32號(1-2樓),2006-06-02
嘉義市政府,嘉義市私立道成文理短期補習班,a101,taocheng_lee@yahoo.com.tw,文理類,"嘉義市西區國華街210號(3-5樓) ",1965-03-19
嘉義市政府,大東海國際書局有限公司附設嘉義市私立大東海文理短期補習班,c102,,法政類,嘉義市林森西路560號(1-3樓),1999-08-17
嘉義市政府,嘉義市私立中美技藝短期補習班,h101,yang120385222@yahoo.com.tw,美容、美髮理髮類,嘉義市中山路172號,1957-06-01
嘉義市政府,嘉義市私立藍海文理短期補習班,,ruby.lu2118@gmail.com,文理類,600083嘉義市國安三街20號(1-3樓)、國安三街24號(1-4樓),2013-10-25
嘉義市政府,嘉義市私立嘉音文理短期補習班,b164,mimi787858@gmail.com,外語類,600016嘉義市東區吳鳳北路13號(1-2樓),1999-10-20
嘉義市政府,中國青年救國團附設嘉義市私立忠孝文理技藝短期補習班,b131,cyctc@cyc.tw,外語類,嘉義市東區忠孝路307號2樓,1997-04-03
嘉義市政府,嘉義市私立東吳工家附設文理短期補習班,a107,"aouru@dwvs,ct,edy,tw",外語類,嘉義市宣信街252號,1993-01-27
嘉義市政府,嘉義市私立勵自向上文理短期補習班,,,文理類,嘉義市徐州六街18號(1-2樓),2012-06-05
嘉義市政府,嘉義市私立樺東文理短期補習班,,teacher02002@yahoo.co.tw,文理類,嘉義市東區新生路629號(1-3樓),2008-10-17
嘉義市政府,嘉義市私立呂老師技藝短期補習班,,helen0932468386@gmail.com,音樂、舞蹈類,嘉義市西區永安街339號(1-2樓),2009-02-27
嘉義市政府,嘉義市私立研究生文理短期補習班,,Candy590919@yahoo.com.tw,外語類,嘉義市西區永利二街26號2樓,2009-06-17
嘉義市政府,嘉義市私立夢想家技藝短期補習班,,chueiyang@kidsmusic.com.tw,音樂、舞蹈類,600075嘉義市西區雙竹街86號(1-2樓),2015-08-31
嘉義市政府,嘉義市私立金鳳凰文理短期補習班,,gphoenix58@yahoo.com,文理類,嘉義市東區忠孝路346巷58號1-2樓,2019-10-17
嘉義市政府,嘉義市私立尚學文理短期補習班,,,文理類,嘉義市友愛路196號(1-2樓),2020-12-22
嘉義市政府,嘉義市私立達爾文文理短期補習班,a109,wenbao0528@gmail.com,文理類,"嘉義市成仁街58號1樓、延平街156 之3號3樓",1993-06-25
嘉義市政府,嘉義市私立奧林匹克文理短期補習班,,hs9966@gmail.com,文理類,嘉義市新生路283號2樓2,2003-03-18
嘉義市政府,嘉義市私立王牌捷葳文理短期補習班,,sisalexis@yahoo.com.tw,外語類,嘉義市嘉北街12巷60號(1樓),2014-07-24
嘉義市政府,嘉義市私立超強文理短期補習班,b153,shenycaren@yahoo.com.tw,文理類,嘉義市西區錦州二街19號(1-3樓),1999-03-10
嘉義市政府,嘉義市私立教之道文理短期補習班,b175,ttnobosibn@gmail.com,文理類,嘉義市西區遠東街126號(1-4樓)、128號(4樓),2000-05-23
嘉義市政府,嘉義市私立楊立奧林匹克文理短期補習班,,frog6060@gmail.com,文理類,600009嘉義市垂楊路111號3樓,2011-09-23
嘉義市政府,嘉義市私立鳳梨技藝短期補習班,,wellsing11@gmail.com,美術、書法、攝影、美工設計、圍棋類,600026嘉義市興業西路94之5號(1樓),2012-05-29
嘉義市政府,嘉義市私立施老師文理短期補習班,,hahaha1031@gmail.com,文理類,600080嘉義市大同路16號(1-2樓),2012-08-17
嘉義市政府,嘉義市私立哥倫比亞文理短期補習班,b178,columbia240333@gmail.com,外語類,600026嘉義市東區興業東路240號(1-4樓),2000-07-24
嘉義市政府,嘉義市私立薪創文理短期補習班,,,文理類,嘉義市松江一街3號(1-2樓),2020-12-09
嘉義市政府,嘉義市私立雲朵貓頭英文理技藝短期補習班,,,文理類,嘉義市民權路22號(1樓),2020-11-20
嘉義市政府,嘉義市私立快樂童年技藝短期補習班,,,音樂、舞蹈類,嘉義市興業西路139號2F1、2F2,2011-06-10
嘉義市政府,嘉義市私立ABC文理短期補習班,b166,abc.kidschool@gmail.com,外語類,600047嘉義市大雅路二段416號(2-3樓),1999-12-10
嘉義市政府,嘉義市私立柯林文理短期補習班,,,文理類,"600032嘉義市西區溫州一街113-1號(1-2樓) ",2006-10-25
嘉義市政府,嘉義市私立橡樹子文理短期補習班,,oakart1982@gmail.com,外語類,600055嘉義市海口寮路119號(2樓),2003-05-08
嘉義市政府,嘉義市私立全美文理短期補習班,,forplusenglish@gmail.com,文理類,600001嘉義市興中街6-2號（1-4樓）,2016-02-19
嘉義市政府,嘉義市私立三民商業文理短期補習班,,enjoylife0800@gmail.com,文理類,600004嘉義市西區蘭井街465號4樓2,2017-07-04
嘉義市政府,嘉義市私立摩登文理短期補習班,b132,moderntina56@gmail.com,外語類,600032嘉義市溫州一街113之2號(1-3樓),1997-05-26
嘉義市政府,嘉義市私立又又文理短期補習班,,atomy890123@gmail.com,文理類,嘉義市竹圍四路90之2號1樓,2008-01-10
嘉義市政府,嘉義市私立雨群文理短期補習班,,,文理類,600030嘉義市漢口路3號(1-2樓),2014-08-29
嘉義市政府,嘉義市私立世界文理短期補習班,b104,,外語類,600009嘉義市民國路219號(1-3樓),1985-06-14
嘉義市政府,嘉義市私立多加文理短期補習班,,kenny196853@gmail.com,文理類,嘉義市東區維新路285號(1-2樓),2007-08-28
嘉義市政府,嘉義市私立全方位文理短期補習班,,0201joanna@gmail.com,文理類,600037嘉義市東區吳鳳南路483號(1-2樓),2005-06-10
嘉義市政府,嘉義市私立立功文理短期補習班,,,文理類,嘉義市民權路479號3樓,2009-12-08
嘉義市政府,嘉義市私立未來工場文理技藝短期補習班,,,文理類,嘉義市西區保安二路93號(1、2樓),2020-08-17
嘉義市政府,嘉義市私立聖恩文理短期補習班,b106,,外語類,600023嘉義市新民路619號(1-2樓),1987-06-15
嘉義市政府,嘉義市私立正昇文理短期補習班,a143,,文理類,嘉義市民生南路55巷2號3樓1,1998-02-04
嘉義市政府,嘉義市私立川升文理短期補習班,,,文理類,600022嘉義市西區永安街341號(1-2樓),2006-06-01
嘉義市政府,財團法人台灣聖公會附設嘉義市私立聖彼得文理短期補習班,,spk2272653@gmail.com,外語類,600012嘉義市康樂街47號(4樓),2003-02-20
嘉義市政府,嘉義市私立學程文理短期補習班,,,文理類,600041嘉義市東區小雅路515號1-2樓,2020-01-20
嘉義市政府,嘉義市私立舒伯特文理短期補習班,,schubert476@yahoo.com.tw,文理類,600047嘉義市東區大雅路2段476號(1-2樓),2013-10-04
嘉義市政府,嘉義市私立遠見文理短期補習班,,angela10248@gmail.com,文理類,600011嘉義市東區延平街147號(1-4樓),2010-03-08
嘉義市政府,嘉義市私立見賢文理短期補習班,,s3101289@yahoo.com.tw,文理類,600027嘉義市重慶路98號(1-2樓),2015-12-16
嘉義市政府,嘉義市私立詮閎文理短期補習班,,god10028@kimo.com,文理類,600082嘉義市四維路68號(1樓),2018-07-31
嘉義市政府,嘉義市私立丞耘創藝文理技藝短期補習班,,,文理類,600038嘉義市東區興村街48號(1樓),2017-02-18
嘉義市政府,嘉義市私立特神文理短期補習班,,a0921212212@gmail.com,文理類,嘉義市玉山路210號(1-2樓),2016-02-01
嘉義市政府,嘉義市私立顧群文理短期補習班,a150,jac032026@yahoo.com.tw,文理類,600014嘉義市東區民樂街25之1號(4-6樓),2001-10-16
嘉義市政府,嘉義市私立思齊文理短期補習班,,s3101289@yahoo.com.tw,文理類,600063嘉義市嘉北街34、36號（1-2樓）,2015-11-02
嘉義市政府,嘉義市私立翰林學院文理短期補習班,,ld600120@yahoo.com.tw,文理類,600027嘉義市重慶路78號(1-4樓),2013-11-15
嘉義市政府,嘉義市私立儒林文理短期補習班,,,文理類,600003嘉義市延平街448號11樓之1、2,2005-06-07
嘉義市政府,嘉義市私立昇學文理短期補習班,,jrshengchen@yahoo.com.tw,文理類,600063嘉義市博東路261號(1-2樓),2018-05-04
嘉義市政府,嘉義市私立飛越技藝短期補習班,i105,feiyueh@cgds.com.tw,音樂、舞蹈類,嘉義市東區中山路48號(2-3樓),1992-05-26
嘉義市政府,嘉義市私立何嘉仁文理短期補習班,,hs2191@hess.com.tw,外語類,600063嘉義市東區嘉北街13巷9號1-3樓,2010-08-29
嘉義市政府,嘉義市私立佳育文理短期補習班,b189,,外語類,600063嘉義市新生路663號(1-4樓),2001-11-13
嘉義市政府,嘉義市私立道禾文理短期補習班,,williamweasley1989@gmail.com,文理類,600032嘉義市溫州一街27號(1樓),2015-01-08
嘉義市政府,嘉義市私立顧嘉文理短期補習班,,goodn13@yahoo.com.tw,文理類,600032嘉義市溫州一街101號(1-4樓),2014-04-01
嘉義市政府,私立簡恩文理短期補習班,,,文理類,600031嘉義市西區徐州六街46號(1樓),2006-01-02
嘉義市政府,台灣互動教育股份有限公司附設嘉義市私立陽明文理短期補習班,,,文理類,600009嘉義市垂楊路316號8樓,2002-08-12
嘉義市政府,嘉義市私立亞姿技藝短期補習班,,,音樂、舞蹈類,嘉義市民生北路151號5樓,2004-03-19
嘉義市政府,英美美語有限公司附設嘉義市私立英美文理短期補習班,,sevengirl555@hotmail.com,外語類,嘉義市西區中山路498號(2-4樓),2008-01-10
嘉義市政府,嘉義市私立果凍魚文理短期補習班,,jellyfish950920@gmail.com,文理類,嘉義市東區市宅街24之1號1樓,2006-09-20
嘉義市政府,嘉義市私立樂學文理短期補習班,,ahsuan53@yahoo.com.tw,文理類,600015嘉義市維和街34號(1樓),2016-04-11
嘉義市政府,先捷國際教育有限公司附設嘉義市私立先捷文理短期補習班,b108,,文理類,嘉義市國華街210號2樓,1992-04-07
嘉義市政府,嘉義市私立幼勝文理短期補習班,,topsinyi@yahoo&amp;gt;com&amp;gt;tw,文理類,600025嘉義市武昌街70號(1-2樓),2018-08-03
嘉義市政府,嘉義市私立學思園文理短期補習班,,,文理類,嘉義市南京路398號(3-5樓),2010-01-07
嘉義市政府,嘉義市私立穎達文理短期補習班,a168,chhu.ying@msa.hinet.net,文理類,600032嘉義市溫州一街105號1、3樓,2000-11-06
嘉義市政府,嘉義市私立朱鷹文理短期補習班,,q0530504@gmail.com,文理類,600009嘉義市民國路37號(1-2樓),2012-12-20
嘉義市政府,嘉義市私立鼎峰文理短期補習班,,,文理類,嘉義市西區友愛路1001號(1-4樓),2009-07-06
嘉義市政府,嘉義市私立資優生文理短期補習班,,pinkyaya5458@yahoo.com.tw,文理類,600032嘉義市東區大業街106巷60號(1-3樓),2006-06-16
嘉義市政府,嘉義市私立正典文理短期補習班,b105,,外語類,600036嘉義市崇文街317之4號(1-2樓),1987-06-11
嘉義市政府,嘉義市私立五線譜技藝短期補習班,,,音樂、舞蹈類,600035嘉義市東區市宅街34-1號1樓,2008-12-22
嘉義市政府,嘉義市私立華東文理短期補習班,,,文理類,600032嘉義市大業街93號(1-3樓),2002-05-16
嘉義市政府,嘉義市私立九華技藝短期補習班,,,電機、汽車修護、建築、工藝、製圖類,嘉義市新榮路35巷19號1樓,2013-09-18
嘉義市政府,嘉義市私立詠強技藝短期補習班,,l27708133@yahoo.com.tw,商類：珠算、心算、會計,600083嘉義市竹圍里北鎮街129號(1-2樓),2004-10-01
嘉義市政府,巨匠電腦有限公司附設嘉義市私立巨匠技藝短期補習班,,rober@pcschool.com.tw,資訊類,600006嘉義市西區中山路494、496、498號(1-2樓),2004-10-21
嘉義市政府,嘉義市私立柏林技藝短期補習班,,berlinmusic2313210@gmail.com,音樂、舞蹈類,600055嘉義市世賢路一段605號1樓,2013-05-10
嘉義市政府,嘉義市私立葉子畫室技藝短期補習班,,a979555877@gmail.com,美術、書法、攝影、美工設計、圍棋類,600031嘉義市徐州五街104號(1-2樓),2012-03-28
嘉義市政府,美學苑有限公司附設嘉義市私立美學苑技藝短期補習班,,,美容、美髮理髮類,600053嘉義市忠孝路340號（2樓）,2018-10-19
嘉義市政府,嘉義市私立首席創藝技藝短期補習班,,ashin730113@yahoo.com.tw,音樂、舞蹈類,600001嘉義市國華街18之1號(1-2樓),2012-05-22
嘉義市政府,嘉義市私立曼斯特技藝短期補習班,,,音樂、舞蹈類,600003嘉義市長榮街273之2號2樓,2015-09-30
嘉義市政府,嘉義市私立美利肯文理短期補習班,,,外語類,嘉義市東區台林街60號(1-2樓),2007-05-22
嘉義市政府,嘉義市私立閎音藝術文理技藝短期補習班,,,外語類,600062嘉義市義教街747號(1-2樓),2014-07-30
嘉義市政府,嘉義市私立中華技藝短期補習班,,hanaco1968@yahoo.com.tw,電機、汽車修護、建築、工藝、製圖類,600028嘉義市大聖北街63號(1-2樓),2015-07-20
嘉義市政府,嘉義市私立藝翔空間技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,600057嘉義市保安二路33號(1-2樓),2013-05-01
嘉義市政府,譜卡文化事業有限公司附設嘉義市私立民權技藝短期補習班,,feiyueh@mail.jpg.org.tw,音樂、舞蹈類,600006嘉義市民權路396號3樓,2012-08-21
嘉義市政府,嘉義市私立聯成技藝短期補習班,,,資訊類,嘉義市西區中正路709號(1-3樓),2008-09-09
嘉義市政府,財團法人功學社學術獎助基金會附設嘉義市私立仁愛技藝短期補習班,,qcc1@khsmusic.com,音樂、舞蹈類,嘉義市西區仁愛路371號(1-4樓),2008-05-05
嘉義市政府,嘉義市私立伊莎貝技藝短期補習班,,,音樂、舞蹈類,嘉義市西區國安三街9號(1-4樓),2008-02-29
嘉義市政府,嘉義市私立童蓁技藝短期補習班,,tung2310515@yahoo.com.tw,音樂、舞蹈類,嘉義市西區北安路110號1-2樓,2005-01-04
嘉義市政府,嘉義市私立佩思技藝短期補習班,,lidajhs@gmail.com,音樂、舞蹈類,嘉義市中正路62號1樓,2004-07-09
嘉義市政府,嘉義市私立紅蘋文理技藝短期補習班,,tinatsai0310@gmail.com,文理類,600063嘉義市嘉北街66巷12號(1樓),2004-05-21
嘉義市政府,嘉義市私立欣典技藝短期補習班,,kugng234@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,嘉義市和平路41之1號(1-2樓),2003-05-19
嘉義市政府,嘉義市私立王淑美技藝短期補習班,i102,flyingdance0009@yahoo.com.tw,音樂、舞蹈類,600009嘉義市民國路174號2樓1,1983-03-01
嘉義市政府,嘉義市私立春蓉技藝短期補習班,i101,rutingdance@gmail.com,音樂、舞蹈類,600036嘉義市吳鳳南路60號(1樓),1972-11-01
嘉義市政府,嘉義市私立彧庭技藝短期補習班,k119,kweiwen2010@gmail.com,商類：珠算、心算、會計,嘉義市吳鳳南路116號(1-2樓),2002-01-22
嘉義市政府,嘉義市私立欣貝技藝短期補習班,k114,hp218.hp218@msa.hinet.net,商類：珠算、心算、會計,嘉義市育人路218號1樓,2001-02-09
嘉義市政府,嘉義市私立愛兒彌文理短期補習班,,,文理類,600059嘉義市東區義教東路52號1樓,2006-01-19
嘉義市政府,嘉義市私立駿驊文理短期補習班,,,文理類,600030嘉義市杭州三街18號(1-2樓),2012-06-27
嘉義市政府,學習樹文理教育有限公司附設嘉義市私立iEA文理短期補習班,,iea.chiayi@gmail.com,外語類,600040嘉義市彌陀路298號(1樓),2018-08-27
嘉義市政府,嘉義市私立國航文理短期補習班,b181,wk2366975@yahoo.com.tw,外語類,600001嘉義市垂楊路505號5樓之1,2000-12-26
嘉義市政府,嘉義市私立偉文文理短期補習班,,win2229090@gmail.com,文理類,600001嘉義市垂楊路400號3樓之1,2018-03-16
嘉義市政府,嘉義市私立嘉育達文理短期補習班,a166,visionj1@twowin.com.tw,文理類,600003嘉義市西門街165號(1-5樓),2000-10-03
嘉義市政府,嘉義市私立非凡文理短期補習班,,gs62170@gmail.com,文理類,600083嘉義市國安三街30號(1-4樓),2012-08-14
嘉義市政府,嘉義市私立伊格爾文理短期補習班,,,文理類,嘉義市南京路172號(1-2樓),2004-06-28
嘉義市政府,嘉義市私立希頡文理短期補習班,,,文理類,600063嘉義市東區嘉北街66巷45號(1-2樓),2020-05-28
嘉義市政府,嘉義市私立中正文理短期補習班,a115,,文理類,600063嘉義市嘉北街66巷41號(1-4樓),1995-10-20
嘉義市政府,嘉義市私立宇勝文理短期補習班,,,文理類,600063嘉義市東區新生路667之2號(2樓),2010-07-01
嘉義市政府,私立蓮心瑜珈短期補習班,,yoga198198@yahoo.com.tw,瑜珈類,嘉義市玉康路198號1樓,2004-03-29
嘉義市政府,嘉義市私立超越美語短期補習班,,,外語類,嘉義市西區國華街245號7樓之14,2010-02-08
嘉義市政府,嘉義市私立君唐文理短期補習班,,melissa2310513@yahoo.com.tw,文理類,600083嘉義市西區保安里國安三街28號(1-3樓),2006-05-03
嘉義市政府,嘉義市私立學友文理短期補習班,a124,,文理類,"600075嘉義市德明路166、168號(1樓)、600075嘉義市德惠街37號(1樓) ",1997-01-14
嘉義市政府," 志光教育科技股份有限公司附設嘉義市私立正志光文理短期補習班",c101,,法政類,600006嘉義市西區中山路386號5樓,1984-05-11
嘉義市政府,嘉義市私立立德文理短期補習班,,schenghan@yahoo.com,外語類,嘉義市西區自強街481號1樓,2008-12-12
嘉義市政府,嘉義市私立高人心算短期補習班,k106,,商類：珠算、心算、會計,嘉義市友愛路825號2樓,1997-08-29
嘉義市政府,嘉義市私立英文工坊文理短期補習班,,venezia1812@gmail.com,外語類,嘉義市西區國華街245號7樓3,2005-06-07
嘉義市政府,嘉義市私立怡文文理短期補習班,,thekoachswife@hotmail.com,外語類,嘉義市東區公明路174號(2樓),2009-09-14
嘉義市政府,嘉義市私立威廉文理短期補習班,a188,,文理類,嘉義市新建街127號(1-4樓),2002-01-22
嘉義市政府,嘉義市私立維特文理短期補習班,,cori450@yahoo.com.tw,外語類,嘉義市德安路146號之1(1-2樓),2002-07-09
嘉義市政府,嘉義市私立新時代文理短期補習班,,,文理類,600057嘉義市西區合江街158號(1-2樓),2004-12-01
嘉義市政府,嘉義市私立艾德爾文理短期補習班,,,文理類,600011嘉義市東區延平街140之1號5樓1,2005-08-30
嘉義市政府,嘉義市私立崇揚文理短期補習班,,landy0420@yahoo.com.tw,文理類,600009嘉義市東區垂楊路316號2樓之2,2019-07-08
嘉義市政府,陳立教育事業股份有限公司附設嘉義市私立立宏文理短期補習班,,tiffany05082000@chenliedu.com,文理類,600003嘉義市延平街448號3樓之3,2018-06-15
嘉義市政府,嘉義市私立野人花園文理短期補習班,,roskimo@yahoo.com.tw,文理類,600027嘉義市重慶路84號(1樓),2017-08-22
嘉義市政府,嘉義市私立吉祥文理短期補習班,,a0956890923@gmail.com,文理類,600084嘉義市泰山一街41號(1樓),2017-07-28
嘉義市政府,嘉義市私立上圓文理短期補習班,,bd106@joy.com.tw,文理類,600084嘉義市德安路35號(1-2樓),2017-05-02
嘉義市政府,嘉義市私立昶鴻奧林匹克文理短期補習班,,changhungolpc@gmail.com,文理類,600030嘉義市仁愛路108號(1-2樓),2016-09-10
嘉義市政府,嘉義市私立我思我在文理短期補習班,,armytenfood@gmail.com,文理類,600008嘉義市中山路107號(4樓),2015-10-26
嘉義市政府,嘉義市私立育文文理短期補習班,,yi530717@yahoo.com.tw,文理類,600047嘉義市文雅街206號(1-2樓),2015-07-10
嘉義市政府,嘉義市私立大展文理短期補習班,,,文理類,600059嘉義市東義路13號(1-2樓),2014-04-28
嘉義市政府,嘉義市私立優越文理短期補習班,,,文理類,600009嘉義市民國路215之1號(1-2樓),2014-03-13
嘉義市政府,嘉義市私立學進文理短期補習班,a192,chc223366@gmail.com,文理類,600001嘉義市力行街26號(1-3樓),2002-04-15
